match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_dispossessed,stat_shotOffTarget,captain,stat_accurateCross,stat_keyPass,stat_blockedScoringAttempt,stat_fouls,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_hitWoodwork,stat_totalOffside,player_sofascoreId
11401935,home,Go Ahead Eagles,Sylla Sow,sylla-sow,S. Sow,F,88,182,143,M,845995,EUR,839462400,F,9,9,False,17.0,14.0,,,3.0,4.0,11.0,13.0,5.0,,90.0,41.0,7.1,14.0,0.154503,3,,,,,2.0,10.0,6.0,,2.0,,0.1834,0.091,,5.0,2.0,,,,4.0,2.0,3.0,4.0,,,,2.0,1.0,1.0,1.0,,,,,,,,
11401935,home,Go Ahead Eagles,Victor Kaj Edvardsen,victor-kaj-edvardsen,V. K. Edvardsen,F,16,185,433,M,841420,EUR,821577600,F,16,16,True,8.0,3.0,,,,2.0,4.0,7.0,,,45.0,13.0,6.7,6.0,0.0386996,1,,,,1.0,2.0,3.0,1.0,,,,0.0548,,,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,
11401935,home,Go Ahead Eagles,Thibo Baeten,thibo-baeten,T. Baeten,F,23,183,162,M,964766,EUR,1023148800,F,32,32,True,17.0,14.0,1.0,1.0,2.0,2.0,12.0,15.0,2.0,,26.0,27.0,7.1,6.0,0.0546881,3,,,,,,1.0,3.0,,1.0,1.0,0.1673,0.1515,,2.0,1.0,,,,1.0,,2.0,,1.0,,,1.0,1.0,,,,,,,,,,
11401935,home,Go Ahead Eagles,Gerrit Nauber,gerrit-nauber,G. Nauber,D,3,185,79,M,133168,EUR,703123200,D,3,3,True,1.0,,,,,,,1.0,,,9.0,1.0,6.5,1.0,,0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401935,home,Go Ahead Eagles,Rashaan Fernandes,rashaan-fernandes,R. Fernandes,M,7,170,40,M,803024,EUR,901670400,F,7,7,True,6.0,5.0,1.0,,,,5.0,10.0,,,9.0,12.0,6.5,6.0,0.0132472,0,,,,4.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11401935,home,Go Ahead Eagles,Nando Verdoni,nando-verdoni,N. Verdoni,G,33,189,34,M,1130708,EUR,1096243200,G,33,33,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401935,home,Go Ahead Eagles,Erwin Mulder,erwin-mulder,E. Mulder,G,,193,46,M,19019,EUR,604886400,G,22,22,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401935,home,Go Ahead Eagles,Luca Everink,luca-everink,L. Everink,D,36,179,80,M,1014260,EUR,981676800,D,24,24,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401935,home,Go Ahead Eagles,Dean James,dean-james,D. James,D,5,177,6697,M,1046722,EUR,957052800,D,15,15,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401935,home,Go Ahead Eagles,Evert Linthorst,evert-linthorst,E. Linthorst,M,8,187,123,M,932555,EUR,952041600,M,8,8,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401935,home,Go Ahead Eagles,Xander Blomme,xander-blomme,X. Blomme,M,16,172,76,M,997161,EUR,1024617600,M,20,20,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401935,home,Go Ahead Eagles,Dario Serra,serra-dario,D. Serra,F,21,180,33,M,1431589,EUR,1042934400,F,17,17,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401935,away,FC Utrecht,Vasilis Barkas,vasilis-barkas,V. Barkas,G,1,196,390,M,347726,EUR,770256000,G,1,1,False,39.0,20.0,24.0,5.0,19.0,20.0,1.0,19.0,11.0,7.0,90.0,52.0,8.5,19.0,0.00016828,0,0.6116,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,6.0,,,,,,
11401935,away,FC Utrecht,Hidde ter Avest,hidde-ter-avest,H. t. Avest,D,24,182,95,M,361788,EUR,864086400,D,5,5,False,38.0,27.0,6.0,2.0,16.0,22.0,11.0,16.0,8.0,,90.0,64.0,7.5,13.0,0.0198925,0,,,,,,2.0,5.0,,,1.0,,,1.0,,,7.0,,1.0,3.0,2.0,,,,,,1.0,,2.0,,,,,,,,,
11401935,away,FC Utrecht,Ryan Flamingo,ryan-flamingo,R. Flamingo,D,6,186,1614,M,1046960,EUR,1041292800,D,34,34,False,34.0,25.0,8.0,1.0,21.0,22.0,4.0,12.0,2.0,,90.0,63.0,7.5,13.0,0.00275711,0,,Ryan Flamingo,,,,5.0,9.0,2.0,,,,,3.0,1.0,,13.0,1.0,2.0,6.0,3.0,,2.0,,,,,,,,,,,,,,,
11401935,away,FC Utrecht,Nick Viergever,nick-viergever,N. Viergever,D,24,182,150,M,46900,EUR,618105600,D,24,24,False,51.0,41.0,10.0,4.0,34.0,40.0,7.0,11.0,2.0,,90.0,68.0,7.7,10.0,0.0114378,0,,,,,,,4.0,,,,,,3.0,,,9.0,4.0,,1.0,1.0,,,,True,,,,,,,,,,,,,
11401935,away,FC Utrecht,Souffian El Karouani,souffian-el-karouani,S. El Karouani,D,16,178,3591,M,991679,EUR,971913600,D,16,16,False,27.0,22.0,4.0,,12.0,13.0,10.0,18.0,3.0,,90.0,51.0,7.2,12.0,0.0647069,0,,,,4.0,1.0,2.0,5.0,,,,,,2.0,1.0,1.0,5.0,,,2.0,1.0,,1.0,,,,1.0,,,,,,,,,,,
11401935,away,FC Utrecht,Can Bozdoğan,can-bozdogan,C. Bozdoğan,M,8,175,306,M,934249,EUR,986428800,M,6,6,False,26.0,22.0,1.0,1.0,9.0,10.0,13.0,17.0,9.0,,90.0,57.0,7.0,13.0,0.0151337,2,,,,1.0,,9.0,11.0,3.0,,6.0,0.0664,,,4.0,2.0,5.0,1.0,,3.0,2.0,1.0,4.0,1.0,,,,1.0,,,,,,,,,,
11401935,away,FC Utrecht,Oscar Fraulo,oscar-fraulo,O. Fraulo,M,29,180,841,M,1008245,EUR,1070668800,M,8,8,False,31.0,24.0,3.0,,14.0,17.0,10.0,16.0,7.0,,90.0,49.0,6.9,10.0,0.00883473,0,,,,2.0,,5.0,4.0,2.0,,,,,1.0,,,5.0,1.0,2.0,3.0,2.0,,1.0,,,,,,2.0,,,,,,,,,
11401935,away,FC Utrecht,Othman Boussaid,othman-boussaid,O. Boussaid,M,49,166,244,M,877032,EUR,952387200,M,26,26,False,25.0,19.0,,,12.0,15.0,8.0,12.0,8.0,,63.0,43.0,7.5,12.0,0.352779,1,,,,2.0,,3.0,5.0,1.0,,,0.0189,,,5.0,4.0,,,,1.0,1.0,3.0,1.0,,,1.0,3.0,1.0,,,,,1.0,1.0,,,,
11401935,away,FC Utrecht,Victor Jensen,victor-jensen,V. Jensen,M,7,175,409,M,856648,EUR,949968000,M,7,7,False,26.0,21.0,1.0,,12.0,14.0,9.0,12.0,3.0,,84.0,40.0,7.5,7.0,0.0205474,4,,,,,2.0,3.0,2.0,1.0,1.0,,0.4118,0.7379,1.0,,,3.0,1.0,,1.0,,2.0,,1.0,,,1.0,2.0,,,,,,,1.0,,,
11401935,away,FC Utrecht,Bart Ramselaar,bart-ramselaar,B. Ramselaar,M,10,180,132,M,788951,EUR,836006400,M,23,23,False,20.0,18.0,2.0,2.0,7.0,9.0,11.0,11.0,7.0,,74.0,28.0,7.6,5.0,0.0379024,2,,,,,,1.0,2.0,,1.0,,0.107,0.2581,1.0,1.0,1.0,,,,,,2.0,,1.0,,,,,1.0,,,,,,1.0,1.0,,
11401935,away,FC Utrecht,Mats Seuntjens,mats-seuntjens,M. Seuntjens,M,20,187,138,M,163541,EUR,703468800,F,21,21,False,23.0,17.0,2.0,2.0,6.0,9.0,12.0,15.0,2.0,,84.0,36.0,6.9,13.0,0.0577736,1,,,,1.0,1.0,8.0,5.0,1.0,1.0,1.0,0.0546,0.0283,1.0,3.0,2.0,,,,1.0,,3.0,3.0,,,1.0,2.0,,2.0,,,,,,,,1.0,
11401935,away,FC Utrecht,Taylor Booth,taylor-booth,T. Booth,M,8,173,530,M,906024,EUR,991267200,M,10,10,True,2.0,1.0,,,,,1.0,4.0,2.0,,27.0,14.0,6.5,5.0,0.00200077,1,,,,2.0,,2.0,1.0,,,,0.0315,,,1.0,,2.0,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,1.0,
11401935,away,FC Utrecht,Ole Romeny,ole-romeny,O. Romeny,F,11,185,13950,M,921948,EUR,961459200,F,77,77,True,1.0,1.0,,,,,1.0,1.0,,,16.0,3.0,6.1,1.0,0.00068976,1,,,,,,,,,,,0.0804,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,oleromeny
11401935,away,FC Utrecht,Jens Toornstra,jens-toornstra,J. Toornstra,M,18,178,203,M,99960,EUR,607651200,M,18,18,True,3.0,1.0,1.0,,,1.0,1.0,2.0,,,10.0,5.0,6.4,2.0,0.0008051,0,,,,,2.0,3.0,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
11401935,away,FC Utrecht,Zidane Iqbal,zidane-iqbal,Z. Iqbal,M,14,180,7223,M,1014225,EUR,1051401600,M,14,14,True,2.0,1.0,,,,,1.0,2.0,1.0,,10.0,3.0,6.9,1.0,0.0002192,0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,zidaneiqbal
11401935,away,FC Utrecht,Mattijs Branderhorst,mattijs-branderhorst,M. Branderhorst,G,31,192,151,M,146871,EUR,757296000,G,31,31,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401935,away,FC Utrecht,Calvin Raatsie,calvin-raatsie,C. Raatsie,G,16,188,83,M,961616,EUR,1013212800,G,32,32,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401935,away,FC Utrecht,Wessel Kooy,wessel-kooy,W. Kooy,D,13,184,28,M,1195669,EUR,1105228800,D,33,33,True,,,,,,,,,,,,,,,,0,,Wessel Kooy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401935,away,FC Utrecht,Yannick Leliendal,yannick-leliendal,Y. Leliendal,D,32,168,172,M,996982,EUR,1019520000,D,36,36,True,,,,,,,,,,,,,,,,0,,Yannick,Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401935,away,FC Utrecht,Mark van der Maarel,mark-van-der-maarel,M. van der Maarel,D,,177,47,M,88615,EUR,618883200,D,2,2,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401935,away,FC Utrecht,Zakaria Labyad,zakaria-labyad,Z. Labyad,M,,173,933,M,106142,EUR,731635200,M,20,20,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401935,away,FC Utrecht,Marouan Azarkan,marouan-azarkan,M. Azarkan,M,17,165,221,M,987524,EUR,1007769600,F,11,11,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
