match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_shotOffTarget,stat_totalClearance,stat_clearanceOffLine,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_totalCross,stat_interceptionWon,stat_errorLeadToAShot,stat_challengeLost,stat_fouls,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_wasFouled,stat_onTargetScoringAttempt,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,captain,stat_totalOffside,stat_goals
10408636,home,Real Betis,Borja Iglesias,,,borja-iglesias,B. Iglesias,F,7,187,4084,M,785989,EUR,727228800,F,9,9,False,14.0,11.0,1.0,,2.0,2.0,9.0,12.0,,4.0,1.0,,,89.0,24.0,6.7,4.0,0.1856,0.0,0.00934507,3,,,3.0,8.0,1.0,2.0,,,,,,,,,,,1.0,3.0,1.0,1.0,1.0,3.0,,,,,,,2.0,
10408636,home,Real Betis,Aitor Ruibal,,,aitor-ruibal,A. Ruibal,D,24,176,879,M,893062,EUR,827452800,D,24,24,True,7.0,3.0,,,1.0,2.0,2.0,5.0,,,3.0,,,21.0,14.0,6.5,6.0,0.0654,0.0,0.00119916,1,,,,2.0,,,,,,,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,1.0,
10408636,home,Real Betis,Andrés Guardado,,,andres-guardado,A. Guardado,M,,169,1007,M,14942,EUR,528249600,M,18,18,True,1.0,1.0,,,,,1.0,1.0,,,,,,13.0,3.0,6.4,1.0,0.0,0.0,0.00129411,0,,,,3.0,,,,,,,,,,,1.0,,2.0,1.0,,,,,,,,,,,,
10408636,home,Real Betis,Willian José,,,willian-jose,W. José,F,12,189,3025,M,123223,EUR,690854400,F,12,12,True,1.0,,,,,,,1.0,,,,,,8.0,2.0,6.5,1.0,0.0,0.0,0.0,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10408636,home,Real Betis,Dani Martín,,,dani-martin,D. Martín,G,1,186,54,M,900670,EUR,899856000,G,25,25,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408636,home,Real Betis,Claudio Bravo,,,claudio-bravo,C. Bravo,G,,184,2223,M,13249,EUR,419040000,G,1,1,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408636,home,Real Betis,Juan Miranda,,,juan-miranda,J. Miranda,D,33,185,2208,M,855829,EUR,948240000,D,33,33,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408636,home,Real Betis,Martín Montoya,,,martin-montoya,M. Montoya,D,,174,175,M,99517,EUR,671587200,D,2,2,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408636,home,Real Betis,Edgar González,,,edgar-gonzalez,E. González,D,12,193,375,M,914522,EUR,859852800,D,3,3,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408636,home,Real Betis,Joaquín,,,joaquin,Joaquín,M,,181,477,,1749,EUR,364521600,M,17,17,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408636,home,Real Betis,Paul Akouokou,,,paul-akouokou,P. Akouokou,M,24,190,438,M,839309,EUR,882576000,M,4,4,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408636,home,Real Betis,Loren Morón,,,loren-moron,L. Morón,F,80,188,768,M,893063,EUR,757209600,F,21,21,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408636,away,Villarreal,Gerónimo Rulli,,,geronimo-rulli,G. Rulli,G,1,189,13363,M,128383,EUR,706320000,G,13,13,False,29.0,25.0,11.0,7.0,23.0,24.0,2.0,5.0,,1.0,8.0,4.0,4.0,90.0,39.0,7.2,5.0,0.0,0.0,0.00060702,0,0.1312,gerorulli,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
10408636,away,Villarreal,Kiko Femenía,,,kiko-femenia,K. Femenía,D,17,176,444,M,53739,EUR,665452800,D,2,2,False,33.0,30.0,1.0,1.0,18.0,20.0,12.0,15.0,1.0,1.0,4.0,,,90.0,53.0,7.0,5.0,0.0,0.0,0.0157392,0,,,,1.0,,,5.0,,,,,,,2.0,4.0,,1.0,,,,,,,,,,,,,
10408636,away,Villarreal,Raúl Albiol,,,raul-albiol,R. Albiol,D,39,190,1235,M,3041,EUR,494640000,D,3,3,False,40.0,37.0,4.0,2.0,30.0,30.0,7.0,11.0,4.0,8.0,3.0,,,90.0,57.0,7.1,6.0,0.0,0.0,0.129457,0,,,1.0,3.0,,,8.0,,,3.0,1.0,1.0,,1.0,,,,2.0,,,,1.0,,,,,,True,,
10408636,away,Villarreal,Pau Torres,,,pau-torres,P. Torres,D,14,192,4099,M,864169,EUR,853372800,D,4,4,False,42.0,35.0,5.0,1.0,23.0,25.0,12.0,17.0,1.0,1.0,,,,90.0,48.0,6.8,7.0,0.1987,0.0,0.0616808,1,,pauttorres,1.0,2.0,,1.0,2.0,,2.0,,,,2.0,,1.0,,,1.0,,,,,,,,,1.0,,,
10408636,away,Villarreal,Alfonso Pedraza,,,alfonso-pedraza,A. Pedraza,D,24,184,576,M,797290,EUR,829008000,D,24,24,False,16.0,11.0,3.0,,6.0,8.0,6.0,12.0,,8.0,3.0,,,71.0,42.0,6.4,14.0,0.0,0.0,0.00891402,0,,,2.0,9.0,2.0,,,,,4.0,4.0,1.0,,4.0,1.0,,,3.0,5.0,3.0,,1.0,,,1.0,,,,,
10408636,away,Villarreal,Yéremy Pino,,,yeremy-pino,Y. Pino,M,10,172,6120,M,984624,EUR,1035072000,M,21,21,False,16.0,11.0,1.0,,2.0,4.0,10.0,14.0,1.0,3.0,4.0,,,54.0,25.0,7.0,7.0,0.0,0.0,0.208275,0,,,2.0,5.0,1.0,,1.0,,1.0,2.0,2.0,,2.0,2.0,,,,3.0,,,,,,,1.0,2.0,,,,
10408636,away,Villarreal,Étienne Capoue,,,etienne-capoue,É. Capoue,M,,187,342,M,16701,EUR,584582400,M,6,6,False,34.0,33.0,1.0,1.0,17.0,17.0,16.0,17.0,2.0,5.0,3.0,,,71.0,41.0,7.4,1.0,0.0,0.0,0.170439,0,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,2.0,,,,1.0,,,,
10408636,away,Villarreal,Dani Parejo,,,dani-parejo,D. Parejo,M,10,180,1999,M,39182,EUR,608688000,M,10,10,False,53.0,50.0,4.0,4.0,13.0,14.0,39.0,48.0,,4.0,4.0,,,90.0,74.0,6.9,13.0,0.0,0.0,0.296945,0,,,,5.0,,,1.0,,,2.0,1.0,1.0,2.0,9.0,,1.0,4.0,1.0,,,,2.0,,,2.0,1.0,,,,
10408636,away,Villarreal,Giovani Lo Celso,,,lo-celso-giovani,G. Lo Celso,M,20,177,15743,M,798835,EUR,829008000,M,17,17,False,54.0,49.0,2.0,2.0,15.0,16.0,34.0,38.0,,5.0,3.0,,,90.0,77.0,6.8,9.0,0.4112,0.7977,0.0960579,4,,locelso_giovani,,2.0,1.0,,1.0,,,3.0,2.0,3.0,1.0,,2.0,,1.0,,1.0,1.0,3.0,1.0,1.0,,,,1.0,,1.0,
10408636,away,Villarreal,Gerard Moreno,,,gerard-moreno,G. Moreno,F,7,180,4001,M,146866,EUR,702604800,F,7,7,False,27.0,20.0,3.0,2.0,6.0,7.0,14.0,21.0,2.0,5.0,4.0,,,54.0,42.0,6.1,14.0,0.3317,0.0425,0.0330856,3,,GerardMoreno9,1.0,6.0,,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,5.0,1.0,,1.0,2.0,,,,2.0,,2.0,
10408636,away,Villarreal,Nicolas Jackson,Nicolas Jackson,,nicolas-jackson,N. Jackson,F,11,186,89434,M,1085381,EUR,992995200,F,15,15,False,16.0,14.0,,,1.0,1.0,13.0,15.0,,1.0,6.0,,,78.0,26.0,6.0,6.0,0.5919,0.0,0.165479,3,,NJackson11,2.0,7.0,2.0,1.0,,,,1.0,1.0,2.0,1.0,,1.0,,,3.0,,,2.0,,,,,1.0,2.0,,1.0,
10408636,away,Villarreal,Alejandro Baena,,,alejandro-baena,A. Baena,M,10,174,9564,M,910031,EUR,995587200,M,16,16,True,12.0,9.0,,,1.0,3.0,8.0,10.0,,,1.0,,,36.0,19.0,6.2,6.0,0.03,0.0,0.0299918,1,,alexbaena,1.0,3.0,1.0,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,
10408636,away,Villarreal,Samuel Chukwueze,,,samuel-chukwueze,S. Chukwueze,F,19,172,21963,M,822470,EUR,927331200,M,11,11,True,19.0,16.0,,,5.0,5.0,11.0,14.0,,6.0,1.0,,,36.0,30.0,6.7,7.0,0.0,0.0,0.107721,0,,chukwuezesamuel8,,3.0,,,,,,,,2.0,1.0,,,,1.0,,6.0,4.0,,2.0,,,,,,,2.0,
10408636,away,Villarreal,Johan Mojica,,,johan-mojica,J. Mojica,D,22,185,3950,M,344847,EUR,714355200,D,12,12,True,5.0,4.0,,,2.0,2.0,2.0,7.0,,1.0,1.0,,,19.0,11.0,6.7,5.0,0.0,0.0,0.00102366,0,,,,,,,,,,,,,,4.0,,,,,1.0,1.0,,,,,,,,,,
10408636,away,Villarreal,Francis Coquelin,,,francis-coquelin,F. Coquelin,M,13,178,472,M,40672,EUR,674092800,M,19,19,True,12.0,11.0,,,3.0,3.0,8.0,9.0,1.0,1.0,2.0,,,19.0,15.0,6.7,2.0,0.1507,0.0,0.0705823,2,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,
10408636,away,Villarreal,José Luis Morales,,,jose-luis-morales,J. L. Morales,F,11,180,1811,M,344129,EUR,553996800,F,22,22,True,5.0,2.0,,,,,2.0,5.0,1.0,1.0,1.0,,,12.0,6.0,6.5,4.0,0.0,0.0,0.115668,0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
10408636,away,Villarreal,Iker Álvarez,,,iker-alvarez,I. Álvarez,G,1,190,313,M,1005638,EUR,996019200,G,31,31,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408636,away,Villarreal,Filip Jørgensen,,,filip-jorgensen,F. Jørgensen,G,12,190,13907,M,962053,EUR,1018915200,G,35,35,True,,,,,,,,,,,,,,,,,,,0.0,,0,,filipjorgensen1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408636,away,Villarreal,Jorge Cuenca,,,jorge-cuenca,J. Cuenca,D,15,190,660,M,868715,EUR,942796800,D,5,5,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408636,away,Villarreal,Aïssa Mandi,,,aissa-mandi,A. Mandi,D,23,186,10320,M,122810,EUR,688089600,D,23,23,True,,,,,,,,,,,,,,,,,,,0.0,,0,,aissamandi23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408636,away,Villarreal,Manu Morlanes,,,manu-morlanes,M. Morlanes,M,8,178,430,M,826004,EUR,916099200,M,20,20,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
