match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_keyPass,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_dispossessed,stat_challengeLost,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_shotOffTarget
11369993,home,KRC Genk,Maarten Vandevoordt,maarten-vandevoordt,M. Vandevoordt,G,26,192,1417,M,934385,EUR,1014681600,G,26,26,False,30.0,27.0,8.0,5.0,25.0,25.0,2.0,5.0,1.0,3.0,1.0,4.0,90.0,36.0,7.1,3.0,0.00226094,0,-0.0493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369993,home,KRC Genk,Zakaria El Ouahdi,zakaria-el-ouahdi,Z. E. Ouahdi,D,77,172,3909,M,1134470,EUR,1009756800,D,77,77,False,36.0,33.0,2.0,1.0,11.0,12.0,23.0,26.0,3.0,5.0,,,90.0,70.0,7.8,5.0,0.748254,0,,,,z.elouahdi,1.0,2.0,1.0,3.0,2.0,3.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,
11369993,home,KRC Genk,Carlos Cuesta,carlos-cuesta,C. Cuesta,D,46,179,4440,M,839095,EUR,920937600,D,46,46,False,59.0,50.0,6.0,3.0,29.0,30.0,21.0,29.0,3.0,2.0,,,90.0,68.0,6.8,11.0,0.0137004,1,,,,,,,,2.0,2.0,3.0,2.0,,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,0.0795,,,,,,,
11369993,home,KRC Genk,Mark McKenzie,mark-mckenzie,M. McKenzie,D,3,183,655,M,922759,EUR,919900800,D,2,2,False,56.0,48.0,6.0,4.0,27.0,30.0,21.0,26.0,6.0,3.0,,,90.0,67.0,7.1,9.0,0.0177248,0,,,,,,,,,2.0,1.0,4.0,,,,1.0,,,1.0,,,,2.0,,,,1.0,,,,,,
11369993,home,KRC Genk,Eduard Sobol,eduard-sobol,E. Sobol,D,23,186,573,M,186017,EUR,798336000,D,22,22,False,15.0,13.0,,,7.0,7.0,7.0,9.0,4.0,2.0,,,45.0,33.0,6.9,5.0,0.190438,0,,,,,,1.0,1.0,,,1.0,3.0,1.0,1.0,,2.0,1.0,,,,1.0,,,1.0,,,1.0,,,,,,
11369993,home,KRC Genk,Patrik Hrošovský,patrik-hrosovsky,P. Hrošovský,M,17,172,366,M,198282,EUR,703900800,M,17,17,False,38.0,34.0,7.0,6.0,16.0,17.0,19.0,22.0,2.0,5.0,,,90.0,54.0,7.2,5.0,0.0695359,0,,,,,,1.0,1.0,,,2.0,3.0,1.0,1.0,,2.0,2.0,1.0,,,1.0,,,1.0,,,,2.0,,,,,
11369993,home,KRC Genk,Bryan Heynen,heynen-bryan,B. Heynen,M,8,181,436,M,801025,EUR,855187200,M,8,8,False,36.0,28.0,4.0,3.0,11.0,11.0,17.0,26.0,2.0,9.0,,,90.0,60.0,7.1,18.0,0.12636,1,,,,,,1.0,,1.0,1.0,7.0,6.0,2.0,1.0,,4.0,2.0,,,,2.0,,,2.0,1.0,0.4227,3.0,1.0,True,1.0,1.0,,
11369993,home,KRC Genk,Christopher Baah,christopher-baah,C. Baah,M,22,172,2650,M,1477662,EUR,1102982400,M,90,90,False,31.0,19.0,1.0,,2.0,2.0,18.0,32.0,,6.0,,,78.0,61.0,7.1,23.0,0.273495,1,,Christopher Baah,,,,3.0,1.0,,3.0,12.0,14.0,7.0,2.0,,4.0,3.0,3.0,5.0,1.0,1.0,,,,3.0,0.0343,1.0,3.0,,,1.0,,
11369993,home,KRC Genk,Bilal El Khannouss,bilal-el-khannouss,B. E. Khannouss,M,11,180,25244,M,1126569,EUR,1084147200,M,10,10,False,48.0,41.0,6.0,3.0,10.0,10.0,35.0,47.0,,7.0,,,90.0,81.0,9.0,19.0,1.05744,3,,Bilal,El Khannouss,bilalekns_34,2.0,9.0,4.0,1.0,1.0,8.0,7.0,2.0,,2.0,5.0,3.0,2.0,1.0,,5.0,2.0,,,1.0,0.0762,3.0,1.0,,,1.0,,
11369993,home,KRC Genk,Luca Oyen,luca-oyen,L. Oyen,M,11,172,406,M,996986,EUR,1047600000,M,24,24,False,28.0,21.0,4.0,2.0,3.0,4.0,18.0,25.0,,7.0,,,89.0,48.0,7.5,15.0,0.189444,4,,,,,,1.0,,,,6.0,4.0,3.0,1.0,,2.0,1.0,1.0,1.0,2.0,,2.0,,1.0,,0.7097,4.0,,,,2.0,1.0,
11369993,home,KRC Genk,Tolu Arokodare,tolu-arokodare,T. Arokodare,F,14,196,5773,M,987734,EUR,974937600,F,99,99,False,11.0,6.0,,,3.0,5.0,3.0,6.0,1.0,1.0,,,64.0,32.0,6.8,11.0,0.020476,7,,,,,,,,4.0,3.0,9.0,5.0,2.0,,,1.0,,4.0,1.0,,,1.0,,1.0,1.0,1.8011,,2.0,,2.0,3.0,1.0,3.0
11369993,home,KRC Genk,Joris Kayembe,joris-kayembe-ditu,J. Kayembe,D,18,180,4977,M,354046,EUR,776304000,D,18,18,True,16.0,14.0,3.0,3.0,4.0,5.0,11.0,13.0,,2.0,,,45.0,31.0,7.2,4.0,0.199357,0,,,,joriskayembe23,,2.0,1.0,1.0,2.0,3.0,3.0,1.0,,1.0,1.0,1.0,,,,2.0,,,1.0,1.0,,,,,,,,
11369993,home,KRC Genk,Andi Zeqiri,andi-zeqiri,A. Zeqiri,F,9,184,672,M,796067,EUR,930009600,F,9,9,True,4.0,4.0,,,3.0,3.0,1.0,1.0,,1.0,,,26.0,13.0,7.1,5.0,0.00134102,1,,,,,,,,2.0,,7.0,2.0,1.0,,,1.0,1.0,2.0,1.0,2.0,,,,,1.0,0.1416,2.0,1.0,,,1.0,1.0,
11369993,home,KRC Genk,Ken Nkuba,nkuba-ken,K. Nkuba,M,27,180,165,M,961902,EUR,1011571200,F,27,27,True,3.0,1.0,,,,1.0,1.0,3.0,,,,,12.0,9.0,6.5,6.0,0.0155484,1,,,,,,1.0,,,1.0,2.0,1.0,2.0,,,,,1.0,,,1.0,,,,,0.1067,,,,,,,1.0
11369993,home,KRC Genk,Noah Adedeji-Sternberg,noah-adedeji-sternberg,N. Adedeji-Sternberg,M,32,182,619,M,1512197,EUR,1119139200,F,67,67,True,2.0,,,,,,,2.0,,,,,1.0,5.0,,2.0,,2,,Noah Adedeji-Sternberg,,,,,,,,,1.0,,,,1.0,1.0,,,,,1.0,,,,0.1204,,,,,,,1.0
11369993,home,KRC Genk,Hendrik Van Crombrugge,hendrik-van-crombrugge,H. V. Crombrugge,G,1,188,195,M,110777,EUR,736128000,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369993,home,KRC Genk,Mujaid Sadick,mujaid-sadick,M. Sadick,D,3,185,237,M,935309,EUR,952992000,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369993,home,KRC Genk,Konstantinos Karetsas,konstantinos-karetsas,K. Karetsas,M,20,171,6599,M,1468744,EUR,1195430400,M,78,78,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369993,home,KRC Genk,Anouar Ait El Hadj,anouar-ait-el-hadj,A. A. E. Hadj,M,10,167,2677,M,964764,EUR,1019260800,M,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369993,home,KRC Genk,Matias Galarza,matias-galarza,M. Galarza,M,5,180,480,M,1086924,EUR,1015200000,M,5,5,True,,,,,,,,,,,,,,,,,,0,,Alejandro Galarza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369993,away,RWDM Brussels,Theo Defourny,theo-defourny,T. Defourny,G,33,194,37,M,156736,EUR,704160000,G,33,33,False,31.0,17.0,19.0,5.0,12.0,18.0,5.0,13.0,,7.0,6.0,6.0,90.0,41.0,7.4,15.0,0.00084159,0,1.1089,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
11369993,away,RWDM Brussels,Ilay Camara,camara-ilay,I. Camara,M,7,174,4171,M,1397747,EUR,1042848000,D,17,17,False,32.0,24.0,2.0,1.0,12.0,15.0,15.0,23.0,6.0,3.0,,,90.0,65.0,6.8,15.0,0.056704,1,,Ilay Camara,,,,6.0,3.0,1.0,1.0,4.0,3.0,1.0,,,2.0,1.0,2.0,,,2.0,,2.0,,1.0,0.0278,,1.0,,,1.0,,
