match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_wasFouled,stat_aerialLost,stat_totalTackle,stat_fouls,stat_dispossessed,stat_interceptionWon,stat_wonTackle,stat_unsuccessfulTouch,stat_accurateCross,stat_keyPass,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_totalOffside,captain,stat_challengeLost,stat_punches,stat_outfielderBlock,stat_errorLeadToAShot,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed
10670588,home,SSV Jahn Regensburg,Andreas Albers,,,andreas-albers,A. Albers,F,,192,76,M,89713,EUR,638150400,F,19,19,False,16.0,11.0,,,2.0,5.0,9.0,12.0,,,,,,63.0,24.0,6.7,12.0,0,1.0,4.0,5.0,4.0,,,,,,2.0,,,3.0,,,3.0,,4.0,,,,True,,,,,,,,
10670588,home,SSV Jahn Regensburg,Prince-Osei Owusu,,,prince-osei-owusu,P. Owusu,F,9,191,1242,M,800332,EUR,852595200,F,9,9,True,8.0,6.0,,,2.0,2.0,4.0,6.0,1.0,,,,,27.0,13.0,6.5,3.0,1,,1.0,2.0,2.0,,,,,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,
10670588,home,SSV Jahn Regensburg,Konrad Faber,,,konrad-faber,K. Faber,D,2,176,61,M,939622,EUR,878601600,M,11,11,True,17.0,16.0,5.0,4.0,7.0,7.0,9.0,12.0,2.0,,,,,26.0,27.0,6.9,3.0,1,2.0,,,1.0,,,1.0,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,
10670588,home,SSV Jahn Regensburg,Dario Vizinger,,,dario-vizinger,D. Vizinger,F,29,181,198,M,809025,EUR,897091200,F,12,12,True,10.0,7.0,2.0,2.0,2.0,4.0,5.0,6.0,1.0,,,,,26.0,14.0,6.9,3.0,2,,,2.0,2.0,2.0,2.0,1.0,,,,,1.0,,,,,,2.0,1.0,,,,1.0,,,,,,,
10670588,home,SSV Jahn Regensburg,Benedikt Saller,Benedikt,Saller,benedikt-saller,B. Saller,D,6,177,10,M,142118,EUR,717120000,D,6,6,True,9.0,7.0,4.0,4.0,1.0,1.0,6.0,9.0,,,,,,10.0,14.0,7.1,3.0,0,1.0,,,2.0,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,
10670588,home,SSV Jahn Regensburg,Minos Gouras,,,minos-gouras,M. Gouras,M,28,176,30,M,910084,EUR,897177600,M,22,22,True,3.0,1.0,,,1.0,1.0,,2.0,1.0,,,,,4.0,5.0,,3.0,0,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
10670588,home,SSV Jahn Regensburg,Thorsten Kirschbaum,Thorsten,Kirschbaum,thorsten-kirschbaum,T. Kirschbaum,G,,194,14,M,18601,EUR,545875200,G,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10670588,home,SSV Jahn Regensburg,Benedikt Gimber,,,benedikt-gimber,B. Gimber,D,5,185,136,M,798936,EUR,856310400,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10670588,home,SSV Jahn Regensburg,Scott Kennedy,,,scott-kennedy,S. Kennedy,D,4,190,49,M,843443,EUR,859766400,D,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10670588,home,SSV Jahn Regensburg,Nicklas Shipnoski,,,nicklas-shipnoski,N. Shipnoski,M,,184,29,M,845648,EUR,883612800,F,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10670588,away,Fortuna Düsseldorf,Florian Kastenmeier,,,florian-kastenmeier,F. Kastenmeier,G,33,191,163,M,795024,EUR,867456000,G,33,33,False,53.0,37.0,25.0,9.0,32.0,35.0,5.0,18.0,10.0,,2.0,3.0,4.0,90.0,67.0,8.0,17.0,0,,2.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,
10670588,away,Fortuna Düsseldorf,Matthias Zimmermann,,,matthias-zimmermann,M. Zimmermann,D,25,178,71,M,82240,EUR,708652800,D,25,25,False,32.0,22.0,4.0,2.0,7.0,9.0,17.0,26.0,6.0,,,,,90.0,58.0,7.0,12.0,0,3.0,2.0,4.0,4.0,,,,5.0,1.0,1.0,1.0,1.0,,2.0,,1.0,2.0,1.0,,,,,2.0,,,,,,,
10670588,away,Fortuna Düsseldorf,Tim Christopher Oberdorf,,,tim-christopher-oberdorf,T. C. Oberdorf,D,15,185,74,M,844199,EUR,840153600,D,15,15,False,50.0,37.0,11.0,3.0,28.0,30.0,9.0,20.0,6.0,,,,,90.0,62.0,7.1,13.0,0,,3.0,4.0,4.0,,,,4.0,,2.0,1.0,1.0,,2.0,1.0,,,,,,,,1.0,,3.0,1.0,,,,
10670588,away,Fortuna Düsseldorf,Christoph Klarer,,,christoph-klarer,C. Klarer,D,4,191,229,M,865554,EUR,960940800,D,5,5,False,48.0,36.0,9.0,3.0,27.0,31.0,9.0,18.0,7.0,,,,,90.0,57.0,6.9,13.0,0,1.0,3.0,1.0,4.0,,,,4.0,1.0,,,,,2.0,,,,,,,,,1.0,,,,,,,
10670588,away,Fortuna Düsseldorf,Michał Karbownik,,,michal-karbownik,M. Karbownik,M,33,175,1643,M,910043,EUR,984441600,D,8,8,False,30.0,20.0,2.0,,7.0,9.0,14.0,22.0,5.0,,,,,85.0,41.0,7.8,10.0,0,1.0,,1.0,4.0,1.0,1.0,,1.0,1.0,,2.0,,,,1.0,,1.0,2.0,,,,,1.0,,1.0,,2.0,,,
10670588,away,Fortuna Düsseldorf,Marcel Sobottka,,,marcel-sobottka,M. Sobottka,M,31,183,50,M,142613,EUR,767232000,M,31,31,False,34.0,29.0,,,15.0,16.0,14.0,18.0,7.0,,,,,90.0,52.0,7.0,8.0,0,,2.0,8.0,9.0,,,,2.0,2.0,2.0,5.0,3.0,,1.0,3.0,3.0,,,,,,True,3.0,,1.0,,,,,
10670588,away,Fortuna Düsseldorf,Felix Klaus,,,felix-klaus,F. Klaus,M,30,179,246,M,116570,EUR,716342400,M,11,11,False,10.0,6.0,1.0,,2.0,4.0,4.0,6.0,4.0,,,,,53.0,21.0,6.6,7.0,1,,,6.0,4.0,1.0,,,1.0,1.0,1.0,3.0,1.0,,,2.0,2.0,,,,1.0,1.0,,3.0,,,,,,,
10670588,away,Fortuna Düsseldorf,Ao Tanaka,,,ao-tanaka,A. Tanaka,M,22,180,4911,M,871886,EUR,905385600,M,4,4,False,39.0,31.0,3.0,2.0,10.0,11.0,21.0,28.0,7.0,,,,,90.0,58.0,7.2,13.0,1,,1.0,7.0,7.0,1.0,,,1.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,3.0,,2.0,,1.0,,,1.0,,,,,,,
10670588,away,Fortuna Düsseldorf,Kristoffer Peterson,,,kristoffer-peterson,K. Peterson,M,7,180,135,M,366942,EUR,785980800,M,7,7,False,21.0,18.0,1.0,1.0,5.0,5.0,13.0,20.0,5.0,,,,,85.0,46.0,8.2,13.0,2,4.0,,4.0,3.0,2.0,,,2.0,,1.0,3.0,,1.0,1.0,1.0,3.0,,3.0,,2.0,,,,,,,,2.0,1.0,
10670588,away,Fortuna Düsseldorf,Dawid Kownacki,,,dawid-kownacki,D. Kownacki,F,9,186,2579,M,286103,EUR,858297600,F,9,9,False,11.0,9.0,1.0,1.0,2.0,3.0,7.0,8.0,6.0,,,,,72.0,36.0,7.3,9.0,5,,2.0,11.0,8.0,2.0,,2.0,1.0,2.0,3.0,4.0,2.0,2.0,,1.0,2.0,,1.0,,3.0,1.0,,2.0,,1.0,,1.0,1.0,1.0,3.0
10670588,away,Fortuna Düsseldorf,Emmanuel Iyoha,,,emmanuel-iyoha,E. Iyoha,D,19,191,78,M,790775,EUR,876528000,F,19,19,False,17.0,12.0,1.0,,5.0,7.0,8.0,11.0,5.0,,,,,85.0,35.0,7.2,13.0,1,1.0,1.0,8.0,2.0,1.0,,,,,3.0,1.0,2.0,2.0,,,4.0,1.0,1.0,,1.0,,,,,,,,1.0,1.0,
10670588,away,Fortuna Düsseldorf,Rouwen Hennings,,,rouwen-hennings,R. Hennings,M,,180,124,M,13009,EUR,557107200,F,28,28,True,11.0,9.0,2.0,1.0,3.0,3.0,7.0,11.0,2.0,,,,,37.0,15.0,6.8,4.0,0,3.0,1.0,3.0,1.0,,,,1.0,,3.0,,,,,,,1.0,2.0,,,,,,,,,,,,
10670588,away,Fortuna Düsseldorf,Marcel Mansfeld,,,marcel-mansfeld,M. Mansfeld,F,95,194,16,M,1086436,EUR,993254400,F,44,44,True,2.0,2.0,,,,,2.0,2.0,,,,,,18.0,6.0,6.5,2.0,0,,,2.0,1.0,,,,,1.0,2.0,,,,,,2.0,,,,,,,,,,,,,,
10670588,away,Fortuna Düsseldorf,Nicolas Gavory,,,nicolas-gavory,N. Gavory,D,5,183,64,M,272761,EUR,792892800,D,34,34,True,3.0,3.0,,,2.0,2.0,1.0,1.0,1.0,,,,,5.0,4.0,,,0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10670588,away,Fortuna Düsseldorf,Shinta Karl Appelkamp,,,appelkamp-shinta-karl,S. K. Appelkamp,M,23,175,391,M,980466,EUR,973036800,M,23,23,True,3.0,2.0,1.0,1.0,2.0,3.0,,,1.0,,,,,5.0,3.0,,1.0,0,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10670588,away,Fortuna Düsseldorf,Adam Bodzek,,,adam-bodzek,A. Bodzek,M,,185,68,M,9439,EUR,494899200,M,13,13,True,4.0,3.0,,,2.0,3.0,1.0,1.0,1.0,,,,,5.0,7.0,,1.0,0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
10670588,away,Fortuna Düsseldorf,Raphael Wolf,,,raphael-wolf,R. Wolf,G,,190,4,,26512,EUR,581558400,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10670588,away,Fortuna Düsseldorf,Niko Vukančić,,,niko-vukancic,N. Vukančić,D,3,186,29,M,1137896,EUR,1013817600,M,47,47,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10670588,away,Fortuna Düsseldorf,Elione Fernandes Neto,,,elione-fernandes-neto,E. F. Neto,M,19,184,80,M,1385157,EUR,1124755200,M,46,46,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10670588,away,Fortuna Düsseldorf,Kwadwo Baah,,,kwadwo-baah,K. Baah,F,34,182,333,M,998357,EUR,1043625600,M,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
