match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_outfielderBlock,stat_totalCross,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_shotOffTarget,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,stat_errorLeadToAGoal,stat_goodHighClaim,stat_goals,stat_goalAssist
10434095,home,Fenerbahçe,Michy Batshuayi,,,michy-batshuayi,M. Batshuayi,F,22,185,6844,M,mbatshuayi,147745,EUR,749520000,F,23,23,False,,14.0,9.0,,,1.0,2.0,8.0,12.0,,1.0,,,,,69.0,20.0,7.0,6.0,2,2.0,4.0,3.0,,1.0,1.0,,,,,1.0,1.0,2.0,,,1.0,,1.0,,,1.0,,,2.0,,,,
10434095,home,Fenerbahçe,Lincoln,,,lincoln,Lincoln,M,18,177,846,M,,794928,EUR,910396800,M,18,18,True,,28.0,24.0,4.0,2.0,13.0,13.0,11.0,17.0,1.0,7.0,,,,,45.0,42.0,6.7,10.0,1,,3.0,3.0,,2.0,1.0,,2.0,2.0,1.0,,,,,2.0,,,,,,1.0,,,,,,,
10434095,home,Fenerbahçe,İrfan Can Kahveci,,,irfan-can-kahveci,İ. C. Kahveci,M,71,180,4224,M,irfankahveci,226986,EUR,805766400,M,17,17,True,,4.0,4.0,,,,,6.0,7.0,,1.0,,,,,17.0,7.0,6.3,1.0,0,,1.0,,,,,,,,,1.0,3.0,,,3.0,,,,,,,2.0,,,,,,
10434095,home,Fenerbahçe,Enner Valencia,,,enner-valencia,E. Valencia,F,10,177,9801,M,ennervalencia,106456,EUR,626140800,F,13,13,True,,6.0,4.0,1.0,,,1.0,4.0,6.0,,2.0,,,,,21.0,16.0,6.2,7.0,1,1.0,4.0,2.0,,,3.0,,1.0,1.0,1.0,,,,,1.0,,,,1.0,,1.0,,,,,,,
10434095,home,Fenerbahçe,Miha Zajc,,,miha-zajc,M. Zajc,M,8,180,1173,M,,139256,EUR,773020800,M,26,26,True,,21.0,17.0,2.0,2.0,9.0,11.0,8.0,10.0,,2.0,,,,,20.0,26.0,6.7,4.0,0,,,3.0,,,1.0,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,
10434095,home,Fenerbahçe,Serdar Dursun,,,serdar-dursun,S. Dursun,F,19,190,1064,M,,123917,EUR,687830400,F,19,19,True,,3.0,1.0,,,1.0,2.0,,1.0,,,,,,,10.0,6.0,4.4,4.0,0,2.0,3.0,1.0,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,
10434095,home,Fenerbahçe,İrfan Can Eğribayat,,,irfan-can-egribayat,İ. C. Eğribayat,G,71,193,1983,M,,594618,EUR,891216000,G,70,70,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434095,home,Fenerbahçe,Luan Peres,,,luan-peres,L. Peres,D,14,190,1198,M,,842098,EUR,774576000,D,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434095,home,Fenerbahçe,Mert Hakan Yandaş,,,mert-hakan-yandas,M. H. Yandaş,M,8,174,1764,M,,856849,EUR,777254400,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434095,home,Fenerbahçe,Arda Güler,Arda Guler,,arda-guler,A. Güler,M,15,176,398152,M,AGüler,1091116,EUR,1109289600,M,10,10,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434095,home,Fenerbahçe,Emre Mor,,,emre-mor,E. Mor,M,99,169,2594,M,,826258,EUR,869702400,M,99,99,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434095,away,Galatasaray,Fernando Muslera,,,fernando-muslera,F. Muslera,G,16,190,9264,M,Muslera,28381,EUR,519264000,G,1,1,False,True,24.0,15.0,16.0,7.0,14.0,15.0,1.0,9.0,,8.0,3.0,5.0,,,90.0,38.0,8.1,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
10434095,away,Galatasaray,Sacha Boey,,,boey-sacha,S. Boey,D,93,178,14707,M,sacha_boey,980418,EUR,968803200,D,93,93,False,,24.0,16.0,7.0,1.0,8.0,8.0,8.0,17.0,2.0,9.0,,,,,90.0,53.0,7.3,14.0,0,1.0,3.0,7.0,,,2.0,3.0,6.0,4.0,,1.0,,,,1.0,1.0,,,1.0,,,,,1.0,,,,
10434095,away,Galatasaray,Victor Nelsson,,,victor-nelsson,V. Nelsson,D,15,187,2642,M,Nelsson,846148,EUR,908323200,D,25,25,False,,19.0,13.0,4.0,1.0,13.0,14.0,,5.0,11.0,5.0,,,,,90.0,32.0,6.9,6.0,0,1.0,3.0,4.0,,,,,,,1.0,2.0,,3.0,,,,,,,,,,,1.0,,,,
10434095,away,Galatasaray,Abdülkerim Bardakcı,,,abdulkerim-bardakci,A. Bardakcı,D,42,185,6104,M,abdulkerimbard1,178963,EUR,778896000,D,42,42,False,,22.0,16.0,2.0,,14.0,18.0,2.0,4.0,5.0,5.0,,,,,90.0,37.0,7.3,7.0,0,2.0,2.0,8.0,,,,1.0,3.0,1.0,2.0,,,3.0,,,,,,1.0,,,,,,,,,
10434095,away,Galatasaray,Léo Dubois,,,leo-dubois,L. Dubois,D,,178,587,M,,552680,EUR,779500800,D,2,2,False,,27.0,14.0,8.0,2.0,7.0,12.0,7.0,16.0,2.0,5.0,,,,,90.0,67.0,6.6,26.0,0,2.0,7.0,5.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,,,2.0,2.0,1.0,1.0,,,4.0,,,,,,,,,
10434095,away,Galatasaray,Sérgio Oliveira,,,sergio-oliveira,S. Oliveira,M,27,181,1610,M,,991493,EUR,707443200,M,27,27,False,,27.0,20.0,4.0,2.0,11.0,13.0,9.0,14.0,1.0,6.0,,,,,77.0,39.0,7.3,11.0,3,1.0,5.0,3.0,1.0,1.0,2.0,,2.0,2.0,,1.0,1.0,,,,1.0,,2.0,1.0,1.0,,,,,,,1.0,
10434095,away,Galatasaray,Berkan Kutlu,,,berkan-kutlu,B. Kutlu,M,18,186,2127,M,,992912,EUR,885686400,M,22,22,False,,35.0,30.0,7.0,4.0,18.0,19.0,12.0,16.0,2.0,7.0,,,,,90.0,54.0,7.2,8.0,0,,5.0,4.0,1.0,1.0,,3.0,2.0,,,3.0,1.0,2.0,,,,,,1.0,,,,,,,,,
10434095,away,Galatasaray,Milot Rashica,,,milot-rashica,M. Rashica,M,7,177,3712,M,MRashica,800411,EUR,835920000,M,26,26,False,,14.0,9.0,1.0,1.0,2.0,3.0,8.0,16.0,1.0,3.0,,,,,70.0,29.0,6.5,13.0,1,,7.0,2.0,2.0,3.0,,,1.0,,1.0,2.0,2.0,,,5.0,,,1.0,1.0,,,1.0,,,,,,
10434095,away,Galatasaray,Dries Mertens,,,dries-mertens,D. Mertens,M,,169,10127,M,driesmertens,32493,EUR,547257600,M,10,10,False,,15.0,11.0,,,2.0,3.0,9.0,16.0,1.0,5.0,,,,,70.0,32.0,7.2,11.0,3,,6.0,5.0,1.0,1.0,,,5.0,3.0,,4.0,,,,4.0,,,1.0,1.0,2.0,,,,1.0,,,,
10434095,away,Galatasaray,Kerem Aktürkoğlu,,,kerem-akturkoglu,K. Aktürkoğlu,F,9,173,24917,M,KAktürkoğlu,903324,EUR,908928000,M,7,7,False,,27.0,17.0,2.0,,10.0,12.0,8.0,16.0,,9.0,,,,,89.0,48.0,7.4,18.0,2,1.0,5.0,6.0,1.0,2.0,3.0,2.0,1.0,,2.0,,1.0,1.0,,1.0,2.0,,1.0,2.0,,1.0,1.0,,2.0,,,1.0,
10434095,away,Galatasaray,Barış Alper Yılmaz,,,baris-alper-yilmaz,B. A. Yılmaz,M,53,186,13210,M,barisalperyilmaz,904096,EUR,959040000,F,53,53,False,,15.0,13.0,1.0,1.0,5.0,5.0,8.0,10.0,,2.0,,,,,76.0,29.0,6.9,7.0,2,4.0,12.0,6.0,1.0,1.0,2.0,,1.0,1.0,2.0,5.0,1.0,2.0,,,1.0,,1.0,3.0,,1.0,,,,,,,
10434095,away,Galatasaray,Yunus Akgün,,,yunus-akgun,Y. Akgün,M,11,173,9047,M,yunusakgun17,857738,EUR,962928000,F,11,11,True,,5.0,1.0,1.0,,,1.0,1.0,4.0,,3.0,,,,,20.0,13.0,6.5,8.0,0,,2.0,2.0,,1.0,2.0,,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
10434095,away,Galatasaray,Lucas Torreira,,,lucas-torreira,L. Torreira,M,34,168,8760,M,ltorreira34,754794,EUR,823996800,M,5,5,True,,8.0,6.0,,,2.0,3.0,4.0,5.0,,,,,,,20.0,11.0,6.5,3.0,0,,2.0,2.0,1.0,,,1.0,1.0,,,2.0,,1.0,,,,,,1.0,,,,,,,,,
10434095,away,Galatasaray,Mauro Icardi,,,mauro-icardi,M. Icardi,F,9,181,38623,M,MauroIcardi,233114,EUR,730080000,F,99,99,True,,6.0,3.0,,,,1.0,3.0,5.0,1.0,2.0,,,,,14.0,9.0,8.7,3.0,2,,,2.0,,,,,,,,,1.0,2.0,,,,,2.0,,,,,1.0,,,,1.0,1.0
10434095,away,Galatasaray,Fredrik Midtsjø,,,fredrik-midtsjo,F. Midtsjø,M,,176,251,M,,98198,EUR,745027200,M,6,6,True,,11.0,3.0,,,1.0,4.0,2.0,7.0,,1.0,,,,,13.0,15.0,6.5,10.0,0,1.0,2.0,2.0,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
10434095,away,Galatasaray,Juan Mata,,,juan-mata,J. Mata,M,64,170,3301,M,,28367,EUR,578188800,M,64,64,True,,5.0,5.0,,,2.0,2.0,3.0,3.0,,1.0,,,,,8.0,7.0,6.7,,0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10434095,away,Galatasaray,Okan Kocuk,,,okan-kocuk,O. Koçuk,G,1,187,289,M,,190179,EUR,806803200,G,34,34,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434095,away,Galatasaray,Patrick van Aanholt,,,patrick-van-aanholt,P. v. Aanholt,D,14,175,555,M,,74577,EUR,651888000,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434095,away,Galatasaray,Emin Bayram,,,emin-bayram,E. Bayram,D,40,193,768,M,,997153,EUR,1049241600,D,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434095,away,Galatasaray,Bafetimbi Gomis,,,bafetimbi-gomis,B. Gomis,F,,184,1063,M,,3530,EUR,492134400,F,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434095,away,Galatasaray,Yusuf Demir,,,yusuf-demir,Y. Demir,F,,173,4507,M,yusufdemir.10,962283,EUR,1054512000,F,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
