match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_expectedGoals,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_blockedScoringAttempt,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside
12116979,home,Corinthians,Yuri Alberto,yuri-alberto,Y. Alberto,F,9,183,45110,M,yurialberto,905463,EUR,984873600,F,9,9,False,,11.0,9.0,,,2.0,2.0,7.0,9.0,3.0,,,90.0,30.0,6.8,11.0,0.0287469,2,,,,7.0,1.0,1.0,,1.0,,,2.0,2.0,6.0,1.0,1.0,,,1.0,0.037,,8.0,4.0,3.0,2.0,,,,,,,,
12116979,home,Corinthians,Matheuzinho,matheuzinho,Matheuzinho,D,2,171,7286,M,mateuzinhoo,931540,EUR,968371200,D,2,2,True,,21.0,19.0,3.0,2.0,6.0,7.0,14.0,19.0,3.0,,,45.0,33.0,6.9,6.0,0.0396714,1,,5.0,1.0,2.0,,2.0,2.0,1.0,,,1.0,,4.0,1.0,,,1.0,1.0,0.0089,,,,2.0,,,,,,,,,
12116979,home,Corinthians,Maycon,maycon,Maycon,M,8,175,3568,M,,831778,EUR,868924800,M,7,7,True,,21.0,16.0,1.0,,5.0,6.0,11.0,15.0,1.0,,,18.0,22.0,6.6,5.0,0.0788328,0,,,,3.0,,,,,,,1.0,3.0,2.0,,,,,,,,,,1.0,,,,,,,,,
12116979,home,Corinthians,Paulinho,paulinho,Paulinho,M,,181,1933,M,,115183,EUR,585792000,M,8,8,True,,10.0,7.0,1.0,,1.0,3.0,6.0,7.0,1.0,,,18.0,12.0,6.7,3.0,0.0040688,1,,,,2.0,,,,,,,,2.0,,,,,1.0,,0.0306,,,,,,,,,,,,,
12116979,home,Corinthians,Igor Coronado,igor-coronado,I. Coronado,M,77,170,5336,M,igor_coronado,152098,EUR,714096000,M,77,77,True,,10.0,7.0,1.0,,,,9.0,14.0,,,,14.0,16.0,7.1,6.0,0.160583,0,,4.0,2.0,1.0,,,,2.0,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,1.0,,,
12116979,home,Corinthians,Pedro Raul,pedro-raul,P. Raul,F,18,191,7083,M,,866911,EUR,847152000,F,20,20,True,,4.0,2.0,,,,,2.0,4.0,,,,10.0,5.0,6.5,2.0,0.087865,0,,,,,,,,,,,3.0,,3.0,,,,,,,,,,1.0,,,,,,,,,
12116979,home,Corinthians,Carlos Miguel,carlos-miguel,C. Miguel,G,1,204,5473,M,,973738,EUR,907891200,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116979,home,Corinthians,Cacá,caca,Cacá,D,25,185,3939,M,,929200,EUR,924998400,D,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116979,home,Corinthians,Matheus Bidu,matheus-bidu,M. Bidu,D,21,172,6254,M,,981703,EUR,925776000,D,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116979,home,Corinthians,Raul Gustavo,raul-gustavo,Raul Gustavo,D,34,188,521,M,,1047422,EUR,924912000,D,34,34,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116979,home,Corinthians,Gustavo Silva,gustavo-silva,G. Silva,M,7,169,745,M,,863283,EUR,873590400,F,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116979,home,Corinthians,Pedro Henrique,pedro-henrique,P. Henrique,M,7,179,1742,M,,219190,EUR,645580800,F,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116979,home,Corinthians,Breno Bidon,breno-bidon,B. Bidon,M,27,174,9937,M,BrenoBidon,1199261,EUR,1108857600,M,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116979,away,Atlético Mineiro,Everson,everson,Everson,G,22,193,2202,M,,870748,EUR,648604800,G,22,22,False,,31.0,21.0,20.0,11.0,19.0,21.0,2.0,10.0,6.0,,2.0,90.0,36.0,7.2,10.0,0.00030968,0,0.4465,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,1.0,1.0,
12116979,away,Atlético Mineiro,Mauricio Lemos,mauricio-lemos,M. Lemos,D,4,186,1260,M,,385916,EUR,820108800,D,4,4,False,,35.0,26.0,6.0,,19.0,22.0,7.0,13.0,1.0,,,90.0,57.0,7.1,13.0,0.00418627,2,,,,6.0,,2.0,2.0,,,,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0768,1.0,1.0,1.0,1.0,1.0,,,,,,,,
12116979,away,Atlético Mineiro,Rodrigo Battaglia,rodrigo-battaglia,R. Battaglia,D,5,187,1317,M,,158257,EUR,679276800,D,21,21,False,,30.0,25.0,4.0,,18.0,20.0,7.0,10.0,1.0,,,49.0,31.0,5.4,5.0,0.00470743,0,,,,,,,,,,,,,3.0,,,,,,,1.0,,,3.0,,,,,,,,,
12116979,away,Atlético Mineiro,Jemerson,jemerson,Jemerson,D,21,184,1651,M,,328519,EUR,714614400,D,34,34,False,,41.0,35.0,5.0,2.0,23.0,26.0,12.0,15.0,4.0,,,90.0,50.0,7.2,7.0,0.00758468,0,,,,8.0,1.0,1.0,1.0,,,,1.0,7.0,2.0,,,,,2.0,,1.0,,1.0,1.0,,,,,,,,,
12116979,away,Atlético Mineiro,Renzo Saravia,renzo-saravia,R. Saravia,D,26,178,1136,M,,315916,EUR,740188800,M,26,26,False,,36.0,26.0,2.0,1.0,13.0,18.0,13.0,19.0,7.0,,,90.0,56.0,6.3,16.0,0.0310939,1,,1.0,,6.0,1.0,2.0,2.0,,,,1.0,3.0,10.0,4.0,2.0,,,3.0,0.0219,,3.0,1.0,3.0,1.0,,,,,,,,1.0
12116979,away,Atlético Mineiro,Otávio,otavio,Otávio,M,94,173,1027,M,,552686,EUR,768009600,M,5,5,False,,49.0,43.0,3.0,1.0,28.0,31.0,15.0,18.0,7.0,,,90.0,66.0,7.0,9.0,0.0175262,0,,,,6.0,1.0,3.0,2.0,,,,2.0,2.0,5.0,1.0,,,,1.0,,1.0,1.0,2.0,1.0,,1.0,,,,,,,
12116979,away,Atlético Mineiro,Matías Zaracho,matias-zaracho,M. Zaracho,M,11,171,1332,M,,859970,EUR,889488000,M,15,15,False,,30.0,24.0,2.0,,9.0,11.0,15.0,19.0,5.0,,,69.0,42.0,6.9,8.0,0.00890466,1,,,,4.0,1.0,2.0,1.0,1.0,,,1.0,1.0,4.0,,1.0,1.0,1.0,1.0,0.0283,,1.0,,2.0,,1.0,,,,,,,
12116979,away,Atlético Mineiro,Guilherme Arana,guilherme-arana,G. Arana,D,13,176,4933,M,guiarana,1127439,EUR,860976000,M,13,13,False,,46.0,40.0,1.0,1.0,19.0,20.0,22.0,29.0,6.0,,,90.0,71.0,7.2,14.0,0.0492006,0,,3.0,1.0,3.0,4.0,,,1.0,,,,,3.0,1.0,4.0,2.0,,,,,2.0,1.0,,,,,,,,,,
12116979,away,Atlético Mineiro,Igor Gomes,igor-gomes,I. Gomes,M,17,182,1159,M,,913598,EUR,921628800,F,17,17,False,,16.0,13.0,1.0,,6.0,7.0,7.0,10.0,4.0,,,45.0,25.0,6.6,6.0,0.0140831,2,,1.0,,2.0,,,,,,,,,3.0,1.0,2.0,1.0,,,0.078,,1.0,1.0,1.0,1.0,,,1.0,0.2938,,,,
12116979,away,Atlético Mineiro,Hulk,hulk,Hulk,F,7,180,24458,M,Hulk,34705,EUR,522633600,F,7,7,False,True,28.0,21.0,2.0,1.0,4.0,6.0,17.0,25.0,1.0,,,89.0,39.0,6.9,12.0,0.138997,0,,3.0,,6.0,,1.0,,2.0,,,1.0,2.0,5.0,,1.0,,,,,,,3.0,2.0,,1.0,,,,,,,1.0
12116979,away,Atlético Mineiro,Paulinho,paulinho,Paulinho,F,10,175,11050,M,paulinho10,885179,EUR,963619200,F,10,10,False,,26.0,22.0,1.0,1.0,8.0,8.0,14.0,18.0,2.0,,,82.0,36.0,6.7,9.0,0.0230532,0,,,,5.0,,,,,,,,2.0,3.0,1.0,4.0,2.0,,,,,3.0,1.0,,,,,,,,,,
12116979,away,Atlético Mineiro,Igor Rabello,igor-rabello,I. Rabello,D,21,190,883,M,,753662,EUR,799027200,D,16,16,True,,17.0,11.0,1.0,,9.0,11.0,2.0,6.0,1.0,,,45.0,26.0,6.9,6.0,0.00256889,0,,,,3.0,,,,,,,2.0,2.0,2.0,,,,,7.0,,1.0,,1.0,,,,,,,,,,
12116979,away,Atlético Mineiro,Alan Franco,alan-franco,A. Franco,M,21,174,3281,M,,822729,EUR,903657600,M,23,23,True,,8.0,7.0,1.0,,2.0,3.0,5.0,5.0,2.0,,,21.0,10.0,6.6,1.0,0.00470905,0,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,
12116979,away,Atlético Mineiro,Gustavo Scarpa,gustavo-scarpa,G. Scarpa,M,10,177,5525,M,gustavoscarpa10,559036,EUR,757728000,M,6,6,True,,4.0,3.0,1.0,1.0,,,3.0,5.0,,,,8.0,11.0,7.5,2.0,0.00468545,2,,1.0,,2.0,1.0,,,,,,1.0,1.0,1.0,,,,,1.0,0.1122,,,1.0,,,,,2.0,0.6079,,,,
12116979,away,Atlético Mineiro,Eduardo Vargas,eduardo-vargas,E. Vargas,F,11,175,3003,M,,37006,EUR,627523200,F,11,11,True,,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,12.0,4.0,6.6,,0.00147456,0,,,,1.0,,,,,,,2.0,,2.0,,,,,,,,,1.0,,,,,,,,,,
12116979,away,Atlético Mineiro,Matheus Mendes,matheus-mendes,M. Mendes,G,31,193,413,M,,1018555,EUR,921024000,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116979,away,Atlético Mineiro,Rômulo,romulo,Rômulo,D,49,182,592,M,,1117102,EUR,1075507200,D,47,47,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,Rômulo,,,,,,,,,,,,,,,,,,,,,,,
12116979,away,Atlético Mineiro,Mariano,mariano,Mariano,D,,177,308,M,,40076,EUR,519868800,D,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116979,away,Atlético Mineiro,Pedrinho,pedrinho,Pedrinho,M,10,172,1486,M,,874030,EUR,892425600,M,38,38,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116979,away,Atlético Mineiro,Alisson Santana,alisson,Alisson,M,45,183,2043,M,,1471221,EUR,1127260800,M,45,45,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116979,away,Atlético Mineiro,Rubens,rubens,Rubens,M,44,178,1492,M,,1093196,EUR,993081600,D,44,44,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,Rubens,,,,,,,,,,,,,,,,,,,,,,,
12116979,away,Atlético Mineiro,Alan Kardec,alan-kardec,Alan Kardec,F,,185,543,M,,39656,EUR,600566400,F,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116979,away,Atlético Mineiro,Cadu,cadu,Cadu,F,42,180,661,M,,1199473,EUR,1085356800,F,42,42,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
