match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_dispossessed,stat_bigChanceCreated,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_lastManTackle,stat_fouls,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_aerialLost,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,captain,stat_challengeLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_goals,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_errorLeadToAShot
13349044,home,AFC Ajax,Matheus,matheus,Matheus,G,1,190,1504,M,603946,EUR,711504000,G,16,16,False,38.0,29.0,17.0,9.0,0.0,23.0,28.0,6.0,10.0,1.0,2.0,1.0,1.0,14.0,1.0,1.0,1.0,1.0,90.0,47.0,7.2,10.0,0.00143176,0,0.0371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13349044,home,AFC Ajax,Anton Gaaei,anton-gaaei,A. Gaaei,D,3,183,906,M,1120315,EUR,1037664000,D,3,3,False,57.0,45.0,6.0,4.0,1.0,20.0,24.0,26.0,41.0,2.0,5.0,2.0,,7.0,,,,,90.0,84.0,8.4,22.0,0.54699,0,,,,8.0,1.0,3.0,1.0,3.0,4.0,3.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,
13349044,home,AFC Ajax,Ahmetcan Kaplan,ahmetcan-kaplan,A. Kaplan,D,4,189,1602,M,1064177,EUR,1042675200,D,13,13,False,27.0,25.0,1.0,,0.0,16.0,17.0,9.0,10.0,3.0,6.0,1.0,,2.0,,,,,45.0,37.0,7.1,3.0,0.226947,0,,,,,,2.0,,,5.0,3.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,
13349044,home,AFC Ajax,Youri Baas,youri-baas,Y. Baas,D,15,182,1216,M,1000228,EUR,1047859200,D,15,15,False,66.0,58.0,4.0,1.0,0.0,39.0,42.0,19.0,24.0,,2.0,,,5.0,,,,,90.0,74.0,7.0,10.0,0.0218932,0,,,,,,,,,,,,1.0,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
13349044,home,AFC Ajax,Jorrel Hato,jorrel-hato,J. Hato,D,21,182,15501,M,1153079,EUR,1141689600,D,4,4,False,40.0,39.0,,,0.0,22.0,22.0,17.0,19.0,,1.0,1.0,,3.0,,,,,90.0,50.0,7.1,5.0,0.135435,0,,,,1.0,,2.0,,,,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,
13349044,home,AFC Ajax,Jorthy Mokio,jorthy-mokio,J. Mokio,M,24,182,3119,M,1563462,EUR,1204243200,M,31,31,False,20.0,18.0,2.0,2.0,0.0,8.0,8.0,10.0,13.0,,2.0,3.0,2.0,2.0,,,,,59.0,34.0,7.2,6.0,0.0713849,3,,,,1.0,,2.0,1.0,,,,,1.0,,,1.0,1.0,,,,,3.0,1.0,0.0959,,,,,,,,,,
13349044,home,AFC Ajax,Davy Klaassen,davy-klaassen,D. Klaassen,M,18,179,1575,M,97410,EUR,730252800,M,18,18,False,54.0,49.0,3.0,2.0,0.0,24.0,25.0,25.0,29.0,2.0,4.0,,,6.0,,,,,90.0,65.0,7.0,6.0,0.0287284,0,,,,,,3.0,,,2.0,1.0,,,,2.0,1.0,1.0,1.0,,,,,1.0,,True,1.0,,,,,,,,
13349044,home,AFC Ajax,Kenneth Taylor,kenneth-taylor,K. Taylor,M,24,182,3631,M,959806,EUR,1021507200,M,8,8,False,37.0,27.0,1.0,,0.0,9.0,10.0,19.0,29.0,,,,,5.0,,,,,90.0,50.0,7.1,14.0,0.111176,2,,,,2.0,1.0,2.0,,,2.0,,,4.0,,1.0,1.0,3.0,,,2.0,1.0,,1.0,0.6643,,,1.0,1.0,0.3467,,,,,
13349044,home,AFC Ajax,Bertrand Traoré,bertrand-traore,B. Traoré,F,25,180,34487,M,218160,EUR,810345600,F,20,20,False,29.0,24.0,,,0.0,6.0,6.0,18.0,24.0,3.0,7.0,2.0,1.0,4.0,,,,,89.0,48.0,7.4,13.0,0.0868994,6,,,,1.0,,4.0,,,1.0,1.0,,1.0,,3.0,,6.0,2.0,,,1.0,2.0,,0.6811,,,2.0,2.0,0.7658,bertrandtraore10,,,,
13349044,home,AFC Ajax,Brian Brobbey,brobbey-brian,B. Brobbey,F,9,180,7090,M,910048,EUR,1012521600,F,9,9,False,15.0,11.0,,,0.0,2.0,2.0,9.0,14.0,,3.0,1.0,1.0,2.0,,,,,59.0,28.0,7.5,8.0,0.0469328,2,,,,1.0,,4.0,1.0,,,,,,,,,2.0,2.0,,3.0,,,,0.1843,,,1.0,1.0,0.0883,brianbrobbeyy,1.0,,,
