match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_goalAssist,stat_aerialLost,stat_duelLost,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalOffside,stat_keyPass,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_fouls,stat_outfielderBlock,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_dispossessed,stat_totalContest,stat_wasFouled,stat_wonContest,player_sofascoreId,stat_penaltyWon,stat_penaltyFaced,stat_penaltyConceded
10407160,home,RSC Anderlecht,Hendrik Van Crombrugge,,,hendrik-van-crombrugge,H. V. Crombrugge,G,1,188,194,M,110777,EUR,736128000,G,30,30,False,True,19.0,17.0,3.0,1.0,16.0,16.0,1.0,3.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,90.0,28.0,6.7,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407160,home,RSC Anderlecht,Amir Murillo,,,michael-murillo,A. Murillo,D,62,183,3561,M,839493,EUR,823996800,D,62,62,False,,44.0,27.0,6.0,3.0,8.0,12.0,19.0,32.0,4.0,5.0,2.0,5.0,,,,,90.0,57.0,7.8,19.0,1,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
10407160,home,RSC Anderlecht,Zeno Debast,,,zeno-debast,Z. Debast,D,6,191,3313,M,1126512,EUR,1066867200,D,56,56,False,,49.0,43.0,8.0,6.0,21.0,25.0,23.0,25.0,,1.0,2.0,3.0,,,,,82.0,61.0,6.4,7.0,0,,,6.0,,,,1.0,1.0,,,,1.0,1.0,2.0,4.0,,,,,,,,,,,,
10407160,home,RSC Anderlecht,Wesley Hoedt,,,wesley-hoedt,W. Hoedt,D,4,188,353,M,336813,EUR,762912000,D,4,4,False,,68.0,62.0,14.0,10.0,42.0,42.0,20.0,26.0,6.0,7.0,5.0,4.0,,,,,90.0,76.0,7.4,6.0,0,,2.0,2.0,,,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,
10407160,home,RSC Anderlecht,Jan Vertonghen,,,jan-vertonghen,J. Vertonghen,D,,189,1675,M,16921,EUR,546220800,D,14,14,False,,66.0,54.0,8.0,3.0,28.0,32.0,26.0,34.0,4.0,5.0,4.0,7.0,,,,,90.0,88.0,7.7,14.0,2,,3.0,4.0,,,,1.0,,1.0,,,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,
10407160,home,RSC Anderlecht,Kristian Arnstad,,,kristian-arnstad,K. Arnstad,M,10,171,572,M,984989,EUR,1062892800,M,61,61,False,,24.0,19.0,,,4.0,6.0,15.0,18.0,2.0,3.0,,3.0,,,,,76.0,31.0,6.5,8.0,1,,1.0,7.0,,,,,,1.0,,,,,,4.0,,1.0,,,1.0,1.0,1.0,,,,,
10407160,home,RSC Anderlecht,Majeed Ashimeru,,,majeed-ashimeru,M. Ashimeru,M,18,182,1296,M,901149,EUR,876441600,M,18,18,False,,38.0,33.0,1.0,1.0,14.0,15.0,19.0,23.0,,8.0,2.0,3.0,,,,,90.0,59.0,7.6,8.0,2,,,5.0,,1.0,2.0,4.0,2.0,2.0,,,,,2.0,2.0,,,1.0,1.0,1.0,1.0,3.0,1.0,,,,
10407160,home,RSC Anderlecht,Yari Verschaeren,,,verschaeren-yari,Y. Verschaeren,M,10,172,1141,M,901898,EUR,994896000,M,10,10,False,,39.0,27.0,2.0,1.0,5.0,7.0,24.0,35.0,,11.0,,4.0,,,,,90.0,61.0,8.2,17.0,1,,1.0,6.0,,,,5.0,1.0,1.0,,3.0,3.0,2.0,1.0,1.0,,,1.0,1.0,3.0,4.0,2.0,4.0,,,,
10407160,home,RSC Anderlecht,Francis Amuzu,,,amuzu-francis,F. Amuzu,M,9,170,1935,M,901889,EUR,935366400,M,7,7,False,,7.0,6.0,,,2.0,3.0,4.0,4.0,,,,1.0,,,,,18.0,10.0,6.5,2.0,0,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,
10407160,home,RSC Anderlecht,Fábio Silva,,,fabio-silva,F. Silva,F,21,185,5306,M,954076,EUR,1027036800,F,99,99,False,,17.0,11.0,1.0,1.0,3.0,3.0,8.0,14.0,1.0,2.0,1.0,2.0,,,,,82.0,29.0,6.5,13.0,2,,2.0,9.0,,1.0,,,,1.0,,,,,,1.0,,,1.0,,3.0,4.0,,1.0,fabio.silva,,,
