match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_shotOffTarget,stat_interceptionWon,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_ownGoals,stat_keyPass,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_errorLeadToAShot,stat_wasFouled,captain,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,player_sofascoreId,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork
10438043,home,Portimonense SAD,Yago Cariello,yago-cariello,Yago,F,99,185,310,M,1019266,EUR,933033600,F,99,99,False,20.0,14.0,,,5.0,5.0,9.0,15.0,,,4.0,,,80.0,36.0,6.6,12.0,0,,,5.0,5.0,8.0,10.0,1.0,,,1.0,,,,,,,1.0,1.0,,,2.0,,,,3.0,,,,,,,,
10438043,home,Portimonense SAD,Lucas Ventura,lucas-ventura,Lucas Ventura,M,25,180,163,M,879934,EUR,895536000,M,25,25,True,12.0,10.0,5.0,3.0,5.0,6.0,5.0,6.0,5.0,,,,,23.0,15.0,6.3,3.0,0,,,,,2.0,2.0,1.0,,,,,,,,,,2.0,1.0,,,,,,,1.0,,,,,,,,
10438043,home,Portimonense SAD,Paulo Estrela,paulo-estrela,P. Estrela,M,20,167,55,M,855664,EUR,919468800,M,38,38,True,9.0,8.0,1.0,1.0,6.0,6.0,3.0,6.0,,,,,,23.0,14.0,6.7,3.0,0,Paulo,Estrela,,,,,,,,,,,,1.0,3.0,1.0,,,,1.0,,,,,,,,,,,,,
10438043,home,Portimonense SAD,Sérgio Conceição,sergio-conceicao,S. Conceição,M,35,180,139,M,1010877,EUR,847756800,D,53,53,True,6.0,4.0,,,2.0,3.0,2.0,5.0,,,,,,23.0,18.0,6.0,6.0,0,,,,,1.0,,,2.0,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,
10438043,home,Portimonense SAD,Ricardo Matos,ricardo-matos,R. Matos,F,17,181,151,M,976416,EUR,953942400,F,17,17,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,,,,,10.0,3.0,6.4,1.0,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438043,home,Portimonense SAD,Bryan Róchez,bryan-rochez,B. Róchez,F,35,181,256,M,796395,EUR,788918400,F,35,35,True,4.0,2.0,,,,,2.0,4.0,2.0,,,,,10.0,7.0,6.4,4.0,0,,,,,2.0,1.0,,,,1.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,
10438043,home,Portimonense SAD,Matheus Nogueira,matheus-nogueira,Matheus Nogueira,G,40,191,118,M,977806,EUR,874713600,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438043,home,Portimonense SAD,Zié Ouattara,zie-ouattara,Z. Ouattara,D,24,178,133,M,1005407,EUR,947376000,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438043,home,Portimonense SAD,Rui Gomes,gomes-rui,R. Gomes,M,12,172,41,M,993246,EUR,873331200,F,70,70,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438043,home,Portimonense SAD,Mohamed Diaby,mohamed-diaby,M. Diaby,M,,188,46,M,892208,EUR,841708800,M,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438043,away,Benfica,Odysseas Vlachodimos,odysseas-vlachodimos,O. Vlachodimos,G,1,191,2909,M,138149,EUR,767318400,G,99,99,False,20.0,15.0,14.0,9.0,11.0,11.0,4.0,9.0,8.0,,,,,90.0,27.0,6.4,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438043,away,Benfica,Fredrik Aursnes,fredrik-aursnes,F. Aursnes,M,8,179,3950,M,228364,EUR,818553600,D,8,8,False,52.0,39.0,7.0,4.0,21.0,26.0,18.0,27.0,2.0,,2.0,,,89.0,79.0,7.0,19.0,0,,,1.0,1.0,4.0,4.0,2.0,2.0,,3.0,2.0,,,2.0,1.0,,1.0,,,1.0,,,,,,,,1.0,1.0,,,,
10438043,away,Benfica,António Silva,antonio-silva,A. Silva,D,4,187,8155,M,1006069,EUR,1067472000,D,66,66,False,34.0,29.0,2.0,,23.0,27.0,6.0,7.0,6.0,,1.0,,,90.0,43.0,6.8,6.0,0,,,1.0,2.0,1.0,5.0,,5.0,,2.0,1.0,,,,,,,,,,,,,,1.0,,,,,antoniosilva.66,,,
10438043,away,Benfica,Morato,morato,F. Morato,D,4,190,2248,M,985086,EUR,993859200,D,91,91,False,41.0,37.0,3.0,2.0,29.0,32.0,8.0,9.0,8.0,,,,,90.0,49.0,6.6,4.0,0,,,3.0,4.0,7.0,6.0,,2.0,,1.0,,4.0,,,,,1.0,1.0,,,,,,,,,,,,,,,
10438043,away,Benfica,Alejandro Grimaldo,alejandro-grimaldo,A. Grimaldo,M,20,171,13008,M,177177,EUR,811555200,D,3,3,False,74.0,65.0,6.0,5.0,27.0,31.0,39.0,47.0,8.0,,,,,90.0,100.0,8.5,13.0,4,,,2.0,,2.0,4.0,,,,2.0,2.0,,1.0,,4.0,1.0,,,,3.0,,3.0,1.0,,2.0,,,,1.0,grimaldo35,,,
10438043,away,Benfica,João Neves,joao-neves,J. Neves,M,87,174,37142,M,1190933,EUR,1096243200,M,87,87,False,58.0,52.0,4.0,2.0,27.0,30.0,25.0,29.0,10.0,,3.0,,,90.0,88.0,7.6,12.0,3,,,3.0,1.0,10.0,13.0,2.0,,,9.0,8.0,3.0,1.0,2.0,1.0,,2.0,,,2.0,,1.0,,,3.0,,,,,joao_neves,1.0,1.0,1.0
10438043,away,Benfica,Chiquinho,chiquinho,Chiquinho,M,22,174,1902,M,584124,EUR,806112000,M,22,22,False,40.0,38.0,1.0,,16.0,16.0,22.0,24.0,7.0,,1.0,,,45.0,46.0,6.4,3.0,1,,,,1.0,3.0,4.0,2.0,,,1.0,,1.0,1.0,,,,,,,1.0,,,,,2.0,,,,,,,,
10438043,away,Benfica,João Mário,joao-mario,J. Mário,M,10,179,3804,M,97001,EUR,727401600,M,20,20,False,58.0,47.0,4.0,3.0,15.0,18.0,32.0,41.0,7.0,,,,,90.0,73.0,7.2,15.0,4,,,1.0,,5.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,2.0,2.0,1.0,,,,True,1.0,,,JoaoMario,,2.0,
10438043,away,Benfica,Rafa Silva,rafa-silva,R. Silva,M,27,170,16782,M,252577,EUR,737596800,M,27,27,False,40.0,33.0,2.0,2.0,7.0,8.0,26.0,32.0,3.0,,1.0,,,89.0,54.0,7.8,11.0,1,,,,2.0,3.0,9.0,,,,3.0,3.0,,,,,,3.0,3.0,,5.0,3.0,,,,1.0,,1.0,1.0,2.0,Rafa_Silva,,1.0,
10438043,away,Benfica,David Neres,david-neres,D. Neres,F,7,175,15134,M,850993,EUR,857347200,M,7,7,False,58.0,47.0,2.0,2.0,8.0,10.0,40.0,54.0,6.0,,1.0,,,86.0,86.0,6.9,22.0,4,,,,,7.0,5.0,,,,,,2.0,1.0,,6.0,1.0,9.0,4.0,,3.0,,1.0,,,1.0,,,1.0,,davidneres,1.0,2.0,
10438043,away,Benfica,Gonçalo Ramos,goncalo-ramos,G. Ramos,F,9,185,23725,M,934510,EUR,992995200,F,88,88,False,31.0,23.0,1.0,1.0,8.0,8.0,15.0,23.0,6.0,,3.0,,,86.0,57.0,7.9,17.0,7,,,5.0,6.0,11.0,11.0,,1.0,,1.0,1.0,1.0,3.0,,,,3.0,2.0,,2.0,4.0,3.0,1.0,,2.0,,,,,goncaloramos88,2.0,1.0,1.0
10438043,away,Benfica,Florentino Luís,florentino-luis,F. Luís,M,16,184,3615,M,855845,EUR,935020800,M,61,61,True,32.0,29.0,4.0,3.0,13.0,14.0,16.0,18.0,2.0,,,,,45.0,35.0,6.6,4.0,0,,,1.0,,3.0,1.0,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
10438043,away,Benfica,Petar Musa,petar-musa,P. Musa,F,9,190,2986,M,827668,EUR,888969600,F,33,33,True,3.0,1.0,,,,1.0,1.0,2.0,,,,,,8.0,5.0,9.0,2.0,2,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,
10438043,away,Benfica,Gonçalo Guedes,goncalo-guedes,G. Guedes,F,11,179,3550,M,280979,EUR,849225600,F,15,15,True,1.0,1.0,,,1.0,1.0,,,1.0,,1.0,,,8.0,3.0,6.5,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438043,away,Benfica,Alexander Bah,alexander-bah,A. Bah,D,6,183,2276,M,850976,EUR,881625600,D,6,6,True,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,1.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438043,away,Benfica,Casper Tengstedt,tengstedt-casper,C. Tengstedt,F,17,184,1578,M,957937,EUR,959817600,F,19,19,True,,,,,,,,,,,,,,1.0,2.0,,,0,,,2.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10438043,away,Benfica,Samuel Soares,samuel-soares,S. Soares,G,24,189,1436,M,983550,EUR,1024099200,G,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438043,away,Benfica,Gilberto,gilberto,Gilberto,D,2,181,1500,M,261687,EUR,731462400,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438043,away,Benfica,Mihailo Ristić,mihailo-ristic,M. Ristić,D,21,180,595,M,363774,EUR,815097600,D,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438043,away,Benfica,Lucas Veríssimo,lucas-verissimo,L. Veríssimo,D,28,188,1027,M,826343,EUR,804643200,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
