match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_outfielderBlock,stat_aerialLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_keyPass,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,captain,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed
11352369,home,Manchester City,Ederson,ederson,Ederson,G,31,188,48699,M,Ederson93,254491,EUR,745545600,G,31,31,False,34.0,32.0,4.0,3.0,30.0,31.0,2.0,3.0,1.0,1.0,7.0,1.0,2.0,90.0,43.0,6.9,2.0,0.00300242,0,0.0693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352369,home,Manchester City,Rico Lewis,rico-lewis,R. Lewis,D,82,170,17497,M,Rico_Lewis,1136731,EUR,1100995200,D,82,82,False,72.0,63.0,4.0,2.0,44.0,48.0,19.0,24.0,,4.0,3.0,,,90.0,89.0,6.8,10.0,0.0177286,0,,Rico Lewis,,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
11352369,home,Manchester City,John Stones,john-stones,J. Stones,D,5,188,22354,M,johnstones5,152077,EUR,770083200,D,5,5,False,106.0,97.0,5.0,4.0,67.0,70.0,30.0,36.0,3.0,4.0,5.0,,,90.0,113.0,7.1,9.0,0.0140275,0,,,,1.0,1.0,,2.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
11352369,home,Manchester City,Nathan Aké,nathan-ake,N. Aké,D,6,180,21292,M,nathanake,149663,EUR,793065600,D,6,6,False,110.0,104.0,4.0,1.0,82.0,85.0,22.0,25.0,1.0,4.0,6.0,,,90.0,115.0,6.7,6.0,0.00799154,0,,,,2.0,,,1.0,,1.0,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11352369,home,Manchester City,Joško Gvardiol,josko-gvardiol,J. Gvardiol,D,24,186,50085,M,JGvardiol,964994,EUR,1011744000,D,24,24,False,104.0,100.0,1.0,1.0,52.0,53.0,48.0,51.0,2.0,6.0,4.0,,,90.0,120.0,7.5,8.0,0.22959,2,,,,5.0,1.0,1.0,,2.0,1.0,,1.0,,2.0,2.0,2.0,2.0,1.0,1.0,0.1395,,,,,,,,,,,,,,,
11352369,home,Manchester City,Rodri,rodri,Rodri,M,16,191,88553,M,Rodri,827606,EUR,835401600,M,16,16,False,113.0,98.0,11.0,6.0,55.0,60.0,43.0,53.0,5.0,9.0,3.0,,,87.0,123.0,7.9,16.0,0.0357567,1,,,,2.0,1.0,,2.0,,1.0,1.0,2.0,,,2.0,1.0,,,,0.1105,1.0,1.0,0.3225,1.0,,,,,,,,,,,
11352369,home,Manchester City,Matheus Nunes,matheus-nunes,M. Nunes,D,27,183,19609,M,matheusnunes,945122,EUR,904176000,M,27,27,False,60.0,53.0,2.0,,26.0,28.0,28.0,34.0,3.0,9.0,1.0,,,90.0,82.0,7.6,16.0,0.822044,2,,,,7.0,1.0,3.0,1.0,,1.0,1.0,3.0,,1.0,3.0,2.0,,1.0,1.0,0.1276,1.0,,0.028,4.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,
11352369,home,Manchester City,Phil Foden,phil-foden,P. Foden,M,47,171,175652,M,Foden,859765,EUR,959472000,M,47,47,False,51.0,43.0,2.0,2.0,15.0,20.0,28.0,32.0,,,4.0,,,76.0,56.0,7.1,11.0,0.0874636,2,,,,2.0,,2.0,,,,,,,,,,,,,0.1204,,,,1.0,1.0,1.0,,,2.0,,,,,,
11352369,home,Manchester City,Kevin De Bruyne,kevin-de-bruyne,K. De Bruyne,M,11,181,317675,M,KDB,70996,EUR,678067200,M,17,17,False,57.0,50.0,5.0,5.0,17.0,20.0,33.0,38.0,1.0,5.0,5.0,,,71.0,73.0,8.0,13.0,0.204514,3,,,,4.0,,1.0,,,2.0,2.0,1.0,,1.0,3.0,1.0,1.0,,,0.0939,,,,1.0,1.0,1.0,,1.0,2.0,,True,,,,
11352369,home,Manchester City,Jérémy Doku,jeremy-doku,J. Doku,M,11,173,69678,M,Dokss,934386,EUR,1022457600,M,11,11,False,44.0,38.0,,,11.0,11.0,27.0,36.0,,10.0,3.0,,,90.0,73.0,7.6,18.0,0.113511,0,,,,7.0,,3.0,,2.0,2.0,1.0,2.0,,,9.0,6.0,,1.0,1.0,,,,,4.0,,3.0,,,,1.0,,,,,
11352369,home,Manchester City,Julián Alvarez,julian-alvarez,J. Álvarez,F,19,170,224894,M,LaAraña,944656,EUR,949276800,F,19,19,False,15.0,12.0,,,5.0,6.0,7.0,12.0,,,1.0,,,87.0,24.0,8.3,9.0,0.011312,2,,,,1.0,,1.0,1.0,,,,,,,,,,2.0,,0.9382,2.0,2.0,1.5196,,,3.0,,,,,,,,,
11352369,home,Manchester City,Erling Haaland,erling-haaland,E. Haaland,F,9,194,843810,M,EHaaland,839956,EUR,964137600,F,9,9,True,4.0,3.0,,,1.0,1.0,2.0,3.0,1.0,1.0,1.0,,,19.0,8.0,6.8,2.0,0.00975953,2,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,,0.2252,,,,,,,,,1.0,,,,,,
11352369,home,Manchester City,Jack Grealish,jack-grealish,J. Grealish,M,18,180,58418,M,JGrealish,189061,EUR,810691200,M,10,10,True,6.0,5.0,,,1.0,1.0,4.0,5.0,,,1.0,,,14.0,7.0,6.5,1.0,0.00204969,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352369,home,Manchester City,Sergio Gómez,sergio-gomez,S. Gómez,M,17,171,4445,M,sergiogm_10,855835,EUR,968025600,M,21,21,True,3.0,3.0,,,2.0,2.0,1.0,2.0,,,,,,9.0,4.0,6.4,1.0,0.00063466,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,
11352369,home,Manchester City,Mateo Kovačić,mateo-kovacic,M. Kovačić,M,8,178,33708,M,Kova8,136710,EUR,768182400,M,8,8,True,16.0,16.0,,,11.0,11.0,5.0,5.0,,,1.0,,,9.0,19.0,6.4,2.0,0.00260201,0,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11352369,home,Manchester City,Stefan Ortega,stefan-ortega,S. Ortega,G,27,186,11850,M,stefan.ortega1,125274,EUR,721008000,G,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352369,home,Manchester City,Rúben Dias,ruben-dias,R. Dias,D,3,188,40519,M,RúbenD,318941,EUR,863568000,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352369,home,Manchester City,Kyle Walker,kyle-walker,K. Walker,D,2,183,26779,M,KyleWalker2,44614,EUR,643852800,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352369,home,Manchester City,Oscar Bobb,oscar-bobb,O. Bobb,M,14,174,21551,M,oscarbobb,1065216,EUR,1057968000,M,52,52,True,,,,,,,,,,,,,,,,,,,0,,Oscar Bobb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352369,home,Manchester City,Bernardo Silva,bernardo-silva,B. Silva,M,20,173,62967,M,BSilva,331209,EUR,776476800,M,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352369,away,Burnley,James Trafford,james-trafford,J. Trafford,G,1,197,21722,M,,980643,EUR,1034208000,G,1,1,False,40.0,22.0,24.0,6.0,19.0,21.0,3.0,19.0,,,12.0,,1.0,90.0,51.0,6.1,18.0,0.00124575,0,-1.1299,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,
11352369,away,Burnley,Vitinho,vitinho,Vitinho,D,2,175,3591,M,,914477,EUR,932688000,D,22,22,False,18.0,14.0,2.0,,10.0,12.0,4.0,7.0,,8.0,7.0,,,90.0,43.0,6.1,9.0,0.00073275,0,,,,9.0,6.0,,3.0,2.0,8.0,3.0,,,,1.0,,,1.0,2.0,,,,,,,1.0,,,,,,,,,
11352369,away,Burnley,Dara O'Shea,dara-oshea,D. O'Shea,D,26,188,660,M,,856719,EUR,920505600,D,2,2,False,34.0,27.0,3.0,2.0,22.0,27.0,5.0,7.0,4.0,5.0,2.0,,,90.0,43.0,6.7,7.0,0.00163132,0,,,,2.0,,,4.0,,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
11352369,away,Burnley,Hjalmar Ekdal,hjalmar-ekdal,H. Ekdal,D,18,187,549,M,,875360,EUR,908928000,D,18,18,False,33.0,25.0,4.0,1.0,20.0,22.0,5.0,11.0,2.0,3.0,2.0,,,86.0,45.0,6.6,8.0,0.0014912,1,,,,1.0,,,4.0,1.0,1.0,,,2.0,,,,,,1.0,0.0322,1.0,,0.0297,,,,,,,,,,,,
