match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,captain,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_savedShotsFromInsideTheBox,player_sofascoreId,stat_accurateCross,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside
11396281,home,1. FC Heidenheim,Tim Kleindienst,tim-kleindienst,T. Kleindienst,F,11,194,2514,M,228981,EUR,809827200,F,10,10,False,23.0,13.0,2.0,1.0,3.0,3.0,10.0,20.0,6.0,,1.0,5.0,,,,90.0,36.0,7.5,14.0,0.01367,2,,,,,7.0,2.0,,,1.0,,,,2.0,,2.0,0.2782,,,2.0,7.0,1.0,1.0,0.2002,1.0,,,,,,,,,
11396281,home,1. FC Heidenheim,Nikola Dovedan,nikola-dovedan,N. Dovedan,M,37,172,321,M,138143,EUR,773452800,F,20,20,True,21.0,14.0,2.0,1.0,4.0,4.0,10.0,19.0,4.0,2.0,1.0,3.0,,,,45.0,36.0,7.6,13.0,0.321006,1,,,,2.0,6.0,2.0,2.0,2.0,,,2.0,1.0,2.0,2.0,,0.0579,2.0,,,,,1.0,0.221,,1.0,1.0,,,,,,,
11396281,home,1. FC Heidenheim,Kevin Sessa,sessa-kevin,K. Sessa,M,8,175,67,M,929806,EUR,962841600,M,16,16,True,15.0,12.0,1.0,1.0,5.0,5.0,7.0,11.0,1.0,,,,,,,27.0,22.0,6.6,7.0,0.0102752,0,,,,1.0,,,,,,1.0,,,3.0,,1.0,,,,,,,,,,,,,,,,,,
11396281,home,1. FC Heidenheim,Marnon Busch,marnon-busch,M. Busch,D,2,182,76,M,168861,EUR,786844800,D,2,2,True,12.0,10.0,2.0,1.0,4.0,5.0,6.0,9.0,,,,2.0,,,,14.0,17.0,6.5,5.0,0.00457216,0,,,,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11396281,home,1. FC Heidenheim,Florian Pick,florian-pick,F. Pick,M,20,176,70,M,206620,EUR,810518400,M,17,17,True,4.0,4.0,,,2.0,2.0,2.0,4.0,,,,1.0,,,,14.0,7.0,6.5,2.0,0.016466,1,,,,2.0,,,,,,,,,,,,0.0262,,,,,,,,,,,1.0,,,,,,
11396281,home,1. FC Heidenheim,Marvin Pieringer,marvin-pieringer,M. Pieringer,F,18,189,327,M,909485,EUR,938995200,F,18,18,True,7.0,6.0,1.0,1.0,3.0,3.0,3.0,4.0,,,,2.0,,,,8.0,9.0,6.8,1.0,0.00169634,0,,,,,3.0,,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
11396281,home,1. FC Heidenheim,Vitus Eicher,vitus-eicher,V. Eicher,G,,190,27,M,96098,EUR,657763200,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396281,home,1. FC Heidenheim,Norman Theuerkauf,norman-theuerkauf,N. Theuerkauf,D,,183,29,M,15004,EUR,538444800,D,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396281,home,1. FC Heidenheim,Tim Siersleben,tim-siersleben,T. Siersleben,D,4,187,118,M,988252,EUR,952560000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396281,home,1. FC Heidenheim,Stefan Schimmer,stefan-schimmer,S. Schimmer,F,9,185,103,M,842922,EUR,767491200,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396281,away,Bayer 04 Leverkusen,Lukáš Hrádecký,lukas-hradecky,L. Hrádecký,G,1,190,2547,M,15219,EUR,627868800,G,1,1,False,36.0,17.0,24.0,5.0,12.0,21.0,5.0,15.0,,,,12.0,3.0,2.0,,90.0,49.0,6.8,20.0,0.00108537,0,-0.3428,,,,,,,,,,,,1.0,,,,,True,,,,,,,,,,1.0,,,,,
11396281,away,Bayer 04 Leverkusen,Josip Stanišić,josip-stanisic,J. Stanišić,D,44,186,9022,M,927407,EUR,954633600,D,2,2,False,53.0,45.0,6.0,3.0,28.0,30.0,17.0,23.0,2.0,,2.0,5.0,,,,90.0,66.0,7.2,9.0,0.0111372,0,,,,,4.0,,1.0,1.0,,,2.0,2.0,,,,,,,2.0,1.0,1.0,,,,,,,,josip_stanisic,,,,
11396281,away,Bayer 04 Leverkusen,Jonathan Tah,jonathan-tah,J. Tah,D,4,194,9454,M,227672,EUR,823996800,D,4,4,False,59.0,54.0,8.0,5.0,40.0,42.0,14.0,17.0,1.0,,2.0,5.0,,,,90.0,64.0,6.8,5.0,0.0087923,0,,,,,3.0,,,,,1.0,1.0,,,,,,,,1.0,2.0,,,,,,,,,jonatah,,,,
11396281,away,Bayer 04 Leverkusen,Piero Hincapié,piero-hincapie,P. Hincapié,D,5,184,31047,M,1002837,EUR,1010534400,D,3,3,False,80.0,60.0,12.0,2.0,42.0,50.0,18.0,30.0,4.0,1.0,4.0,7.0,,,,90.0,103.0,7.0,20.0,0.0124462,1,,,,,7.0,,,,1.0,1.0,3.0,3.0,,2.0,1.0,0.022,,,2.0,2.0,,,,,,,,,pierohincapie,,,,
11396281,away,Bayer 04 Leverkusen,Jeremie Frimpong,jeremie-frimpong,J. Frimpong,M,30,171,32709,M,970361,EUR,976406400,M,30,30,False,29.0,24.0,3.0,1.0,9.0,12.0,16.0,20.0,4.0,,2.0,6.0,,,,88.0,56.0,8.1,11.0,0.133127,6,,,,3.0,6.0,2.0,3.0,3.0,3.0,,1.0,,1.0,2.0,1.0,0.4499,2.0,,1.0,,,1.0,0.1124,1.0,,,2.0,,jeremie_frimpong,1.0,,,
11396281,away,Bayer 04 Leverkusen,Granit Xhaka,granit-xhaka,G. Xhaka,M,34,185,15706,M,117777,EUR,717552000,M,34,34,False,88.0,76.0,3.0,2.0,41.0,42.0,35.0,46.0,5.0,2.0,3.0,8.0,,,,90.0,101.0,6.8,15.0,0.130181,1,,,,,4.0,1.0,2.0,1.0,,,,,1.0,3.0,,0.035,1.0,,1.0,,,,,,,,1.0,,Granit_Xhaka,,,,
11396281,away,Bayer 04 Leverkusen,Robert Andrich,robert-andrich,R. Andrich,M,8,189,3316,M,168903,EUR,780192000,M,8,8,False,63.0,55.0,5.0,1.0,31.0,36.0,24.0,27.0,8.0,2.0,2.0,5.0,,,,90.0,77.0,6.7,10.0,0.0378803,2,,,,,6.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,,,,0.0878,,,4.0,2.0,,,,,,,1.0,,,,,,
11396281,away,Bayer 04 Leverkusen,Alejandro Grimaldo,alejandro-grimaldo,A. Grimaldo,M,20,171,13099,M,177177,EUR,811555200,M,20,20,False,61.0,49.0,4.0,4.0,21.0,23.0,33.0,50.0,5.0,1.0,,7.0,,,,90.0,102.0,8.1,23.0,0.434198,1,,,,12.0,6.0,,4.0,1.0,,3.0,4.0,3.0,,1.0,1.0,0.1444,6.0,,,,,,,,,,1.0,,grimaldo35,5.0,,,
11396281,away,Bayer 04 Leverkusen,Florian Wirtz,florian-wirtz,F. Wirtz,F,7,175,148971,M,1019322,EUR,1051920000,F,10,10,False,62.0,49.0,2.0,1.0,13.0,14.0,36.0,48.0,11.0,1.0,,,,,,88.0,91.0,7.7,27.0,0.595988,2,,,,,7.0,6.0,9.0,6.0,1.0,,1.0,1.0,3.0,,,0.2658,4.0,,1.0,,,1.0,0.1613,,1.0,1.0,,,FWirtz,,1.0,1.0,
11396281,away,Bayer 04 Leverkusen,Patrik Schick,patrik-schick,P. Schick,F,14,191,10655,M,280609,EUR,822441600,F,14,14,False,22.0,17.0,1.0,1.0,5.0,6.0,12.0,16.0,4.0,,2.0,5.0,,,,74.0,36.0,7.2,8.0,0.0103312,2,,,,,7.0,1.0,1.0,1.0,1.0,,,,2.0,3.0,,0.1933,1.0,,3.0,3.0,,,,,,,1.0,,p_shicky,,,,
11396281,away,Bayer 04 Leverkusen,Amine Adli,amine-adli,A. Adli,F,21,174,17615,M,991478,EUR,957916800,F,21,21,False,46.0,38.0,1.0,1.0,13.0,15.0,25.0,32.0,7.0,2.0,,6.0,,,,88.0,66.0,8.4,13.0,0.233727,2,,,,1.0,9.0,1.0,6.0,4.0,1.0,,2.0,2.0,1.0,2.0,1.0,0.6585,2.0,,1.0,1.0,,1.0,0.9483,1.0,,,,,amine_ad10,,,,1.0
11396281,away,Bayer 04 Leverkusen,Borja Iglesias,borja-iglesias,B. Iglesias,F,7,187,4212,M,785989,EUR,727228800,F,9,9,True,11.0,9.0,,,1.0,1.0,8.0,10.0,4.0,,,,,,,16.0,16.0,6.7,4.0,0.0636491,1,,,,,,2.0,,,,1.0,,,,,,0.0257,1.0,,2.0,,,,,,,1.0,1.0,,,,,,
11396281,away,Bayer 04 Leverkusen,Edmond Tapsoba,edmond-tapsoba,E. Tapsoba,D,12,193,33838,M,883262,EUR,917913600,D,12,12,True,,,,,,,,,,,,,,,,2.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edmondtapsoba,,,,
11396281,away,Bayer 04 Leverkusen,Nathan Tella,nathan-tella,N. Tella,M,23,173,3098,M,920379,EUR,931132800,M,19,19,True,2.0,2.0,1.0,1.0,2.0,2.0,,,1.0,,,,,,,2.0,3.0,,,2.523e-05,0,,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
11396281,away,Bayer 04 Leverkusen,Jonas Hofmann,jonas-hofmann,J. Hofmann,F,7,176,2115,M,142390,EUR,711072000,M,7,7,True,3.0,1.0,,,1.0,1.0,,2.0,1.0,,,1.0,,,,2.0,5.0,,2.0,4.88e-06,0,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11396281,away,Bayer 04 Leverkusen,Matěj Kovář,matej-kovar,M. Kovář,G,32,196,2046,M,927366,EUR,958521600,G,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396281,away,Bayer 04 Leverkusen,Odilon Kossounou,odilon-kossounou,O. Kossounou,D,3,191,9920,M,973437,EUR,978566400,D,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,odilonkossounou,,,,
11396281,away,Bayer 04 Leverkusen,Noah Mbamba,noah-mbamba,N. Mbamba,M,17,187,1002,M,1100321,EUR,1104883200,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396281,away,Bayer 04 Leverkusen,Gustavo Puerta,puerta-gustavo,G. Puerta,M,19,171,2579,M,1174889,EUR,1058918400,M,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,Gustavo Puerta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396281,away,Bayer 04 Leverkusen,Adam Hložek,adam-hlozek,A. Hložek,F,23,186,3087,M,963801,EUR,1027555200,F,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ahlozek,,,,
