match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_dispossessed,stat_interceptionWon,captain,stat_errorLeadToAShot,stat_clearanceOffLine,stat_outfielderBlock,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_savedShotsFromInsideTheBox,stat_goals,stat_totalOffside
12513709,home,Gil Vicente,Andrew,andrew,Andrew,G,42,189,2669,M,947893,EUR,993945600,G,42,42,False,33.0,28.0,10.0,5.0,0.0,28.0,29.0,4.0,1.0,1.0,5.0,2.0,1.0,90.0,39.0,6.9,5.0,0.00010255,0,-0.1467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513709,home,Gil Vicente,Zé Carlos,ze-carlos,Z. Carlos,D,2,177,69,M,1001662,EUR,901843200,D,2,2,False,40.0,32.0,4.0,,0.0,18.0,21.0,21.0,3.0,7.0,3.0,,,90.0,74.0,7.2,16.0,0.167631,2,,Zé,Carlos,15.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,0.1971,0.1769,2.0,,,,,,,,,,,,,
12513709,home,Gil Vicente,Jonathan Buatu,jonathan-buatu-mananga,J. Buatu,D,39,187,415,M,800348,EUR,749088000,D,39,39,False,84.0,77.0,9.0,5.0,0.0,65.0,66.0,18.0,3.0,4.0,1.0,,,90.0,91.0,6.8,8.0,0.00534498,1,,,,12.0,,,4.0,,,,1.0,,2.0,1.0,1.0,,,1.0,0.01,,,2.0,1.0,1.0,,,,,,,,,,
12513709,home,Gil Vicente,Rúben Fernandes,ruben-fernandes,R. Fernandes,D,26,186,38,M,59751,EUR,515721600,D,26,26,False,84.0,81.0,5.0,3.0,0.0,67.0,67.0,17.0,3.0,6.0,3.0,,,90.0,100.0,7.3,4.0,0.00483001,2,,,,14.0,,,3.0,,,,2.0,,5.0,1.0,1.0,1.0,2.0,1.0,0.045,,,3.0,,2.0,True,,,,,,,,,
12513709,home,Gil Vicente,Sandro Cruz,cruz-sandro,S. Cruz,D,57,182,281,M,982146,EUR,989625600,D,57,57,False,44.0,33.0,7.0,6.0,0.0,19.0,23.0,25.0,,3.0,5.0,,,90.0,69.0,6.5,19.0,0.0206012,0,,,,15.0,4.0,1.0,5.0,1.0,1.0,,,,4.0,1.0,,3.0,2.0,2.0,,,,1.0,,1.0,,1.0,,,,,,,,
12513709,home,Gil Vicente,Mohamed Bamba,mohamed-bamba,M. Bamba,M,8,188,181,M,1537180,EUR,1097193600,M,8,8,False,30.0,23.0,3.0,2.0,0.0,10.0,13.0,18.0,2.0,2.0,3.0,,,66.0,36.0,7.1,8.0,0.013539,0,,Mohamed,Bamba,13.0,1.0,,7.0,1.0,,,,,1.0,,,,,4.0,,,1.0,2.0,,2.0,,,1.0,1.0,,,,,,
12513709,home,Gil Vicente,Facundo Cáseres,facundo-caseres,F. Cáseres,M,5,178,226,M,989837,EUR,991008000,M,5,5,False,63.0,58.0,6.0,3.0,0.0,33.0,35.0,28.0,1.0,8.0,1.0,,,90.0,77.0,7.1,7.0,0.0164372,0,,,,25.0,,,2.0,,2.0,1.0,,,1.0,3.0,1.0,1.0,3.0,1.0,,,,,,1.0,,,,,,,,,,
12513709,home,Gil Vicente,Sergio Bermejo,sergio-bermejo,S. Bermejo,M,17,170,42,M,949449,EUR,871776000,M,22,22,False,13.0,12.0,1.0,,0.0,7.0,7.0,7.0,,3.0,5.0,,,57.0,24.0,6.6,5.0,0.00596337,1,,Sergio,Bermejo,5.0,1.0,,4.0,1.0,1.0,1.0,,1.0,,2.0,,1.0,,1.0,0.0186,0.0108,,,2.0,1.0,,,,,,,,,,
12513709,home,Gil Vicente,Kanya Fujimoto,kanya-fujimoto,K. Fujimoto,M,27,176,609,M,925987,EUR,930787200,M,10,10,False,22.0,18.0,1.0,1.0,0.0,7.0,7.0,15.0,,3.0,1.0,,,79.0,26.0,6.8,4.0,0.00951233,0,,,,11.0,,,1.0,1.0,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
12513709,home,Gil Vicente,Jordi Mboula,jordi-mboula,J. Mboula,F,2,182,263,M,826003,EUR,921542400,M,77,77,False,11.0,10.0,,,0.0,4.0,5.0,8.0,,5.0,2.0,,,57.0,21.0,6.5,5.0,0.0185938,0,,,,7.0,2.0,1.0,6.0,,1.0,1.0,,,,1.0,1.0,1.0,3.0,2.0,,,,2.0,2.0,,,,,,,,,,,
12513709,home,Gil Vicente,Pablo Felipe,pablo-felipe,P. Felipe,F,19,184,2627,M,1101174,EUR,1073001600,F,90,90,False,11.0,8.0,,,0.0,6.0,6.0,5.0,2.0,2.0,2.0,,,57.0,16.0,6.3,7.0,0.00367073,0,,Pablo Felipe Pereira de Jesus,,2.0,,,5.0,1.0,2.0,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,
12513709,home,Gil Vicente,Joao Marques,marques-joao,J. Marques,M,11,179,304,M,1087321,EUR,1013558400,M,33,33,True,15.0,9.0,,,0.0,2.0,2.0,14.0,7.0,11.0,2.0,,,33.0,29.0,7.2,8.0,0.00642297,1,,,,7.0,1.0,,3.0,,1.0,1.0,1.0,,1.0,2.0,2.0,,1.0,1.0,0.141,,,1.0,1.0,1.0,,,,,,,,,,
