match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_outfielderBlock,stat_totalTackle,stat_errorLeadToAShot,stat_keyPass,stat_dispossessed,stat_onTargetScoringAttempt,stat_wonTackle,stat_expectedGoalsOnTarget,captain,stat_accurateCross,stat_bigChanceCreated,stat_errorLeadToAGoal,player_sofascoreId,stat_goals,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_totalOffside
12499521,home,VfL Wolfsburg,Kamil Grabara,grabara-kamil,K. Grabara,G,1,195,3175,M,902080,EUR,915753600,G,1,1,False,30.0,21.0,13.0,4.0,0.0,17.0,20.0,4.0,10.0,10.0,2.0,2.0,90.0,36.0,6.3,9.0,0.0055802,0,-0.1056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499521,home,VfL Wolfsburg,Kilian Fischer,kilian-fischer,K. Fischer,D,2,179,189,M,995316,EUR,971308800,D,2,2,False,27.0,23.0,4.0,2.0,0.0,13.0,16.0,10.0,12.0,,,,81.0,43.0,6.4,7.0,0.00690236,1,,,,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0595,,,,,,,,,,,,,,,,,,,,,,,
12499521,home,VfL Wolfsburg,Denis Vavro,denis-vavro,D. Vavro,D,3,187,674,M,293127,EUR,829094400,D,18,18,False,51.0,45.0,12.0,9.0,0.0,30.0,33.0,15.0,19.0,1.0,,,90.0,70.0,6.9,7.0,0.0768925,1,,,,1.0,1.0,4.0,2.0,5.0,,,,14.0,,1.0,,0.0576,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12499521,home,VfL Wolfsburg,Konstantinos Koulierakis,konstantinos-koulierakis,K. Koulierakis,D,4,188,3369,M,1184855,EUR,1069977600,D,4,4,False,71.0,57.0,9.0,2.0,0.0,42.0,45.0,15.0,26.0,,,,90.0,83.0,6.5,14.0,0.0034819,0,,,,,2.0,2.0,3.0,2.0,,,,8.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
12499521,home,VfL Wolfsburg,Joakim Mæhle,joakim-maehle,J. Mæhle,D,21,185,1469,M,842364,EUR,864086400,D,21,21,False,45.0,37.0,3.0,,1.0,25.0,29.0,12.0,17.0,2.0,,,90.0,77.0,6.6,16.0,0.0525391,1,,,,1.0,3.0,4.0,6.0,7.0,3.0,1.0,,5.0,4.0,1.0,,0.0475,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12499521,home,VfL Wolfsburg,Ridle Baku,ridle-baku,R. Baku,M,17,176,1448,M,856553,EUR,891993600,M,20,20,False,28.0,20.0,1.0,,0.0,7.0,10.0,13.0,19.0,6.0,,,90.0,47.0,6.6,14.0,0.0124541,1,,,,1.0,3.0,,6.0,4.0,2.0,1.0,,,3.0,,1.0,0.0269,,,1.0,,3.0,,,1.0,1.0,2.0,0.0481,,,,,,,,,,,,
12499521,home,VfL Wolfsburg,Bence Dárdai,bence-dardai,B. Dárdai,M,8,185,1186,M,1418624,EUR,1138060800,M,24,24,False,21.0,16.0,2.0,,0.0,11.0,13.0,5.0,8.0,1.0,,,69.0,28.0,6.4,5.0,0.0904363,0,,Bence Dárdai,,,2.0,2.0,2.0,2.0,,,,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12499521,home,VfL Wolfsburg,Maximilian Arnold,maximilian-arnold,M. Arnold,M,27,184,898,M,147289,EUR,769996800,M,27,27,False,47.0,41.0,6.0,4.0,1.0,20.0,24.0,24.0,31.0,9.0,,,90.0,67.0,6.7,12.0,0.415159,2,,,,8.0,,,2.0,3.0,,,1.0,,,3.0,1.0,0.065,,1.0,1.0,,,,1.0,1.0,,,,True,3.0,1.0,1.0,,,,,,,,
12499521,home,VfL Wolfsburg,Patrick Wimmer,patrick-wimmer,P. Wimmer,M,39,182,1034,M,987504,EUR,991180800,M,39,39,False,10.0,6.0,1.0,,0.0,3.0,6.0,3.0,4.0,2.0,,,45.0,21.0,6.8,6.0,0.00340698,0,,,,,3.0,,3.0,5.0,,,,,2.0,2.0,,,,,1.0,,3.0,,,,,3.0,,,,,,,,,,,,,
12499521,home,VfL Wolfsburg,Mohamed Amoura,mohamed-el-amine-amoura,M. E. A. Amoura,F,9,169,31367,M,1107591,EUR,957830400,F,9,9,False,23.0,17.0,2.0,1.0,1.0,9.0,11.0,8.0,12.0,5.0,,,69.0,38.0,7.7,10.0,0.160826,1,,Mohamed El Amine Amoura,,,3.0,1.0,8.0,4.0,4.0,2.0,,,1.0,1.0,,0.4358,2.0,,,,,,1.0,1.0,1.0,,0.5175,,,,,amoura9,1.0,,,,,,
12499521,home,VfL Wolfsburg,Tiago Tomás,tiago-tomas,T. Tomás,F,8,180,1353,M,983540,EUR,1024185600,F,11,11,False,11.0,7.0,1.0,,0.0,1.0,1.0,6.0,10.0,1.0,,,81.0,30.0,7.0,13.0,0.0334977,1,,,,,4.0,,10.0,3.0,,,,,8.0,3.0,5.0,0.2359,,,2.0,,,,1.0,1.0,1.0,,0.5332,,,,,,1.0,,,,,,
12499521,home,VfL Wolfsburg,Jonas Wind,jonas-wind,J. Wind,F,23,190,2374,M,826069,EUR,918345600,F,23,23,True,10.0,9.0,1.0,1.0,0.0,3.0,3.0,6.0,7.0,,,,45.0,17.0,8.4,3.0,0.181813,2,,,,,3.0,1.0,3.0,3.0,,,,,2.0,2.0,,0.3128,,,,,,,,,2.0,,0.7635,,,,,,2.0,,,,,,
12499521,home,VfL Wolfsburg,Yannick Gerhardt,yannick-gerhardt,Y. Gerhardt,M,31,184,166,M,169255,EUR,763516800,M,31,31,True,11.0,6.0,1.0,,0.0,1.0,3.0,6.0,9.0,1.0,,,21.0,17.0,6.7,5.0,0.032331,0,,,,1.0,1.0,,1.0,3.0,,,,,,,,,,,,,3.0,,,,,1.0,,,1.0,,,,,,,,,,
12499521,home,VfL Wolfsburg,Lukas Nmecha,lukas-nmecha,L. Nmecha,F,14,185,2645,M,803185,EUR,913593600,F,10,10,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,1.0,,,21.0,7.0,6.7,2.0,0.00591324,0,,,,,,2.0,1.0,3.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12499521,home,VfL Wolfsburg,Jakub Kamiński,jakub-kaminski,J. Kamiński,M,16,178,5205,M,801263,EUR,1023235200,M,16,16,True,5.0,3.0,1.0,,0.0,2.0,2.0,1.0,4.0,,,,9.0,9.0,6.6,3.0,0.00020875,0,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,jakub.kaminskii,,,,,,,
12499521,home,VfL Wolfsburg,Kevin Behrens,kevin-behrens,K. Behrens,F,91,184,493,M,164171,EUR,665539200,F,17,17,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,9.0,1.0,6.5,,0.00120956,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499521,home,VfL Wolfsburg,Marius Müller,marius-muller,M. Müller,G,29,192,130,M,136933,EUR,742435200,G,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499521,home,VfL Wolfsburg,Cedric Zesiger,cedric-zesiger,C. Zesiger,D,16,191,349,M,798926,EUR,898646400,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499521,home,VfL Wolfsburg,Salih Özcan,salih-ozcan,S. Özcan,M,6,180,2466,M,795005,EUR,884476800,M,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499521,home,VfL Wolfsburg,Mattias Svanberg,svanberg-mattias,M. Svanberg,M,32,185,641,M,796987,EUR,915494400,M,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499521,away,1. FSV Mainz 05,Robin Zentner,robin-zentner,R. Zentner,G,27,193,298,M,174345,EUR,783302400,G,27,27,False,27.0,18.0,17.0,8.0,0.0,12.0,13.0,6.0,14.0,5.0,1.0,1.0,90.0,38.0,5.6,9.0,0.00425824,0,-2.1377,,,,,1.0,,1.0,,,,4.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,2.0,1.0,1.0,,
12499521,away,1. FSV Mainz 05,Danny da Costa,danny-da-costa,D. Costa,D,21,186,305,M,97926,EUR,742521600,D,21,21,False,1.0,1.0,,,0.0,1.0,1.0,,,,,,5.0,1.0,,,1.988e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499521,away,1. FSV Mainz 05,Stefan Bell,stefan-bell,S. Bell,D,16,192,142,M,106662,EUR,682992000,D,16,16,False,45.0,39.0,10.0,5.0,1.0,25.0,26.0,14.0,19.0,3.0,,,90.0,53.0,6.7,6.0,0.229487,0,,,,,1.0,6.0,4.0,6.0,,,,5.0,,,3.0,,,,2.0,,,,1.0,,,,,,,1.0,,,,,,,,,
