match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_crossNotClaimed,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialWon,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_totalContest,stat_bigChanceMissed,captain,stat_accurateCross,stat_shotOffTarget,stat_wonContest,stat_bigChanceCreated,stat_hitWoodwork,stat_totalOffside,stat_goals,stat_savedShotsFromInsideTheBox,stat_punches,stat_lastManTackle,stat_clearanceOffLine,stat_errorLeadToAGoal
12499443,home,FC Bayern München,Jonas Urbig,Jonas Urbig,,jonas-urbig,J. Urbig,G,40,189,4842,M,1130647,EUR,1060300800,G,40,40,False,33.0,25.0,16.0,8.0,0.0,20.0,20.0,5.0,13.0,1.0,4.0,1.0,2.0,2.0,90.0,39.0,6.5,8.0,0.00468061,0,-0.2762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499443,home,FC Bayern München,Konrad Laimer,,,konrad-laimer,K. Laimer,D,27,180,7452,M,355492,EUR,864691200,D,27,27,False,61.0,56.0,1.0,,0.0,15.0,16.0,41.0,46.0,,4.0,,,,85.0,82.0,7.0,7.0,0.032596,1,,KonradLaimer,1.0,1.0,5.0,5.0,2.0,1.0,1.0,4.0,3.0,1.0,1.0,0.0333,1.0,,,,,,,,,,,,,,,,,,,,,
12499443,home,FC Bayern München,Eric Dier,,,eric-dier,E. Dier,D,3,191,4303,M,146101,EUR,758592000,D,15,15,False,90.0,86.0,4.0,2.0,0.0,47.0,51.0,39.0,39.0,9.0,2.0,,,,90.0,107.0,7.1,5.0,0.0254789,1,,ericdier,,1.0,4.0,4.0,,,,1.0,1.0,,3.0,0.1897,1.0,3.0,1.0,1.0,1.0,1.0,0.3851,,,,,,,,,,,,,,,
12499443,home,FC Bayern München,Min-jae Kim,,,min-jae-kim,M. Kim,D,3,190,15013,M,896569,EUR,848016000,D,3,3,False,88.0,82.0,,,0.0,38.0,38.0,44.0,50.0,4.0,3.0,,,,90.0,96.0,6.6,7.0,0.0306424,0,,kiminjae3,,3.0,4.0,2.0,,,,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
12499443,home,FC Bayern München,Raphaël Guerreiro,,,raphael-guerreiro,R. Guerreiro,D,22,170,7880,M,246999,EUR,756518400,D,22,22,False,41.0,37.0,1.0,1.0,0.0,12.0,14.0,25.0,28.0,1.0,4.0,,,,58.0,56.0,6.7,8.0,0.0469889,1,,raphaelguerreiro14,1.0,,4.0,2.0,,1.0,,2.0,1.0,,2.0,0.2244,,,1.0,,,1.0,0.5336,1.0,1.0,,,,,,,,,,,,,
12499443,home,FC Bayern München,Joshua Kimmich,,,joshua-kimmich,J. Kimmich,M,6,176,42486,M,259117,EUR,792201600,M,6,6,False,117.0,105.0,12.0,7.0,0.0,31.0,36.0,76.0,85.0,2.0,8.0,,,,90.0,133.0,7.4,16.0,0.351908,1,,Jok_32,4.0,1.0,3.0,2.0,1.0,,,,,2.0,,0.0221,2.0,,,1.0,,1.0,,1.0,,True,2.0,1.0,,,,,,,,,,
12499443,home,FC Bayern München,Leon Goretzka,,,leon-goretzka,L. Goretzka,M,8,189,12148,M,184661,EUR,792028800,M,8,8,False,34.0,30.0,3.0,1.0,0.0,9.0,9.0,21.0,25.0,,1.0,,,,45.0,40.0,6.8,6.0,0.0293644,1,,leon_goretzka,,1.0,1.0,1.0,,,,1.0,,,,0.1362,,,1.0,,1.0,,0.3691,,,,,,,,,,,,,,,
12499443,home,FC Bayern München,Michael Olise,,,michael-olise,M. Olise,M,17,184,79532,M,978838,EUR,1008115200,M,17,17,False,59.0,51.0,4.0,3.0,2.0,10.0,10.0,42.0,51.0,1.0,2.0,,,,90.0,75.0,9.0,12.0,0.460044,2,,MOlise,2.0,1.0,5.0,4.0,,,1.0,1.0,1.0,1.0,3.0,0.1621,6.0,1.0,,,,2.0,,2.0,,,1.0,1.0,1.0,4.0,,,,,,,,
12499443,home,FC Bayern München,Jamal Musiala,,,jamal-musiala,J. Musiala,M,10,184,116690,M,1010231,EUR,1046217600,M,42,42,False,34.0,27.0,,,0.0,9.0,9.0,18.0,25.0,,4.0,,,,78.0,58.0,7.7,15.0,0.795087,4,,Bambi,,,6.0,6.0,,2.0,1.0,2.0,2.0,,,0.5817,3.0,1.0,1.0,,1.0,2.0,0.5272,7.0,2.0,,,2.0,3.0,1.0,1.0,1.0,,,,,,
12499443,home,FC Bayern München,Leroy Sané,,,leroy-sane,L. Sané,M,10,184,41295,M,293519,EUR,821318400,M,10,10,False,52.0,48.0,1.0,1.0,0.0,12.0,12.0,36.0,42.0,,7.0,,,,90.0,69.0,8.5,12.0,0.190479,5,,LeroySane,2.0,1.0,7.0,3.0,,2.0,1.0,1.0,1.0,,1.0,1.5476,2.0,2.0,4.0,,,1.0,1.0517,3.0,1.0,,,,,,,,2.0,,,,,
12499443,home,FC Bayern München,Harry Kane,,,harry-kane,H. Kane,F,9,188,299741,M,108579,EUR,743817600,F,9,9,False,17.0,14.0,1.0,,1.0,4.0,5.0,10.0,12.0,,3.0,,,,85.0,28.0,8.5,6.0,0.199864,3,,HurriKane,,2.0,4.0,6.0,,,1.0,2.0,2.0,,,0.6693,2.0,2.0,1.0,,,1.0,0.8193,4.0,,,,1.0,2.0,1.0,,1.0,1.0,,,,,
12499443,home,FC Bayern München,João Palhinha,,,joao-palhinha,J. Palhinha,M,6,189,16482,M,364612,EUR,805248000,M,16,16,True,41.0,38.0,2.0,2.0,0.0,21.0,21.0,17.0,20.0,2.0,3.0,,,,45.0,45.0,6.5,3.0,0.0177934,0,,Palhinha,,,2.0,2.0,,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,
12499443,home,FC Bayern München,Hiroki Itō,,,hiroki-ito,H. Itō,D,21,188,6725,M,873106,EUR,926467200,D,21,21,True,22.0,19.0,1.0,,0.0,6.0,6.0,13.0,16.0,,,,,,31.0,25.0,6.9,3.0,0.0684895,0,,hiroki_ito38,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,
12499443,home,FC Bayern München,Serge Gnabry,,,serge-gnabry,S. Gnabry,M,7,176,19183,M,187433,EUR,805680000,F,7,7,True,4.0,3.0,,,0.0,,,3.0,5.0,,,,,,12.0,5.0,6.5,2.0,0.00124673,0,,sergegnabry,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499443,home,FC Bayern München,Josip Stanišić,,,josip-stanisic,J. Stanišić,D,44,186,9022,M,927407,EUR,954633600,D,44,44,True,1.0,,,,0.0,,,,1.0,,,,,,10.0,1.0,6.2,1.0,,0,,josip_stanisic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499443,home,FC Bayern München,Thomas Müller,,,thomas-muller,T. Müller,F,13,186,37471,M,35166,EUR,621648000,F,25,25,True,5.0,4.0,1.0,,0.0,1.0,1.0,3.0,4.0,,,,,,10.0,5.0,6.5,1.0,0.00217373,0,,esmuellert,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499443,home,FC Bayern München,Daniel Peretz,,,daniel-peretz,D. Peretz,G,41,190,3561,M,1048265,EUR,963187200,G,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499443,home,FC Bayern München,Sacha Boey,,,boey-sacha,S. Boey,D,93,178,14393,M,980418,EUR,968803200,D,23,23,True,,,,,,,,,,,,,,,,,,,,0,,sacha_boey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499443,home,FC Bayern München,Gabriel Vidović,,,gabriel-vidovic,G. Vidović,M,10,180,3478,M,1129940,EUR,1070236800,M,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499443,home,FC Bayern München,Jonah Kusi-Asare,,,jonah-kusi-asare,J. Kusi-Asare,F,18,196,3953,M,1503757,EUR,1183507200,F,41,41,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499443,away,FC St. Pauli,Nikola Vasilj,,,nikola-vasilj,N. Vasilj,G,22,194,1626,M,325061,EUR,817862400,G,22,22,False,45.0,26.0,28.0,10.0,0.0,22.0,28.0,4.0,17.0,2.0,7.0,,,5.0,90.0,56.0,7.2,19.0,0.0480595,0,0.6861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,,,
12499443,away,FC St. Pauli,Adam Dźwigała,,,adam-dzwigala,A. Dźwigała,D,25,185,440,M,252343,EUR,811987200,D,25,25,False,22.0,20.0,3.0,1.0,0.0,12.0,12.0,8.0,10.0,6.0,4.0,,,,60.0,37.0,6.4,3.0,0.0082173,0,,,,,3.0,,2.0,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
12499443,away,FC St. Pauli,David Nemeth,,,david-nemeth,D. Nemeth,D,4,191,155,M,966889,EUR,984873600,D,4,4,False,37.0,29.0,5.0,3.0,1.0,18.0,24.0,11.0,13.0,6.0,5.0,,,,90.0,57.0,7.2,11.0,0.0089744,0,,,,2.0,3.0,7.0,,,,4.0,2.0,,,,1.0,3.0,,2.0,2.0,1.0,,1.0,,,,,,,,,,,,1.0,,
12499443,away,FC St. Pauli,Siebe Van Der Heyden,,,siebe-van-der-heyden,S. V. D. Heyden,D,44,185,270,M,842164,EUR,896486400,D,44,44,False,41.0,36.0,4.0,3.0,0.0,30.0,31.0,6.0,12.0,1.0,4.0,,,,90.0,53.0,6.3,10.0,0.00887307,0,,,2.0,1.0,4.0,2.0,1.0,,,1.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,1.0,1.0
12499443,away,FC St. Pauli,Manolis Saliakas,,,manolis-saliakas,M. Saliakas,M,2,175,358,M,280551,EUR,842486400,M,2,2,False,18.0,17.0,1.0,,1.0,11.0,11.0,8.0,10.0,1.0,1.0,,,,82.0,38.0,7.3,4.0,0.271366,0,,,3.0,1.0,1.0,2.0,,,,2.0,1.0,,,,2.0,,,2.0,2.0,,,,,,2.0,,,1.0,,,,,,,,
12499443,away,FC St. Pauli,Jackson Irvine,,,jackson-irvine,J. Irvine,M,7,190,924,M,181581,EUR,731462400,M,7,7,False,26.0,15.0,1.0,,0.0,6.0,8.0,9.0,18.0,3.0,3.0,,,,90.0,40.0,7.1,12.0,0.00881223,2,,,,,2.0,10.0,,,1.0,5.0,3.0,,2.0,0.1026,,5.0,,,1.0,1.0,,,,True,,1.0,,,1.0,,,,,,,
12499443,away,FC St. Pauli,Eric Smith,,,eric-smith,E. Smith,D,8,191,412,M,542038,EUR,852681600,M,8,8,False,52.0,49.0,7.0,6.0,0.0,26.0,27.0,24.0,28.0,1.0,1.0,,,,90.0,62.0,7.0,6.0,0.284237,2,,,3.0,3.0,6.0,2.0,3.0,,,2.0,2.0,,,0.0479,1.0,,1.0,,,1.0,0.0832,,,,1.0,1.0,,,,,,,,,,
12499443,away,FC St. Pauli,Philipp Treu,,,treu-philipp,P. Treu,M,29,172,176,M,979820,EUR,975801600,M,23,23,False,38.0,30.0,2.0,1.0,0.0,18.0,24.0,12.0,18.0,1.0,8.0,,,,90.0,62.0,7.1,13.0,0.0254584,0,,,4.0,1.0,2.0,7.0,,,,2.0,2.0,3.0,1.0,,,,,1.0,,1.0,,2.0,,,,,2.0,,,,,,,,,
12499443,away,FC St. Pauli,Danel Sinani,,,danel-sinani,D. Sinani,F,10,185,628,M,887500,EUR,860198400,F,10,10,False,24.0,19.0,,,0.0,12.0,13.0,8.0,13.0,,3.0,,,,83.0,38.0,6.8,10.0,0.0204484,3,,,2.0,,2.0,3.0,,1.0,2.0,1.0,1.0,2.0,1.0,0.196,,,,,,3.0,,,,,1.0,1.0,,,,,,,,,,
12499443,away,FC St. Pauli,Noah Weißhaupt,,,noah-weisshaupt,N. Weißhaupt,F,10,181,339,M,1048820,EUR,1000944000,F,13,13,False,18.0,13.0,1.0,,0.0,4.0,4.0,9.0,15.0,,7.0,,,,90.0,37.0,7.0,13.0,0.0130741,0,,,1.0,,5.0,11.0,,4.0,,1.0,1.0,6.0,,,,3.0,,,1.0,2.0,,2.0,,,,,1.0,,,1.0,,,,,,
12499443,away,FC St. Pauli,Elias Saad,Elias Saad,,elias-saad,E. Saad,F,24,185,4301,M,1130946,EUR,946252800,F,26,26,False,13.0,10.0,2.0,1.0,0.0,4.0,5.0,7.0,10.0,,5.0,,,,72.0,30.0,7.0,14.0,0.0696723,1,,,2.0,1.0,7.0,1.0,,4.0,,,,1.0,,0.5477,1.0,,1.0,,1.0,4.0,0.9676,2.0,,,1.0,,,,,1.0,1.0,,,,,
12499443,away,FC St. Pauli,Connor Metcalfe,,,connor-metcalfe,C. Metcalfe,M,24,178,230,M,888854,EUR,941760000,M,24,24,True,11.0,8.0,,,0.0,7.0,8.0,1.0,3.0,,1.0,,,,30.0,15.0,6.7,4.0,0.00041154,1,,,,,,1.0,,,,,,,,0.0206,,1.0,1.0,,1.0,1.0,0.3652,,,,,,,,,,,,,,,
12499443,away,FC St. Pauli,Oladapo Afolayan,,,oladapo-afolayan,O. Afolayan,F,21,180,303,M,871621,EUR,873936000,F,17,17,True,4.0,4.0,,,0.0,2.0,2.0,2.0,3.0,,,,,,18.0,6.0,6.6,2.0,0.0789936,0,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
12499443,away,FC St. Pauli,Lars Ritzka,,,lars-ritzka,L. Ritzka,D,21,185,86,M,873347,EUR,894499200,D,21,21,True,2.0,1.0,,,0.0,,,1.0,2.0,,1.0,,,,8.0,4.0,7.5,1.0,0.0002471,1,,,,,,,,,,,,,,0.0603,,,1.0,,,,0.3077,,,,,,,,,,1.0,,,,,
12499443,away,FC St. Pauli,Abdoulie Ceesay,Abdoulie Ceesay,,abdoulie-ceesay,A. Ceesay,F,9,185,615,M,1888501,EUR,1073260800,F,9,9,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,12.0,4.0,6.7,1.0,0.00409577,0,,,,2.0,2.0,1.0,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
12499443,away,FC St. Pauli,Ben Voll,,,ben-voll,B. Voll,G,1,195,91,M,987437,EUR,976320000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499443,away,FC St. Pauli,Erik Ahlstrand,,,erik-ahlstrand,E. Ahlstrand,M,14,182,128,M,980742,EUR,1003017600,M,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499443,away,FC St. Pauli,Carlo Boukhalfa,,,carlo-boukhalfa,C. Boukhalfa,M,11,185,501,M,939623,EUR,925689600,M,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499443,away,FC St. Pauli,Robert Wagner,,,wagner-robert,R. Wagner,M,18,181,160,M,1131338,EUR,1058140800,M,39,39,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499443,away,FC St. Pauli,Johannes Eggestein,,,johannes-eggestein,J. Eggestein,F,19,183,466,M,591588,EUR,894585600,F,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
