match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_ownGoals,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_fouls,stat_onTargetScoringAttempt,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,player_sofascoreId,stat_challengeLost,stat_wonContest,stat_goals,stat_goalAssist,stat_savedShotsFromInsideTheBox,stat_punches,stat_clearanceOffLine,stat_totalOffside
10411653,home,Udinese,Marco Silvestri,marco-silvestri,M. Silvestri,G,16,191,324,M,43970,EUR,667872000,G,1,1,False,25.0,20.0,11.0,7.0,13.0,14.0,7.0,11.0,5.0,1.0,1.0,2.0,90.0,31.0,6.6,5.0,0.0,0.0,0.00356764,0,-0.4536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411653,home,Udinese,Rodrigo Becão,rodrigo-becao,R. Becão,D,50,191,1878,M,880207,EUR,822009600,D,50,50,False,45.0,39.0,4.0,4.0,23.0,27.0,16.0,18.0,3.0,,,,90.0,71.0,7.7,8.0,0.0278,0.0,0.0417208,0,,,,True,1.0,4.0,2.0,12.0,1.0,3.0,2.0,2.0,6.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
10411653,home,Udinese,Jaka Bijol,jaka-bijol,J. Bijol,D,15,192,2511,M,886930,EUR,918172800,D,29,29,False,40.0,35.0,7.0,5.0,26.0,29.0,9.0,11.0,6.0,,,,90.0,55.0,6.6,5.0,0.6043,0.0,0.00294593,4,,,,,9.0,2.0,10.0,2.0,,6.0,,1.0,,,,,,,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,
10411653,home,Udinese,Nehuén Pérez,nehuen-perez,N. Pérez,D,18,184,3369,M,913401,EUR,961804800,D,18,18,False,35.0,33.0,5.0,3.0,24.0,26.0,9.0,9.0,2.0,,,,90.0,55.0,7.6,5.0,0.0803,0.2478,0.00404018,2,,,,,,1.0,,4.0,,4.0,2.0,,3.0,2.0,,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,
10411653,home,Udinese,Kingsley Ehizibue,kingsley-ehizibue,K. Ehizibue,M,19,189,682,M,609206,EUR,801360000,M,19,19,False,18.0,12.0,2.0,1.0,4.0,5.0,10.0,15.0,3.0,,,,85.0,39.0,7.3,11.0,0.0,0.0,0.263843,0,,,,,,,2.0,4.0,1.0,2.0,,1.0,4.0,2.0,,,,2.0,,,,,,2.0,2.0,1.0,1.0,,,,,,,,,
10411653,home,Udinese,Lazar Samardžić,lazar-samardzic,L. Samardžić,M,10,183,4807,M,980624,EUR,1014508800,M,24,24,False,45.0,39.0,5.0,4.0,14.0,14.0,28.0,42.0,9.0,,,,90.0,75.0,8.1,19.0,0.4905,1.0073,0.161272,8,,,,,2.0,,5.0,3.0,4.0,,,,1.0,1.0,,3.0,,3.0,,,5.0,,3.0,11.0,3.0,,1.0,lakisamar10,1.0,2.0,1.0,,,,,
10411653,home,Udinese,Walace,walace,Walace,M,5,188,1455,M,553686,EUR,796953600,M,11,11,False,50.0,39.0,7.0,3.0,20.0,23.0,20.0,30.0,10.0,,,,90.0,72.0,7.2,17.0,0.0425,0.0,0.0391277,1,,,,,3.0,3.0,5.0,11.0,,2.0,,,6.0,3.0,,3.0,2.0,,,,1.0,,,3.0,1.0,1.0,,,1.0,,,,,,,
10411653,home,Udinese,Tolgay Arslan,tolgay-arslan,T. Arslan,F,30,180,393,M,71203,EUR,650764800,M,5,5,False,28.0,21.0,5.0,3.0,9.0,12.0,13.0,19.0,6.0,,,,65.0,55.0,7.0,13.0,0.1992,0.0118,0.116045,5,,,,,1.0,,6.0,3.0,1.0,,,,1.0,1.0,,1.0,2.0,3.0,,1.0,3.0,2.0,1.0,3.0,1.0,2.0,,,,,,,,,,
10411653,home,Udinese,Destiny Udogie,destiny-udogie,D. Udogie,D,13,186,5941,M,983572,EUR,1038441600,M,13,13,False,28.0,19.0,,,6.0,9.0,13.0,22.0,8.0,,,,85.0,51.0,6.4,18.0,0.1271,0.0,0.0159619,2,,,,,2.0,1.0,7.0,4.0,1.0,,1.0,3.0,1.0,1.0,,2.0,1.0,1.0,1.0,,1.0,2.0,1.0,3.0,,2.0,,udogiethree,1.0,1.0,,,,,,
10411653,home,Udinese,Beto,beto,Beto,F,9,194,3398,M,987489,EUR,886204800,F,9,9,False,29.0,21.0,1.0,1.0,3.0,4.0,18.0,25.0,3.0,,,,90.0,52.0,6.8,21.0,0.0592,0.0,0.142705,1,,,,,2.0,2.0,11.0,7.0,7.0,2.0,,,1.0,1.0,,7.0,,2.0,,,1.0,2.0,,,,3.0,,,1.0,4.0,,1.0,,,,
