match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_errorLeadToAGoal,stat_fouls,captain,stat_goalAssist,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_wasFouled,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals,stat_punches,stat_lastManTackle,stat_errorLeadToAShot,stat_hitWoodwork
10385373,home,Liverpool,Alisson,alisson,Alisson,G,1,193,64760,M,AlissonBecker,243609,EUR,717984000,G,1,1,False,33.0,29.0,10.0,6.0,28.0,29.0,1.0,4.0,13.0,1.0,2.0,4.0,90.0,46.0,6.7,4.0,0.0,0.0,0.00105283,0,-0.2806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385373,home,Liverpool,Trent Alexander-Arnold,trent-alexander-arnold,T. Alexander-Arnold,D,12,180,210733,M,TrentAA,795064,EUR,907718400,D,66,66,False,66.0,53.0,12.0,6.0,33.0,34.0,23.0,45.0,6.0,,,,79.0,98.0,7.4,28.0,0.0,0.0,0.211704,0,,13.0,3.0,3.0,4.0,7.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,
10385373,home,Liverpool,Joe Gomez,joe-gomez,J. Gomez,D,2,188,14125,M,joegomez5,318927,EUR,864345600,D,2,2,False,124.0,100.0,23.0,12.0,53.0,62.0,47.0,62.0,9.0,,,,90.0,133.0,6.5,25.0,0.0451,0.0,0.0168542,1,,,,4.0,2.0,7.0,,,1.0,2.0,,2.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
10385373,home,Liverpool,Virgil van Dijk,virgil-van-dijk,V. van Dijk,D,4,195,98613,M,VvD,151545,EUR,678931200,D,4,4,False,71.0,65.0,6.0,5.0,43.0,45.0,22.0,26.0,3.0,,,,90.0,85.0,6.9,8.0,0.0321,0.0,0.0158523,1,,,,3.0,4.0,4.0,,,,6.0,1.0,1.0,,2.0,,,,3.0,,1.0,,,1.0,True,,,,,,,,,,,
10385373,home,Liverpool,Andrew Robertson,andrew-robertson,A. Robertson,D,26,178,24820,M,andyrobertson94,262911,EUR,763344000,D,26,26,False,85.0,73.0,5.0,3.0,38.0,40.0,40.0,57.0,11.0,,,,90.0,115.0,7.6,22.0,0.058,0.0708,0.535994,1,,12.0,5.0,,4.0,3.0,2.0,,3.0,2.0,,,,3.0,4.0,,,1.0,3.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,
10385373,home,Liverpool,Harvey Elliott,harvey-elliott,H. Elliott,M,9,170,21132,M,harvelliott,955245,EUR,1049414400,M,19,19,False,31.0,22.0,,,11.0,12.0,11.0,21.0,7.0,,,,60.0,48.0,6.2,17.0,0.0295,0.0,0.00393008,1,,2.0,,,4.0,1.0,1.0,3.0,,1.0,,,,3.0,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,
10385373,home,Liverpool,Fabinho,fabinho,Fabinho,M,8,187,9273,M,Fabinho,243585,EUR,751334400,M,3,3,False,49.0,42.0,3.0,,24.0,26.0,18.0,23.0,7.0,,,,61.0,65.0,7.0,10.0,0.0,0.0,0.00953528,0,,,,2.0,4.0,4.0,,,1.0,1.0,3.0,2.0,1.0,2.0,,,,1.0,,,1.0,,2.0,,,,,,,,,,,,
10385373,home,Liverpool,Thiago Alcântara,thiago-alcantara,Thiago,M,,174,8236,M,thiago6,53825,EUR,671328000,M,6,6,False,78.0,64.0,6.0,5.0,32.0,34.0,32.0,44.0,9.0,,,,90.0,101.0,8.0,16.0,0.0,0.0,0.157913,0,,,,1.0,4.0,12.0,,1.0,3.0,1.0,1.0,7.0,3.0,1.0,2.0,,,1.0,3.0,,,,2.0,,,,,1.0,,,,,,,
10385373,home,Liverpool,Roberto Firmino,roberto-firmino,R. Firmino,M,9,181,31054,M,BobbyFirmino,143697,EUR,686361600,M,9,9,False,26.0,20.0,1.0,1.0,7.0,8.0,13.0,20.0,5.0,,,,90.0,51.0,7.1,15.0,0.2624,0.5229,0.0150273,3,,2.0,,,6.0,2.0,,,3.0,,2.0,,,5.0,4.0,,,5.0,2.0,,,,,,,,3.0,,1.0,,,,,,
10385373,home,Liverpool,Darwin Núñez,darwin-nunez,D. Núñez,F,7,188,70760,M,Darwin,924871,EUR,930182400,F,27,27,False,28.0,21.0,2.0,2.0,8.0,8.0,13.0,20.0,1.0,,,,90.0,38.0,6.9,10.0,0.3673,0.687,0.0836245,4,,,,1.0,5.0,1.0,,,2.0,,,,,1.0,4.0,,,2.0,,2.0,,,1.0,,,1.0,2.0,,1.0,,,,,,
10385373,home,Liverpool,Mohamed Salah,mohamed-salah,M. Salah,M,11,175,565083,M,MoSalah,159665,EUR,708566400,F,11,11,False,31.0,21.0,1.0,,5.0,6.0,16.0,25.0,5.0,,,,90.0,53.0,7.5,17.0,0.787,0.4179,0.0735739,7,,,,,6.0,3.0,,3.0,5.0,,,,,1.0,1.0,,,,2.0,2.0,,,,,,1.0,3.0,1.0,,2.0,1.0,,,,
10385373,home,Liverpool,Curtis Jones,curtis-jones,C. Jones,M,17,185,17569,M,curtisjones,927353,EUR,980812800,M,17,17,True,17.0,11.0,,,2.0,4.0,9.0,15.0,2.0,,,,30.0,28.0,6.7,10.0,0.0643,0.0,0.154439,2,,2.0,,,2.0,2.0,,2.0,1.0,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,2.0,,,,,
10385373,home,Liverpool,Jordan Henderson,jordan-henderson,J. Henderson,M,6,183,6378,M,jordanhenderson,42694,EUR,645580800,M,14,14,True,31.0,26.0,3.0,1.0,9.0,9.0,17.0,24.0,3.0,,,,29.0,39.0,6.9,7.0,0.0933,0.2053,0.045311,2,,2.0,,1.0,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,
10385373,home,Liverpool,James Milner,james-milner,J. Milner,M,20,175,3367,M,,791,EUR,505180800,M,7,7,True,9.0,7.0,3.0,1.0,1.0,2.0,6.0,11.0,1.0,,,,11.0,18.0,6.0,9.0,0.0,0.0,0.0319122,0,,4.0,,,3.0,,,1.0,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
10385373,home,Liverpool,Caoimhin Kelleher,caoimhin-kelleher,C. Kelleher,G,1,188,9953,M,caoimhinkelleher98,827362,EUR,911779200,G,62,62,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385373,home,Liverpool,Konstantinos Tsimikas,konstantinos-tsimikas,K. Tsimikas,D,12,178,16200,M,TK21,786259,EUR,831859200,D,21,21,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385373,home,Liverpool,Nathaniel Phillips,nathaniel-phillips,N. Phillips,D,3,190,2174,M,,920393,EUR,858902400,D,47,47,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385373,home,Liverpool,Ibrahima Konaté,ibrahima-konate,I. Konaté,D,5,195,27499,M,ibrahimakonate,826215,EUR,927590400,D,5,5,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385373,home,Liverpool,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,A. Oxlade-Chamberlain,M,21,180,3175,M,AlexOxChambo,10577,EUR,745372800,M,15,15,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385373,home,Liverpool,Fabio Carvalho,fabio-carvalho,F. Carvalho,F,14,170,4025,M,_fabio.10,991604,EUR,1030665600,M,28,28,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385373,away,Leeds United,Illan Meslier,illan-meslier,I. Meslier,G,16,196,1694,M,,906076,EUR,951955200,G,1,1,False,25.0,,25.0,,,,,25.0,15.0,1.0,7.0,9.0,90.0,45.0,9.0,25.0,0.0,0.0,4.57e-06,0,0.9039,,,,,1.0,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,3.0,,,
10385373,away,Leeds United,Rasmus Kristensen,rasmus-kristensen,R. Kristensen,D,13,186,1609,M,,921789,EUR,868579200,D,25,25,False,43.0,27.0,5.0,1.0,16.0,24.0,12.0,21.0,8.0,,,,90.0,75.0,7.1,20.0,0.1016,0.0,0.118355,2,,2.0,1.0,3.0,4.0,5.0,2.0,,,6.0,2.0,1.0,1.0,1.0,1.0,,,2.0,,2.0,,,,,,1.0,,1.0,,,,,1.0,,
10385373,away,Leeds United,Robin Koch,robin-koch,R. Koch,D,4,190,1826,M,,581302,EUR,837561600,D,5,5,False,21.0,15.0,3.0,,11.0,14.0,4.0,7.0,3.0,,,,90.0,41.0,7.5,6.0,0.0,0.0,0.00209172,0,,,,1.0,,3.0,,,,7.0,1.0,2.0,1.0,,,,,,,,3.0,,,,,,,,,,,,,,
10385373,away,Leeds United,Liam Cooper,liam-cooper,L. Cooper,D,16,186,304,M,,39327,EUR,681177600,D,6,6,False,20.0,12.0,4.0,1.0,6.0,8.0,6.0,12.0,8.0,,,,90.0,35.0,6.6,9.0,0.0,0.0,0.00150671,0,,,,3.0,4.0,5.0,1.0,,,10.0,1.0,2.0,1.0,1.0,,,,3.0,,,,,,True,,,,,,,,,,1.0,
10385373,away,Leeds United,Pascal Struijk,pascal-struijk,P. Struijk,D,5,190,1365,M,,836675,EUR,934329600,D,21,21,False,24.0,19.0,4.0,2.0,6.0,8.0,13.0,17.0,5.0,,,,90.0,56.0,7.4,12.0,0.0334,0.0,0.0550667,1,,1.0,,2.0,2.0,7.0,,,1.0,6.0,1.0,4.0,2.0,,1.0,,,2.0,1.0,,1.0,,,,,,,,,1.0,,,,,
10385373,away,Leeds United,Tyler Adams,tyler-adams,T. Adams,M,12,175,2918,M,,800419,EUR,918950400,M,12,12,False,44.0,32.0,5.0,1.0,14.0,19.0,18.0,26.0,12.0,,,,90.0,58.0,6.8,13.0,0.0,0.0,0.0107174,0,,1.0,,2.0,3.0,5.0,2.0,,,2.0,2.0,3.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,
10385373,away,Leeds United,Marc Roca,marc-roca,M. Roca,M,21,184,1491,M,,847128,EUR,848966400,M,8,8,False,26.0,16.0,4.0,1.0,6.0,9.0,11.0,20.0,6.0,,,,90.0,40.0,6.8,12.0,0.0229,0.0368,0.0209044,1,,3.0,1.0,,5.0,3.0,3.0,,,2.0,2.0,2.0,1.0,,1.0,,,,,,,,2.0,,,,1.0,1.0,,,,,,,
10385373,away,Leeds United,Jack Harrison,jack-harrison,J. Harrison,M,17,175,1145,M,,829570,EUR,848448000,M,11,11,False,17.0,12.0,,,6.0,6.0,6.0,13.0,5.0,,,,72.0,45.0,6.0,19.0,0.2174,0.0932,0.0203658,3,,2.0,,,11.0,,2.0,3.0,4.0,2.0,,,,4.0,1.0,,,2.0,,2.0,,,,,,,1.0,,,,,,,,
10385373,away,Leeds United,Brenden Aaronson,brenden-aaronson,B. Aaronson,M,11,178,2596,M,,973431,EUR,972172800,M,7,7,False,25.0,20.0,1.0,1.0,3.0,4.0,17.0,24.0,4.0,,,,90.0,54.0,6.4,17.0,0.2108,0.0,0.060584,2,,3.0,,1.0,7.0,7.0,,4.0,4.0,2.0,,2.0,,2.0,1.0,,,,1.0,2.0,,,,,,,,3.0,1.0,,,,,,1.0
