match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_dispossessed,stat_wonContest,stat_unsuccessfulTouch,stat_totalOffside,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_goals,stat_bigChanceMissed,stat_penaltyConceded,captain,stat_savedShotsFromInsideTheBox,stat_saves,player_sofascoreId,stat_outfielderBlock,stat_penaltyWon
12499791,home,1. FSV Mainz 05,Jonathan Burkardt,jonathan-burkardt,J. Burkardt,F,9,181,3956,M,939830,EUR,963273600,F,29,29,False,17.0,14.0,,,0.0,9.0,9.0,5.0,8.0,,3.0,,,,,,89.0,27.0,7.1,7.0,0.142426,3,,,,7.0,1.0,1.0,,,,1.0,4.0,,,,,2.0,1.0,1.0,3.0,1.0,1.0,2.0,,0.5534,0.8099,,,1.0,1.0,,True,,,,,
12499791,home,1. FSV Mainz 05,Silvan Widmer,silvan-widmer,S. Widmer,M,30,182,532,M,157377,EUR,731289600,D,30,30,True,8.0,8.0,1.0,1.0,0.0,5.0,5.0,3.0,3.0,1.0,,,,,,,10.0,10.0,6.6,1.0,0.00367333,0,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
12499791,home,1. FSV Mainz 05,Hyun-Seok Hong,hyun-seok-hong,H. Hong,M,24,177,1224,M,942937,EUR,929491200,M,14,14,True,3.0,2.0,1.0,1.0,0.0,,1.0,2.0,3.0,,,,,,,,9.0,6.0,6.4,4.0,0.00428,0,,1.0,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12499791,home,1. FSV Mainz 05,Karim Onisiwo,karim-onisiwo,K. Onisiwo,F,9,188,465,M,165413,EUR,700790400,F,9,9,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,3.0,,,0.00116329,0,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12499791,home,1. FSV Mainz 05,Armindo Sieb,armindo-sieb,A. Sieb,F,11,180,600,M,1005834,EUR,1045440000,F,11,11,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,1.0,1.0,,,0.00040705,0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12499791,home,1. FSV Mainz 05,Lasse Riess,lasse-riess,L. Riess,G,1,191,83,M,1069252,EUR,996192000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499791,home,1. FSV Mainz 05,Nikolas Veratschnig,nikolas-veratschnig,N. Veratschnig,D,22,178,239,M,1138150,EUR,1043366400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Nikolas Veratschnig,,,,,,,,,,
12499791,home,1. FSV Mainz 05,Daniel Gleiber,gleiber-daniel,D. Gleiber,M,42,177,50,M,1535558,EUR,1107216000,M,42,42,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Daniel Gleiber,,,,,,,,,,
12499791,home,1. FSV Mainz 05,Aymen Barkok,aymen-barkok,A. Barkok,M,6,188,1379,M,856594,EUR,895708800,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499791,home,1. FSV Mainz 05,Nelson Weiper,nelson-weiper,N. Weiper,F,44,192,1136,M,1152505,EUR,1111017600,F,44,44,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Nelson Weiper,,,,,,,,,,
12499791,away,Borussia Dortmund,Alexander Meyer,alexander-meyer,A. Meyer,G,33,196,878,M,138491,EUR,671500800,G,33,33,False,41.0,23.0,24.0,7.0,0.0,18.0,21.0,5.0,20.0,1.0,9.0,,,1.0,1.0,1.0,90.0,50.0,7.4,18.0,0.0130373,0,0.6718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,6.0,,,
12499791,away,Borussia Dortmund,Pascal Groß,pascal-gross,P. Groß,M,30,181,4705,M,48480,EUR,676944000,D,13,13,False,60.0,49.0,7.0,1.0,0.0,30.0,35.0,21.0,33.0,1.0,2.0,,,,,,90.0,80.0,6.3,18.0,0.0449271,0,,8.0,2.0,5.0,3.0,,,1.0,1.0,,3.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,pascalgross65,,
12499791,away,Borussia Dortmund,Emre Can,emre-can,E. Can,D,23,186,5006,M,138156,EUR,758332800,D,23,23,False,35.0,31.0,3.0,,0.0,17.0,19.0,14.0,17.0,3.0,,,,,,,27.0,41.0,5.0,5.0,0.0104595,0,,1.0,,1.0,2.0,,,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,True,,,emrecan23,,
12499791,away,Borussia Dortmund,Nico Schlotterbeck,nico-schlotterbeck,N. Schlotterbeck,D,4,191,10353,M,940871,EUR,944006400,D,4,4,False,90.0,80.0,8.0,5.0,0.0,46.0,50.0,34.0,40.0,2.0,3.0,,,,,,90.0,109.0,7.3,12.0,0.0267457,1,,,,3.0,13.0,,,5.0,4.0,,1.0,5.0,1.0,2.0,3.0,1.0,,,2.0,,1.0,,,0.07,,,,,,,,,,nico.schlotterbeck,1.0,
12499791,away,Borussia Dortmund,Julian Ryerson,julian-ryerson,J. Ryerson,D,26,183,3446,M,800951,EUR,879724800,D,26,26,False,29.0,27.0,2.0,1.0,0.0,14.0,15.0,13.0,15.0,,5.0,,,,,,74.0,47.0,6.5,6.0,0.00894982,0,,1.0,,5.0,6.0,1.0,,4.0,2.0,,2.0,,1.0,2.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
12499791,away,Borussia Dortmund,Felix Nmecha,nmecha-felix,F. Nmecha,M,8,190,3992,M,907463,EUR,971136000,M,8,8,False,30.0,27.0,3.0,3.0,0.0,15.0,15.0,12.0,15.0,2.0,2.0,,,,,,59.0,38.0,6.6,4.0,0.0343429,0,,,,2.0,2.0,1.0,,,,,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
12499791,away,Borussia Dortmund,Maximilian Beier,maximilian-beier,M. Beier,F,14,183,4887,M,980628,EUR,1034812800,M,14,14,False,8.0,7.0,,,0.0,3.0,3.0,4.0,6.0,,1.0,,,,,,59.0,14.0,6.2,3.0,0.00565645,0,,1.0,,3.0,3.0,,,,,,,2.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
12499791,away,Borussia Dortmund,Marcel Sabitzer,marcel-sabitzer,M. Sabitzer,M,20,177,8484,M,133908,EUR,763862400,M,20,20,False,36.0,28.0,1.0,,0.0,19.0,22.0,9.0,14.0,3.0,3.0,,,,,,90.0,45.0,6.8,9.0,0.218432,0,,,,2.0,8.0,1.0,,2.0,2.0,,1.0,4.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,marcel7sabitzer,,
12499791,away,Borussia Dortmund,Julian Brandt,julian-brandt,J. Brandt,M,10,186,9499,M,226978,EUR,830995200,M,10,10,False,27.0,21.0,3.0,3.0,0.0,7.0,8.0,14.0,20.0,1.0,3.0,,,,,,74.0,37.0,6.2,10.0,0.0206318,0,,1.0,,7.0,2.0,1.0,,,,,,,5.0,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,julianbrandt,,
12499791,away,Borussia Dortmund,Jamie Gittens,jamie-bynoe-gittens,J. Gittens,M,11,178,23992,M,1140599,EUR,1091923200,M,43,43,False,14.0,13.0,,,0.0,6.0,7.0,8.0,10.0,,1.0,,,,,,59.0,25.0,6.4,6.0,0.0788673,0,,3.0,1.0,2.0,3.0,4.0,,,,,,,,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,jbgittens,,
12499791,away,Borussia Dortmund,Serhou Guirassy,serhou-guirassy,S. Guirassy,F,9,187,50480,M,328027,EUR,826588800,F,9,9,False,17.0,11.0,,,0.0,5.0,5.0,6.0,12.0,1.0,1.0,,,,,,90.0,33.0,7.2,15.0,0.00691297,1,,,,9.0,7.0,2.0,,,,,2.0,4.0,,,4.0,1.0,4.0,,3.0,,,1.0,,0.7884,0.6734,,,1.0,,,,,,guirassy19off,,1.0
12499791,away,Borussia Dortmund,Yan Couto,couto-yan,Y. Couto,D,2,169,7173,M,1002813,EUR,1023062400,D,2,2,True,16.0,13.0,3.0,3.0,0.0,10.0,11.0,3.0,5.0,2.0,2.0,,,,,,31.0,23.0,6.7,6.0,0.00362491,0,,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,yan.couto,,
12499791,away,Borussia Dortmund,Yannik Lührs,yannik-luhrs,Y. Lührs,D,49,190,125,M,1138040,EUR,1063065600,D,49,49,True,23.0,18.0,1.0,,0.0,17.0,19.0,1.0,4.0,2.0,2.0,,,,,,31.0,30.0,6.9,5.0,0.00037751,0,,,,,3.0,,,1.0,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
12499791,away,Borussia Dortmund,Donyell Malen,donyell-malen,D. Malen,F,14,176,12595,M,803039,EUR,916704000,F,21,21,True,6.0,3.0,1.0,,0.0,1.0,2.0,2.0,4.0,,1.0,,,,,,31.0,11.0,6.2,7.0,0.00135503,0,,,,3.0,,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,donyellmalen,,
12499791,away,Borussia Dortmund,Almugera Kabar,almugera-kabar,A. Kabar,D,42,181,1008,M,1418620,EUR,1139184000,D,42,42,True,3.0,2.0,1.0,,0.0,,1.0,2.0,2.0,,1.0,,,,,,16.0,7.0,6.8,1.0,0.00148889,0,,,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,Almugera Kabar,,,,,,,,,,
12499791,away,Borussia Dortmund,Cole Campbell,cole-campbell,C. Campbell,M,37,170,1618,M,1134578,EUR,1140393600,F,37,37,True,7.0,6.0,,,0.0,4.0,5.0,3.0,3.0,1.0,2.0,,,,,,16.0,11.0,6.6,2.0,0.0141859,0,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
12499791,away,Borussia Dortmund,Marcel Lotka,marcel-lotka,M. Lotka,G,1,190,1064,M,997113,EUR,990748800,G,35,35,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499791,away,Borussia Dortmund,Filippo Mané,filippo-calixte-mane,F. Mané,D,39,188,2258,M,1137131,EUR,1110240000,D,39,39,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499791,away,Borussia Dortmund,Ayman Azhil,ayman-azhil,A. Azhil,M,46,170,975,M,990210,EUR,986860800,M,46,46,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499791,away,Borussia Dortmund,Jordi Paulina,jordi-paulina,J. Paulina,F,27,191,311,M,1548802,EUR,1095897600,F,32,32,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Jordi Paulina,,,,,,,,,,
