match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_fouls,stat_challengeLost,stat_outfielderBlock,stat_keyPass,stat_accurateLongBalls,stat_dispossessed,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,captain,stat_wasFouled,stat_accurateCross,stat_interceptionWon,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_bigChanceMissed
11067333,home,Internacional,Igor Gomes,igor-gomes,I. Gomes,D,25,186,325,M,997023,EUR,983836800,D,21,21,True,14.0,11.0,,5.0,7.0,8.0,2.0,3.0,1.0,1.0,,,,,,25.0,22.0,6.7,4.0,0.0,0.0,0.0105062,0,,6.0,1.0,,1.0,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,
11067333,home,Internacional,Jean Dias,jean-dias,J. Dias,F,7,170,112,M,1047201,EUR,656553600,F,38,38,True,7.0,6.0,,3.0,3.0,5.0,,1.0,,3.0,,,,,,11.0,13.0,6.4,5.0,0.0,0.0,0.00149773,0,,3.0,1.0,,3.0,2.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,
11067333,home,Internacional,Lucca,lucca,L. Holanda,F,99,180,616,M,1199435,EUR,1049241600,F,45,45,True,3.0,2.0,,1.0,1.0,2.0,,1.0,,,,,,,,12.0,5.0,6.4,2.0,0.0,0.0,0.00026094,0,,1.0,,,1.0,1.0,,,,,,,,,,,1.0,1.0,Lucca,,,,,,,,,
11067333,home,Internacional,Emerson  Júnior,emerson-junior,E. Júnior,G,1,195,50,M,1066552,EUR,949881600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,Emerson  Júnior,,,,,,,,,
11067333,home,Internacional,Rodrigo Moledo,rodrigo-moledo,R. Moledo,D,4,188,216,M,72080,EUR,562291200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067333,home,Internacional,Nicolás Hernández,nicolas-hernandez,N. Hernández,D,22,180,256,M,887155,EUR,885081600,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067333,home,Internacional,Thauan Lara,thauan-lara,Thauan Lara,D,16,176,170,M,1116956,EUR,1074729600,D,36,36,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,Thauan Lara,,,,,,,,,
11067333,home,Internacional,Gabriel Baralhas,gabriel-baralhas,G. Baralhas,M,44,178,849,M,922575,EUR,907977600,M,33,33,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067333,home,Internacional,Gabriel Barros,barros-gabriel,G. Barros,M,7,182,180,M,1020259,EUR,1003968000,F,42,42,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067333,home,Internacional,Rômulo Zwarg,romulo,R. Zwarg,M,23,182,491,M,989384,EUR,951868800,M,40,40,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067333,away,Goiás,Tadeu,tadeu,Tadeu,G,23,184,759,M,552172,EUR,697161600,G,23,23,False,27.0,14.0,18.0,12.0,13.0,14.0,,,1.0,12.0,4.0,7.0,,,,90.0,41.0,7.9,13.0,0.0,0.0,0.00059988,0,0.3544,2.0,,,,,,,,,,,,5.0,,,,,,,True,,,,,,,
11067333,away,Goiás,Maguinho,maguinho,Maguinho,D,26,175,81,M,871209,EUR,694656000,D,2,2,False,25.0,23.0,3.0,12.0,13.0,12.0,1.0,7.0,1.0,2.0,,,,,,61.0,43.0,6.0,5.0,0.1912,0.0,0.0106813,2,,11.0,,1.0,5.0,2.0,2.0,,1.0,3.0,1.0,,,3.0,,1.0,3.0,2.0,,,,1.0,,,1.0,,,
11067333,away,Goiás,Lucas Halter,lucas-halter,L. Halter,D,5,187,777,M,905450,EUR,957225600,D,3,3,False,41.0,37.0,9.0,31.0,31.0,10.0,4.0,6.0,6.0,4.0,,,,,,90.0,58.0,7.0,6.0,0.0834,0.0,0.00335933,3,,6.0,,3.0,4.0,,,,1.0,1.0,,1.0,,5.0,1.0,1.0,2.0,2.0,,,,,,,2.0,,,
11067333,away,Goiás,Bruno Melo,bruno-melo,Bruno Melo,D,26,183,189,M,870851,EUR,720057600,D,19,19,False,42.0,39.0,4.0,31.0,31.0,11.0,1.0,1.0,5.0,1.0,,,,,,90.0,50.0,6.7,3.0,0.0432,0.0,0.0023412,1,,8.0,,3.0,3.0,,,,,,,,,2.0,,1.0,,,,,,,,1.0,,,,
11067333,away,Goiás,Sander,sander,Sander,D,6,177,84,M,795014,EUR,654912000,D,6,6,False,45.0,36.0,5.0,14.0,16.0,39.0,,4.0,4.0,8.0,,,,,,90.0,79.0,7.0,20.0,0.0,0.0,0.108773,0,,25.0,10.0,,4.0,2.0,,,,1.0,1.0,,4.0,1.0,,,1.0,1.0,,,,3.0,3.0,1.0,,,,
11067333,away,Goiás,Zé Ricardo,ze-ricardo,Zé Ricardo,M,55,180,162,M,943044,EUR,918000000,M,5,5,False,48.0,41.0,9.0,19.0,21.0,27.0,1.0,9.0,3.0,4.0,,,,,,90.0,65.0,7.3,10.0,0.0,0.0,0.0173632,0,,22.0,,,3.0,,,,2.0,2.0,1.0,,1.0,7.0,,,4.0,2.0,,,,4.0,,,,,,
11067333,away,Goiás,Everton Morelli,everton-morelli,E. Morelli,M,8,185,105,M,928137,EUR,878601600,M,40,40,False,23.0,19.0,1.0,8.0,8.0,15.0,,1.0,,1.0,,,,,,89.0,33.0,6.4,8.0,0.0527,0.0,0.0146644,2,,11.0,,3.0,5.0,2.0,1.0,,1.0,1.0,,,,1.0,,1.0,,,,,,,,1.0,1.0,,1.0,
11067333,away,Goiás,Dieguinho,dieguinho,Dieguinho,M,20,175,466,M,1016930,EUR,815097600,M,20,20,False,25.0,22.0,4.0,8.0,9.0,18.0,1.0,8.0,1.0,5.0,,,,,,90.0,56.0,6.9,9.0,0.0543,0.0,0.0211212,1,,14.0,2.0,1.0,7.0,3.0,1.0,,1.0,,3.0,1.0,,3.0,1.0,,4.0,4.0,,,,2.0,,,1.0,,,
11067333,away,Goiás,Julián Palacios,julian-palacios,J. Palacios,M,20,172,145,M,1005177,EUR,918086400,M,10,10,False,13.0,10.0,,1.0,1.0,18.0,,4.0,,3.0,,,,,,64.0,29.0,6.8,7.0,0.0745,0.0,0.197757,2,,12.0,6.0,1.0,5.0,1.0,1.0,,,,3.0,,3.0,,1.0,1.0,1.0,1.0,,,,2.0,3.0,,1.0,,,
11067333,away,Goiás,Vinícius,vinicius,Vinícius,F,7,180,199,M,124807,EUR,744336000,M,7,7,False,24.0,17.0,3.0,3.0,4.0,28.0,,5.0,2.0,3.0,,,,,,90.0,49.0,7.1,16.0,0.0821,0.2666,0.0325087,2,,14.0,8.0,,2.0,1.0,1.0,1.0,,,2.0,1.0,1.0,,,,3.0,1.0,,,,1.0,,2.0,1.0,,1.0,
11067333,away,Goiás,Matheus Peixoto,matheus-peixoto,Matheus Peixoto,F,11,190,214,M,880169,EUR,816480000,F,9,9,False,7.0,4.0,,2.0,3.0,4.0,3.0,4.0,1.0,,,,,,,80.0,12.0,6.6,5.0,0.054,0.0,0.00446238,1,,2.0,,5.0,6.0,,,,2.0,1.0,,,,,,1.0,,,,,,1.0,,,,,1.0,
11067333,away,Goiás,Diego Gonçalves,diego-goncalves,Diego Gonçalves,F,11,181,185,M,344077,EUR,774835200,F,11,11,True,5.0,5.0,1.0,1.0,1.0,4.0,1.0,2.0,,,,,,,,26.0,12.0,6.5,3.0,0.0,0.0,0.00483002,0,,4.0,,2.0,6.0,,,,2.0,1.0,3.0,,,1.0,,,,,,,,1.0,,,,,,
11067333,away,Goiás,Apodi,apodi,Apodi,M,,176,138,M,33119,EUR,534816000,F,22,22,True,2.0,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,10.0,4.0,6.4,3.0,0.0,0.0,1.097e-05,0,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,1.0,
11067333,away,Goiás,Guilherme Marques,guilherme-marques,Guilherme Marques,M,12,174,277,M,109610,EUR,674784000,M,60,60,True,2.0,1.0,1.0,,,5.0,,,,1.0,,,,,,12.0,8.0,6.4,4.0,0.1663,0.0,0.00150864,1,,1.0,3.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0
11067333,away,Goiás,Marcelo Rangel,marcelo-rangel,M. Rangel,G,88,186,371,M,870902,EUR,579830400,G,88,88,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067333,away,Goiás,Hugo,hugo,Hugo,D,,179,3173,M,1017827,EUR,872812800,D,66,66,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067333,away,Goiás,Sidimar,sidimar,Sidimar,D,4,185,39,M,312072,EUR,710640000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067333,away,Goiás,Edu,edu,Edu,D,43,188,302,M,989715,EUR,961113600,D,43,43,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067333,away,Goiás,Fellipe Bastos,fellipe-bastos,F. Bastos,M,,178,60,,42109,EUR,633830400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067333,away,Goiás,Willian Oliveira,willian-oliveira,W. Oliveira,M,29,179,410,M,295167,EUR,737510400,M,12,12,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067333,away,Goiás,Jhonny Lucas,jhonny-lucas,Jhonny Lucas,M,21,170,72,M,893524,EUR,951091200,M,77,77,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067333,away,Goiás,Alesson,alesson,Alesson,F,77,173,437,M,871015,EUR,919123200,F,27,27,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067333,away,Goiás,Matheusinho,matheusinho,Matheusinho,F,10,174,39,M,923853,EUR,901670400,F,30,30,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
