match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_outfielderBlock,captain,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_keyPass,stat_accurateCross,stat_onTargetScoringAttempt,stat_bigChanceCreated,player_sofascoreId,stat_totalOffside,stat_errorLeadToAShot
10390022,home,Stade de Reims,Arbër Zeneli,,,arber-zeneli,A. Zeneli,F,9,176,395,M,227892,EUR,793670400,F,10,10,False,29.0,21.0,,,5.0,5.0,27.0,3.0,,,79.0,47.0,7.2,17.0,0.0949,0.1337,0.671482,2,,17.0,3.0,,,5.0,5.0,1.0,,,,,2.0,2.0,1.0,6.0,3.0,,,,,1.0,,4.0,1.0,1.0,,,1.0,
10390022,home,Stade de Reims,Mitchell van Bergen,,,mitchell-van-bergen,M. v. Bergen,F,7,170,245,M,827662,EUR,935712000,F,19,19,True,4.0,4.0,,,1.0,1.0,5.0,3.0,,,14.0,10.0,6.6,3.0,0.0798,0.0442,0.172262,1,,4.0,2.0,1.0,,3.0,,,,,,,,,,2.0,,,,,,,,,1.0,1.0,,,,
10390022,home,Stade de Reims,Kamory Doumbia,Kamory Doumbia,,kamory-doumbia,K. Doumbia,M,23,170,5674,M,1156353,EUR,1045526400,M,3,3,True,4.0,2.0,1.0,,,1.0,3.0,,,,11.0,6.0,6.6,3.0,0.0,0.0,0.00026613,0,,2.0,,,,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,kamory_doumbia03,,
10390022,home,Stade de Reims,Nathanaël Mbuku,,,nathanael-mbuku,N. Mbuku,F,7,170,6672,M,963399,EUR,1016236800,F,11,11,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,10.0,3.0,6.6,,0.0,0.0,0.00458592,0,,1.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
10390022,home,Stade de Reims,Patrick Pentz,,,patrick-pentz,P. Pentz,G,1,182,527,M,788319,EUR,852163200,G,1,1,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390022,home,Stade de Reims,Thibault De Smet,,,thibault-de-smet,T. D. Smet,D,28,182,215,M,844744,EUR,897004800,D,25,25,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390022,home,Stade de Reims,Ibrahim Diakité,Ibrahim Diakité,,ibrahim-diakite,I. Diakité,D,2,178,2213,M,1168646,EUR,1067558400,D,41,41,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390022,home,Stade de Reims,Samuel Koeberle,,,koeberle-samuel,S. Koeberle,M,,178,26,M,1213567,EUR,1101427200,M,48,48,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390022,home,Stade de Reims,Martin Adeline,Martin Adeline,,martin-adeline,M. Adeline,M,5,180,289,M,1158529,EUR,1070323200,M,18,18,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390022,home,Stade de Reims,Noah Jean Holm,,,holm-noah-jean,N. J. Holm,F,29,186,226,M,944208,EUR,990576000,F,7,7,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390022,away,Paris Saint-Germain,Gianluigi Donnarumma,,,gianluigi-donnarumma,G. Donnarumma,G,25,196,69953,M,824509,EUR,919900800,G,99,99,False,35.0,27.0,11.0,3.0,27.0,30.0,5.0,3.0,3.0,4.0,90.0,42.0,7.8,8.0,0.0,0.0,7.276e-05,0,0.4838,,,,,,,,,,,,,,,,,,,,,,,,,,,donnarumma,,
10390022,away,Paris Saint-Germain,Sergio Ramos,,,sergio-ramos,S. Ramos,D,93,184,68934,M,10710,EUR,512524800,D,4,4,False,54.0,51.0,5.0,4.0,38.0,39.0,16.0,4.0,,,41.0,62.0,6.1,4.0,0.0,0.0,0.0110152,0,,13.0,1.0,,2.0,1.0,5.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,SergioRamos,,
10390022,away,Paris Saint-Germain,Marquinhos,,,marquinhos,Marquinhos,D,5,183,36538,M,155995,EUR,768873600,D,5,5,False,63.0,58.0,5.0,5.0,46.0,49.0,14.0,6.0,,,90.0,75.0,7.6,5.0,0.0,0.0,0.00595438,0,,12.0,,3.0,1.0,4.0,4.0,,6.0,,1.0,1.0,,2.0,1.0,,,,2.0,True,,,,,,,,marquinhosm5,,
10390022,away,Paris Saint-Germain,Danilo Pereira,,,danilo-pereira,D. Pereira,D,2,187,4067,M,99545,EUR,684374400,D,15,15,False,72.0,65.0,6.0,5.0,45.0,48.0,24.0,6.0,,,90.0,87.0,7.8,8.0,0.1392,0.0,0.00549543,1,,20.0,,1.0,,1.0,,1.0,6.0,1.0,,,1.0,,,,,,4.0,,,,,,,,,DaniloP,,
10390022,away,Paris Saint-Germain,Nordi Mukiele,,,nordi-mukiele,N. Mukiele,D,20,185,6353,M,780014,EUR,878342400,M,26,26,False,53.0,47.0,1.0,1.0,28.0,31.0,22.0,7.0,,,90.0,74.0,7.6,11.0,0.1363,0.0,0.0332882,2,,19.0,,1.0,3.0,4.0,8.0,2.0,1.0,4.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,,,,,1.0,,1.0,,,,,,
10390022,away,Paris Saint-Germain,Fabián Ruiz,,,fabian-ruiz,F. Ruiz,M,8,189,21859,M,784655,EUR,828489600,M,8,8,False,61.0,58.0,2.0,2.0,26.0,27.0,34.0,5.0,,,90.0,67.0,6.8,3.0,0.1471,0.2449,0.0778776,2,,32.0,,1.0,,6.0,2.0,,,1.0,2.0,1.0,,,,,,,,,5.0,,1.0,,,1.0,,fabianruiz52,,
10390022,away,Paris Saint-Germain,Marco Verratti,,,marco-verratti,M. Verratti,M,6,165,6337,M,126691,EUR,720921600,M,6,6,False,47.0,43.0,6.0,5.0,20.0,21.0,26.0,4.0,,,45.0,55.0,7.3,5.0,0.0,0.0,0.225926,0,,23.0,,,,1.0,3.0,,,,1.0,,,1.0,,1.0,1.0,,2.0,,,1.0,,,,,,marcoverratti,,
10390022,away,Paris Saint-Germain,Juan Bernat,,,juan-bernat,J. Bernat,D,,170,1161,M,96368,EUR,730944000,M,14,14,False,53.0,49.0,2.0,1.0,33.0,33.0,21.0,8.0,,,90.0,70.0,7.6,5.0,0.0,0.0,0.0489563,0,,16.0,1.0,,,,6.0,,3.0,1.0,4.0,3.0,,,,2.0,2.0,,,,,,,1.0,,,,,,
10390022,away,Paris Saint-Germain,Pablo Sarabia,,,pablo-sarabia,P. Sarabia,M,7,176,2486,M,138573,EUR,705542400,F,19,19,False,46.0,40.0,1.0,,24.0,26.0,22.0,3.0,,,88.0,66.0,6.4,16.0,0.0,0.0,0.161392,0,,17.0,2.0,,,7.0,4.0,,,,2.0,1.0,6.0,2.0,2.0,,,1.0,,,2.0,3.0,,2.0,1.0,,,,,
10390022,away,Paris Saint-Germain,Carlos Soler,,,carlos-soler,C. Soler,M,18,180,3724,M,832427,EUR,852163200,F,28,28,False,33.0,26.0,,,10.0,13.0,20.0,,,,57.0,43.0,7.0,8.0,0.0,0.0,0.0119789,0,,16.0,,,,3.0,5.0,,1.0,,1.0,,,4.0,2.0,,,,,,,1.0,,1.0,,,1.0,Carlos10Soler,,
10390022,away,Paris Saint-Germain,Kylian Mbappé,,,kylian-mbappe,K. Mbappé,F,10,178,1731608,M,826643,EUR,914112000,F,7,7,False,23.0,15.0,,,1.0,2.0,22.0,3.0,,,90.0,37.0,6.4,15.0,0.2781,0.149,0.286888,2,,15.0,1.0,,,7.0,3.0,,,,,,2.0,2.0,2.0,6.0,1.0,1.0,,,,,1.0,2.0,1.0,1.0,1.0,KMbappé,,
10390022,away,Paris Saint-Germain,Vitinha,,,vitinha,Vitinha,M,17,172,50484,M,902029,EUR,950400000,M,17,17,True,41.0,37.0,1.0,1.0,18.0,20.0,21.0,1.0,,,45.0,46.0,6.9,4.0,0.0737,0.0,0.0450037,1,,19.0,,,,4.0,3.0,1.0,,,,,,,2.0,3.0,3.0,,,,2.0,,,1.0,,,,vitinha,,
10390022,away,Paris Saint-Germain,Neymar,,,neymar,Neymar,F,10,175,1000788,M,124712,EUR,697248000,F,10,10,True,29.0,24.0,,,11.0,14.0,16.0,2.0,,,33.0,43.0,6.6,8.0,0.4451,0.0667,0.0367338,3,,13.0,1.0,,1.0,3.0,8.0,2.0,,,,,,5.0,1.0,4.0,2.0,1.0,,,,,,1.0,,1.0,,Neymar,,1.0
10390022,away,Paris Saint-Germain,Achraf Hakimi,,,hakimi-achraf,A. Hakimi,D,2,181,124757,M,814594,EUR,910137600,D,2,2,True,3.0,2.0,,,,,3.0,,,,2.0,3.0,,1.0,0.0,0.0,0.0116933,0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,AHakimi,,
10390022,away,Paris Saint-Germain,Keylor Navas,,,keylor-navas,K. Navas,G,1,185,13049,M,56113,EUR,534988800,G,1,1,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,keylornavas_1,,
10390022,away,Paris Saint-Germain,Sergio Rico,,,sergio-rico,S. Rico,G,1,195,718,M,211064,EUR,746841600,G,16,16,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390022,away,Paris Saint-Germain,El Chadaille Bitshiabu,,,el-chadaille-bitshiabu,E. C. Bitshiabu,D,5,196,1695,M,1048009,EUR,1116201600,D,31,31,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390022,away,Paris Saint-Germain,Ismael Gharbi,,,gharbi-ismael,I. Gharbi,M,11,173,7580,M,1113488,EUR,1081555200,M,35,35,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390022,away,Paris Saint-Germain,Warren Zaïre-Emery,,,warren-zaire-emery,W. Zaïre-Emery,M,33,178,16154,M,1142672,EUR,1141776000,M,33,33,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,wzairemery6,,
10390022,away,Paris Saint-Germain,Hugo Ekitiké,Hugo Ekitiké,,hugo-ekitike,H. Ekitiké,F,22,190,97012,M,1048422,EUR,1024531200,F,44,44,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,hekitike,,
