match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_totalCross,stat_wasFouled,stat_keyPass,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_penaltyFaced,stat_penaltyConceded,stat_lastManTackle,player_sofascoreId,stat_errorLeadToAShot
13981466,home,Parma,Mateo Pellegrino,,,pellegrino-mateo,M. Pellegrino,F,9,192,3039,M,1099296,EUR,983404800,F,9,9,False,12.0,8.0,1.0,1.0,0.0,3.0,4.0,5.0,8.0,1.0,2.0,,,,,89.0,33.0,7.9,14.0,0.0119704,,4,,0.04,0.3,0.32,,,2.0,13.0,4.0,,5.0,1.0,1.0,,,2.0,0.9842,0.64,6.0,1.0,,,2.0,2.0,,,5.0,,,2.0,2.0,1.0,0.7979,,,,,
13981466,home,Parma,Adrian Benedyczak,,,benedyczak-adrian,A. Benedyczak,M,19,190,1431,M,928295,EUR,975024000,F,7,7,True,7.0,3.0,1.0,,0.0,1.0,3.0,2.0,4.0,,1.0,,,,,32.0,14.0,6.4,7.0,0.00133703,,0,,-0.13,0.04,0.0,,,,5.0,3.0,,,,,2.0,2.0,2.0,,,2.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,
13981466,home,Parma,Oliver Sørensen,,,oliver-sorensen,O. Sørensen,M,22,184,646,M,957921,EUR,1015718400,M,22,22,True,,,,,0.0,,,,,,1.0,,,,,9.0,4.0,6.3,2.0,,,0,,,-0.54,0.0,,,,3.0,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
13981466,home,Parma,Nahuel Estévez,,,nahuel-estevez,N. Estévez,M,8,183,519,M,895868,EUR,816307200,M,8,8,True,10.0,5.0,2.0,1.0,0.0,,,5.0,10.0,2.0,1.0,,,,,9.0,15.0,6.9,6.0,0.00441085,,1,,0.11,0.06,0.18,,,1.0,,2.0,,,,1.0,,,,0.0679,0.0,,,,,1.0,,,,1.0,,,,,,,,,,,
13981466,home,Parma,Milan Đurić,,,milan-duric,M. Đurić,F,9,199,819,M,76132,EUR,643334400,F,30,30,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,1.0,2.0,,1.0,0.00015819,,0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
13981466,home,Parma,Filippo Rinaldi,,,filippo-rinaldi,F. Rinaldi,G,66,188,175,M,1002428,EUR,1038960000,G,66,66,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981466,home,Parma,Edoardo Corvi,,,edoardo-corvi,E. Corvi,G,40,183,241,M,990411,EUR,985305600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981466,home,Parma,Nicolas Trabucchi,Nicolas Trabucchi,,nicolas-trabucchi,N. Trabucchi,D,63,185,78,M,1991608,EUR,1187308800,D,63,63,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981466,home,Parma,Mariano Troilo,Mariano Troilo,,mariano-troilo,M. Troilo,D,37,194,1556,M,1516324,EUR,1056240000,D,37,37,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981466,home,Parma,Mathias Løvik,,,lovik-mathias-fjortoft,M. F. Løvik,M,14,183,457,M,1133715,EUR,1070668800,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981466,home,Parma,Christian Ordoñez,Christian Ordoñez,,christian-ordonez,C. Ordoñez,M,24,177,746,M,1201388,EUR,1088035200,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981466,home,Parma,Elia Plicco,Elia,Plicco,elia-plicco,E. Plicco,M,65,168,82,M,1587207,EUR,1170288000,M,65,65,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981466,home,Parma,Pontus Almqvist,,,pontus-almqvist,P. Almqvist,F,11,183,456,M,856065,EUR,931564800,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981466,home,Parma,Tjaš Begić,,,tjas-begic,T. Begić,F,11,180,217,M,1030200,EUR,1056931200,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981466,away,Torino,Franco Israel,,,franco-israel,F. Israel,G,81,189,2282,M,1084846,EUR,956361600,G,81,81,False,41.0,30.0,19.0,8.0,0.0,23.0,27.0,7.0,14.0,2.0,6.0,,,1.0,2.0,90.0,47.0,6.3,11.0,0.00140087,0.0003,0,-1.2021,0.1,0.01,-0.24,-0.6,,1.0,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,
13981466,away,Torino,Ardian Ismajli,,,ardian-ismajli,A. Ismajli,D,44,188,1151,M,840414,EUR,844041600,D,44,44,False,39.0,32.0,4.0,2.0,0.0,18.0,18.0,14.0,21.0,4.0,1.0,,,,,77.0,52.0,6.3,9.0,0.0647542,,0,,0.19,0.0,-0.4,,,4.0,2.0,5.0,,,,,1.0,1.0,2.0,,,1.0,,,3.0,,2.0,,,,2.0,,,,,,,1.0,,,
13981466,away,Torino,Guillermo Maripán,,,guillermo-maripan,G. Maripán,D,13,193,2139,M,339909,EUR,768182400,D,13,13,False,33.0,28.0,3.0,,0.0,18.0,20.0,10.0,13.0,12.0,2.0,,,,,90.0,52.0,6.5,5.0,0.0112028,,2,,-0.03,0.05,-0.13,,,3.0,4.0,4.0,1.0,,,2.0,1.0,1.0,,0.0604,-0.06,3.0,1.0,1.0,,,,,,,,,,,,,,,,,
13981466,away,Torino,Saúl Coco,,,saul-coco,S. Coco,D,23,188,1248,M,1089453,EUR,918518400,D,23,23,False,53.0,46.0,12.0,6.0,1.0,31.0,35.0,15.0,18.0,7.0,5.0,,,,,90.0,73.0,7.7,8.0,0.0642852,,1,,0.31,0.05,0.39,,,5.0,3.0,10.0,,,,1.0,2.0,2.0,2.0,0.0328,-0.1,1.0,2.0,,1.0,3.0,2.0,,,1.0,1.0,,,,,,,,1.0,,
13981466,away,Torino,Valentino Lazaro,,,valentino-lazaro,V. Lazaro,M,20,180,1014,M,233826,EUR,827625600,M,20,20,False,37.0,33.0,3.0,1.0,0.0,10.0,11.0,23.0,26.0,2.0,5.0,,,,,90.0,65.0,6.8,13.0,0.113037,,0,,0.36,0.07,-0.11,,,,3.0,3.0,,,,,3.0,,,,,2.0,,1.0,9.0,,1.0,1.0,,1.0,2.0,,,,,,,,,,
13981466,away,Torino,Cesare Casadei,,,cesare-casadei,C. Casadei,M,22,192,6575,M,1016788,EUR,1042156800,M,22,22,False,40.0,33.0,1.0,,0.0,14.0,19.0,19.0,21.0,,4.0,,,,,90.0,53.0,6.4,9.0,0.0358942,,2,,-0.06,0.13,-0.15,,,3.0,4.0,5.0,1.0,1.0,1.0,,2.0,1.0,,0.0636,-0.3,2.0,,,,,1.0,,,1.0,,,1.0,,,0.109,,,,cesarecasadei,
13981466,away,Torino,Kristjan Asllani,,,kristjan-asllani,K. Asllani,M,23,179,5914,M,996820,EUR,1015632000,M,32,32,False,54.0,45.0,7.0,2.0,0.0,22.0,26.0,23.0,28.0,,6.0,,,,,71.0,63.0,6.4,13.0,0.0268876,,2,,0.0,0.13,-0.19,,,,,1.0,,,1.0,1.0,1.0,1.0,,0.044,-0.1,,,,4.0,,,,,1.0,1.0,,,,,,,,,KristjanAsllani,1.0
13981466,away,Torino,Niels Nkounkou,,,nkounkou-niels,N. Nkounkou,D,25,184,549,M,941179,EUR,973036800,M,25,25,False,25.0,20.0,5.0,1.0,0.0,7.0,10.0,13.0,15.0,1.0,2.0,,,,,70.0,40.0,6.5,8.0,0.0852608,,0,,0.18,0.02,-0.16,,,1.0,3.0,3.0,,2.0,,,1.0,1.0,,,,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0
13981466,away,Torino,Cyril Ngonge,,,cyril-ngonge,C. Ngonge,F,16,179,1937,M,877037,EUR,959299200,F,26,26,False,36.0,28.0,5.0,3.0,0.0,3.0,4.0,25.0,32.0,,5.0,,,,,90.0,72.0,7.8,22.0,0.11079,,3,,-0.08,0.37,-0.02,,,3.0,11.0,11.0,,3.0,1.0,,2.0,,4.0,0.1183,0.51,2.0,,2.0,2.0,1.0,2.0,9.0,5.0,5.0,1.0,,2.0,1.0,,0.5229,,,,,
13981466,away,Torino,Giovanni Simeone,,,giovanni-simeone,G. Simeone,F,18,179,9782,M,341143,EUR,804902400,F,18,18,False,19.0,15.0,1.0,1.0,0.0,8.0,8.0,7.0,11.0,,3.0,,,,,87.0,31.0,5.9,10.0,0.0104661,,3,,-0.22,0.12,0.14,,,,8.0,2.0,,,,3.0,,,1.0,0.2442,-0.54,6.0,,,,2.0,1.0,1.0,,5.0,,,,,1.0,,,,,simeonegiovanni,
13981466,away,Torino,Nikola Vlašić,,,nikola-vlasic,N. Vlašić,M,10,178,5477,M,357596,EUR,875923200,F,10,10,False,33.0,30.0,2.0,1.0,0.0,10.0,11.0,20.0,22.0,,4.0,,,,,87.0,45.0,6.8,9.0,0.101537,,2,,0.21,0.24,0.18,,True,1.0,4.0,3.0,,1.0,,1.0,1.0,1.0,,0.1982,0.0,2.0,,,2.0,,2.0,2.0,1.0,2.0,,,1.0,,,0.3039,,,,niksivlasic_,
13981466,away,Torino,Cristiano Biraghi,,,cristiano-biraghi,C. Biraghi,D,34,184,1338,M,122848,EUR,715305600,D,34,34,True,10.0,7.0,1.0,,0.0,2.0,3.0,5.0,7.0,,2.0,,,,,20.0,21.0,6.5,9.0,0.0127499,,0,,0.18,-0.05,-0.16,,,,1.0,2.0,,,,,1.0,1.0,1.0,,,,,,5.0,1.0,,,,,,,,,,,,,,,
13981466,away,Torino,Adrien Tameze,,,adrien-tameze,A. Tameze,M,61,182,371,M,139235,EUR,760320000,M,61,61,True,13.0,8.0,4.0,,0.0,3.0,7.0,5.0,6.0,,1.0,,,,,19.0,17.0,6.2,6.0,0.00416957,,0,,-0.08,0.03,-0.05,,,,2.0,1.0,,,,,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
13981466,away,Torino,Che Adams,,,che-adams,C. Adams,F,19,175,2940,M,773409,EUR,837216000,F,19,19,True,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,,,,,,,13.0,7.0,6.2,2.0,0.010421,,0,,-0.3,-0.02,0.0,,,,2.0,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,
13981466,away,Torino,Alieu Njie,,,alieu-njie,A. Njie,F,92,185,349,M,1493157,EUR,1116028800,F,92,92,True,,,,,0.0,,,,0.0,,,,,,,9.0,5.0,6.4,2.0,,,0,,-0.01,0.06,-0.01,,,1.0,2.0,1.0,,,,,,,2.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,
13981466,away,Torino,Zakaria Aboukhlal,,,zakaria-aboukhlal,Z. Aboukhlal,F,7,179,8018,M,856737,EUR,950832000,F,7,7,True,3.0,3.0,,,0.0,,,3.0,3.0,,1.0,,,,,9.0,6.0,6.5,2.0,0.0193609,,0,,0.05,,0.0,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,1.0,,,,,,,,,zakariaaboukhlal,
13981466,away,Torino,Alberto Paleari,,,alberto-paleari,A. Paleari,G,1,192,344,M,259281,EUR,715046400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981466,away,Torino,Mihai Popa,,,mihai-popa,M. Popa,G,71,190,173,M,958598,EUR,971308800,G,71,71,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981466,away,Torino,Marcus Pedersen,,,marcus-pedersen,M. Pedersen,D,16,178,644,M,934409,EUR,963705600,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981466,away,Torino,Ali Dembélé,,,dembele-ali,A. Dembélé,D,3,185,224,M,1397347,EUR,1073260800,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981466,away,Torino,Adam Masina,,,adam-masina,A. Masina,D,,189,5428,M,259995,EUR,757468800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981466,away,Torino,Gvidas Gineitis,,,gineitis-gvidas,G. Gineitis,M,66,191,1446,M,1030829,EUR,1081987200,M,66,66,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981466,away,Torino,Emirhan İlkhan,,,emirhan-ilkhan,E. İlkhan,M,6,175,995,M,1142612,EUR,1086048000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981466,away,Torino,Duván Zapata,,,duvan-zapata,D. Zapata,F,91,189,6003,M,38162,EUR,670464000,F,91,91,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,duvanzapata91,
