match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_bigChanceMissed,stat_aerialLost,stat_outfielderBlock,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_accurateCross,stat_bigChanceCreated,player_sofascoreId,stat_dispossessed,stat_penaltyWon,captain,stat_blockedScoringAttempt,stat_hitWoodwork,stat_goalAssist,stat_totalOffside,stat_punches
11453093,home,Al-Ittihad,Marcelo Grohe,marcelo-grohe,M. Grohe,G,43,188,626,M,39427,EUR,537494400,G,34,34,False,23.0,18.0,9.0,4.0,18.0,21.0,2.0,1.0,7.0,1.0,1.0,2.0,1.0,4.0,90.0,33.0,6.6,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453093,home,Al-Ittihad,Muhannad Shanqeeti,muhannad-shanqeeti,M. Shanqeeti,D,13,173,417,M,894437,EUR,921196800,D,13,13,False,39.0,33.0,,,18.0,21.0,19.0,2.0,8.0,,,,,,90.0,52.0,6.5,9.0,1,15.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11453093,home,Al-Ittihad,Omar Hawsawi,omar-hawsawi,O. Hawsawi,D,,184,54,M,350072,EUR,496627200,D,4,4,False,44.0,41.0,3.0,1.0,35.0,36.0,8.0,1.0,2.0,,1.0,,,,90.0,47.0,6.1,3.0,1,6.0,,,,,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11453093,home,Al-Ittihad,Luiz Felipe,luiz-felipe,L. Felipe,D,5,187,1042,M,850035,EUR,858988800,D,5,5,False,46.0,43.0,1.0,1.0,35.0,35.0,11.0,4.0,1.0,,2.0,,,,90.0,63.0,6.9,4.0,1,8.0,,2.0,3.0,1.0,1.0,9.0,2.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11453093,home,Al-Ittihad,Zakaria Hawsawi,zakaria-al-hawsawi,Z. Hawsawi,D,2,175,153,M,1398854,EUR,979171200,D,12,12,False,40.0,29.0,5.0,2.0,16.0,19.0,24.0,7.0,4.0,,2.0,,,,90.0,69.0,6.7,17.0,1,13.0,3.0,,2.0,3.0,,2.0,,1.0,,,1.0,,,,1.0,,Zakaria Al Hawsawi,,2.0,1.0,1.0,1.0,,,,,,,,,,,
11453093,home,Al-Ittihad,Faisal Al-Ghamdi,al-ghamdi-faisal,F. A. Ghamdi,M,16,185,951,M,966452,EUR,997660800,M,16,16,False,49.0,45.0,4.0,4.0,31.0,33.0,17.0,4.0,7.0,,4.0,,,,90.0,55.0,7.2,4.0,0,15.0,1.0,,3.0,,,1.0,1.0,2.0,1.0,,,,1.0,,,,Faisal,Al-Ghamdi,1.0,1.0,,,1.0,1.0,,,,,,,,,
11453093,home,Al-Ittihad,Fabinho,fabinho,Fabinho,M,8,187,9249,M,243585,EUR,751334400,M,8,8,False,53.0,47.0,4.0,3.0,27.0,30.0,23.0,3.0,11.0,,3.0,,,,90.0,63.0,7.0,6.0,0,20.0,,,5.0,1.0,,,2.0,4.0,2.0,,,1.0,1.0,,,,,,,,,,,,Fabinho,,,,,,,,
11453093,home,Al-Ittihad,Saleh Al-Amri,saleh-al-amri,S. Al-Amri,M,93,176,147,M,791578,EUR,750556800,M,77,77,False,14.0,13.0,,,7.0,7.0,7.0,,,,,,,,45.0,15.0,6.5,2.0,0,6.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11453093,home,Al-Ittihad,Igor Coronado,igor-coronado,I. Coronado,M,77,170,5336,M,152098,EUR,714096000,M,10,10,False,33.0,26.0,2.0,,12.0,12.0,26.0,2.0,2.0,,,,,,84.0,56.0,7.4,21.0,1,15.0,5.0,,5.0,,,,,1.0,1.0,,5.0,4.0,1.0,,,,,,2.0,,1.0,1.0,1.0,1.0,igor_coronado,,,,,,,,
11453093,home,Al-Ittihad,Abderrazak Hamdallah,abderrazak-hamdallah,A. Hamdallah,F,9,182,11081,M,826961,EUR,661392000,M,99,99,False,24.0,17.0,3.0,3.0,7.0,9.0,15.0,5.0,1.0,,1.0,,,,90.0,37.0,7.1,13.0,2,10.0,,,4.0,1.0,1.0,,1.0,2.0,1.0,,1.0,1.0,1.0,,,,,,2.0,1.0,1.0,1.0,,,abderrazak_hamdallah,2.0,1.0,,,,,,
