match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,player_firstName,player_lastName,stat_lastManTackle,stat_errorLeadToAShot,stat_totalContest,stat_blockedScoringAttempt,stat_fouls,stat_dispossessed,stat_wonContest,captain,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_totalOffside
13473404,home,Grêmio,Tiago Volpi,tiago-volpi,T. Volpi,G,18,189,1690,M,243509,EUR,661564800,G,1,1,False,21.0,8.0,14.0,2.0,0.0,8.0,10.0,11.0,2.0,3.0,1.0,1.0,2.0,90.0,25.0,6.8,13.0,4.308e-05,0,0.0388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473404,home,Grêmio,Igor Serrote,igor-schlemper,I. Serrote,D,34,180,1464,M,1631876,EUR,1109635200,D,34,34,False,31.0,22.0,3.0,1.0,0.0,14.0,17.0,14.0,7.0,3.0,,,,90.0,64.0,7.3,15.0,0.00524124,1,,8.0,1.0,4.0,3.0,6.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0107,,,,,,,,,,,,,,,,,,,
13473404,home,Grêmio,Jemerson,jemerson,Jemerson,D,21,184,1651,M,328519,EUR,714614400,D,21,21,False,59.0,53.0,3.0,,0.0,40.0,44.0,15.0,8.0,1.0,,,,90.0,77.0,7.8,6.0,0.00302302,0,,13.0,,2.0,3.0,2.0,5.0,,,2.0,1.0,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,
13473404,home,Grêmio,Wagner Leonardo,wagner-leonardo,W. Leonardo,D,3,186,1490,M,976235,EUR,932688000,D,3,3,False,60.0,56.0,4.0,2.0,0.0,41.0,42.0,18.0,6.0,3.0,,,,90.0,74.0,7.2,5.0,0.00295302,0,,15.0,,1.0,3.0,1.0,7.0,,,1.0,1.0,2.0,,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,
13473404,home,Grêmio,Marlon,marlon,Marlon,D,23,178,1921,M,870787,EUR,864086400,D,23,23,False,46.0,29.0,10.0,3.0,0.0,14.0,20.0,26.0,7.0,3.0,,,,90.0,78.0,7.0,27.0,0.0425882,1,,15.0,4.0,,,4.0,4.0,1.0,,,3.0,3.0,3.0,2.0,1.0,0.0446,,,,,2.0,1.0,1.0,,,,,,,,,,,,
13473404,home,Grêmio,Gustavo Cuéllar,gustavo-cuellar,G. Cuéllar,M,6,175,1944,M,180059,EUR,719020800,M,6,6,False,34.0,28.0,1.0,1.0,0.0,19.0,21.0,13.0,5.0,4.0,,,,70.0,50.0,6.8,7.0,0.00462986,0,,9.0,,,,3.0,4.0,2.0,,,,4.0,3.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,
13473404,home,Grêmio,Dodi,dodi,Dodi,M,17,169,1040,M,870804,EUR,829699200,M,17,17,False,41.0,36.0,1.0,1.0,0.0,18.0,21.0,20.0,2.0,4.0,,,,90.0,56.0,6.8,8.0,0.00883372,0,,18.0,,1.0,,5.0,7.0,1.0,,,,1.0,1.0,1.0,4.0,,,,,,2.0,,1.0,2.0,2.0,,,,,,,,,,
13473404,home,Grêmio,Edenilson,edenilson,Edenilson,M,8,175,1388,M,221636,EUR,629942400,M,8,8,False,7.0,4.0,1.0,,0.0,2.0,2.0,5.0,,2.0,,,,45.0,15.0,6.7,6.0,0.00579861,0,,2.0,1.0,2.0,,3.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,True,,,,,,,,,
13473404,home,Grêmio,Franco Cristaldo,franco-cristaldo,F. Cristaldo,M,10,175,2295,M,558820,EUR,840067200,M,10,10,False,12.0,9.0,2.0,,0.0,1.0,1.0,11.0,,2.0,,,,61.0,25.0,7.1,9.0,0.410498,0,,8.0,3.0,1.0,,4.0,4.0,1.0,,,,1.0,,2.0,2.0,,,,,,1.0,,,2.0,1.0,,1.0,1.0,3.0,,,,,,
13473404,home,Grêmio,Cristian Olivera,cristian-olivera,C. Olivera,M,99,170,1981,M,1068987,EUR,1019001600,M,99,99,False,19.0,16.0,,,0.0,4.0,4.0,15.0,,2.0,,,,89.0,45.0,7.1,15.0,0.0101063,3,,12.0,2.0,1.0,,10.0,9.0,,1.0,,,2.0,2.0,1.0,3.0,0.371,Cristian Olivera,,,,10.0,,2.0,1.0,4.0,,,,,1.0,2.0,1.0,0.59,,
