match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_goalAssist,captain,stat_totalOffside,stat_goals,stat_bigChanceMissed,player_sofascoreId,stat_hitWoodwork
12117013,home,Juventude,Gabriel Vasconcelos,gabriel-vasconcelos,G. Vasconcelos,G,1,193,501,M,147467,EUR,717552000,G,1,1,False,42.0,38.0,10.0,6.0,35.0,36.0,3.0,6.0,1.0,1.0,1.0,13.0,4.0,2.0,6.0,1.0,90.0,63.0,8.8,5.0,0.00464181,0,0.3143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117013,home,Juventude,João Lucas,joao-lucas,J. Lucas,D,2,181,682,M,981019,EUR,889401600,D,2,2,False,40.0,32.0,8.0,4.0,17.0,22.0,17.0,24.0,1.0,8.0,3.0,7.0,,,,,90.0,65.0,7.4,17.0,0.0778149,0,,6.0,2.0,1.0,5.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,
12117013,home,Juventude,Danilo Boza,danilo-boza,D. Boza,D,3,184,230,M,924226,EUR,894412800,D,4,4,False,71.0,64.0,3.0,1.0,50.0,55.0,14.0,16.0,1.0,3.0,5.0,3.0,,,,,90.0,86.0,7.2,8.0,0.273428,1,,,,4.0,4.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,1.0,0.1158,0.201,,,,,,,,,,
12117013,home,Juventude,Zé Marcos,ze-marcos,Z. Marcos,D,3,188,355,M,901700,EUR,886291200,D,3,3,False,55.0,46.0,6.0,,38.0,43.0,8.0,12.0,2.0,5.0,3.0,8.0,,,,,90.0,70.0,6.9,11.0,0.00924222,0,,,,1.0,1.0,,,,,1.0,4.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,
12117013,home,Juventude,Alan Ruschel,alan-ruschel,A. L. Ruschel,D,28,175,447,M,551674,EUR,619833600,D,28,28,False,45.0,43.0,2.0,2.0,30.0,31.0,16.0,22.0,,7.0,,3.0,,,,,90.0,77.0,7.0,17.0,0.214776,0,,8.0,3.0,1.0,7.0,2.0,2.0,4.0,3.0,,,2.0,,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,
12117013,home,Juventude,Jádson,jadson,Jádson,M,16,171,454,M,243651,EUR,746668800,M,16,16,False,43.0,36.0,6.0,4.0,14.0,16.0,22.0,28.0,,4.0,,6.0,,,,,90.0,60.0,7.4,12.0,0.195593,3,,1.0,,1.0,5.0,,2.0,2.0,1.0,,2.0,,,1.0,3.0,1.0,2.0,,,1.0,0.1182,0.0252,1.0,1.0,1.0,,,,,,,
12117013,home,Juventude,Caique Gonçalves,caique-goncalves,Caique,M,95,178,364,M,871032,EUR,813283200,M,95,95,False,50.0,39.0,3.0,,32.0,35.0,7.0,15.0,1.0,5.0,4.0,7.0,,,,,90.0,68.0,6.5,14.0,0.00286158,0,,,,1.0,8.0,1.0,2.0,1.0,,,4.0,3.0,1.0,,1.0,3.0,,,,,,,,,,,,,,,,
12117013,home,Juventude,Lucas Barbosa,lucas-barbosa,L. Barbosa,M,21,193,762,M,1067641,EUR,982800000,M,21,21,False,33.0,24.0,3.0,1.0,9.0,12.0,15.0,22.0,1.0,4.0,,3.0,,,,,74.0,46.0,7.4,11.0,0.11988,1,,1.0,,2.0,5.0,1.0,,,,,1.0,3.0,2.0,1.0,,2.0,3.0,Lucas Barbosa,,,0.0375,,,1.0,,1.0,,,,,,
12117013,home,Juventude,Nenê,nene,Nenê,M,10,181,1562,M,5672,EUR,364348800,M,10,10,False,29.0,19.0,5.0,1.0,13.0,16.0,6.0,19.0,,3.0,,3.0,,,,,81.0,43.0,6.5,18.0,0.00483753,1,,6.0,,,2.0,1.0,,,,,,,,1.0,3.0,1.0,,,,,0.0146,,,1.0,,,True,,,,,
12117013,home,Juventude,Marcelinho,marcelinho,Marcelinho,M,99,164,258,M,1046439,EUR,1039564800,M,11,11,False,14.0,13.0,2.0,2.0,6.0,6.0,7.0,8.0,,2.0,,3.0,,,,,62.0,23.0,6.5,5.0,0.0199434,1,,,,1.0,5.0,1.0,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,Marcelinho,,,0.0261,,,,1.0,,,1.0,,,,
