match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_onTargetScoringAttempt,stat_goals,stat_wonTackle,stat_penaltyConceded,stat_fouls,stat_challengeLost,stat_accurateCross,stat_totalOffside,stat_keyPass,captain,stat_goalAssist,stat_blockedScoringAttempt,stat_wonContest,player_sofascoreId,stat_goodHighClaim,stat_bigChanceCreated,stat_penaltyWon
10406895,home,Club Brugge KV,Tajon Buchanan,tajon-buchanan,T. Buchanan,M,17,183,7500,M,973290,EUR,918432000,F,17,17,True,2.0,2.0,,,,,2.0,2.0,,,,,,8.0,2.0,6.5,,0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
10406895,home,Club Brugge KV,Kamal Sowah,kamal-sowah,K. Sowah,M,14,179,840,M,927440,EUR,947376000,F,19,19,True,2.0,2.0,,,1.0,1.0,1.0,2.0,,,,,,1.0,5.0,,1.0,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406895,home,Club Brugge KV,Antonio Nusa,nusa-antonio,A. Nusa,M,7,180,11508,M,1121923,EUR,1113696000,F,32,32,True,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,4.0,,2.0,0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,nusaantonio,,,
10406895,home,Club Brugge KV,Senne Lammens,senne-lammens,S. Lammens,G,31,193,27447,M,964753,EUR,1026000000,G,91,91,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406895,home,Club Brugge KV,Dedryck Boyata,dedryck-boyata,D. Boyata,D,,188,345,M,103928,EUR,659750400,D,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406895,home,Club Brugge KV,Cisse Sandra,cisse-sandra,C. Sandra,M,11,183,563,M,1004449,EUR,1071532800,M,98,98,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406895,home,Club Brugge KV,Cyle Larin,cyle-larin,C. Larin,F,9,187,1619,M,790179,EUR,798076800,F,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406895,away,Royal Antwerp FC,Jean Butez,jean-butez,J. Butez,G,1,188,1350,M,599114,EUR,802569600,G,1,1,False,38.0,28.0,18.0,8.0,25.0,29.0,3.0,9.0,,13.0,3.0,,3.0,90.0,50.0,6.5,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
10406895,away,Royal Antwerp FC,Ritchie De Laet,ritchie-de-laet,R. De Laet,D,,186,92,M,30420,EUR,596678400,D,2,2,False,26.0,20.0,4.0,1.0,17.0,19.0,3.0,8.0,3.0,4.0,,,,72.0,38.0,6.2,10.0,1,,,1.0,1.0,1.0,4.0,1.0,,1.0,,,,,,,1.0,,,,2.0,,,1.0,,,,,,,,,
10406895,away,Royal Antwerp FC,Toby Alderweireld,toby-alderweireld,T. Alderweireld,D,,186,1445,M,44575,EUR,604800000,D,23,23,False,58.0,49.0,10.0,7.0,40.0,45.0,9.0,13.0,3.0,7.0,,,,90.0,65.0,6.6,10.0,1,,,,1.0,2.0,1.0,2.0,,,,,,,,,1.0,,,,,,,,,True,,,,,,,
10406895,away,Royal Antwerp FC,Willian Pacho,willian-pacho,W. Pacho,D,51,187,25693,M,979480,EUR,1003190400,D,51,51,False,63.0,57.0,8.0,5.0,43.0,46.0,14.0,17.0,4.0,3.0,,,,90.0,76.0,6.9,8.0,0,,,,1.0,1.0,1.0,2.0,,,,1.0,2.0,1.0,2.0,,,,,,,,,,1.0,,,,,pachowilliam,,,
10406895,away,Royal Antwerp FC,Jelle Bataille,jelle-bataille,J. Bataille,D,25,175,224,M,889387,EUR,927158400,D,34,34,False,36.0,29.0,4.0,2.0,14.0,16.0,15.0,22.0,3.0,3.0,,,,90.0,57.0,6.2,12.0,1,,,2.0,1.0,,4.0,3.0,,1.0,,,2.0,1.0,1.0,2.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,
10406895,away,Royal Antwerp FC,Arthur Vermeeren,arthur-vermeeren,A. Vermeeren,M,18,180,4699,M,1149127,EUR,1107734400,M,48,48,False,40.0,33.0,3.0,3.0,15.0,21.0,18.0,19.0,,3.0,,,,89.0,50.0,6.7,8.0,0,Arthur Vermeeren,,,2.0,2.0,4.0,7.0,1.0,,,,,3.0,,2.0,,,2.0,,,1.0,,,1.0,,,,,arthurvermeeren,,,
10406895,away,Royal Antwerp FC,Alhassan Yusuf,alhassan-yusuf,A. Yusuf,M,80,175,917,M,943114,EUR,963878400,M,8,8,False,74.0,69.0,4.0,3.0,42.0,43.0,27.0,31.0,1.0,13.0,,,,90.0,90.0,7.0,9.0,0,,,,,,5.0,6.0,1.0,2.0,,,3.0,4.0,2.0,1.0,,,3.0,,4.0,,,,,,,,1.0,,,,
10406895,away,Royal Antwerp FC,Calvin Stengs,calvin-stengs,C. Stengs,M,23,187,1733,M,857480,EUR,913939200,M,14,14,False,23.0,18.0,1.0,,6.0,6.0,13.0,23.0,,3.0,,,,72.0,50.0,7.3,15.0,3,,,6.0,,,4.0,6.0,,4.0,2.0,,2.0,4.0,2.0,1.0,1.0,,1.0,,1.0,,1.0,,2.0,,,,1.0,,,,
10406895,away,Royal Antwerp FC,Pieter Gerkens,pieter-gerkens,P. Gerkens,M,18,180,179,M,190401,EUR,808272000,M,16,16,False,15.0,9.0,1.0,1.0,5.0,6.0,4.0,10.0,,3.0,,,,57.0,23.0,6.3,11.0,0,,,1.0,,,2.0,2.0,1.0,,,,1.0,,2.0,2.0,,,,,1.0,,,1.0,,,,,,,,,
10406895,away,Royal Antwerp FC,Michel Ange Balikwisha,michel-ange-balikwisha,M. A. Balikwisha,M,10,177,4201,M,923969,EUR,989452800,M,10,10,False,28.0,23.0,3.0,1.0,14.0,16.0,9.0,13.0,1.0,3.0,,,,89.0,43.0,6.6,8.0,0,,,1.0,,,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,,,,2.0,,,,,,,,
10406895,away,Royal Antwerp FC,Vincent Janssen,vincent-janssen,V. Janssen,F,18,184,1452,M,339901,EUR,771552000,F,18,18,False,21.0,15.0,,,7.0,7.0,9.0,15.0,2.0,4.0,,,,90.0,37.0,8.3,12.0,3,,,1.0,1.0,2.0,2.0,5.0,1.0,1.0,,,,1.0,5.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,3.0,,1.0,2.0,1.0,,,1.0,
10406895,away,Royal Antwerp FC,Jürgen Ekkelenkamp,jurgen-ekkelenkamp,J. Ekkelenkamp,M,32,188,1195,M,904887,EUR,954892800,M,24,24,True,13.0,12.0,,,7.0,7.0,5.0,6.0,,1.0,,,,33.0,18.0,6.5,4.0,1,,,,,,2.0,1.0,2.0,,1.0,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,
10406895,away,Royal Antwerp FC,Christopher Scott,christopher-scott,C. Scott,M,30,174,169,M,997118,EUR,1023408000,M,32,32,True,5.0,5.0,,,3.0,3.0,2.0,2.0,1.0,,,,,18.0,9.0,7.0,1.0,0,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0
10406895,away,Royal Antwerp FC,Michael Frey,michael-frey,M. Frey,F,99,189,394,M,134248,EUR,774576000,F,99,99,True,9.0,4.0,1.0,1.0,,2.0,4.0,7.0,,1.0,,,,18.0,15.0,7.0,8.0,1,,,,,,2.0,,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
10406895,away,Royal Antwerp FC,Dinis Almeida,dinis-almeida,D. Almeida,D,4,190,99,M,811562,EUR,804297600,D,61,61,True,4.0,1.0,2.0,,1.0,3.0,,1.0,1.0,,,,,1.0,5.0,,3.0,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10406895,away,Royal Antwerp FC,Ortwin De Wolf,de-wolf-ortwin,O. D. Wolf,G,1,190,160,M,877292,EUR,830217600,G,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406895,away,Royal Antwerp FC,Laurit Krasniqi,laurit-krasniqi,L. Krasniqi,D,50,176,57,M,1127285,EUR,995068800,D,50,50,True,,,,,,,,,,,,,,,,,,0,Laurit,Krasniqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406895,away,Royal Antwerp FC,Bruny Nsimba,nsimba-bruny,B. Nsimba,F,77,181,280,M,1047536,EUR,954892800,F,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
