match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_fouls,stat_wasFouled,stat_dispossessed,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,player_sofascoreId,captain,stat_keyPass,stat_shotOffTarget,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_accurateCross,stat_hitWoodwork,stat_blockedScoringAttempt
11452941,home,Al-Ettifaq,Moussa Dembélé,,,moussa-dembele,M. Dembélé,F,9,183.0,2632,M,318653,EUR,837129600,F,9,9,False,12.0,10.0,,,5.0,5.0,5.0,7.0,,4.0,,,85.0,17.0,7.3,3.0,1,,3.0,3.0,,2.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,2.0,,,,,
11452941,home,Al-Ettifaq,Vitinho,,,vitinho,Vitinho,F,11,178.0,3973,M,242054,EUR,750124800,F,27,27,True,9.0,5.0,,,4.0,4.0,1.0,6.0,,1.0,,,45.0,21.0,7.0,6.0,1,1.0,8.0,4.0,2.0,,,,1.0,2.0,,,4.0,2.0,,,2.0,1.0,,,,1.0,,,,,,,,,
11452941,home,Al-Ettifaq,Mohammed Mahzari,Mohammed Mahzari,,mohammed-mahzari,M. Mahzari,D,5,178.0,49,M,1092809,EUR,1021766400,M,18,18,True,3.0,2.0,,,1.0,2.0,1.0,1.0,,,,,18.0,7.0,6.6,2.0,0,,2.0,3.0,2.0,,,,1.0,,,,,1.0,,,2.0,2.0,,,,,,,,,,,,,
11452941,home,Al-Ettifaq,Mohammed Abdulrahman,Mohammed Abdulrahman,,mohammed-abdulrahman,M. Abdulrahman,D,29,170.0,146,M,1133141,EUR,1042502400,M,29,29,True,3.0,2.0,1.0,,1.0,2.0,1.0,1.0,3.0,1.0,,,18.0,8.0,6.7,1.0,0,,,3.0,,,,,,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,
11452941,home,Al-Ettifaq,Hamed Al-Ghamdi,,,hamed-al-ghamdi,H. Al-Ghamdi,M,80,162.0,225,M,985140,EUR,923011200,M,8,8,True,2.0,1.0,,,1.0,1.0,,1.0,,1.0,,,20.0,9.0,6.2,5.0,0,,4.0,,,3.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
11452941,home,Al-Ettifaq,Berat Ayberk Özdemir,,,berat-ayberk-ozdemir,B. A. Özdemir,M,2,187.0,216,M,876857,EUR,895881600,M,6,6,True,1.0,,1.0,,,,,1.0,1.0,,,,17.0,4.0,6.5,1.0,0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11452941,home,Al-Ettifaq,Mohammed Al-Dawsari,,,mohammed-al-dawsari,M. Al-Dawsari,G,12,179.0,6,M,982348,EUR,938822400,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452941,home,Al-Ettifaq,Abdullah Hussein Alowayshir,,,abdullah-hussein-al-owisher,A. H. Alowayshir,G,1,184.0,43,M,976548,EUR,674092800,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452941,home,Al-Ettifaq,Meshal Alaeli,Meshal Alaeli,,meshal-alaeli,M. Alaeli,D,2,,31,M,1495868,EUR,1087430400,D,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452941,home,Al-Ettifaq,Mohammed Al-Kuwaykibi,,,mohammed-al-kuwaykibi,M. Al-Kuwaykibi,F,7,168.0,101,M,847233,EUR,786326400,F,7,7,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452941,away,Al-Nassr,Nawaf Al-Aqidi,,,nawaf-al-aqidi,N. Al-Aqidi,G,1,188.0,1512,M,1014518,EUR,957916800,G,44,44,False,17.0,11.0,9.0,3.0,10.0,13.0,1.0,4.0,3.0,10.0,1.0,1.0,90.0,25.0,5.6,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
11452941,away,Al-Nassr,Nawaf Boushal,,,nawaf-boushal,N. Boushal,D,12,178.0,1391,M,986400,EUR,937440000,D,12,12,False,36.0,30.0,5.0,1.0,14.0,17.0,17.0,25.0,,6.0,,,89.0,68.0,7.0,15.0,0,6.0,3.0,13.0,1.0,3.0,2.0,1.0,1.0,,1.0,,1.0,7.0,,,3.0,1.0,,,1.0,,,,,,,,1.0,,
11452941,away,Al-Nassr,Mohammed Al-Fatil,,,mohammed-al-fatil,M. Al-Fatil,D,33,181.0,549,M,328829,EUR,694483200,D,4,4,False,69.0,63.0,10.0,8.0,43.0,47.0,20.0,23.0,3.0,4.0,,,90.0,77.0,6.5,8.0,0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11452941,away,Al-Nassr,Mukhtar Ali,,,ali-mukhtar,A. Mukhtar,M,7,185.0,334,M,788258,EUR,878169600,D,21,21,False,73.0,71.0,5.0,3.0,40.0,40.0,31.0,33.0,,2.0,,,90.0,78.0,6.6,2.0,0,,1.0,2.0,,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
11452941,away,Al-Nassr,Ghislain Konan,Ghislain,Konan,ghislain-konan,G. Konan,D,3,176.0,2811,M,831781,EUR,820022400,D,13,13,False,51.0,46.0,2.0,1.0,14.0,16.0,33.0,41.0,2.0,4.0,,,90.0,76.0,7.1,12.0,1,6.0,,7.0,,1.0,1.0,,1.0,,1.0,,,,,,5.0,2.0,,,1.0,1.0,,,,,,,1.0,,
11452941,away,Al-Nassr,Abdullah Al-Khaibari,,,abdullah-alkhaibari,A. Al-Khaibari,M,17,178.0,1250,M,867179,EUR,840153600,M,17,17,False,70.0,66.0,8.0,5.0,31.0,32.0,35.0,38.0,1.0,2.0,,,90.0,80.0,6.8,5.0,0,,4.0,3.0,1.0,,,3.0,1.0,,,,3.0,1.0,,,2.0,1.0,,,,,,,,,,,,,
11452941,away,Al-Nassr,Abdulaziz Al-Aliwa,,,abdulaziz-al-aliwa,A. Al-Aliwa,M,46,182.0,344,M,1067777,EUR,1076457600,M,46,46,False,8.0,8.0,,,2.0,2.0,7.0,7.0,,2.0,,,45.0,13.0,6.6,2.0,0,1.0,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,
11452941,away,Al-Nassr,Ali Al-Hassan,,,ali-al-hassan,A. Al-Hassan,M,19,183.0,1000,M,925947,EUR,857433600,M,19,19,False,37.0,35.0,1.0,,21.0,21.0,14.0,16.0,,1.0,,,71.0,41.0,7.3,2.0,1,,,2.0,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,
11452941,away,Al-Nassr,Abdulmajeed Al-Sulaiheem,,,abdulmajeed-al-sulaiheem,A. Al-Sulaiheem,M,8,165.0,600,M,538320,EUR,768960000,M,8,8,False,37.0,34.0,2.0,1.0,16.0,17.0,18.0,20.0,,3.0,,,65.0,43.0,6.7,5.0,2,,2.0,2.0,1.0,2.0,1.0,,1.0,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,1.0,
11452941,away,Al-Nassr,Abdulrahman Ghareeb,,,abdulrahman-ghareeb,A. Ghareeb,F,29,164.0,2201,M,1014447,EUR,859766400,M,29,29,False,22.0,18.0,3.0,3.0,8.0,9.0,10.0,14.0,,1.0,,,71.0,27.0,6.4,8.0,0,1.0,2.0,1.0,1.0,2.0,1.0,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,
11452941,away,Al-Nassr,Sadio Mané,,,sadio-mane,S. Mané,M,10,175.0,169227,M,217704,EUR,702864000,F,10,10,False,30.0,27.0,3.0,3.0,9.0,10.0,20.0,25.0,1.0,,,,90.0,51.0,7.6,13.0,2,5.0,5.0,6.0,1.0,2.0,,,4.0,1.0,3.0,,,2.0,1.0,1.0,1.0,1.0,SadioMané,True,1.0,1.0,,,1.0,1.0,,,2.0,,
11452941,away,Al-Nassr,Khalid Al-Ghannam,,,khalid-al-ghannam,K. Al-Ghannam,M,17,171.0,713,M,976538,EUR,973641600,F,11,11,True,18.0,14.0,3.0,2.0,,,14.0,21.0,,,,,45.0,25.0,6.6,9.0,0,3.0,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
11452941,away,Al-Nassr,Sami Al-Najei,,,sami-al-najei,S. Al-Najei,M,14,181.0,886,M,832312,EUR,855273600,M,14,14,True,15.0,12.0,,,4.0,5.0,8.0,11.0,,,,,25.0,21.0,6.5,6.0,0,1.0,2.0,2.0,,1.0,1.0,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,
11452941,away,Al-Nassr,Ayman Yahya,,,ayman-ahmed,A. Yahya,M,23,168.0,1412,M,1130539,EUR,989798400,M,23,23,True,10.0,8.0,,,3.0,4.0,5.0,7.0,,2.0,,,19.0,19.0,6.6,6.0,2,1.0,6.0,4.0,,3.0,1.0,,,,3.0,,3.0,,1.0,,,,,,,1.0,,,,,,,,1.0,1.0
11452941,away,Al-Nassr,Abdulfattah Adam Mohammed,,,abdulfattah-adam-mohammed,A. A. Mohammed,F,77,180.0,85,M,952442,EUR,788918400,F,18,18,True,5.0,5.0,1.0,1.0,,,5.0,5.0,,1.0,,,19.0,9.0,7.0,,2,,3.0,2.0,,2.0,2.0,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,2.0
11452941,away,Al-Nassr,Muhammad Sahlouli,Muhammad Sahlouli,,muhammad-sahlouli,M. Sahlouli,M,16,,23,M,1445996,EUR,1100995200,M,31,31,True,2.0,2.0,,,,,2.0,2.0,,,,,1.0,2.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452941,away,Al-Nassr,Waleed Abdullah,,,waleed-abdullah,W. Abdullah,G,33,196.0,188,M,118139,EUR,514252800,G,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452941,away,Al-Nassr,Amin Al-Bukhari,,,amin-al-bukhari,A. Al-Bukhari,G,97,194.0,341,M,818493,EUR,862531200,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452941,away,Al-Nassr,Mohammed Qassem,,,mohammed-qassem,M. Qassem,D,24,176.0,146,M,540426,EUR,790473600,D,24,24,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
