match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_challengeLost,stat_totalContest,stat_wonContest,stat_dispossessed,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_outfielderBlock,stat_bigChanceMissed,stat_shotOffTarget,stat_penaltyWon,stat_blockedScoringAttempt,stat_penaltyConceded,captain,stat_goalAssist,player_sofascoreId,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalOffside
10407288,home,Cercle Brugge,Radosław Majecki,radoslaw-majecki,R. Majecki,G,1,191,1537,M,849114,EUR,942710400,G,1,1,False,34.0,13.0,32.0,11.0,3.0,5.0,10.0,29.0,11.0,1.0,90.0,39.0,6.3,21.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407288,home,Cercle Brugge,Boris Popović,boris-popovic,B. Popović,D,5,189,111,M,902050,EUR,951523200,D,5,5,False,32.0,15.0,6.0,1.0,10.0,14.0,5.0,18.0,5.0,,90.0,44.0,6.8,19.0,1,,,5.0,5.0,6.0,8.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10407288,home,Cercle Brugge,Christiaan Ravych,ravych-christiaan,C. Ravych,D,66,187,206,M,1191212,EUR,1027987200,D,66,66,False,22.0,13.0,2.0,,11.0,15.0,2.0,7.0,6.0,,90.0,30.0,6.5,9.0,0,,,,,3.0,7.0,,1.0,,3.0,2.0,,3.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10407288,home,Cercle Brugge,Jesper Daland,jesper-daland,J. Daland,D,2,188,224,M,958915,EUR,947116800,D,4,4,False,39.0,26.0,4.0,2.0,12.0,17.0,14.0,22.0,8.0,,90.0,56.0,6.3,16.0,0,,,2.0,4.0,5.0,8.0,,1.0,2.0,,,1.0,2.0,,,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,
10407288,home,Cercle Brugge,Hugo Siquet,hugo-siquet,H. Siquet,D,41,180,607,M,983041,EUR,1026172800,M,41,41,False,21.0,12.0,2.0,,3.0,4.0,12.0,24.0,7.0,,73.0,61.0,7.3,26.0,0,,,,3.0,9.0,10.0,,,1.0,6.0,5.0,1.0,,2.0,2.0,3.0,4.0,1.0,1.0,7.0,3.0,1.0,1.0,,,,,,,,,,,,,,
10407288,home,Cercle Brugge,Leonardo Lopes,leonardo-lopes,L. Lopes,M,22,168,202,M,783478,EUR,912384000,M,22,22,False,34.0,16.0,7.0,2.0,11.0,14.0,5.0,20.0,10.0,,88.0,51.0,6.5,21.0,1,,,3.0,4.0,9.0,9.0,,,1.0,1.0,,1.0,2.0,2.0,,2.0,3.0,2.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,
10407288,home,Cercle Brugge,Abu Francis,francis-abu,A. Francis,M,17,182,1501,M,988801,EUR,988329600,M,17,17,False,49.0,26.0,7.0,1.0,9.0,10.0,17.0,39.0,10.0,,73.0,58.0,6.1,24.0,2,,,3.0,3.0,8.0,9.0,,,,5.0,4.0,,1.0,2.0,,2.0,,,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,
10407288,home,Cercle Brugge,Olivier Deman,deman-olivier,O. Deman,D,2,181,445,M,960114,EUR,954979200,M,23,23,False,39.0,20.0,8.0,4.0,6.0,13.0,15.0,31.0,6.0,,90.0,81.0,7.2,38.0,0,,,2.0,7.0,8.0,14.0,,1.0,1.0,7.0,4.0,7.0,,1.0,2.0,1.0,1.0,,3.0,5.0,1.0,,,,,,,,,,,,,,,,
10407288,home,Cercle Brugge,Yann Gboho,yann-gboho,Y. Gboho,F,10,173,972,M,911851,EUR,979430400,F,11,11,False,11.0,7.0,,,1.0,1.0,7.0,11.0,2.0,,76.0,35.0,6.3,15.0,0,,,4.0,5.0,13.0,10.0,,,,1.0,1.0,3.0,2.0,,,1.0,7.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,
10407288,home,Cercle Brugge,Thibo Somers,somers-thibo,T. Somers,F,24,183,225,M,1002804,EUR,921542400,F,34,34,False,24.0,14.0,1.0,1.0,5.0,5.0,10.0,20.0,,,88.0,34.0,7.0,14.0,2,,,4.0,2.0,10.0,4.0,,,,2.0,1.0,1.0,,1.0,2.0,2.0,,,3.0,1.0,1.0,1.0,,,1.0,,1.0,,True,1.0,,,,,,,
10407288,home,Cercle Brugge,Ayase Ueda,ueda-ayase,A. Ueda,F,9,182,7469,M,985823,EUR,904262400,F,36,36,False,18.0,6.0,,,3.0,4.0,3.0,14.0,2.0,,90.0,27.0,8.9,15.0,3,,,5.0,4.0,7.0,6.0,3.0,,1.0,,,2.0,2.0,,1.0,1.0,1.0,,,,,1.0,,,,,,,,1.0,bee18,2.0,,,,,
10407288,home,Cercle Brugge,Hannes Van Der Bruggen,hannes-van-der-bruggen,H. V. D. Bruggen,M,28,180,73,M,94290,EUR,733622400,M,28,28,True,10.0,7.0,,,3.0,3.0,4.0,7.0,3.0,,17.0,12.0,6.8,4.0,0,,,,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
10407288,home,Cercle Brugge,Kévin Denkey,kevin-denkey,K. Denkey,F,9,181,3511,M,862470,EUR,975542400,F,9,9,True,4.0,2.0,,,,,2.0,4.0,,,17.0,9.0,7.3,5.0,1,,,1.0,1.0,1.0,2.0,1.0,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
10407288,home,Cercle Brugge,Dino Hotić,dino-hotic,D. Hotić,M,23,168,327,M,362270,EUR,806716800,M,10,10,True,6.0,4.0,,,1.0,1.0,4.0,7.0,,,14.0,9.0,6.6,4.0,0,,,,,,,,,,,,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,
10407288,home,Cercle Brugge,Robbe Decostere,robbe-decostere,R. Decostere,D,,180,23,M,943248,EUR,894585600,D,8,8,True,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,2.0,4.0,,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407288,home,Cercle Brugge,Charles Vanhoutte,charles-vanhoutte,C. Vanhoutte,M,24,182,634,M,928033,EUR,905904000,M,14,14,True,6.0,5.0,,,2.0,2.0,3.0,4.0,2.0,,2.0,7.0,,1.0,0,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
10407288,home,Cercle Brugge,Warleson,warleson,Warleson,G,1,191,144,M,861071,EUR,841449600,G,21,21,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407288,home,Cercle Brugge,Jean Marcelin,jean-marcelin,J. Marcelin,D,24,197,240,M,916035,EUR,950313600,D,24,24,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
