match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_wonContest,stat_blockedScoringAttempt,stat_penaltyConceded,stat_keyPass,stat_shotOffTarget,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,player_sofascoreId,stat_goodHighClaim,stat_goals,stat_goalAssist
11407343,home,Udinese,Marco Silvestri,marco-silvestri,M. Silvestri,G,16,191.0,324,M,43970,EUR,667872000,G,1,1,False,17.0,15.0,4.0,3.0,15.0,16.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,90.0,25.0,5.7,2.0,0.0,0.0,7.426e-05,0,-0.6684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407343,home,Udinese,Nehuén Pérez,nehuen-perez,N. Pérez,D,18,184.0,3369,M,913401,EUR,961804800,D,18,18,False,61.0,52.0,7.0,2.0,29.0,30.0,37.0,,9.0,,,,,,90.0,86.0,6.7,19.0,0.0802,0.4375,0.0161635,1,,,,24.0,6.0,1.0,2.0,1.0,6.0,6.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0,1.0,2.0,,,,,,,,,,,,,,
11407343,home,Udinese,Jaka Bijol,jaka-bijol,J. Bijol,D,15,192.0,2511,M,886930,EUR,918172800,D,29,29,False,66.0,59.0,8.0,4.0,28.0,31.0,35.0,2.0,7.0,,,,,,90.0,73.0,6.4,7.0,0.0,0.0,0.0158962,0,,,,31.0,,,1.0,1.0,2.0,2.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,
11407343,home,Udinese,Christian Kabasele,christian-kabasele,C. Kabasele,D,27,186.0,477,M,58351,EUR,667353600,D,27,27,False,59.0,50.0,4.0,2.0,30.0,31.0,29.0,5.0,3.0,,,,,,90.0,72.0,6.4,11.0,0.0,0.0,0.00880181,0,,,,20.0,1.0,,1.0,1.0,3.0,2.0,1.0,,,,1.0,,,,1.0,2.0,1.0,,,,,,,,,,,,,
11407343,home,Udinese,Festy Ebosele,festy-ebosele,F. Ebosele,D,36,180.0,593,M,983059,EUR,1028246400,M,2,2,False,14.0,11.0,1.0,1.0,5.0,6.0,10.0,1.0,2.0,,,,,,57.0,26.0,6.2,6.0,0.0264,0.0,0.0154676,1,,,,6.0,2.0,,,,1.0,5.0,1.0,,2.0,,,2.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,
11407343,home,Udinese,Oier Zarraga,oier-zarraga,O. Zarraga,M,6,175.0,217,M,1009661,EUR,915408000,M,6,6,False,14.0,12.0,1.0,,6.0,7.0,7.0,,1.0,1.0,,,,,45.0,18.0,6.0,4.0,0.069,0.0,0.013187,1,,,,6.0,,,,1.0,,2.0,,,,,,,,2.0,1.0,,,,,,1.0,1.0,,,,,,,,
11407343,home,Udinese,Walace,walace,Walace,M,5,188.0,1455,M,553686,EUR,796953600,M,11,11,False,59.0,53.0,5.0,3.0,22.0,22.0,37.0,,4.0,,,,,,90.0,69.0,6.5,8.0,0.0519,0.0,0.0543567,3,,,,31.0,,,,,3.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,,,2.0,,,1.0,True,,,,,,,
11407343,home,Udinese,Sandi Lovrić,sandi-lovric,S. Lovrić,M,4,180.0,807,M,575852,EUR,891043200,M,4,4,False,39.0,38.0,4.0,4.0,11.0,12.0,34.0,1.0,4.0,,,,,,90.0,60.0,6.9,10.0,0.1692,0.2931,0.309372,4,,,,30.0,7.0,3.0,,,7.0,,1.0,1.0,4.0,1.0,,,,,,1.0,,,1.0,,4.0,2.0,,1.0,1.0,,,,,
11407343,home,Udinese,Hassane Kamara,hassane-kamara,H. Kamara,M,11,168.0,1023,M,351434,EUR,762825600,M,12,12,False,14.0,13.0,,,6.0,7.0,8.0,,8.0,,,,,,45.0,27.0,6.4,5.0,0.0365,0.0,0.00933744,1,,,,7.0,1.0,,,,2.0,3.0,,1.0,2.0,,2.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,
11407343,home,Udinese,Florian Thauvin,florian-thauvin,F. Thauvin,F,24,179.0,8040,M,148824,EUR,728006400,F,26,26,False,19.0,15.0,1.0,1.0,7.0,8.0,12.0,,3.0,,,,,,66.0,32.0,6.8,8.0,0.1432,0.1897,0.0230675,3,,,,8.0,1.0,,2.0,1.0,5.0,4.0,1.0,1.0,2.0,1.0,,,,1.0,2.0,,,1.0,1.0,,,1.0,,,,,,,,
11407343,home,Udinese,Beto,beto,Beto,F,9,194.0,3398,M,987489,EUR,886204800,F,9,9,False,11.0,10.0,,,2.0,2.0,9.0,,,,,,,,74.0,19.0,6.9,5.0,0.0,0.0,0.0237602,0,,,,8.0,,,2.0,,3.0,3.0,,,3.0,,,1.0,,3.0,,,,2.0,,,6.0,,,,,3.0,,,,
11407343,home,Udinese,Jordan Zemura,jordan-zemura,J. Zemura,D,33,173.0,795,M,964119,EUR,942537600,D,33,33,True,10.0,8.0,1.0,,3.0,3.0,8.0,,1.0,,,,,,45.0,16.0,6.3,5.0,0.0,0.0,0.00170018,0,,,,5.0,1.0,,2.0,1.0,4.0,1.0,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,
11407343,home,Udinese,Lazar Samardžić,lazar-samardzic,L. Samardžić,M,10,183.0,4807,M,980624,EUR,1014508800,M,24,24,True,26.0,23.0,2.0,2.0,3.0,4.0,25.0,,3.0,,,,,,45.0,37.0,7.1,11.0,0.0708,0.3514,0.232059,2,,,,20.0,3.0,,,,6.0,1.0,2.0,,3.0,1.0,,,,3.0,,3.0,,1.0,1.0,,2.0,,,1.0,,,lakisamar10,,,
11407343,home,Udinese,João Ferreira,joao-ferreira,J. Ferreira,D,13,185.0,384,M,976401,EUR,985219200,D,13,13,True,13.0,12.0,,,6.0,7.0,8.0,,3.0,,,,,,33.0,24.0,6.4,4.0,0.0,0.0,0.120963,0,,,,8.0,2.0,2.0,,,2.0,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,
11407343,home,Udinese,Isaac Success,isaac-success,S. Isaac,F,29,182.0,366,M,359640,EUR,820972800,F,7,7,True,4.0,4.0,,,2.0,2.0,2.0,,1.0,,,,,,24.0,14.0,6.4,5.0,0.3058,0.0,0.00440673,1,,Isaac,Success,2.0,,,1.0,1.0,4.0,4.0,,2.0,,,,1.0,1.0,2.0,2.0,1.0,,,,,,1.0,,,1.0,,,,,
11407343,home,Udinese,Lorenzo Lucca,lorenzo-lucca,L. Lucca,F,20,201.0,5063,M,962364,EUR,968544000,F,17,17,True,3.0,3.0,,,1.0,1.0,2.0,,,,,,,,16.0,5.0,6.8,1.0,0.056,0.205,0.00334996,1,,,,2.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
11407343,home,Udinese,Edoardo Piana,edoardo-piana,E. Piana,G,22,197.0,81,M,1001017,EUR,1064793600,G,99,99,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407343,home,Udinese,Joel Malusà,malusa-joel,J. Malusà,G,,,17,M,1479018,EUR,1175040000,G,72,72,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,Joel,Malusa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407343,home,Udinese,James Abankwah,james-abankwah,J. Abankwah,D,25,188.0,423,M,1127232,EUR,1074211200,D,14,14,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407343,home,Udinese,Samuel John Nwachukwu,nwachukwu-samuel-john,S. J. Nwachukwu,D,90,188.0,56,M,1397671,EUR,1131062400,D,83,83,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407343,home,Udinese,Axel Guessand,axel-guessand,A. Guessand,D,19,192.0,119,M,1136819,EUR,1099699200,D,5,5,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,Axel Guessand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407343,home,Udinese,Marley Aké,ake-marley,M. Aké,M,39,177.0,518,M,988839,EUR,978652800,F,15,15,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407343,home,Udinese,Domingos Quina,domingos-quina,D. Quina,M,8,173.0,417,M,842582,EUR,942883200,M,8,8,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407343,home,Udinese,Etienne Camara,etienne-camara,E. Camara,M,5,190.0,287,M,1097542,EUR,1048982400,M,21,21,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,Etienne Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407343,home,Udinese,Vivaldo,vivaldo,V. Semedo,F,18,192.0,416,M,1414275,EUR,1106870400,F,20,20,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407343,home,Udinese,David Pejičić,david-pejicic,D. Pejičić,F,79,182.0,461,M,1397675,EUR,1181779200,M,79,79,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407343,away,Juventus,Wojciech Szczęsny,wojciech-szczesny,W. Szczęsny,G,25,196.0,95111,M,50490,EUR,640396800,G,1,1,False,31.0,22.0,15.0,6.0,21.0,23.0,8.0,,10.0,,,2.0,,5.0,90.0,44.0,8.1,9.0,0.0,0.0,0.00017262,0,1.4767,,,1.0,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,wojciech.szczesny1,1.0,,
