match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_challengeLost,stat_goals,stat_outfielderBlock,stat_wasFouled,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_errorLeadToAShot
12513651,away,AVS - Futebol SAD,Jorge Teixeira,jorge-teixeira,J. Teixeira,D,5,188,34,M,,58826,EUR,525484800,D,5,5,False,44.0,38.0,13.0,7.0,0.0,28.0,30.0,10.0,14.0,2.0,2.0,,,,,90.0,48.0,5.9,6.0,0.0799016,0,,,,,,,2.0,1.0,4.0,,,,,2.0,2.0,,,,,,,1.0,,,,,,,,,,
12513651,away,AVS - Futebol SAD,Baptiste Roux,baptiste-roux,B. Roux,D,5,190,62,M,,1049576,EUR,943574400,D,6,6,False,16.0,12.0,2.0,,0.0,12.0,14.0,,2.0,1.0,2.0,,,,,45.0,23.0,5.9,4.0,0.00019101,0,,,,,,,,2.0,1.0,,,,1.0,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,
12513651,away,AVS - Futebol SAD,Fernando Fonseca,fernando-fonseca,F. Fonseca,D,2,182,49,M,,792666,EUR,858297600,M,2,2,False,14.0,12.0,2.0,,0.0,6.0,6.0,6.0,8.0,3.0,2.0,,,,,45.0,24.0,6.3,4.0,0.00890174,0,,,,,,,1.0,2.0,1.0,,,,1.0,,,1.0,1.0,,,1.0,,,,,,,1.0,,,,,
12513651,away,AVS - Futebol SAD,Gustavo Assunção,gustavo-assuncao,G. Assunção,M,12,178,266,M,,981217,EUR,954374400,M,12,12,False,37.0,30.0,5.0,4.0,0.0,17.0,22.0,13.0,15.0,3.0,8.0,,,,,86.0,50.0,6.5,8.0,0.0128396,1,,,,,,,,2.0,4.0,,,1.0,,1.0,1.0,1.0,2.0,0.0092,0.0151,,,,,,3.0,,,,,,,
12513651,away,AVS - Futebol SAD,Gustavo Mendonca,mendonca-gustavo,G. Mendonça,M,23,176,44,M,,1006114,EUR,1047340800,M,23,23,False,45.0,33.0,2.0,2.0,0.0,21.0,27.0,13.0,19.0,,7.0,,,,,90.0,64.0,6.4,18.0,0.0771097,0,,,,1.0,1.0,,1.0,6.0,8.0,,,,,6.0,6.0,2.0,2.0,,,1.0,,,,1.0,1.0,3.0,1.0,,,,,1.0
12513651,away,AVS - Futebol SAD,Kiki Afonso,kiki-afonso,K. Afonso,D,24,181,59,M,,324345,EUR,787017600,M,24,24,False,11.0,9.0,2.0,1.0,0.0,8.0,9.0,1.0,2.0,2.0,1.0,,,,,45.0,24.0,6.2,4.0,0.00369903,1,,,,,,,,,1.0,,,,,,,1.0,,0.0068,,,,,,,1.0,,,,1.0,,,
12513651,away,AVS - Futebol SAD,Babatunde Akinsola,akinsola-babatunde,B. Akinsola,F,11,175,163,M,,1133063,EUR,1047254400,F,11,11,False,11.0,6.0,1.0,,0.0,2.0,4.0,4.0,9.0,,1.0,,,,,73.0,27.0,6.2,11.0,0.0213772,1,,,,2.0,,,,5.0,3.0,,1.0,,1.0,1.0,1.0,1.0,2.0,0.1054,,1.0,,1.0,,,2.0,1.0,2.0,,1.0,,1.0,
12513651,away,AVS - Futebol SAD,Zé Luís,ze-luis,Z. Luís,F,,185,236,M,,101973,EUR,664675200,F,29,29,False,26.0,21.0,3.0,2.0,0.0,14.0,16.0,7.0,11.0,,,,,,,90.0,42.0,6.3,12.0,0.00385942,4,,,,1.0,,5.0,4.0,12.0,6.0,,,2.0,,,,1.0,3.0,0.3482,0.8085,,,1.0,,1.0,2.0,5.0,,,1.0,1.0,,
12513651,away,AVS - Futebol SAD,John Mercado,john-mercado,John Mercado,F,7,184,889,M,,1002514,EUR,1023062400,F,17,17,False,9.0,5.0,,,0.0,1.0,2.0,4.0,11.0,3.0,2.0,,,,,90.0,27.0,6.3,12.0,0.00486541,1,,,,4.0,,,,4.0,1.0,,,,1.0,1.0,1.0,,,0.0298,,,,,,,,,4.0,,1.0,,,
12513651,away,AVS - Futebol SAD,Tomás Tavares,tomas-tavares,T. Tavares,D,84,187,449,M,,949830,EUR,983923200,D,25,25,True,25.0,21.0,1.0,1.0,0.0,15.0,17.0,6.0,8.0,1.0,1.0,,,,,45.0,37.0,6.6,6.0,0.0933701,0,,,,,,,,1.0,3.0,,,,1.0,3.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,
12513651,away,AVS - Futebol SAD,Eric Veiga,eric-veiga,E. Veiga,D,,183,53,M,,833744,EUR,856224000,D,27,27,True,7.0,7.0,,,0.0,4.0,4.0,4.0,7.0,,1.0,,,,,45.0,16.0,6.3,3.0,0.0193936,0,,,,4.0,1.0,,,2.0,,,,,,,,,1.0,,,1.0,,1.0,,1.0,,,,,,,,
12513651,away,AVS - Futebol SAD,Lucas Piazón,lucas-piazon,L. Piazón,M,12,182,408,M,,156025,EUR,759024000,M,14,14,True,27.0,24.0,1.0,1.0,0.0,14.0,15.0,10.0,12.0,1.0,1.0,,,,,45.0,38.0,6.7,5.0,0.0290536,1,,,,,,1.0,1.0,3.0,2.0,,,,1.0,1.0,,1.0,,0.0572,,,,1.0,,1.0,,1.0,,,1.0,,,
12513651,away,AVS - Futebol SAD,Vasco Lopes,vasco-lopes,V. Lopes,F,7,185,105,M,,1111214,EUR,936230400,F,10,10,True,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,,2.0,,,,,17.0,12.0,7.0,3.0,0.00400244,0,,,,,,,,1.0,5.0,,,,,1.0,1.0,2.0,,,,,,1.0,,,,,4.0,4.0,,,,
12513651,away,AVS - Futebol SAD,Rodrigo Ribeiro,ribeiro-rodrigo,R. Ribeiro,F,21,185,1511,M,,1215904,EUR,1114646400,F,20,20,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,4.0,3.0,,,2.601e-05,0,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,
12513651,away,AVS - Futebol SAD,Pedro Trigueira,pedro-trigueira,P. Trigueira,G,88,192,38,M,,61123,EUR,568252800,G,88,88,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513651,away,AVS - Futebol SAD,Aderllan Santos,aderllan-santos,A. Santos,D,33,193,103,M,,129617,EUR,608083200,D,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513651,away,AVS - Futebol SAD,Tiago Galletto,tiago-galletto,T. Galletto,M,19,181,72,M,,1018546,EUR,1021075200,M,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513651,away,AVS - Futebol SAD,Nenê,nene,Nenê,F,18,183,194,M,,44685,EUR,428198400,F,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
