match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_aerialLost,stat_challengeLost,stat_blockedScoringAttempt,stat_totalTackle,stat_expectedGoals,stat_wonTackle,stat_accurateCross,stat_shotOffTarget,stat_dispossessed,stat_bigChanceCreated,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_clearanceOffLine,stat_bigChanceMissed,stat_totalOffside,stat_punches,stat_lastManTackle
12436992,home,Everton,Dominic Calvert-Lewin,dominic-calvert-lewin,D. Calvert-Lewin,F,9,187,5857,M,CalvertLewin14,372344,EUR,858470400,F,9,9,False,14.0,5.0,1.0,,0.0,,1.0,5.0,13.0,1.0,2.0,,,,,,90.0,31.0,6.3,16.0,0.0127927,2,,,7.0,12.0,7.0,2.0,,,1.0,,1.0,,,7.0,,,,0.3402,,,2.0,2.0,,,,,,3.0,,,1.0,2.0,,
12436992,home,Everton,Jack Harrison,jack-harrison,J. Harrison,M,17,175,1145,M,,829570,EUR,848448000,F,11,11,True,9.0,7.0,,,0.0,1.0,2.0,6.0,9.0,1.0,1.0,,,,,,45.0,22.0,6.6,11.0,0.00405265,0,,2.0,,5.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,3.0,,,,,,2.0,,,,,,
12436992,home,Everton,James Garner,james-garner,J. Garner,M,37,182,3008,M,,927361,EUR,984441600,M,37,37,True,,,,,0.0,,,,2.0,,,,,,,,12.0,2.0,6.5,2.0,,0,,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12436992,home,Everton,Idrissa Gueye,idrissa-gueye,I. Gueye,M,27,174,21481,M,iganagueye,106337,EUR,622771200,M,27,27,True,3.0,3.0,1.0,1.0,0.0,,,3.0,3.0,,1.0,,,,,,12.0,4.0,6.6,,0.028979,1,,,,,,,,,,,,,,,,1.0,,0.0199,,,,,,,,,,,,,,,,
12436992,home,Everton,João Virgínia,joao-virginia,J. Virgínia,G,12,191,815,M,,930666,EUR,939513600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,João,Virgínia,,,,,,,,,
12436992,home,Everton,Michael Keane,michael-keane,M. Keane,D,5,188,1573,M,,110846,EUR,726710400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436992,home,Everton,Jake O'Brien,jake-obrien,J. O'Brien,D,15,197,1429,M,,998253,EUR,989884800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436992,home,Everton,Tim Iroegbunam,tim-iroegbunam,T. Iroegbunam,M,42,182,764,M,,1085950,EUR,1056931200,M,42,42,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436992,home,Everton,Harrison Armstrong,harrison-armstrong,H. Armstrong,M,45,185,581,M,,1627560,EUR,1169164800,M,45,45,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436992,home,Everton,Beto,beto,Beto,F,9,194,3398,M,,987489,EUR,886204800,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436992,away,Crystal Palace,Dean Henderson,dean-henderson,D. Henderson,G,1,188,5010,M,deanhenderson,788134,EUR,858124800,G,1,1,False,15.0,12.0,3.0,,0.0,12.0,13.0,,2.0,2.0,8.0,,,,1.0,1.0,90.0,25.0,6.3,3.0,3.892e-05,1,-1.4118,,1.0,,1.0,,,,,,,,,,,,,0.0149,,,1.0,,,,,,,,,,,,2.0,
12436992,away,Crystal Palace,Maxence Lacroix,maxence-lacroix,M. Lacroix,D,5,192,6873,M,,879674,EUR,954979200,D,5,5,False,70.0,53.0,12.0,4.0,1.0,33.0,38.0,20.0,33.0,5.0,5.0,,,,,,90.0,88.0,7.6,20.0,0.154341,1,,1.0,2.0,4.0,7.0,1.0,1.0,,3.0,1.0,,1.0,,3.0,1.0,,3.0,0.1553,2.0,,1.0,,1.0,,,,,2.0,,,,,,1.0
12436992,away,Crystal Palace,Marc Guéhi,marc-guehi,M. Guéhi,D,15,182,22326,M,MarcGuehi13,877994,EUR,963446400,D,6,6,False,84.0,77.0,11.0,9.0,0.0,44.0,47.0,33.0,37.0,10.0,6.0,,,,,,90.0,104.0,8.7,7.0,0.10151,1,,,6.0,5.0,10.0,1.0,1.0,2.0,1.0,1.0,,2.0,True,5.0,,,2.0,0.1758,1.0,,,,,,,1.0,1.0,,0.6682,,,,,
12436992,away,Crystal Palace,Jefferson Lerma,jefferson-lerma,J. Lerma,M,8,179,5444,M,jeffersonlerma,355796,EUR,783043200,D,8,8,False,74.0,59.0,10.0,3.0,0.0,31.0,37.0,28.0,38.0,3.0,8.0,,,,,,90.0,89.0,6.8,18.0,0.0301521,1,,1.0,4.0,6.0,7.0,,,,1.0,1.0,,1.0,,4.0,1.0,1.0,2.0,0.0247,2.0,,,1.0,,,,,,1.0,,,,,,
12436992,away,Crystal Palace,Daniel Muñoz,daniel-munoz,D. Muñoz,M,2,183,12060,M,daniel.chitiva,870360,EUR,833068800,M,12,12,False,53.0,43.0,3.0,1.0,0.0,21.0,21.0,22.0,33.0,3.0,4.0,,,,,,90.0,73.0,7.5,13.0,0.0722717,2,,1.0,4.0,4.0,7.0,1.0,1.0,,,1.0,1.0,1.0,,2.0,1.0,,1.0,0.179,1.0,,,,,,,2.0,,1.0,0.0088,,,,,
12436992,away,Crystal Palace,Adam Wharton,adam-wharton,A. Wharton,M,20,182,5795,M,,1109771,EUR,1076025600,M,20,20,False,69.0,60.0,6.0,4.0,0.0,23.0,24.0,40.0,50.0,2.0,7.0,,,,,,88.0,87.0,7.5,14.0,0.223045,2,,5.0,1.0,4.0,5.0,1.0,1.0,,1.0,1.0,,3.0,,1.0,1.0,1.0,2.0,0.0329,1.0,3.0,,2.0,,,,1.0,,1.0,0.0217,,,,,
12436992,away,Crystal Palace,Daichi Kamada,daichi-kamada,D. Kamada,M,18,184,6890,M,kamadadaichi,794338,EUR,839203200,M,18,18,False,41.0,36.0,5.0,3.0,0.0,21.0,23.0,15.0,18.0,,2.0,,,,,,62.0,48.0,6.8,6.0,0.0746019,0,,,,4.0,4.0,,,,1.0,,3.0,1.0,,,1.0,,4.0,,2.0,,,1.0,,,,,,,,,,,,
12436992,away,Crystal Palace,Tyrick Mitchell,tyrick-mitchell,T. Mitchell,M,3,174,1388,M,,988275,EUR,936144000,M,3,3,False,40.0,30.0,6.0,3.0,0.0,18.0,24.0,12.0,19.0,1.0,4.0,,,,,,90.0,71.0,7.4,20.0,0.00560969,0,,3.0,,1.0,10.0,,,,,1.0,1.0,,,,,,9.0,,8.0,,,1.0,,,,,,1.0,,,,,,
12436992,away,Crystal Palace,Edward Nketiah,edward-nketiah,E. Nketiah,F,9,175,6443,M,EN9,858194,EUR,928022400,F,9,9,False,20.0,14.0,,,0.0,7.0,9.0,7.0,12.0,,1.0,,,,,,73.0,33.0,6.6,11.0,0.0105794,2,,1.0,,9.0,4.0,1.0,1.0,,,3.0,3.0,,,3.0,,2.0,,0.0879,,,,3.0,,,,,,1.0,,,,,,
12436992,away,Crystal Palace,Jean-Philippe Mateta,jean-philippe-mateta,J. Mateta,F,14,192,9441,M,Matetajphilippe,848276,EUR,867456000,F,14,14,False,17.0,9.0,2.0,,0.0,2.0,3.0,7.0,15.0,,2.0,,,,,,90.0,25.0,6.6,10.0,0.0123785,1,,1.0,2.0,7.0,3.0,,,,,1.0,3.0,1.0,,3.0,1.0,,,0.0215,,,1.0,,,,,,,1.0,,,,,,
12436992,away,Crystal Palace,Eberechi Eze,eberechi-eze,E. Eze,F,10,178,55840,M,eze,864921,EUR,899078400,F,10,10,False,38.0,31.0,3.0,2.0,0.0,17.0,19.0,14.0,21.0,,9.0,,,,,,90.0,61.0,6.9,16.0,0.093656,5,,2.0,,11.0,5.0,2.0,,,1.0,3.0,,2.0,,6.0,1.0,3.0,2.0,0.2082,,,1.0,2.0,,,,1.0,,3.0,0.0103,,,,,
12436992,away,Crystal Palace,Ismaïla Sarr,ismaila-sarr,I. Sarr,F,7,185,26789,M,ismaila_sarr18,845286,EUR,888364800,F,7,7,True,7.0,5.0,,,0.0,1.0,2.0,4.0,6.0,,,,,,,,28.0,11.0,6.4,6.0,0.00302702,0,,1.0,,3.0,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,1.0,,,,,,
12436992,away,Crystal Palace,Jeffrey Schlupp,jeffrey-schlupp,J. Schlupp,D,27,178,764,M,,148710,EUR,725068800,M,15,15,True,5.0,5.0,,,0.0,,,5.0,6.0,,,,,,,,17.0,8.0,6.6,2.0,0.00532277,1,,1.0,,1.0,,,,,,,,,,,1.0,,,0.0453,,,1.0,,,,,,,1.0,,,,,,
12436992,away,Crystal Palace,Will Hughes,will-hughes,W. Hughes,M,19,185,1026,M,,193554,EUR,798076800,M,19,19,True,2.0,1.0,1.0,,0.0,,,1.0,5.0,,1.0,,,,,,2.0,6.0,,5.0,0.0001491,0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
12436992,away,Crystal Palace,Matt Turner,matt-turner,M. Turner,G,30,190,1518,M,,833943,EUR,772416000,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436992,away,Crystal Palace,Joel Ward,joel-ward,J. Ward,D,25,188,258,M,,39183,EUR,625622400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436992,away,Crystal Palace,Nathaniel Clyne,nathaniel-clyne,N. Clyne,D,17,175,676,M,,43215,EUR,670809600,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436992,away,Crystal Palace,Trevoh Chalobah,trevoh-chalobah,T. Chalobah,D,23,190,14453,M,yungchalobah,826134,EUR,931132800,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436992,away,Crystal Palace,Asher Agbinone,asher-agbinone,A. Agbinone,F,64,178,168,M,,1799984,EUR,1127865600,M,64,64,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436992,away,Crystal Palace,Franco Umeh,franco-umeh,F. Umeh,F,15,185,243,M,,1149851,EUR,1106697600,F,46,46,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
