match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_dispossessed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_goals,player_firstName,player_lastName,player_sofascoreId,stat_bigChanceCreated,captain,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside
11407392,home,Lazio,Ivan Provedel,ivan-provedel,I. Provedel,G,94,194.0,1818,M,308182,EUR,763862400,G,94,94,False,38.0,25.0,20.0,7.0,24.0,26.0,1.0,12.0,1.0,1.0,7.0,1.0,1.0,2.0,90.0,44.0,7.1,13.0,0.0,0.0,0.00027664,0,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407392,home,Lazio,Manuel Lazzari,manuel-lazzari,M. Lazzari,D,29,173.0,753,M,273405,EUR,754531200,D,29,29,False,40.0,36.0,1.0,,18.0,18.0,20.0,24.0,,2.0,1.0,,,,80.0,53.0,7.4,4.0,0.0,0.0,0.0842754,0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11407392,home,Lazio,Nicolò Casale,nicolo-casale,N. Casale,D,16,191.0,431,M,862697,EUR,887414400,D,15,15,False,58.0,56.0,5.0,4.0,42.0,44.0,14.0,14.0,2.0,4.0,5.0,,,,90.0,66.0,7.3,3.0,0.0748,0.0,0.0065522,1,,,,,,,1.0,3.0,2.0,1.0,,1.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
11407392,home,Lazio,Alessio Romagnoli,alessio-romagnoli,A. Romagnoli,D,13,185.0,1922,M,227864,EUR,789868800,D,13,13,False,53.0,48.0,5.0,3.0,32.0,33.0,16.0,20.0,2.0,3.0,8.0,,,,90.0,59.0,7.1,7.0,0.0,0.0,0.00680016,0,,,,,,,,3.0,,,1.0,1.0,3.0,,,2.0,1.0,2.0,,,,,,,,,,,,,,
11407392,home,Lazio,Adam Marušić,adam-marusic,A. Marušić,D,77,185.0,1131,M,267619,EUR,719280000,D,77,77,False,73.0,63.0,9.0,4.0,33.0,37.0,30.0,36.0,2.0,7.0,5.0,,,,90.0,94.0,7.6,13.0,0.0168,0.0175,0.0444551,1,,,,,3.0,2.0,2.0,3.0,2.0,1.0,,1.0,5.0,2.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,
11407392,home,Lazio,Matías Vecino,matias-vecino,M. Vecino,M,15,187.0,1431,M,158615,EUR,682992000,M,5,5,False,34.0,27.0,2.0,1.0,13.0,15.0,14.0,19.0,,,1.0,,,,74.0,39.0,7.2,10.0,0.1137,0.1125,0.0327258,1,,,,,,,,1.0,,,,,2.0,,,3.0,,2.0,,1.0,,1.0,,,,,,,,,,
11407392,home,Lazio,Nicolò Rovella,nicolo-rovella,N. Rovella,M,6,179.0,2966,M,937324,EUR,1007424000,M,65,65,False,56.0,52.0,5.0,3.0,31.0,34.0,21.0,23.0,,3.0,6.0,,,,90.0,67.0,7.1,5.0,0.0,0.0,0.00604173,0,,,1.0,,1.0,1.0,1.0,3.0,2.0,2.0,,,3.0,2.0,,,,1.0,,,,,,,,,,,,,,
11407392,home,Lazio,Luis Alberto,luis-alberto,L. Alberto,M,32,182.0,1864,M,111416,EUR,717638400,M,10,10,False,60.0,48.0,6.0,1.0,14.0,17.0,35.0,47.0,1.0,5.0,8.0,,,,90.0,73.0,7.1,17.0,0.0,0.0,0.0490538,0,,,4.0,1.0,1.0,,1.0,,2.0,1.0,1.0,,4.0,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,
11407392,home,Lazio,Felipe Anderson,felipe-anderson,F. Anderson,M,7,175.0,6043,M,152276,EUR,734832000,F,7,7,False,43.0,33.0,,,9.0,13.0,24.0,31.0,,3.0,4.0,,,,90.0,52.0,7.4,12.0,0.0,0.0,0.0641855,0,,1.0,1.0,,1.0,,,1.0,3.0,3.0,1.0,,4.0,1.0,,,,2.0,,,,,,,F_Andersoon,1.0,,,,,,
11407392,home,Lazio,Ciro Immobile,ciro-immobile,C. Immobile,F,36,185.0,15127,M,45923,EUR,635472000,F,17,17,False,13.0,9.0,,,4.0,6.0,5.0,7.0,1.0,4.0,1.0,,,,74.0,27.0,6.5,11.0,0.0494,0.0,0.0224464,1,,,,,1.0,,,,,,1.0,1.0,5.0,,,4.0,3.0,1.0,2.0,,,,,,ciroimmobile17,,True,1.0,,,,
