match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_totalTackle,stat_errorLeadToAGoal,stat_wasFouled,stat_challengeLost,stat_wonTackle,stat_lastManTackle,stat_totalCross,stat_blockedScoringAttempt,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_shotOffTarget,captain,stat_bigChanceCreated,stat_accurateCross,stat_errorLeadToAShot,stat_penaltyWon,player_sofascoreId,stat_penaltyFaced,stat_penaltyConceded
12624402,home,Al Raed,André Moreira,André,Moreira,andre-moreira,A. Moreira,G,195.0,72,M,576272,EUR,817862400,G,1,1,False,31.0,23.0,14.0,7.0,0.0,18.0,21.0,5.0,10.0,1.0,8.0,3.0,5.0,90.0,43.0,6.7,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624402,home,Al Raed,Mubarak Al-Rajeh,Mubarak Abdul Rahman Al Rajeh,,mubarak-al-rajeh,M. Al-Rajeh,D,,39,M,1429814,EUR,1059696000,D,94,94,False,23.0,20.0,3.0,3.0,0.0,12.0,14.0,8.0,9.0,2.0,3.0,,,74.0,47.0,6.2,10.0,0,94,1.0,4.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12624402,home,Al Raed,Oumar Gonzalez,,,oumar-gonzalez,O. Gonzalez,D,186.0,312,M,842744,EUR,888364800,D,21,21,False,44.0,41.0,4.0,1.0,0.0,35.0,36.0,6.0,8.0,6.0,3.0,,,90.0,62.0,5.6,7.0,0,21,1.0,2.0,2.0,1.0,,,1.0,3.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12624402,home,Al Raed,Ayoub Qasmi,,,qasmi-ayoub,A. Qasmi,D,178.0,88,M,919697,EUR,748396800,D,16,16,False,47.0,44.0,3.0,1.0,0.0,36.0,37.0,8.0,10.0,5.0,7.0,,,90.0,61.0,6.3,5.0,0,16,2.0,2.0,3.0,,1.0,,1.0,,,,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
12624402,home,Al Raed,Hamad Al-Jayzani,,,hamad-al-jayzani,H. Al-Jayzani,D,176.0,11,M,802975,EUR,731203200,D,28,28,False,9.0,7.0,1.0,,0.0,5.0,6.0,2.0,3.0,1.0,1.0,,,45.0,15.0,6.3,2.0,0,28,,2.0,1.0,,,,1.0,,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,
12624402,home,Al Raed,Abdullah Hazazi,Abdullah Hazazi,,abdullah-hazazi,A. Hazazi,D,182.0,6,M,1548473,EUR,801792000,M,4,4,False,34.0,31.0,4.0,4.0,0.0,21.0,23.0,10.0,11.0,,9.0,,,90.0,47.0,6.4,6.0,0,4,,3.0,8.0,,6.0,5.0,1.0,2.0,,,,,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
12624402,home,Al Raed,Amir Saâyoud,,,amir-saayoud,A. Saâyoud,F,170.0,2347,M,309154,EUR,654652800,M,7,7,False,21.0,13.0,2.0,2.0,0.0,2.0,3.0,11.0,22.0,1.0,3.0,,,87.0,44.0,6.9,17.0,2,11,1.0,2.0,6.0,,7.0,5.0,,3.0,,,,1.0,,,,,,,4.0,2.0,1.0,,,,,,,,,,,,
12624402,home,Al Raed,Saleh Al-Amri,,,saleh-al-amri,S. Al-Amri,M,176.0,147,M,791578,EUR,750556800,M,15,15,False,32.0,28.0,5.0,3.0,0.0,16.0,16.0,12.0,16.0,,4.0,,,90.0,41.0,7.3,4.0,2,93,1.0,2.0,6.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,4.0,,,,,,,2.0,1.0,,,,,,,,,,
12624402,home,Al Raed,Mehdi Abeid,,,mehdi-abeid,M. Abeid,M,180.0,913,M,73056,EUR,713059200,M,17,17,False,28.0,23.0,,,0.0,16.0,19.0,7.0,9.0,2.0,4.0,,,90.0,38.0,6.3,8.0,0,,1.0,3.0,3.0,,3.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
12624402,home,Al Raed,Yousri Bouzok,,,yousri-bouzok,Y. Bouzok,M,175.0,833,M,1007546,EUR,840326400,M,26,26,False,15.0,12.0,,,1.0,6.0,6.0,6.0,11.0,,2.0,,,74.0,25.0,6.0,9.0,2,26,,3.0,1.0,,1.0,,,2.0,1.0,1.0,,,1.0,,,1.0,1.0,,2.0,,1.0,1.0,,2.0,1.0,,,,,,,,
