match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_wonContest,stat_outfielderBlock,stat_dispossessed,stat_onTargetScoringAttempt,stat_errorLeadToAGoal,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_bigChanceMissed,captain,stat_goals,stat_blockedScoringAttempt,stat_penaltyWon,stat_goodHighClaim,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork,stat_totalOffside,stat_penaltyConceded
12448225,home,Willem II Tilburg,Erik Schouten,,,erik-schouten,E. Schouten,D,,183,29,M,116945,EUR,682300800,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448225,home,Willem II Tilburg,Miodrag Pivas,Miodrag Pivas,,miodrag-pivas,M. Pivas,D,15,188,200,M,1129829,EUR,1116288000,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448225,home,Willem II Tilburg,Jens Mathijsen,Jens,Mathijsen,jens-mathijsen,J. Mathijsen,D,14,183,58,M,1897233,EUR,1187136000,D,48,48,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448225,home,Willem II Tilburg,Nick Doodeman,,,nick-doodeman,N. Doodeman,M,7,173,115,M,822166,EUR,845942400,F,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448225,home,Willem II Tilburg,Khaled Razak,Khaled Razak,,khaled-razak,K. Razak,F,35,174,57,M,1431921,EUR,1134432000,F,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448225,away,NAC Breda,Daniel Bielica,,,bielica-daniel,D. Bielica,G,99,189,296,M,939460,EUR,925430400,G,99,99,False,29.0,20.0,19.0,10.0,0.0,14.0,17.0,12.0,,,10.0,1.0,2.0,90.0,38.0,7.0,9.0,0.00409281,0,-0.5622,6.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,,,
12448225,away,NAC Breda,Boyd Lucassen,Boyd,Lucassen,boyd-lucassen,B. Lucassen,D,2,173,39,M,912651,EUR,899251200,D,2,2,False,35.0,23.0,6.0,1.0,0.0,9.0,14.0,22.0,4.0,3.0,4.0,,,90.0,53.0,6.6,13.0,0.122321,0,,15.0,1.0,,3.0,,2.0,1.0,3.0,2.0,,,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,
12448225,away,NAC Breda,Leo Greiml,,,leo-greiml,L. Greiml,D,12,186,224,M,918420,EUR,994118400,D,12,12,False,34.0,27.0,3.0,,0.0,21.0,22.0,13.0,2.0,,2.0,,,90.0,57.0,7.8,8.0,0.00168812,1,,6.0,1.0,10.0,15.0,,10.0,1.0,5.0,2.0,,,,2.0,,,,1.0,,0.1158,0.5527,,,,,,,1.0,,,,,,,,,
12448225,away,NAC Breda,Jan Van den Bergh,,,jan-van-den-bergh,J. Van den Bergh,D,52,189,155,M,929498,EUR,781056000,D,5,5,False,33.0,24.0,12.0,5.0,1.0,16.0,17.0,17.0,3.0,1.0,2.0,,,90.0,50.0,7.0,16.0,0.0273063,0,,8.0,1.0,1.0,3.0,1.0,5.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,1.0,,1.0,,,True,,,,,,,,,,
12448225,away,NAC Breda,Boy Kemper,Boy,Kemper,boy-kemper,B. Kemper,D,4,185,120,M,858242,EUR,929923200,D,4,4,False,24.0,15.0,4.0,2.0,0.0,7.0,9.0,15.0,3.0,,4.0,,,90.0,56.0,6.9,12.0,0.00487429,0,,8.0,,5.0,7.0,1.0,8.0,2.0,,,2.0,1.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12448225,away,NAC Breda,Maximilien Balard,Maximilien,Balard,balard-maximilien,M. Balard,M,16,178,164,M,1096511,EUR,974592000,M,16,16,False,21.0,18.0,4.0,3.0,1.0,10.0,11.0,10.0,1.0,,4.0,,,90.0,34.0,7.4,5.0,0.319339,0,,8.0,,1.0,2.0,,7.0,1.0,,,2.0,1.0,1.0,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,
12448225,away,NAC Breda,Fredrik Jensen,Fredrik,Jensen,fredrik-jensen,F. Jensen,M,20,185,100,M,226762,EUR,737683200,M,20,20,False,27.0,22.0,2.0,1.0,0.0,12.0,13.0,14.0,3.0,2.0,5.0,,,73.0,40.0,7.0,8.0,0.00656183,0,,10.0,,,5.0,,2.0,2.0,5.0,4.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12448225,away,NAC Breda,Matthew Garbett,,,matthew-garbett,M. Garbett,M,28,188,184,M,1002607,EUR,1018656000,M,7,7,False,21.0,18.0,1.0,,0.0,6.0,7.0,15.0,5.0,,4.0,,,65.0,31.0,6.4,10.0,0.0365759,1,,12.0,1.0,,1.0,1.0,,,,,3.0,1.0,,2.0,,,2.0,,,0.0276,,1.0,,,1.0,,,,,,,,,,,,
12448225,away,NAC Breda,Clint Leemans,Clint,Leemans,clint-franciscus-henricus-leemans,C. Leemans,M,8,187,91,M,336811,EUR,811123200,M,8,8,False,24.0,19.0,1.0,1.0,0.0,7.0,8.0,18.0,3.0,1.0,1.0,,,73.0,34.0,6.8,7.0,0.109748,1,,13.0,2.0,3.0,4.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,,,,0.5666,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,
12448225,away,NAC Breda,Leo Sauer,Leo Sauer,,sauer-leo,L. Sauer,M,16,184,1911,M,1150938,EUR,1134691200,M,77,77,False,11.0,8.0,2.0,,0.0,4.0,5.0,7.0,12.0,2.0,3.0,,,90.0,44.0,7.2,15.0,0.0161917,6,,4.0,1.0,,6.0,4.0,,,3.0,2.0,5.0,1.0,1.0,3.0,2.0,,4.0,1.0,,0.4775,0.7908,,,,3.0,,,1.0,2.0,,,,,,,,
12448225,away,NAC Breda,Elías Már Ómarsson,,,elias-mar-omarsson,E. Már Ómarsson,F,22,183,190,M,187031,EUR,790387200,F,10,10,False,15.0,9.0,,,0.0,3.0,3.0,12.0,,,2.0,,,65.0,20.0,6.8,7.0,0.0154414,0,,6.0,,1.0,3.0,2.0,,,,,1.0,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,2.0,
12448225,away,NAC Breda,Terence Kongolo,Terence,Kongolo,terence-kongolo,T. Kongolo,D,,188,165,M,138837,EUR,761184000,D,23,23,True,,,,,0.0,,,,2.0,1.0,,,,25.0,7.0,5.8,,,0,,,,1.0,1.0,,4.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0
12448225,away,NAC Breda,Kacper Kostorz,,,kacper-kostorz,K. Kostorz,F,,188,270,M,882645,EUR,935193600,F,9,9,True,9.0,5.0,,,0.0,3.0,5.0,4.0,4.0,,3.0,,,25.0,16.0,6.1,7.0,0.00287348,1,,2.0,,1.0,2.0,2.0,,,,,1.0,1.0,1.0,2.0,,,,1.0,,0.1361,0.1647,,,,,1.0,,,,,,,,,,,
12448225,away,NAC Breda,Dominik Janošek,,,dominik-janosek,D. Janošek,M,39,183,161,M,891420,EUR,897696000,F,39,39,True,9.0,7.0,,,0.0,4.0,4.0,5.0,1.0,,1.0,,,17.0,11.0,6.5,3.0,0.0009731,0,,3.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12448225,away,NAC Breda,Casper Staring,,,casper-staring,C. Staring,M,6,186,53,M,1048427,EUR,980985600,M,6,6,True,3.0,2.0,,,0.0,1.0,1.0,2.0,1.0,,,,,17.0,5.0,6.4,3.0,0.00011595,0,,1.0,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12448225,away,NAC Breda,Roy Kortsmit,Roy,Kortsmit,roy-kortsmit,R. Kortsmit,G,1,190,35,M,168437,EUR,714787200,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448225,away,NAC Breda,Manel Royo,,,manel-royo,Royo,D,23,184,35,M,867318,EUR,762393600,D,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448225,away,NAC Breda,Enes Mahmutović,Enes,Mahmutović,enes-mahmutovic,E. Mahmutović,D,15,190,129,M,571964,EUR,864259200,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448225,away,NAC Breda,Raul Paula,Raul Paula,,paula-raul,R. Paula,M,11,177,105,M,1083398,EUR,1074988800,M,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448225,away,NAC Breda,Lars Mol,Lars,Mol,lars-mol,L. Mol,M,28,185,35,M,1515523,EUR,1095206400,D,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448225,away,NAC Breda,Roy Kuijpers,,,roy-kuijpers,R. Kuijpers,F,17,175,50,M,1046728,EUR,948067200,F,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448225,away,NAC Breda,Adam Kaied,,,adam-kaied,A. Kaied,F,18,177,5317,M,1106666,EUR,1015027200,F,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448225,away,NAC Breda,Saná Fernandes,,,sana-fernandes,S. Fernandes,F,77,165,364,M,1513787,EUR,1141948800,F,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
