match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_fouls,stat_totalCross,stat_aerialWon,stat_totalClearance,stat_onTargetScoringAttempt,stat_goals,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,stat_outfielderBlock,stat_accurateCross,stat_unsuccessfulTouch,stat_totalOffside,player_firstName,player_lastName,stat_penaltyWon,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_penaltyConceded
11407351,home,Milan,Rafael Leão,rafael-leao,R. Leão,M,10,188,75751,M,RLeão,851284,EUR,928972800,F,10,10,False,25.0,15.0,,,3.0,4.0,15.0,27.0,2.0,,,,66.0,46.0,8.3,18.0,0.0434,0.0284,0.125856,2,,,,2.0,6.0,,1.0,,,,2.0,1.0,4.0,3.0,,,6.0,1.0,,1.0,,2.0,1.0,1.0,,3.0,2.0,,,,1.0,,,,
11407351,home,Milan,Yunus Musah,yunus-musah,Y. Musah,M,6,178,4211,M,yunusmusah8,983815,EUR,1038528000,M,80,80,True,10.0,9.0,,,5.0,6.0,4.0,4.0,1.0,,,,24.0,13.0,6.4,3.0,0.0,0.0,0.00258552,0,,,,2.0,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
11407351,home,Milan,Samuel Chukwueze,samuel-chukwueze,S. Chukwueze,F,19,172,21963,M,chukwuezesamuel8,822470,EUR,927331200,F,21,21,True,7.0,6.0,,,,,6.0,8.0,,,,,24.0,15.0,6.9,3.0,0.031,0.0,0.0427304,1,,,,1.0,6.0,1.0,,1.0,1.0,,2.0,,2.0,2.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,
11407351,home,Milan,Noah Okafor,noah-okafor,N. Okafor,F,19,185,5947,M,noah.arinze,865523,EUR,959126400,F,17,17,True,2.0,1.0,,,1.0,1.0,,1.0,,,,,24.0,5.0,6.3,3.0,0.0,0.0,3.369e-05,0,,,2.0,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,
11407351,home,Milan,Simon Kjær,simon-kjaer,S. Kjær,D,24,189,1458,M,,21535,EUR,606873600,D,24,24,True,14.0,11.0,2.0,,9.0,9.0,2.0,5.0,3.0,,,,11.0,15.0,6.6,3.0,0.0,0.0,0.00065429,0,,,,,2.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11407351,home,Milan,Alessandro Florenzi,alessandro-florenzi,A. Florenzi,D,,173,2203,M,,152420,EUR,668649600,D,42,42,True,4.0,4.0,,,3.0,3.0,1.0,1.0,,,,,9.0,5.0,6.5,,0.0,0.0,0.00074196,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407351,home,Milan,Marco Sportiello,marco-sportiello,M. Sportiello,G,57,192,1322,M,,176301,EUR,705456000,G,57,57,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407351,home,Milan,Antonio Mirante,antonio-mirante,A. Mirante,G,,193,328,M,,27955,EUR,426470400,G,83,83,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407351,home,Milan,Pierre Kalulu,pierre-kalulu,P. Kalulu,D,15,183,6630,M,Kalulujr_,965330,EUR,960163200,D,20,20,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407351,home,Milan,Marco Pellegrino,pellegrino-marco,M. Pellegrino,D,26,184,1270,M,,1095023,EUR,1026950400,D,31,31,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marco Pellegrino,,,,,,
11407351,home,Milan,Yacine Adli,yacine-adli,Y. Adli,M,29,187,3790,M,adliyacine,859024,EUR,964828800,M,7,7,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407351,home,Milan,Tommaso Pobega,tommaso-pobega,T. Pobega,M,4,188,1344,M,,928796,EUR,931996800,M,32,32,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407351,home,Milan,Lorenzo Colombo,lorenzo-colombo,L. Colombo,F,29,183,2440,M,,930191,EUR,1015545600,F,29,29,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407351,home,Milan,Luka Romero,luka-romero,L. Romero,F,18,169,4732,M,lukaromero10,1032022,EUR,1100736000,M,18,18,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luka Romero,,,,,,
11407351,away,Torino,Vanja Milinković-Savić,vanja-milinkovic-savic,V. Milinković-Savić,G,32,202,6222,M,,356160,EUR,856396800,G,32,32,False,30.0,17.0,17.0,4.0,13.0,14.0,4.0,16.0,10.0,,,,90.0,44.0,6.5,14.0,0.0,0.0,0.00443275,0,-0.7206,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,2.0,3.0,
11407351,away,Torino,Perr Schuurs,perr-schuurs,P. Schuurs,D,,191,844,M,,831677,EUR,943574400,D,3,3,False,35.0,31.0,6.0,4.0,23.0,25.0,8.0,10.0,6.0,,,,90.0,49.0,6.7,5.0,0.2103,0.2825,0.00481752,2,,,,3.0,3.0,2.0,1.0,,3.0,3.0,,,,,,1.0,,,3.0,1.0,1.0,,,,,,1.0,,,,,,,,1.0
11407351,away,Torino,Alessandro Buongiorno,alessandro-buongiorno,A. Buongiorno,D,4,191,3972,M,,870263,EUR,928627200,D,4,4,False,30.0,28.0,,,22.0,23.0,6.0,7.0,4.0,,,,90.0,45.0,5.7,5.0,0.0,0.0,0.00119099,0,,,5.0,9.0,4.0,,,,2.0,,,,,,1.0,6.0,,2.0,6.0,,,1.0,,,,,3.0,,,,,,,,1.0
11407351,away,Torino,Ricardo Rodríguez,ricardo-rodriguez,R. Rodríguez,D,12,182,1729,M,,67769,EUR,714700800,D,13,13,False,35.0,35.0,1.0,1.0,23.0,23.0,12.0,12.0,1.0,,,,90.0,41.0,6.2,,0.0724,0.0,0.00835269,2,,True,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,1.0,2.0,,,,,,,,,2.0,,,,,,,,,,
11407351,away,Torino,Raoul Bellanova,raoul-bellanova,R. Bellanova,M,16,188,2480,M,,826185,EUR,958521600,M,19,19,False,18.0,16.0,2.0,2.0,10.0,10.0,7.0,10.0,3.0,,,,59.0,26.0,6.4,4.0,0.0,0.0,0.0585163,0,,,1.0,1.0,2.0,,,,,,2.0,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,
11407351,away,Torino,Samuele Ricci,samuele-ricci,S. Ricci,M,4,182,4118,M,,930189,EUR,998352000,M,28,28,False,43.0,39.0,4.0,3.0,17.0,19.0,22.0,26.0,8.0,,,,90.0,52.0,6.9,6.0,0.0103,0.0,0.0218962,1,,,,2.0,1.0,,1.0,,,,,,1.0,1.0,2.0,2.0,2.0,,2.0,,,1.0,1.0,,,,,,,,,,,,
11407351,away,Torino,Ivan Ilić,ivan-ilic,I. Ilić,M,8,185,1776,M,,877371,EUR,984787200,M,8,8,False,15.0,13.0,1.0,1.0,7.0,7.0,7.0,9.0,,,,,45.0,23.0,6.4,2.0,0.0,0.0,0.0308353,0,,,,2.0,2.0,1.0,,,1.0,1.0,,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,
11407351,away,Torino,Mërgim Vojvoda,mergim-vojvoda,M. Vojvoda,D,31,187,1424,M,,798147,EUR,791596800,M,27,27,False,45.0,32.0,9.0,3.0,9.0,11.0,23.0,36.0,6.0,,,,90.0,63.0,6.5,16.0,0.0,0.0,0.0666729,0,,,1.0,3.0,4.0,,,,1.0,,1.0,,2.0,1.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,
11407351,away,Torino,Nikola Vlašić,nikola-vlasic,N. Vlašić,M,10,178,5477,M,niksivlasic_,357596,EUR,875923200,F,16,16,False,31.0,19.0,2.0,1.0,5.0,7.0,14.0,24.0,6.0,,,,90.0,40.0,6.9,14.0,0.1858,0.0,0.132249,3,,,1.0,4.0,4.0,2.0,3.0,,,,2.0,,,,,1.0,,2.0,,,,,,,,,1.0,,,,,,,,
11407351,away,Torino,Nemanja Radonjić,nemanja-radonjic,N. Radonjić,F,49,185,4597,M,n.radonjic7,802665,EUR,824342400,F,10,10,False,6.0,4.0,,,1.0,1.0,4.0,7.0,1.0,,,,59.0,14.0,6.5,6.0,0.0,0.0,0.0926403,0,,,,3.0,3.0,,,,,,2.0,1.0,3.0,1.0,,,2.0,,,,,1.0,,,,1.0,,,,,,,,,
11407351,away,Torino,Antonio Sanabria,antonio-sanabria,A. Sanabria,F,99,181,3538,M,,333261,EUR,825897600,F,9,9,False,2.0,1.0,,,1.0,2.0,,,,,,,22.0,2.0,6.5,1.0,0.0,0.0,2.849e-05,0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407351,away,Torino,Pietro Pellegri,pietro-pellegri,P. Pellegri,F,9,188,924,M,,839226,EUR,984787200,F,11,11,True,14.0,11.0,,,5.0,6.0,6.0,8.0,1.0,,,,68.0,26.0,6.7,7.0,0.0,0.0,0.00506079,0,,,2.0,6.0,8.0,1.0,,,1.0,,5.0,2.0,,,,1.0,,3.0,,,,,,,,,2.0,1.0,,,,,,,
11407351,away,Torino,Karol Linetty,karol-linetty,K. Linetty,M,10,176,2109,M,,189135,EUR,791683200,M,77,77,True,13.0,12.0,2.0,2.0,6.0,6.0,6.0,7.0,3.0,,,,45.0,19.0,6.7,2.0,0.0,0.0,0.0149103,0,,,,2.0,2.0,1.0,,,2.0,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,
11407351,away,Torino,Valentino Lazaro,valentino-lazaro,V. Lazaro,M,20,180,1014,M,,233826,EUR,827625600,D,20,20,True,10.0,8.0,2.0,2.0,3.0,3.0,6.0,11.0,2.0,,,,31.0,18.0,6.7,7.0,0.0,0.0,0.0945756,0,,,,,1.0,,,,,,,,,,1.0,,4.0,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,
11407351,away,Torino,Yann Karamoh,yann-karamoh,Y. Karamoh,F,75,185,1024,M,,802149,EUR,899856000,F,7,7,True,8.0,6.0,1.0,1.0,1.0,1.0,5.0,7.0,,,,,31.0,17.0,6.3,7.0,0.0,0.0,0.00697498,0,,,1.0,5.0,3.0,,,,1.0,,1.0,,5.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,
11407351,away,Torino,Mihai Popa,mihai-popa,M. Popa,G,71,190,173,M,,958598,EUR,971308800,G,71,71,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407351,away,Torino,Luca Gemello,luca-gemello,L. Gemello,G,1,185,85,M,,876235,EUR,962582400,G,1,1,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407351,away,Torino,David Zima,zima-david,D. Zima,D,4,190,298,M,,963084,EUR,973641600,D,6,6,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407351,away,Torino,Ange N'Guessan,ange-nguessan,A. N'Guessan,D,16,187,76,M,,1177441,EUR,1062374400,D,94,94,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ange,N'Guessan,,,,,
11407351,away,Torino,Gvidas Gineitis,gineitis-gvidas,G. Gineitis,M,66,191,1446,M,,1030829,EUR,1081987200,M,66,66,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407351,away,Torino,Brian Bayeye,bayeye-brian,B. Bayeye,M,,190,675,M,,1001725,EUR,962323200,M,2,2,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407351,away,Torino,Emirhan İlkhan,emirhan-ilkhan,E. İlkhan,M,6,175,995,M,,1142612,EUR,1086048000,M,14,14,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407351,away,Torino,Adrien Tameze,adrien-tameze,A. Tameze,M,61,182,371,M,,139235,EUR,760320000,M,61,61,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
