match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_keyPass,stat_unsuccessfulTouch,player_sofascoreId,stat_onTargetScoringAttempt,stat_totalOffside,captain,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed,stat_goodHighClaim,stat_lastManTackle
12357241,home,Atlético Mineiro,Hulk,hulk,Hulk,F,7,180,24458,M,34705,EUR,522633600,F,7,7,False,18.0,12.0,1.0,,0.0,5.0,6.0,14.0,3.0,5.0,,2.0,,,89.0,32.0,7.4,11.0,0.0256985,5,,,,7.0,2.0,,1.0,4.0,,3.0,,,3.0,1.0,2.0,,,,,,0.2344,,,Hulk,1.0,2.0,True,1.0,,,,
12357241,home,Atlético Mineiro,Pedrinho,pedrinho,Pedrinho,M,10,172,1486,M,874030,EUR,892425600,M,38,38,True,8.0,5.0,,,0.0,1.0,1.0,8.0,,1.0,,,,,16.0,13.0,6.9,6.0,0.256406,0,,,,4.0,1.0,,,2.0,,,1.0,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,1.0,,,
12357241,home,Atlético Mineiro,Eduardo Vargas,eduardo-vargas,E. Vargas,F,11,175,3003,M,37006,EUR,627523200,F,11,11,True,6.0,6.0,,,0.0,,,6.0,1.0,3.0,,,,,16.0,11.0,6.6,,0.00734756,2,,,,6.0,,,,1.0,,,2.0,2.0,1.0,1.0,1.0,,,,,1.0,0.3536,,,,,1.0,,,,1.0,,
12357241,home,Atlético Mineiro,Alan Kardec,alan-kardec,Alan Kardec,F,,185,543,M,39656,EUR,600566400,F,14,14,True,,,,,0.0,,,,,1.0,,1.0,,,11.0,1.0,6.6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357241,home,Atlético Mineiro,Cadu,cadu,Cadu,F,42,180,661,M,1199473,EUR,1085356800,F,42,42,True,4.0,4.0,,,0.0,,,4.0,,2.0,,,,,11.0,6.0,7.0,,0.0150825,0,,,,4.0,,,,,,,,,,,,,,2.0,2.0,,,1.0,,,,,,,,,,
12357241,home,Atlético Mineiro,Matheus Mendes,matheus-mendes,M. Mendes,G,31,193,413,M,1018555,EUR,921024000,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357241,home,Atlético Mineiro,Mauricio Lemos,mauricio-lemos,M. Lemos,D,4,186,1260,M,385916,EUR,820108800,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357241,home,Atlético Mineiro,Rômulo,romulo,Rômulo,D,49,182,592,M,1117102,EUR,1075507200,D,47,47,True,,,,,,,,,,,,,,,,,,,,0,,Rômulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357241,home,Atlético Mineiro,Igor Rabello,igor-rabello,I. Rabello,D,21,190,883,M,753662,EUR,799027200,D,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357241,home,Atlético Mineiro,Mariano,mariano,Mariano,D,,177,308,M,40076,EUR,519868800,D,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357241,home,Atlético Mineiro,Igor Gomes,igor-gomes,I. Gomes,M,17,182,1159,M,913598,EUR,921628800,M,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357241,home,Atlético Mineiro,Brahian Palacios,brahian-palacios,B. Palacios,M,30,178,713,M,1106599,EUR,1038096000,F,30,30,True,,,,,,,,,,,,,,,,,,,,0,,Brahian Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357241,away,Bahia,Marcos Felipe,marcos-felipe,M. Felipe,G,1,189,1142,M,358524,EUR,829353600,G,22,22,False,42.0,26.0,29.0,13.0,0.0,16.0,21.0,21.0,,,14.0,,1.0,3.0,90.0,58.0,6.8,16.0,0.00179859,0,-0.6295,,,10.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,
12357241,away,Bahia,Santiago Arias,santiago-arias,S. Arias,D,13,177,3440,M,158583,EUR,695260800,D,13,13,False,32.0,27.0,3.0,2.0,0.0,11.0,12.0,20.0,2.0,4.0,1.0,2.0,,,90.0,51.0,7.0,6.0,0.0269891,0,,,,16.0,,,1.0,1.0,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,
12357241,away,Bahia,Gabriel Xavier,gabriel-xavier,G. Xavier,D,3,190,1259,M,1117710,EUR,989107200,D,3,3,False,26.0,19.0,5.0,1.0,0.0,14.0,18.0,8.0,,2.0,3.0,,,,90.0,30.0,6.4,8.0,0.00076147,0,,Gabriel Xavier,,5.0,,,,2.0,,,,,,,1.0,,,2.0,2.0,2.0,,,1.0,,,,,,,,,
12357241,away,Bahia,Kanu,kanu,Kanu,D,4,186,926,M,871705,EUR,857692800,D,4,4,False,33.0,30.0,3.0,2.0,0.0,23.0,25.0,8.0,,2.0,2.0,,,,90.0,43.0,7.0,4.0,0.00324193,0,,,,7.0,,,1.0,3.0,,,,,,,5.0,2.0,,2.0,2.0,2.0,,,1.0,,,,,,,,,
12357241,away,Bahia,Luciano Juba,luciano-juba,L. Juba,D,46,176,3659,M,1017264,EUR,935884800,D,46,46,False,33.0,24.0,6.0,2.0,0.0,12.0,17.0,20.0,1.0,4.0,5.0,1.0,,,90.0,50.0,6.8,15.0,0.0677061,1,,,,13.0,4.0,1.0,,2.0,2.0,,1.0,1.0,,1.0,4.0,,,1.0,1.0,,0.0525,1.0,1.0,,,,,,,,,
12357241,away,Bahia,Everton Ribeiro,everton-ribeiro,E. Ribeiro,M,10,174,5845,M,145063,EUR,608169600,M,10,10,False,24.0,22.0,2.0,2.0,0.0,12.0,13.0,13.0,,2.0,1.0,1.0,,,65.0,34.0,6.8,6.0,0.162891,1,,,,11.0,2.0,1.0,1.0,4.0,,2.0,,,,1.0,,,2.0,1.0,1.0,1.0,0.0259,1.0,1.0,evertonri,,,True,,,,,1.0
12357241,away,Bahia,Caio Alexandre,caio-alexandre,C. Alexandre,M,19,174,1777,M,1008832,EUR,919814400,M,19,19,False,33.0,31.0,1.0,,0.0,21.0,21.0,12.0,2.0,7.0,6.0,3.0,,,83.0,51.0,6.7,6.0,0.0148794,0,,,,10.0,,,,7.0,4.0,2.0,,,,,2.0,,,2.0,2.0,1.0,,,1.0,,,,,,,,,
12357241,away,Bahia,Jean Lucas,jean-lucas,J. Lucas,M,6,181,3752,M,927975,EUR,898473600,M,6,6,False,17.0,13.0,,,0.0,7.0,9.0,8.0,,4.0,3.0,2.0,,,90.0,28.0,6.5,7.0,0.0156097,2,,,,6.0,,,5.0,9.0,2.0,1.0,2.0,1.0,2.0,,,,,1.0,,1.0,0.0685,2.0,1.0,,,,,,,,,
12357241,away,Bahia,Cauly,cauly,Cauly,M,8,175,2903,M,255873,EUR,811123200,M,8,8,False,29.0,22.0,1.0,,0.0,8.0,8.0,22.0,1.0,6.0,2.0,1.0,,,65.0,47.0,7.2,13.0,0.0668316,1,,,,15.0,1.0,1.0,,3.0,,2.0,5.0,4.0,,1.0,,1.0,1.0,,,,0.0182,2.0,2.0,,,,,,,,,
12357241,away,Bahia,Thaciano,thaciano,Thaciano,M,16,182,1796,M,872039,EUR,800236800,F,16,16,False,8.0,7.0,,,0.0,3.0,3.0,5.0,2.0,2.0,1.0,,,,57.0,13.0,6.7,2.0,0.00809748,1,,,,4.0,,,,1.0,,,1.0,,1.0,,1.0,,,,,,0.1445,1.0,,,,,,,,,,
12357241,away,Bahia,Everaldo,everaldo,Everaldo,F,9,181,2414,M,386212,EUR,678672000,F,9,9,False,15.0,7.0,,,0.0,1.0,5.0,11.0,4.0,7.0,5.0,2.0,,,65.0,31.0,6.7,16.0,0.00851545,2,,,,6.0,1.0,,2.0,8.0,,4.0,3.0,1.0,1.0,,1.0,1.0,1.0,,,,0.0585,,,,1.0,,,,,,,
12357241,away,Bahia,Ademir,ademir,Ademir,F,7,172,1700,M,922546,EUR,792892800,F,7,7,True,5.0,3.0,,,0.0,,,6.0,,1.0,1.0,,,,33.0,10.0,7.2,4.0,0.00144667,1,,,,3.0,1.0,,,,,,1.0,1.0,,,,,,,,,0.0203,,1.0,,1.0,,,1.0,,,,
12357241,away,Bahia,Carlos De Pena,carlos-de-pena,Carlos De Pena,M,27,177,495,M,311394,EUR,700272000,M,14,14,True,12.0,7.0,4.0,2.0,0.0,,1.0,15.0,,1.0,1.0,,,,25.0,18.0,6.9,8.0,0.28174,0,,,,8.0,4.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
12357241,away,Bahia,Óscar Estupiñán,oscar-estupinan,Ó. Estupiñán,F,19,182,1382,M,822089,EUR,851817600,F,29,29,True,8.0,5.0,,,1.0,2.0,2.0,6.0,3.0,3.0,,,,,25.0,13.0,6.6,5.0,0.0112653,0,,,,3.0,,,5.0,8.0,1.0,1.0,1.0,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,
12357241,away,Bahia,Biel,biel,Biel,F,20,169,2141,M,1106140,EUR,986083200,F,11,11,True,2.0,2.0,,,0.0,2.0,2.0,,,1.0,2.0,1.0,,,25.0,8.0,6.7,3.0,4.29e-06,0,,Gabriel,Teixeira Aragão,,,,1.0,2.0,,,,,,,,1.0,,,,1.0,,,3.0,,,,,,,,,
12357241,away,Bahia,Rezende,rezende,Rezende,D,5,186,736,M,868030,EUR,789004800,M,5,5,True,,,,,0.0,,,,,1.0,,,,,17.0,3.0,6.7,,,0,,,,,,,,,,,,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,
12357241,away,Bahia,Adriel,adriel,Adriel,G,1,195,392,M,1106840,EUR,979430400,G,23,23,True,,,,,,,,,,,,,,,,,,,,0,,Adriel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357241,away,Bahia,Marcos Victor,marcos-victor,M. Victor,D,44,184,514,M,1174196,EUR,1009324800,D,44,44,True,,,,,,,,,,,,,,,,,,,,0,,Marcos Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357241,away,Bahia,Gilberto,gilberto,Gilberto,D,2,181,1500,M,261687,EUR,731462400,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357241,away,Bahia,Cicinho,cicinho,Cicinho,D,2,168,196,M,243271,EUR,599097600,D,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357241,away,Bahia,David Duarte,david-duarte,D. Duarte,D,33,192,765,M,810715,EUR,790905600,D,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357241,away,Bahia,Yago Felipe,yago-felipe,Y. Felipe,M,41,174,406,M,552164,EUR,791769600,M,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357241,away,Bahia,Rafael Ratão,rafael-ratao,R. Ratão,F,18,182,3402,M,352838,EUR,817689600,F,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
