match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_wonTackle,stat_wasFouled,stat_challengeLost,captain,stat_dispossessed,stat_totalOffside,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed,stat_bigChanceCreated,stat_shotOffTarget,player_sofascoreId,stat_goodHighClaim
11409188,home,Boavista,João Gonçalves,joao-goncalves,J. Gonçalves,G,188,61,M,987596,EUR,974246400,G,99,99,False,31.0,16.0,17.0,3.0,13.0,17.0,3.0,14.0,2.0,7.0,1.0,6.0,8.0,1.0,90.0,46.0,7.9,15.0,0.0,0.0,0.00063362,0,2.8582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409188,home,Boavista,Pedro Malheiro,pedro-malheiro,P. Malheiro,D,179,415,M,1131249,EUR,980035200,D,79,79,False,16.0,14.0,1.0,1.0,9.0,11.0,6.0,6.0,,,,,,,33.0,23.0,7.0,4.0,0.0,0.0,0.020448,0,,,,79,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11409188,home,Boavista,Chidozie Awaziem,chidozie-awaziem,C. Awaziem,D,189,1826,M,804764,EUR,852076800,D,5,5,False,52.0,46.0,7.0,5.0,42.0,47.0,4.0,5.0,7.0,5.0,,,,,90.0,65.0,7.4,6.0,0.0,0.0,0.00111238,0,,,,6,,,,3.0,5.0,,,1.0,2.0,,,,3.0,3.0,3.0,1.0,,,,,,,,,,,,,
11409188,home,Boavista,Rodrigo Abascal,rodrigo-abascal,R. Abascal,D,190,156,M,846416,EUR,758505600,D,26,26,False,65.0,51.0,12.0,6.0,45.0,54.0,6.0,11.0,4.0,6.0,,,,,90.0,77.0,6.8,15.0,0.0,0.0,0.00120964,0,,,,26,,,,1.0,6.0,,,1.0,3.0,1.0,1.0,,,2.0,,1.0,1.0,,,,,,,,,,,,
11409188,home,Boavista,Bruno Onyemaechi,bruno-onyemaechi,B. Onyemaechi,D,182,5807,M,1134441,EUR,923097600,D,70,70,False,45.0,35.0,5.0,1.0,23.0,27.0,12.0,23.0,4.0,7.0,,,,,90.0,75.0,6.5,18.0,0.0,0.0,0.00502201,0,,,,70,,5.0,,4.0,3.0,,,1.0,1.0,3.0,,,1.0,,,,2.0,3.0,,,,,,,,,,,
11409188,home,Boavista,Sebastián Pérez,sebastian-perez,S. Pérez,M,176,396,M,158597,EUR,733363200,M,24,24,False,51.0,46.0,6.0,4.0,33.0,34.0,13.0,17.0,1.0,6.0,,,,,90.0,65.0,6.9,7.0,0.0,0.0,0.0164067,0,,,,42,,,,4.0,4.0,,,1.0,2.0,,2.0,,,1.0,1.0,1.0,1.0,1.0,True,1.0,,,,,,,,,
11409188,home,Boavista,Miguel Reisinho,miguel-reisinho,M. Reisinho,M,184,1041,M,892309,EUR,923616000,M,10,10,False,42.0,39.0,3.0,3.0,23.0,24.0,16.0,18.0,3.0,3.0,,,,,66.0,51.0,7.0,5.0,0.0,0.0,0.0158613,0,,,,7,,,,5.0,2.0,1.0,,1.0,,1.0,,1.0,,1.0,,,1.0,4.0,,,1.0,,,,,,,,
11409188,home,Boavista,Salvador Agra,salvador-agra,S. Agra,M,166,97,M,587416,EUR,689817600,M,7,7,False,22.0,20.0,1.0,1.0,12.0,12.0,9.0,14.0,1.0,4.0,,,,,83.0,33.0,7.2,7.0,0.5578,0.9166,0.0801946,2,,,,11,,4.0,1.0,3.0,1.0,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,
11409188,home,Boavista,Gaius Makouta,makouta-gaius,G. Makouta,M,180,299,M,847013,EUR,869788800,M,42,42,False,38.0,34.0,1.0,,23.0,24.0,11.0,14.0,1.0,6.0,,,,,90.0,51.0,6.7,6.0,0.0,0.0,0.0247608,0,,,,42,,,,7.0,5.0,1.0,,1.0,4.0,1.0,2.0,1.0,3.0,,,3.0,1.0,1.0,,,,,,,,,,,
11409188,home,Boavista,Tiago Morais,tiago-morais,T. Morais,F,168,233,M,1067284,EUR,1062547200,M,21,21,False,12.0,8.0,,,6.0,7.0,2.0,6.0,1.0,5.0,,,,,66.0,40.0,7.0,15.0,0.9659,1.5579,0.00031557,2,,,,21,,1.0,,10.0,9.0,4.0,2.0,,3.0,3.0,1.0,,,,,2.0,4.0,3.0,,4.0,,2.0,,1.0,1.0,,,,
11409188,home,Boavista,Róbert Boženík,robert-bozenik,R. Boženík,F,188,1028,M,912033,EUR,942883200,F,9,9,False,5.0,5.0,,,2.0,2.0,3.0,3.0,,1.0,,,,,83.0,22.0,9.4,7.0,0.7261,0.9521,0.183048,4,,,,11,1.0,,,8.0,7.0,1.0,1.0,,1.0,5.0,1.0,2.0,3.0,2.0,,1.0,3.0,2.0,,2.0,,2.0,1.0,2.0,,2.0,1.0,,
11409188,home,Boavista,Luís Santos,luis-santos,L. Santos,M,176,37,M,1035183,EUR,948326400,F,11,11,True,26.0,21.0,3.0,1.0,11.0,13.0,10.0,13.0,2.0,5.0,,,,,57.0,42.0,6.7,8.0,0.0,0.0,0.005373,0,,,,17,,,,2.0,2.0,,,3.0,1.0,1.0,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,
11409188,home,Boavista,Bruno Lourenço,bruno-lourenco,B. Lourenço,M,179,99,M,984810,EUR,886377600,F,8,8,True,9.0,6.0,,,1.0,2.0,5.0,7.0,,,,,,,24.0,12.0,6.4,6.0,0.0,0.0,0.00199577,0,,,,8,,,,2.0,,,,,,2.0,1.0,,,,,,,,,1.0,,,,,,,,,
11409188,home,Boavista,Ilija Vukotić,ilija-vukotic,I. Vukotić,M,191,158,M,891881,EUR,915667200,M,18,18,True,9.0,5.0,,,2.0,4.0,3.0,5.0,1.0,,,,,,24.0,15.0,6.5,5.0,0.0,0.0,0.00193355,0,,Ilija,Vukotić,8,,,,1.0,1.0,,,,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,
11409188,home,Boavista,Masaki Watai,masaki-watai,M. Watai,M,168,73,M,926641,EUR,932256000,M,13,13,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,12.0,4.0,6.6,,0.0,0.0,0.0032024,0,,,,11,,,,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,
11409188,home,Boavista,Jeriel De Santis,jeriel-de-santis,J. D. Santis,F,190,307,M,944825,EUR,1024358400,F,27,27,True,1.0,1.0,,,1.0,1.0,,,,,,,,,12.0,3.0,6.4,2.0,0.0,0.0,5.074e-05,0,,,,17,,,,3.0,,,,,,2.0,2.0,,1.0,,,,,,,,,,,,,,,,
11409188,home,Boavista,Luis Pires,pires-luis,L. Pires,G,188,41,M,1514446,EUR,1100649600,G,12,12,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,Luís Pires,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409188,home,Boavista,Vincent Sasso,vincent-sasso,V. Sasso,D,190,44,M,74071,EUR,666662400,D,23,23,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409188,home,Boavista,Berna,berna,Berna,M,169,81,M,1133287,EUR,1063584000,M,80,80,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,Berna,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409188,home,Boavista,Martim Tavares,tavares-martim,M. Tavares,F,183,92,M,1136423,EUR,1068422400,F,59,59,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409188,away,Chaves,Hugo Souza,hugo-souza,H. Souza,G,199,25668,M,950454,EUR,917740800,G,1,1,False,16.0,8.0,9.0,2.0,8.0,10.0,,6.0,,7.0,,1.0,1.0,,90.0,21.0,6.0,8.0,0.0,0.0,4.356e-05,0,-0.5734,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,hugosouza,1.0
11409188,away,Chaves,Habib Sylla,habib-sylla,H. Sylla,D,178,24,M,1386615,EUR,918777600,D,2,2,False,20.0,14.0,5.0,4.0,8.0,9.0,10.0,19.0,,1.0,,,,,64.0,56.0,6.7,16.0,0.0112,0.0,0.0709998,1,,Habib Sylla,,52,,8.0,4.0,3.0,9.0,6.0,6.0,,1.0,3.0,1.0,2.0,,1.0,,,1.0,,,2.0,,,1.0,,,,,,
11409188,away,Chaves,Ygor Nogueira,ygor-nogueira,Y. Nogueira,D,187,112,M,757980,EUR,796262400,D,3,3,False,47.0,38.0,6.0,1.0,25.0,26.0,13.0,21.0,4.0,8.0,,,,,90.0,60.0,6.1,11.0,0.2432,0.8762,0.00505732,1,,,,40,,,,3.0,4.0,,,3.0,1.0,2.0,2.0,,1.0,1.0,,,2.0,,,,,1.0,,,1.0,,,,
11409188,away,Chaves,Steven Vitória,steven-vitoria,S. Vitória,D,195,115,M,59574,EUR,537321600,D,19,19,False,17.0,17.0,,,15.0,15.0,2.0,2.0,1.0,,,,,,37.0,19.0,5.9,,0.0093,0.0,0.00094897,1,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,
11409188,away,Chaves,Bruno Langa,bruno-langa,B. Langa,D,178,2435,M,987490,EUR,878256000,D,5,5,False,47.0,41.0,5.0,2.0,20.0,21.0,22.0,28.0,3.0,7.0,,,,,90.0,69.0,7.0,12.0,0.0,0.0,0.117734,0,,,,24,,2.0,1.0,1.0,7.0,4.0,4.0,,1.0,2.0,,1.0,,,,1.0,2.0,,,1.0,,,,,,1.0,,,
11409188,away,Chaves,Guima,ricardo-guimaraes-guima,Guima,M,181,615,M,370710,EUR,816307200,M,21,21,False,53.0,43.0,6.0,2.0,14.0,14.0,31.0,45.0,1.0,10.0,,,,,90.0,80.0,7.2,19.0,0.0397,0.0,0.170361,1,,,,30,,6.0,2.0,8.0,6.0,,,1.0,4.0,2.0,4.0,3.0,1.0,,,4.0,2.0,1.0,True,2.0,,,,,,1.0,1.0,,
11409188,away,Chaves,Thibang Phete,thibang-phete,T. Phete,M,186,54,M,806516,EUR,765417600,M,6,6,False,46.0,42.0,3.0,3.0,24.0,24.0,18.0,22.0,,7.0,,,,,90.0,51.0,6.5,5.0,0.0,0.0,0.0121236,0,,,,5,,,,7.0,6.0,,,,2.0,,3.0,1.0,2.0,3.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,
11409188,away,Chaves,Paulo Victor,paulo-victor,P. Victor,F,180,38,M,1107995,EUR,985132800,M,9,9,False,22.0,18.0,,,4.0,4.0,14.0,20.0,,2.0,,,,,82.0,44.0,6.9,13.0,0.4458,1.1698,0.0203518,3,,,,20,,2.0,,6.0,5.0,2.0,1.0,,2.0,4.0,4.0,,,2.0,,1.0,,,,1.0,,3.0,,1.0,1.0,,,,
11409188,away,Chaves,Rúben Ribeiro,ruben-ribeiro,R. Ribeiro,F,175,58,M,44653,EUR,554774400,M,20,20,False,36.0,31.0,2.0,2.0,9.0,10.0,22.0,27.0,,5.0,,,,,64.0,55.0,6.8,13.0,0.0221,0.0,0.0934322,1,,,,,,1.0,,4.0,4.0,2.0,2.0,,2.0,4.0,,2.0,1.0,,,,,,,3.0,,,,,,,1.0,,
11409188,away,Chaves,Sandro Cruz,cruz-sandro,S. Cruz,D,182,281,M,982146,EUR,989625600,M,33,33,False,6.0,4.0,,,2.0,2.0,2.0,8.0,,,,,,,37.0,14.0,6.2,7.0,0.1146,0.0,0.00083852,1,,,,57,,4.0,,3.0,1.0,1.0,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,1.0,,
11409188,away,Chaves,Héctor Hernández,hector-hernandez,H. Hernández,F,180,2876,M,352448,EUR,811036800,F,23,23,False,20.0,17.0,,,7.0,8.0,10.0,12.0,,3.0,,,,,90.0,31.0,6.6,7.0,0.5944,0.7793,0.0135349,5,,,,23,,,,2.0,3.0,,,,,3.0,2.0,,1.0,3.0,1.0,,,,,,,1.0,2.0,,1.0,,2.0,,
11409188,away,Chaves,Kelechi Nwakali,kelechi-nwakali,K. Nwakali,M,181,305,M,822472,EUR,897004800,M,28,28,True,44.0,37.0,11.0,6.0,8.0,8.0,30.0,38.0,,4.0,,,,,53.0,52.0,7.6,9.0,0.0104,0.0,0.513721,1,,,,50,,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,2.0,,,,1.0,,1.0,,1.0,,,,,,1.0,1.0,,
11409188,away,Chaves,Leandro Sanca,sanca-leandro,L. Sanca,M,184,101,M,1141665,EUR,946944000,F,10,10,True,15.0,13.0,,,,,15.0,20.0,,2.0,,,,,53.0,31.0,7.5,8.0,0.0604,0.1749,0.542872,2,,,,11,,5.0,2.0,2.0,3.0,2.0,1.0,1.0,,1.0,,3.0,,,,,2.0,,,1.0,,1.0,,,,1.0,1.0,,
11409188,away,Chaves,João Pedro,joao-pedro,J. Pedro,M,176,61,M,251217,EUR,733795200,M,8,8,True,12.0,9.0,2.0,1.0,1.0,2.0,8.0,10.0,,2.0,,,,,26.0,22.0,7.0,5.0,0.2181,0.5211,0.0086671,3,,,,,,,,1.0,2.0,2.0,1.0,,,1.0,,,,,,,1.0,,,,,1.0,1.0,,1.0,,1.0,,
11409188,away,Chaves,Bernardo Sousa,bernardo-sousa,B. Sousa,F,178,72,M,1087371,EUR,954115200,M,7,7,True,8.0,7.0,1.0,1.0,1.0,1.0,9.0,14.0,,1.0,,,,,26.0,20.0,7.2,7.0,0.0353,0.0441,0.372549,1,,,,77,,7.0,3.0,1.0,1.0,1.0,1.0,,,1.0,,3.0,,,,,,,,1.0,,1.0,,,,1.0,,,
11409188,away,Chaves,Jô Batista,jo-batista,Batista,F,192,162,M,947921,EUR,799286400,F,99,99,True,1.0,1.0,,,,,1.0,1.0,,,,,,,8.0,9.0,6.2,4.0,0.2464,0.2928,0.00366599,2,,,,90,,,,5.0,2.0,3.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,1.0,,1.0,,,,
11409188,away,Chaves,Rodrigo Nascimento,rodrigo-nascimento,R. Nascimento,G,198,55,M,1128775,EUR,822614400,G,31,31,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,Rodrigo Nascimento,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409188,away,Chaves,Bruno Rodrigues,bruno-rodrigues,B. Rodrigues,D,192,51,M,1021100,EUR,991958400,D,4,4,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409188,away,Chaves,João Queirós,joao-queiros,J. Queirós,D,190,59,M,869032,EUR,893203200,D,44,44,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
