match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_challengeLost,stat_fouls,stat_interceptionWon,captain,stat_blockedScoringAttempt,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_errorLeadToAShot,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_totalOffside,stat_hitWoodwork,stat_bigChanceMissed
14109721,home,Çaykur Rizespor,Yahia Fofana,yahia-fofana,Y. Fofana,G,75,194,3551,M,yahia.fofana_,877977,EUR,966816000,G,75,75,False,27.0,13.0,18.0,6.0,0.0,8.0,13.0,5.0,14.0,1.0,11.0,1.0,2.0,9.0,1.0,90.0,44.0,7.2,14.0,0.00054659,22.846226279871,4.0,5.565,6.195,2.4181,0,0.5535,-0.05,-0.02,-0.84,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109721,home,Çaykur Rizespor,Taha Şahin,taha-sahin,T. Şahin,D,37,178,238,M,,1394729,EUR,972172800,D,37,37,False,29.0,19.0,6.0,2.0,0.0,8.0,14.0,11.0,15.0,4.0,7.0,,,,,90.0,59.0,6.3,19.0,0.0564349,163.86288776591,19.0,35.49,14.28,,0,,0.23,0.18,-0.13,,Taha Sahin,,7.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
14109721,home,Çaykur Rizespor,Attila Mocsi,attila-mocsi,A. Mocsi,D,4,188,454,M,,889382,EUR,959558400,D,4,4,False,35.0,30.0,6.0,3.0,0.0,27.0,30.0,3.0,5.0,1.0,4.0,1.0,,,,90.0,43.0,5.2,7.0,0.0154937,88.975525280303,11.0,45.255,15.12,,0,,0.15,0.04,-1.0,,,,1.0,1.0,2.0,1.0,3.0,3.0,,,2.0,,2.0,2.0,2.0,,1.0,2.0,,,,,,,,,,,,,,,,
14109721,home,Çaykur Rizespor,Samet Akaydın,samet-akaydin,S. Akaydın,D,3,190,969,M,,863600,EUR,763516800,D,3,3,False,33.0,29.0,5.0,2.0,0.0,26.0,27.0,3.0,6.0,8.0,4.0,,,,,90.0,49.0,5.7,4.0,0.00113625,124.64992571687,18.0,12.705,8.505,,0,,0.03,0.13,-0.6,,,,,,3.0,1.0,7.0,3.0,,,2.0,,2.0,1.0,,,1.0,3.0,3.0,,,,,,,,,,,,,,,
14109721,home,Çaykur Rizespor,Casper Højer,casper-hojer,C. Højer,D,5,183,148,M,,281233,EUR,785289600,D,5,5,False,25.0,21.0,4.0,1.0,0.0,11.0,11.0,10.0,14.0,6.0,,,,,,83.0,47.0,6.0,11.0,0.0793352,31.884394360886,7.0,23.625,6.825,,1,,0.16,0.09,-0.6,,,,5.0,2.0,,,1.0,2.0,,,,,2.0,,,,,1.0,,True,1.0,0.0137,1.0,-0.02,,,,,,,,,,
14109721,home,Çaykur Rizespor,Muhamed Buljubašić,muhamed-buljubasic,M. Buljubašić,M,18,180,202,M,,1134586,EUR,1088899200,M,18,18,False,16.0,12.0,,,0.0,10.0,12.0,2.0,4.0,1.0,1.0,,,,,61.0,29.0,6.2,9.0,0.00127662,43.100428579034,7.0,12.39,5.985,,0,,-0.01,-0.18,-0.21,,,,1.0,,3.0,2.0,13.0,8.0,2.0,,,,5.0,1.0,,1.0,3.0,3.0,,,,,,,2.0,,,,,,,,,
14109721,home,Çaykur Rizespor,Giannis Papanikolaou,giannis-papanikolaou,G. Papanikolaou,M,6,182,212,M,,856988,EUR,911347200,M,6,6,False,24.0,21.0,3.0,3.0,0.0,15.0,17.0,6.0,7.0,3.0,1.0,,,,,83.0,36.0,6.7,4.0,0.0176089,80.032048546693,9.0,-10.605,4.515,,0,,0.19,0.01,-0.19,,,,,,1.0,,2.0,4.0,2.0,1.0,,,2.0,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,
14109721,home,Çaykur Rizespor,Jesurun Rak-Sakyi,jesurun-rak-sakyi,J. Rak-Sakyi,M,21,178,1017,M,,1101362,EUR,1033776000,M,19,19,False,17.0,16.0,,,1.0,10.0,11.0,6.0,6.0,,3.0,,,,,75.0,27.0,6.6,6.0,0.175226,87.170527688155,9.0,51.345,24.15,,0,,0.25,0.2,-0.13,,,,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,4.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,
14109721,home,Çaykur Rizespor,Qazim Laci,qazim-laci,Q. Laci,M,20,173,992,M,,284395,EUR,822009600,M,20,20,False,30.0,23.0,2.0,1.0,0.0,18.0,21.0,5.0,9.0,2.0,5.0,,,,,63.0,42.0,6.4,11.0,0.0164205,91.877708408667,11.0,46.62,36.015,,2,,0.02,0.09,-0.29,,,,1.0,,,,5.0,,,,1.0,,,,2.0,,2.0,3.0,,,1.0,0.1643,,0.56,,,1.0,1.0,1.0,0.5707,,,,
14109721,home,Çaykur Rizespor,Emrecan Bulut,emrecan-bulut,E. Bulut,F,99,185,166,M,,1480663,EUR,1038268800,M,99,99,False,17.0,11.0,,,0.0,2.0,4.0,9.0,13.0,,1.0,,,,,75.0,29.0,6.0,12.0,0.0258671,97.831269447782,7.0,59.745,32.655,,1,,-0.16,0.19,-0.27,,Emrecan Bulut,,1.0,,1.0,2.0,7.0,5.0,1.0,,,,3.0,1.0,2.0,,2.0,2.0,,,,0.0657,,-0.21,1.0,,,,,,1.0,1.0,,
14109721,home,Çaykur Rizespor,Ali Sowe,ali-sowe,A. Sowe,F,9,186,1037,M,,238394,EUR,771552000,F,9,9,False,24.0,20.0,1.0,1.0,0.0,8.0,9.0,12.0,15.0,,2.0,,,,,90.0,36.0,7.2,11.0,0.00818219,88.023166327572,11.0,50.19,15.96,,1,,-0.09,0.05,0.0,,,,,,4.0,1.0,8.0,2.0,2.0,1.0,,,,,2.0,,,1.0,,,,0.5505,,0.51,2.0,,1.0,1.0,,0.9147,,1.0,,
14109721,home,Çaykur Rizespor,Ibrahim Olawoyin,ibrahim-olawoyin,I. Olawoyin,M,10,178,461,M,,1008173,EUR,880934400,F,10,10,True,13.0,11.0,,,0.0,4.0,5.0,7.0,8.0,1.0,1.0,,,,,29.0,20.0,6.4,7.0,0.0116262,61.351169552515,7.0,38.535,14.07,,0,,-0.1,0.09,0.13,,,,2.0,,,,2.0,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
14109721,home,Çaykur Rizespor,Altin Zeqiri,zeqiri-altin,A. Zeqiri,M,77,185,141,M,,991742,EUR,963878400,M,77,77,True,7.0,5.0,1.0,1.0,0.0,3.0,3.0,2.0,4.0,1.0,,,,,,15.0,12.0,6.6,4.0,0.00259482,82.809578061276,7.0,48.195,31.29,,0,,-0.01,0.04,-0.08,,,,1.0,,,,,2.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
14109721,home,Çaykur Rizespor,Václav Jurečka,vaclav-jurecka,V. Jurečka,F,15,182,207,M,,225850,EUR,772588800,F,15,15,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,,,,,,15.0,6.0,6.4,2.0,0.00012016,11.054822276386,2.0,-5.67,0.105,,0,,-0.01,-0.16,0.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,
14109721,home,Çaykur Rizespor,Mithat Pala,mithat-pala,M. Pala,D,54,172,57,M,,1016393,EUR,966297600,M,54,54,True,4.0,4.0,,,0.0,3.0,3.0,1.0,1.0,,,,,,,11.0,6.0,6.4,1.0,0.00065347,4.5450862478065,1.0,4.095,4.095,,0,,-0.01,-0.01,-0.06,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14109721,home,Çaykur Rizespor,Taylan Antalyalı,taylan-antalyali,T. Antalyalı,M,14,180,286,M,,190197,EUR,789523200,M,14,14,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,,,,,,11.0,5.0,6.4,,0.00469267,23.69181095654,4.0,7.455,5.355,,1,,0.06,0.08,-0.07,,,,,,,,1.0,,,,,,,,,,,1.0,,,,0.0308,,-0.16,,,,,,,1.0,,,
14109721,home,Çaykur Rizespor,Erdem Canpolat,erdem-canpolat,E. Canpolat,G,1,194,88,M,,1066726,EUR,987120000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Erdem Canpolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109721,home,Çaykur Rizespor,Husniddin Alikulov,alikulov-husniddin,H. Alikulov,D,2,186,2627,M,,1121174,EUR,923184000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109721,home,Çaykur Rizespor,Modibo Sagnan,modibo-sagnan,M. Sagnan,D,27,187,580,M,,904759,EUR,924048000,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109721,home,Çaykur Rizespor,Valentin Mihăilă,valentin-mihaila,V. Mihăilă,M,7,177,3270,M,,925242,EUR,949449600,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
