match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelWon,stat_bigChanceCreated,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_totalCross,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_shotOffTarget,stat_blockedScoringAttempt,stat_penaltyConceded,stat_expectedGoals,stat_accurateCross,stat_aerialWon,stat_totalContest,stat_wonContest,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_errorLeadToAShot,stat_bigChanceMissed,stat_dispossessed,stat_goals,stat_errorLeadToAGoal,stat_goodHighClaim,stat_punches,stat_penaltyWon,player_sofascoreId
12514195,home,Boavista,Salvador Agra,,,salvador-agra,S. Agra,M,11,166,97,M,587416,EUR,689817600,F,7,7,False,8.0,1.0,2.0,,0.0,,1.0,3.0,11.0,1.0,,3.0,,,,,,84.0,20.0,7.4,12.0,0.0629324,1,,3.0,,,,,2.0,2.0,,1.0,4.0,,,2.0,,,,0.0727,2.0,1.0,,,,1.0,0.2421,,,,1.0,1.0,,,,,
12514195,home,Boavista,Gonçalo Miguel,Gonçalo Miguel,Cardoso de Almeida,goncalo-almeida,G. Miguel,D,17,181,26,M,1517733,EUR,1052179200,D,35,35,True,5.0,4.0,1.0,,0.0,1.0,2.0,4.0,4.0,1.0,,,,,,,,14.0,10.0,6.0,2.0,0.0418811,0,,,,1.0,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
12514195,home,Boavista,João Barros,João Barros,,joao-barros,J. Barros,F,77,184,46,M,1896795,EUR,1136851200,F,71,71,True,2.0,1.0,,,0.0,,,1.0,4.0,1.0,,,,,,,,18.0,11.0,6.8,6.0,0.00078828,1,,2.0,,1.0,,,2.0,,,,2.0,1.0,,,1.0,,,0.0216,,1.0,1.0,1.0,,,,,,,,,,,,,
12514195,home,Boavista,Ibrahima Camará,,,ibrahima-camara,I. Camará,M,2,190,520,M,976145,EUR,917222400,M,2,2,True,2.0,1.0,1.0,,0.0,,,1.0,2.0,,,,,,,,,12.0,2.0,6.2,1.0,0.00017459,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514195,home,Boavista,Tiago Machado,Tiago,Machado,machado-tiago,T. Machado,F,23,185,33,M,1494437,EUR,1080864000,F,23,23,True,2.0,2.0,,,0.0,2.0,2.0,,,,,,,,,,,12.0,4.0,6.4,1.0,5.251e-05,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514195,home,Boavista,Tomé Sousa,Tomé Sousa,,sousa-tome,T. Sousa,G,1,190,105,M,1521209,EUR,1166227200,G,76,76,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514195,home,Boavista,Alexandre Marques,Alexandre Marques,,alexandre-marques,A. Marques,D,73,186,30,M,1896794,EUR,1130025600,D,73,73,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514195,home,Boavista,Tomás Silva,Tomás Silva,,tomas-silva,T. Silva,D,75,175,24,M,1906695,EUR,1148515200,D,75,75,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514195,home,Boavista,Diego Llorente,Diego Llorente,,diego-llorente,D. Llorente,F,74,179,29,M,1390071,EUR,1002499200,F,74,74,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514195,home,Boavista,Manuel Namora,,,manuel-namora,M. Namora,F,,180,28,M,892423,EUR,887241600,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514195,away,FC Arouca,Nico Mantl,,,nico-mantl,N. Mantl,G,58,193,162,M,888592,EUR,949795200,G,58,58,False,32.0,27.0,10.0,7.0,0.0,24.0,26.0,3.0,6.0,,,10.0,,,1.0,1.0,,90.0,43.0,6.2,6.0,0.00051352,0,-0.7363,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,
12514195,away,FC Arouca,Tiago Esgaio,,,tiago-esgaio,T. Esgaio,D,28,175,68,M,863637,EUR,807235200,D,28,28,False,49.0,42.0,5.0,2.0,0.0,22.0,24.0,21.0,28.0,2.0,,4.0,,,,,,90.0,78.0,7.1,11.0,0.191466,0,,2.0,,5.0,,,1.0,,2.0,2.0,3.0,,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,
12514195,away,FC Arouca,Chico Lamba,,,lamba-chico,C. Lamba,D,15,187,378,M,1153110,EUR,1047254400,D,73,73,False,94.0,90.0,2.0,1.0,0.0,79.0,82.0,11.0,12.0,1.0,,7.0,,,,,,90.0,107.0,6.9,5.0,0.0107347,0,,1.0,,8.0,,,1.0,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
12514195,away,FC Arouca,Jose Fontán,,,jose-fontan,J. Fontán,D,3,182,67,M,964609,EUR,950227200,D,3,3,False,89.0,86.0,7.0,4.0,0.0,75.0,78.0,11.0,11.0,1.0,,2.0,,,,,,90.0,103.0,7.7,5.0,0.00698103,1,,2.0,,5.0,,,2.0,2.0,1.0,,,,2.0,1.0,1.0,,,0.0095,,,,,,,,,,,,,,,,1.0,
12514195,away,FC Arouca,Weverson,,,weverson,Weverson,D,36,185,168,M,905452,EUR,962755200,D,26,26,False,25.0,23.0,1.0,,0.0,14.0,14.0,10.0,13.0,2.0,,2.0,,,,,,55.0,42.0,7.1,6.0,0.05138,0,,3.0,,7.0,,,2.0,,2.0,1.0,2.0,,1.0,,,,,,1.0,3.0,,,,,,,,,,,,,,,
12514195,away,FC Arouca,Pedro Santos,,,santos-pedro,P. S. Carvalho,M,89,183,49,M,1014259,EUR,971308800,M,89,89,False,53.0,47.0,8.0,4.0,0.0,29.0,31.0,18.0,23.0,5.0,1.0,9.0,,,,,,90.0,64.0,6.6,13.0,0.228018,0,,2.0,,1.0,1.0,1.0,1.0,,2.0,,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,
12514195,away,FC Arouca,David Simão,,,david-simao,D. Simão,M,8,183,75,M,54672,EUR,642729600,M,5,5,False,30.0,25.0,2.0,1.0,0.0,16.0,20.0,9.0,11.0,2.0,,2.0,,,,,,45.0,41.0,6.5,8.0,0.0108464,1,,2.0,,4.0,1.0,1.0,2.0,,2.0,,1.0,,,1.0,,1.0,,0.0193,,1.0,,,,,,True,,,,,,,,,
12514195,away,FC Arouca,Alfonso Trezza,,,alfonso-trezza,A. Trezza,M,19,166,267,M,973517,EUR,930009600,M,19,19,False,17.0,12.0,1.0,,0.0,3.0,5.0,10.0,14.0,8.0,1.0,2.0,,,,,,90.0,36.0,6.7,12.0,0.056036,0,,1.0,,1.0,,,3.0,1.0,2.0,1.0,2.0,3.0,,1.0,,,,,1.0,,3.0,,,,,,,,,,,,,1.0,
12514195,away,FC Arouca,Pablo Gozálbez,,,pablo-gozalbez,P. Gozálbez,M,10,170,61,M,996932,EUR,988588800,M,22,22,False,31.0,20.0,4.0,,0.0,8.0,10.0,12.0,22.0,8.0,,4.0,,,,,,78.0,47.0,6.5,15.0,0.0222192,1,,2.0,1.0,4.0,,,,,3.0,1.0,1.0,3.0,,1.0,,,,0.2287,,1.0,1.0,1.0,,1.0,0.248,,,,2.0,,,,,,
12514195,away,FC Arouca,Jason,,,jason,Jason,M,23,179,253,M,330677,EUR,773452800,M,10,10,False,21.0,13.0,1.0,,0.0,4.0,5.0,10.0,20.0,1.0,,4.0,,,,,,78.0,37.0,7.2,14.0,0.0384896,3,,4.0,,1.0,,,2.0,3.0,,1.0,4.0,,,,1.0,1.0,,0.8943,1.0,1.0,1.0,,1.0,1.0,0.8465,,,,,1.0,,,,,
12514195,away,FC Arouca,Vladislav Morozov,,,vladislav-morozov,V. Morozov,F,18,188,174,M,1009460,EUR,971308800,F,9,9,False,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,3.0,,1.0,,,,,,63.0,14.0,6.9,4.0,0.104323,1,,2.0,,1.0,,,1.0,2.0,1.0,1.0,,,,,1.0,,,0.0181,,,1.0,,1.0,,,,,,1.0,,,,,,
12514195,away,FC Arouca,Mamadou Loum,,,mamadou-loum,M. Loum,M,21,193,531,M,796059,EUR,851904000,M,31,31,True,36.0,31.0,1.0,,0.0,18.0,19.0,13.0,17.0,2.0,1.0,1.0,,,,,,45.0,47.0,6.8,6.0,0.0089895,1,,4.0,,2.0,1.0,1.0,1.0,,,,,1.0,1.0,2.0,1.0,,,0.0062,,3.0,,,,,,,,,,,,,,,
12514195,away,FC Arouca,Amadou Dante,,,amadou-dante,A. Dante,D,44,179,1391,M,982610,EUR,970876800,D,27,27,True,23.0,18.0,2.0,1.0,0.0,9.0,12.0,9.0,11.0,2.0,,1.0,,,,,,35.0,28.0,6.6,6.0,0.00315772,1,,,1.0,,,,,,1.0,1.0,,1.0,,,1.0,,,0.0234,,,,,,,,,,,1.0,,,,,,
12514195,away,FC Arouca,Güven Yalçın,,,guven-yalcin,G. Yalçın,F,10,184,349,M,826162,EUR,916617600,F,50,50,True,5.0,2.0,,,0.0,1.0,1.0,1.0,4.0,2.0,,,,,,,,27.0,13.0,6.9,5.0,0.00051252,4,,1.0,,,,,1.0,,1.0,,,,,,1.0,,,1.7763,,1.0,1.0,,1.0,3.0,1.7863,,,1.0,,2.0,,,,,
12514195,away,FC Arouca,Morlaye Sylla,,,morlaye-sylla,M. Sylla,M,2,170,6425,M,822492,EUR,901497600,M,2,2,True,8.0,5.0,3.0,1.0,0.0,1.0,1.0,4.0,7.0,,,2.0,,,,,,12.0,12.0,6.6,4.0,0.0027041,0,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,morlayesylla2
12514195,away,FC Arouca,Miguel Puche,,,puche-miguel,M. Puche,F,11,180,48,M,1000680,EUR,988588800,F,11,11,True,5.0,4.0,,,1.0,2.0,2.0,2.0,4.0,1.0,,,,,,,,12.0,11.0,6.9,2.0,0.00204828,1,,2.0,1.0,1.0,,,,,1.0,2.0,1.0,,,,1.0,,,0.4082,,1.0,1.0,1.0,,,,,,1.0,,,,,,,
12514195,away,FC Arouca,João Valido,,,joao-valido,J. Valido,G,1,185,54,M,973352,EUR,952041600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514195,away,FC Arouca,Alex Pinto,,,pinto-alex,A. Pinto,D,78,187,68,M,1034711,EUR,899856000,D,78,78,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514195,away,FC Arouca,Boris Popović,,,boris-popovic,B. Popović,D,5,189,112,M,902050,EUR,951523200,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514195,away,FC Arouca,Taichi Fukui,,,taichi-fukui,T. Fukui,M,21,177,1092,M,1105857,EUR,1089849600,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
