match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_aerialLost,stat_aerialWon,stat_totalClearance,stat_outfielderBlock,player_sofascoreId,stat_fouls,stat_accurateCross,stat_wasFouled,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_penaltyWon,stat_totalOffside,stat_goalAssist,stat_penaltyFaced,stat_goalsPrevented,stat_penaltyConceded,stat_lastManTackle
11391437,home,Olympique de Marseille,Pau López,pau-lopez,P. López,G,25,189,1242,M,548848,EUR,787276800,G,16,16,False,43.0,25.0,22.0,4.0,23.0,24.0,2.0,19.0,9.0,1.0,1.0,1.0,90.0,49.0,6.6,18.0,0.00062235,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391437,home,Olympique de Marseille,Jonathan Clauss,jonathan-clauss,J. Clauss,M,92,178,2004,M,821728,EUR,717379200,D,7,7,False,27.0,20.0,3.0,2.0,11.0,16.0,9.0,12.0,2.0,,,,45.0,38.0,6.7,9.0,0.0903578,0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11391437,home,Olympique de Marseille,Samuel Gigot,samuel-gigot,S. Gigot,D,2,187,808,M,339231,EUR,750384000,D,4,4,False,41.0,38.0,2.0,1.0,30.0,31.0,8.0,10.0,4.0,,,,90.0,55.0,7.3,3.0,0.0418378,0,,,,3.0,3.0,2.0,,2.0,1.0,,True,1.0,1.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,
11391437,home,Olympique de Marseille,Chancel Mbemba,chancel-mbemba,C. Mbemba,D,18,182,34725,M,238612,EUR,776304000,D,99,99,False,38.0,33.0,4.0,2.0,24.0,26.0,9.0,12.0,1.0,,,,90.0,47.0,7.1,6.0,0.0814734,0,,,,2.0,2.0,,,2.0,1.0,,,,,3.0,1.0,chancel22,2.0,,,,,,,,,,,,,,,,,,,
11391437,home,Olympique de Marseille,Renan Lodi,renan-lodi,R. Lodi,D,16,173,4176,M,851150,EUR,891993600,D,12,12,False,41.0,37.0,4.0,1.0,23.0,25.0,15.0,17.0,1.0,,,,77.0,57.0,7.0,7.0,0.0250936,0,,,1.0,1.0,6.0,1.0,1.0,3.0,,,,,1.0,2.0,,renan_lodi,,1.0,2.0,,,,,,,,,,,,,,,,,
11391437,home,Olympique de Marseille,Geoffrey Kondogbia,geoffrey-kondogbia,G. Kondogbia,M,19,188,2269,M,96544,EUR,729734400,M,19,19,False,40.0,34.0,4.0,3.0,19.0,21.0,15.0,19.0,3.0,,,,90.0,56.0,7.2,6.0,0.0165876,0,,,,4.0,5.0,2.0,6.0,,,,,,1.0,3.0,,,2.0,,4.0,,,,,,,,,,,,,,,,,
11391437,home,Olympique de Marseille,Azzedine Ounahi,azzedine-ounahi,A. Ounahi,M,18,182,33691,M,991421,EUR,956102400,M,8,8,False,47.0,43.0,1.0,1.0,23.0,25.0,21.0,24.0,7.0,,,,90.0,65.0,7.4,9.0,0.0689958,3,,,2.0,5.0,2.0,2.0,1.0,,,1.0,,,,1.0,,azzedine_ounahi,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.1175,0.299,,,,,,,,
11391437,home,Olympique de Marseille,Ismaïla Sarr,ismaila-sarr,I. Sarr,F,7,185,26789,M,845286,EUR,888364800,M,23,23,False,17.0,13.0,1.0,,2.0,3.0,11.0,15.0,2.0,,,,70.0,29.0,6.4,11.0,0.0217091,0,,,1.0,8.0,3.0,,1.0,1.0,1.0,3.0,,4.0,1.0,,,ismaila_sarr18,2.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,
11391437,home,Olympique de Marseille,Amine Harit,amine-harit,A. Harit,M,25,179,11445,M,827522,EUR,866592000,M,11,11,False,56.0,46.0,3.0,1.0,18.0,21.0,28.0,36.0,8.0,,,,87.0,71.0,7.2,15.0,0.0540931,0,,,1.0,6.0,8.0,2.0,,3.0,2.0,1.0,,1.0,1.0,,,amineharit,,,1.0,1.0,5.0,3.0,,,,,,,1.0,,,,,,,
11391437,home,Olympique de Marseille,Iliman Ndiaye,iliman-ndiaye,I. Ndiaye,M,10,180,54701,M,914309,EUR,952300800,M,29,29,False,20.0,17.0,,,7.0,7.0,10.0,14.0,3.0,,,,67.0,30.0,6.6,7.0,0.0166648,0,,,1.0,3.0,3.0,,1.0,,,2.0,,1.0,,,,ilimanndiaye10,1.0,,2.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,
