match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialWon,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,player_sofascoreId,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_keyPass,captain,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_punches,stat_totalOffside,stat_goals,stat_goalAssist
10382275,home,AZ Alkmaar,Mathew Ryan,mathew-ryan,M. Ryan,G,13,184,1521,M,134029,EUR,702691200,G,1,1,False,29.0,26.0,15.0,12.0,20.0,22.0,6.0,7.0,7.0,1.0,3.0,2.0,2.0,90.0,39.0,6.6,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382275,home,AZ Alkmaar,Yukinari Sugawara,yukinari-sugawara,Y. Sugawara,D,3,179,2828,M,905347,EUR,962150400,D,2,2,False,53.0,51.0,5.0,4.0,17.0,18.0,34.0,38.0,5.0,,,,,90.0,69.0,6.7,5.0,2,,,3.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
10382275,home,AZ Alkmaar,Sam Beukema,sam-beukema,S. Beukema,D,31,188,2244,M,898815,EUR,911260800,D,31,31,False,67.0,57.0,8.0,3.0,28.0,32.0,29.0,35.0,11.0,,,,,90.0,81.0,6.8,12.0,0,,,,2.0,7.0,5.0,,,,4.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
10382275,home,AZ Alkmaar,Pantelis Hatzidiakos,hatzidiakos-pantelis,P. Hatzidiakos,D,6,185,761,M,822163,EUR,853545600,D,3,3,False,44.0,43.0,3.0,2.0,30.0,30.0,13.0,14.0,3.0,,,,,69.0,53.0,6.7,2.0,0,,,,,1.0,3.0,,,,3.0,,,,2.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,
10382275,home,AZ Alkmaar,Miloš Kerkez,milos-kerkez,M. Kerkez,D,6,180,25965,M,1097425,EUR,1068163200,D,5,5,False,51.0,44.0,1.0,1.0,18.0,21.0,27.0,36.0,3.0,,,,,90.0,89.0,7.0,17.0,3,Milos,Kerkez,6.0,1.0,3.0,8.0,1.0,2.0,,1.0,3.0,1.0,1.0,2.0,1.0,,,,3.0,1.0,miloskerkez,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,
10382275,home,AZ Alkmaar,Tijjani Reijnders,tijjani-reijnders,T. Reijnders,M,4,185,38542,M,893549,EUR,901670400,M,6,6,False,73.0,71.0,3.0,3.0,16.0,16.0,56.0,61.0,6.0,,,,,90.0,101.0,8.4,10.0,3,,,4.0,1.0,4.0,9.0,,2.0,,1.0,3.0,2.0,1.0,2.0,,,1.0,2.0,2.0,1.0,tijjanireijnders,1.0,5.0,3.0,1.0,1.0,4.0,,,,,,,
10382275,home,AZ Alkmaar,Jordy Clasie,jordy-clasie,J. Clasie,M,8,169,219,M,116946,EUR,677980800,M,8,8,False,76.0,65.0,5.0,3.0,21.0,24.0,44.0,53.0,11.0,,,,,90.0,84.0,7.1,12.0,0,,,1.0,3.0,4.0,2.0,,,,,,,1.0,1.0,,,,3.0,,,,,1.0,1.0,,,3.0,True,,,,,,
10382275,home,AZ Alkmaar,Jens Odgaard,jens-odgaard,J. Odgaard,M,21,188,1839,M,826064,EUR,922838400,M,7,7,False,32.0,23.0,1.0,,5.0,7.0,18.0,27.0,5.0,,,,,90.0,55.0,6.4,19.0,4,,,2.0,4.0,12.0,7.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,,,3.0,1.0,,,4.0,2.0,,,2.0,,1.0,1.0,,,,
10382275,home,AZ Alkmaar,Sven Mijnans,sven-mijnans,S. Mijnans,M,10,190,1199,M,980671,EUR,952560000,M,16,16,False,49.0,38.0,3.0,1.0,15.0,17.0,23.0,35.0,7.0,,,,,90.0,72.0,7.0,21.0,2,,,3.0,1.0,6.0,6.0,,1.0,,,2.0,1.0,1.0,2.0,2.0,2.0,,1.0,4.0,,,,2.0,2.0,,,1.0,,1.0,,,,,
10382275,home,AZ Alkmaar,Đorđe Mihailović,dorde-mihailovic,Đ. Mihailović,M,10,178,760,M,869211,EUR,910656000,M,14,14,False,21.0,16.0,,,9.0,11.0,7.0,10.0,7.0,,,,,59.0,29.0,6.2,9.0,0,,,,,5.0,2.0,,,,,1.0,,2.0,1.0,1.0,,,,2.0,,,,2.0,,,,,,,,,,,
