match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_penaltyWon,stat_expectedGoalsOnTarget,stat_challengeLost,stat_interceptionWon,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_dispossessed,stat_errorLeadToAGoal,stat_totalOffside,captain,stat_hitWoodwork,player_sofascoreId,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_penaltyConceded
14573083,home,AEK Athens,Luka Jović,,,luka-jovic,L. Jović,F,9,181.0,15080,M,319129,EUR,882835200,F,9,9,False,6.0,3.0,,,0.0,,,3.0,6.0,,1.0,,,,,90.0,19.0,7.0,5.0,0.00700497,27.98790361095,4.0,8.82,8.295,,6,,-0.1,0.14,-0.02,,,1.0,4.0,2.0,5.0,,,1.0,,,,1.0,1.0,1.0,1.8372,,,0.26,4.0,3.0,2.0,1.0,,,1.4345,,,,,,,,2.0,,,lukajovic,,,,,
14573083,home,AEK Athens,Niclas Eliasson,,,niclas-eliasson,N. Eliasson,M,19,179.0,710,M,316196,EUR,818294400,M,19,19,True,7.0,7.0,,,1.0,,,7.0,7.0,,,,,,,26.0,21.0,7.2,7.0,0.332071,68.106148332906,8.0,16.8,15.855,,0,,0.41,0.04,-0.05,,7.0,,,2.0,2.0,1.0,,,,1.0,,2.0,1.0,,,15.645871148645,1.0,,,,,,,,,1.0,,3.0,1.0,3.0,,,1.0,,,,,,,,
14573083,home,AEK Athens,Dereck Kutesa,,,dereck-kutesa,D. Kutesa,M,7,176.0,854,M,789984,EUR,881366400,M,7,7,True,6.0,4.0,,,0.0,2.0,2.0,2.0,4.0,,,,,,,26.0,14.0,7.6,4.0,0.00112222,17.639185180969,4.0,-12.39,-0.31500000000001,,1,,-0.06,-0.32,0.13,,,1.0,,2.0,3.0,2.0,1.0,,,2.0,2.0,1.0,,,0.3229,,,0.51,,,1.0,1.0,,,0.7553,,,,,,,,1.0,,,,,,,,
14573083,home,AEK Athens,James Penrice,,,james-penrice,J. Penrice,D,29,175.0,344,M,829190,EUR,914284800,D,29,29,True,16.0,13.0,1.0,,0.0,6.0,6.0,7.0,10.0,,1.0,,,,,13.0,25.0,6.9,6.0,0.131026,46.03455530416,6.0,26.67,19.11,,0,,0.15,0.04,-0.01,,2.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,
14573083,home,AEK Athens,Marko Grujić,,,marko-grujic,M. Grujić,M,4,190.0,1588,M,280835,EUR,829353600,M,4,4,True,3.0,1.0,1.0,,0.0,1.0,1.0,,2.0,,1.0,,,,,15.0,8.0,6.6,2.0,4.3e-06,7.1543000356429,1.0,-4.725,-4.725,,1,,-0.01,0.0,-0.04,,,2.0,3.0,3.0,4.0,,,,,,,,1.0,,0.027,,,-0.2,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,
14573083,home,AEK Athens,Angelos Angelopoulos,,,angelos-angelopoulos,A. Angelopoulos,G,81,185.0,189,M,1005956,EUR,1045612800,G,81,81,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573083,home,AEK Athens,Alberto Brignoli,,,alberto-brignoli,A. Brignoli,G,91,188.0,468,M,142904,EUR,682560000,G,91,91,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573083,home,AEK Athens,Christos Kosidis,Christos Kosidis,,christos-kosidis,C. Kosidis,D,34,182.0,193,M,1195714,EUR,1109462400,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573083,home,AEK Athens,Konstantinos Chrysopoulos,,,chrysopoulos-konstantinos,K. Chrysopoulos,D,5,191.0,271,M,1386595,EUR,1053475200,D,55,55,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573083,away,Universitatea Craiova,Pavlo Isenko,,,isenko-pavlo,P. Isenko,G,77,195.0,146,M,985279,EUR,1058745600,G,77,77,False,29.0,21.0,14.0,7.0,0.0,19.0,23.0,2.0,6.0,1.0,10.0,,2.0,2.0,,90.0,41.0,7.0,9.0,0.00087412,28.646572178792,4.0,-5.5,3.15,0.4116,0,0.3003,0.06,0.01,-0.15,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,3.0,,
14573083,away,Universitatea Craiova,Samuel Teles,,,samuel-teles,S. Teles,M,23,180.0,78,M,1001667,EUR,857088000,D,23,23,False,38.0,31.0,1.0,,0.0,23.0,26.0,8.0,12.0,1.0,4.0,,,,,89.0,58.0,5.8,11.0,0.0647011,128.43405832609,12.0,-93.66,3.99,,4,,0.13,0.18,-0.3,,1.0,1.0,,8.0,3.0,2.0,1.0,1.0,,2.0,2.0,1.0,,3.0,0.097,53.995901740055,2.0,-0.25,,3.0,,,,,,1.0,,1.0,,1.0,2.0,,,,,,,,,1.0,
14573083,away,Universitatea Craiova,Oleksandr Romanchuk,,,oleksandr-romanchuk,O. Romanchuk,D,3,193.0,178,M,937188,EUR,945302400,D,3,3,False,48.0,36.0,7.0,1.0,0.0,30.0,33.0,6.0,15.0,7.0,3.0,,,,,90.0,62.0,6.1,12.0,0.0243773,103.63584303439,12.0,-47.04,13.23,,0,,0.18,0.14,-0.36,,,2.0,1.0,3.0,3.0,,,,,,,,2.0,1.0,,22.923451398077,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,
14573083,away,Universitatea Craiova,Vladimir Screciu,,,vladimir-screciu,V. Screciu,M,6,183.0,279,M,840529,EUR,947721600,D,6,6,False,27.0,24.0,2.0,2.0,0.0,21.0,21.0,3.0,6.0,3.0,2.0,,,,,90.0,36.0,6.1,3.0,0.00079519,91.868674495426,10.0,-59.535,2.625,,0,,-0.04,0.08,-0.3,,,3.0,1.0,3.0,2.0,,,,,1.0,1.0,,,,,27.952676079402,1.0,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,
14573083,away,Universitatea Craiova,Juraj Badelj,,,badelj-juraj,J. Badelj,D,15,190.0,140,M,1216815,EUR,1061683200,D,15,15,False,48.0,40.0,9.0,5.0,0.0,25.0,26.0,15.0,22.0,3.0,,,,,,90.0,56.0,6.5,8.0,0.00788321,152.33523749358,18.0,-53.34,6.195,,0,,0.23,0.08,-0.38,,,1.0,,1.0,4.0,,,,,4.0,3.0,,,,,51.022969395632,2.0,,,,,,,,,,,,,,,,,,,,,,,,
14573083,away,Universitatea Craiova,Nicușor Bancu,,,nicusor-bancu,N. Bancu,D,11,182.0,550,M,199092,EUR,716774400,D,11,11,False,38.0,30.0,7.0,3.0,0.0,17.0,19.0,13.0,19.0,3.0,11.0,,,,,90.0,63.0,6.2,14.0,0.125189,115.59177290589,10.0,-68.67,13.23,,0,,0.3,0.12,-0.62,,3.0,3.0,1.0,10.0,8.0,3.0,2.0,,,3.0,2.0,,2.0,2.0,,63.808631301841,3.0,,,,,,,,,2.0,1.0,1.0,1.0,1.0,2.0,,,True,,,,,,,
14573083,away,Universitatea Craiova,Monday Etim,,,monday-etim,M. Etim,F,12,176.0,160,M,882446,EUR,912729600,M,12,12,False,28.0,25.0,,,0.0,13.0,13.0,12.0,15.0,,4.0,,,,,67.0,39.0,6.1,7.0,0.328066,80.17804359435,8.0,-20.58,4.83,,3,,0.03,0.22,-0.05,,1.0,2.0,,6.0,2.0,,,,,1.0,1.0,4.0,1.0,4.0,0.2092,,,-0.51,,1.0,2.0,,,,0.2778,,,1.0,1.0,2.0,,,,,,,,,,,
14573083,away,Universitatea Craiova,Anzor Mekvabishvili,,,anzor-mekvabishvili,A. Mekvabishvili,M,5,174.0,670,M,965260,EUR,991699200,M,5,5,False,36.0,30.0,3.0,2.0,0.0,17.0,22.0,13.0,14.0,3.0,2.0,,,,,89.0,46.0,6.9,6.0,0.0934873,98.936504345279,6.0,-95.55,-2.73,,1,,0.35,0.16,-0.04,,,,1.0,3.0,1.0,,,1.0,,,,,,2.0,0.0324,73.622620013508,2.0,0.01,,,,,,,,1.0,3.0,,,2.0,,,,,,,,,,,
14573083,away,Universitatea Craiova,Alexandru Cicâldău,,,alexandru-cicaldau,A. Cicâldău,M,20,178.0,682,M,827540,EUR,868320000,M,20,20,False,34.0,26.0,3.0,2.0,0.0,10.0,11.0,16.0,23.0,1.0,1.0,,,,,81.0,55.0,8.4,12.0,0.146362,74.751762731315,9.0,-47.565,6.615,,1,,0.21,0.14,0.29,,4.0,,1.0,2.0,6.0,3.0,2.0,,,2.0,,2.0,1.0,1.0,0.1367,24.046538399529,1.0,0.54,,,1.0,1.0,2.0,,0.6259,,1.0,3.0,,2.0,,,,,,,,,,,
14573083,away,Universitatea Craiova,Ștefan Baiaram,,,stefan-baiaram,Ș. Baiaram,M,10,185.0,651,M,988473,EUR,1041292800,M,10,10,False,28.0,23.0,1.0,1.0,0.0,7.0,9.0,16.0,19.0,,4.0,,,,,81.0,41.0,7.1,9.0,0.0747362,86.539159584714,10.0,-53.13,7.56,,4,,-0.21,0.25,-0.04,,,1.0,4.0,1.0,5.0,,,2.0,,1.0,,3.0,,1.0,0.6223,12.940903986971,1.0,0.29,2.0,,2.0,1.0,,,0.4624,,1.0,,,,,,2.0,,,,,,,,
14573083,away,Universitatea Craiova,Assad Al-Hamlawi,,,assad-al-hamlawi,A. Al-Hamlawi,F,9,185.0,704,M,1014575,EUR,972604800,F,9,9,False,25.0,17.0,1.0,,1.0,8.0,9.0,9.0,16.0,2.0,2.0,,,,,90.0,37.0,6.0,13.0,0.015818,13.259048414301,3.0,-1.68,4.515,,2,,-0.12,0.11,0.19,,,6.0,,8.0,1.0,,,1.0,,1.0,1.0,3.0,,,0.2872,,,-0.56,1.0,1.0,,,,,,,,,,1.0,2.0,,,,,,,,,,
14573083,away,Universitatea Craiova,Carlos Mora,,,carlos-mora,C. Mora,D,17,178.0,575,M,1020202,EUR,984873600,F,17,17,True,9.0,5.0,1.0,,0.0,3.0,5.0,2.0,4.0,1.0,1.0,,,,,23.0,18.0,6.2,8.0,0.00060601,28.461238036743,4.0,-6.93,5.775,,0,,-0.16,-0.03,0.13,,,1.0,,5.0,2.0,2.0,1.0,,,,,2.0,1.0,2.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,
14573083,away,Universitatea Craiova,Alexandru Crețu,,,alexandru-cretu,A. Crețu,M,4,189.0,120,M,229678,EUR,704073600,M,4,4,True,5.0,3.0,1.0,,0.0,3.0,4.0,,1.0,,3.0,,,,,9.0,10.0,6.2,5.0,5.33e-05,16.444381596795,2.0,-6.825,0.21000000000001,,0,,-0.04,0.04,-0.16,,,,1.0,2.0,1.0,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
14573083,away,Universitatea Craiova,Lyes Houri,,,lyes-houri,L. Houri,M,14,169.0,88,M,280461,EUR,822009600,M,14,14,True,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,,,,,,,9.0,7.0,5.9,1.0,0.00019854,3.737382105164,1.0,-3.675,-3.675,,0,,-0.01,0.03,-0.46,,,2.0,,3.0,2.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
14573083,away,Universitatea Craiova,Vasile Mogoș,,,vasile-mogos,V. Mogoș,D,19,186.0,170,M,369056,EUR,720489600,D,19,19,True,2.0,,,,0.0,,,,2.0,,,,,,,10.0,3.0,6.1,3.0,,,,,,,0,,0.0,,-0.36,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573083,away,Universitatea Craiova,Nikola Stevanović,,,nikola-stevanovic,N. Stevanović,D,24,190.0,72,M,834180,EUR,905644800,D,24,24,True,2.0,,2.0,,0.0,,,,2.0,,,,,,,10.0,2.0,5.9,2.0,,,,,,,0,,-0.01,,-0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573083,away,Universitatea Craiova,Silviu Lung Jr.,,,silviu-lung-jr,S. Lung Jr.,G,1,189.0,122,M,44556,EUR,612921600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573083,away,Universitatea Craiova,Laurenţiu Popescu,,,laurentiu-popescu,L. Popescu,G,21,185.0,137,M,844468,EUR,853545600,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573083,away,Universitatea Craiova,Florin Ştefan,,,florin-stefan,F. Ştefan,D,2,182.0,101,M,887741,EUR,831600000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573083,away,Universitatea Craiova,Luca Basceanu,,,luca-basceanu,L. Basceanu,M,29,175.0,104,M,1426622,EUR,1147824000,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573083,away,Universitatea Craiova,David Matei,David Matei,,david-matei,D. Matei,M,30,,138,M,1500748,EUR,1153267200,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573083,away,Universitatea Craiova,Steven Nsimba,,,steven-nsimba,S. Nsimba,F,7,183.0,255,M,1102081,EUR,833500800,F,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573083,away,Universitatea Craiova,Denis Muntean,Denis,Muntean,denis-muntean,D. Muntean,F,38,170.0,31,M,1562195,EUR,1242172800,M,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
