match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,captain,stat_unsuccessfulTouch,stat_wasFouled,stat_totalContest,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,stat_keyPass,stat_shotOffTarget,stat_fouls,player_firstName,player_lastName,stat_errorLeadToAShot,stat_wonContest,stat_savedShotsFromInsideTheBox,stat_clearanceOffLine
10385743,home,Brighton & Hove Albion,Robert Sánchez,robert-sanchez,R. Sánchez,G,1,197,18379,M,RS1,920546,EUR,879811200,G,1,1,False,22.0,10.0,18.0,6.0,5.0,5.0,5.0,17.0,8.0,1.0,1.0,1.0,1.0,90.0,28.0,7.1,13.0,0.0,0.0,0.00131618,0,0.0622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385743,home,Brighton & Hove Albion,Joël Veltman,joel-veltman,J. Veltman,D,34,184,1147,M,,219572,EUR,695433600,D,34,34,False,40.0,34.0,2.0,,22.0,25.0,12.0,15.0,8.0,,,,,90.0,64.0,7.3,9.0,0.1245,0.0,0.0401595,1,,2.0,2.0,4.0,4.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,
10385743,home,Brighton & Hove Albion,Lewis Dunk,lewis-dunk,L. Dunk,D,5,190,1911,M,,115365,EUR,690681600,D,5,5,False,32.0,26.0,8.0,4.0,17.0,17.0,9.0,15.0,7.0,,,,,90.0,48.0,7.2,7.0,0.0,0.0,0.00329488,0,,2.0,2.0,2.0,4.0,,,,7.0,,2.0,,,True,1.0,2.0,,,,,,,,,,,,,,,,
10385743,home,Brighton & Hove Albion,Adam Webster,adam-webster,A. Webster,D,4,191,505,M,,216308,EUR,789177600,D,4,4,False,28.0,21.0,3.0,1.0,7.0,8.0,14.0,20.0,4.0,,,,,90.0,44.0,6.8,11.0,0.0,0.0,0.00860019,0,,1.0,5.0,3.0,6.0,1.0,,,3.0,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,
10385743,home,Brighton & Hove Albion,Solly March,solly-march,S. March,M,7,180,1255,M,,301288,EUR,774662400,M,7,7,False,33.0,19.0,2.0,1.0,2.0,7.0,18.0,31.0,5.0,,,,,74.0,50.0,7.0,20.0,0.291,0.1206,0.196187,3,,1.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,,2.0,,,,1.0,,,5.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,
10385743,home,Brighton & Hove Albion,Alexis Mac Allister,alexis-mac-allister,A. Mac Allister,M,10,176,71412,M,Macca10,895324,EUR,914457600,M,10,10,False,53.0,46.0,9.0,7.0,15.0,18.0,31.0,35.0,9.0,,,,,90.0,64.0,7.4,7.0,0.045,0.0,0.0322892,2,,,,4.0,8.0,3.0,,,,,,7.0,5.0,,,1.0,,,,,,,,,2.0,1.0,,,,,,
10385743,home,Brighton & Hove Albion,Moisés Caicedo,moises-caicedo,M. Caicedo,M,25,178,79319,M,MoisesCaicedo55,987650,EUR,1004659200,M,25,25,False,42.0,33.0,6.0,2.0,10.0,14.0,23.0,28.0,8.0,,,,,90.0,52.0,6.7,11.0,0.017,0.0613,0.0347763,1,,,,5.0,4.0,3.0,,1.0,1.0,,2.0,4.0,3.0,,1.0,,1.0,,,,,,,1.0,,1.0,,,1.0,,,
10385743,home,Brighton & Hove Albion,Leandro Trossard,leandro-trossard,L. Trossard,F,19,172,31477,M,leandrotrossard,135666,EUR,786499200,M,11,11,False,30.0,20.0,3.0,2.0,3.0,5.0,17.0,28.0,7.0,,,,,75.0,43.0,6.7,17.0,0.1204,0.0348,0.0452597,2,,,1.0,4.0,2.0,,1.0,1.0,,,,,,,2.0,,2.0,3.0,,,,1.0,,,,3.0,,,,1.0,,
10385743,home,Brighton & Hove Albion,Adam Lallana,adam-lallana,A. Lallana,M,10,172,1210,M,,17054,EUR,579225600,F,14,14,False,26.0,22.0,1.0,,7.0,7.0,15.0,19.0,5.0,,,,,65.0,37.0,6.4,8.0,0.2702,0.8625,0.0375264,2,,1.0,,7.0,1.0,2.0,2.0,2.0,,,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,,,,,1.0,,,,,,
10385743,home,Brighton & Hove Albion,Pascal Groß,pascal-gross,P. Groß,M,30,181,4733,M,pascalgross65,48480,EUR,676944000,F,13,13,False,38.0,30.0,5.0,3.0,5.0,5.0,25.0,42.0,1.0,,,,,90.0,55.0,6.8,19.0,0.537,0.0,0.568592,1,,2.0,1.0,4.0,2.0,1.0,1.0,,1.0,,,,,,1.0,1.0,,9.0,,,1.0,,,4.0,1.0,,,,,,,
10385743,home,Brighton & Hove Albion,Danny Welbeck,danny-welbeck,D. Welbeck,F,18,185,4510,M,,33902,EUR,659577600,F,18,18,False,9.0,8.0,,,,,8.0,9.0,2.0,,,,,90.0,18.0,6.7,5.0,0.0925,0.0,0.017518,1,,4.0,4.0,7.0,5.0,,1.0,,,,,1.0,1.0,,3.0,,,,,,,1.0,,1.0,,2.0,,,,,,
