match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_hitWoodwork,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_challengeLost,stat_totalContest,stat_unsuccessfulTouch,stat_keyPass,stat_wonContest,stat_bigChanceCreated,player_sofascoreId,stat_dispossessed,stat_bigChanceMissed,stat_goodHighClaim,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside
14109719,home,Göztepe,Mateusz Lis,mateusz-lis,M. Lis,G,1,192.0,577,M,798375,EUR,857001600,G,1,1,False,True,27.0,11.0,24.0,8.0,0.0,6.0,7.0,5.0,20.0,1.0,1.0,6.0,2.0,3.0,90.0,32.0,7.1,16.0,0.0120479,56.357835283917,7.0,49.875,14.385,0.2432,0,0.5013,0.16,0.02,0.2,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109719,home,Göztepe,Taha Altıkardeş,taha-altikardes,T. Altıkardeş,D,4,188.0,271,M,1101279,EUR,1061510400,D,4,4,False,,15.0,12.0,3.0,1.0,0.0,9.0,11.0,3.0,4.0,,9.0,1.0,,,89.0,36.0,7.6,3.0,0.103356,51.925465492983,5.0,-6.72,3.15,,1,,0.19,0.0,0.53,,,,1.0,1.0,1.0,4.0,3.0,7.0,1.0,1.0,4.0,3.0,3.0,1.0,2.0,0.0116,-0.13,,,,,,,,,,,,,,
14109719,home,Göztepe,Héliton,heliton,Héliton,D,5,196.0,324,M,922725,EUR,816220800,D,5,5,False,,23.0,18.0,4.0,2.0,0.0,11.0,13.0,7.0,10.0,,6.0,1.0,,,90.0,38.0,7.3,8.0,0.00533249,23.669035500293,3.0,16.065,9.975,,0,,0.08,0.02,0.53,,,,,,1.0,5.0,4.0,8.0,,1.0,,3.0,3.0,,1.0,,,1.0,1.0,2.0,1.0,,,,,,,,,,
14109719,home,Göztepe,Malcom Bokele,malcom-bokele,M. Bokele,D,26,193.0,545,M,1122632,EUR,950313600,D,26,26,False,,30.0,22.0,3.0,,0.0,13.0,13.0,9.0,17.0,,7.0,,,,90.0,42.0,6.6,8.0,0.00484318,107.593568919,10.0,99.33,33.285,,1,,0.07,0.07,0.23,,,,,,3.0,3.0,6.0,3.0,1.0,,2.0,,,,2.0,0.0074,-0.11,1.0,,,,,,,,,,,,,
14109719,home,Göztepe,Ruan,ruan,Ruan,D,2,174.0,157,M,868049,EUR,801705600,M,13,13,False,,11.0,6.0,3.0,,0.0,2.0,2.0,4.0,9.0,,3.0,4.0,,,89.0,37.0,7.4,12.0,0.385934,72.45949155698,6.0,58.695,23.73,,0,,0.44,0.08,0.24,,,,1.0,1.0,1.0,1.0,5.0,7.0,,,1.0,3.0,2.0,1.0,2.0,,,,4.0,2.0,2.0,2.0,1.0,,,,,,,,
14109719,home,Göztepe,Anthony Junior Dennis,dennis-anthony-junior,A. J. Dennis,M,30,180.0,461,M,1484438,EUR,1087776000,M,30,30,False,,34.0,23.0,4.0,1.0,0.0,11.0,16.0,12.0,18.0,,,11.0,,,90.0,49.0,7.3,14.0,0.0932535,119.86683981862,17.0,71.295,23.52,,0,,0.21,0.29,-0.04,,,,,,,1.0,3.0,8.0,,,,3.0,2.0,2.0,,,,2.0,3.0,1.0,,2.0,,,,,,,,,
14109719,home,Göztepe,Novatus Miroshi,novatus-miroshi,N. Miroshi,M,20,185.0,3867,M,1103597,EUR,1030924800,M,20,20,False,,15.0,12.0,6.0,3.0,0.0,5.0,6.0,7.0,9.0,,3.0,6.0,,,68.0,31.0,6.6,8.0,0.0126298,59.370318825694,8.0,18.27,18.06,,2,,0.16,0.12,0.26,,,,,,1.0,,5.0,,2.0,1.0,3.0,,,,3.0,0.1979,-0.16,,,3.0,1.0,,,novatus_40,2.0,,,,,,
14109719,home,Göztepe,Amine Cherni,cherni-amine,A. Cherni,D,15,181.0,874,M,1094487,EUR,994464000,M,15,15,False,,24.0,17.0,3.0,1.0,0.0,5.0,10.0,12.0,14.0,,,5.0,,,90.0,51.0,6.7,19.0,0.0134061,44.419535789743,8.0,-23.205,7.245,,0,,0.04,-0.31,0.14,,Amine Cherni,,6.0,1.0,3.0,3.0,6.0,6.0,,,,3.0,1.0,,,,,,1.0,2.0,,,,,2.0,,,,,,
14109719,home,Göztepe,Efkan Bekiroğlu,efkan-bekiroglu,E. Bekiroğlu,M,11,185.0,168,M,800458,EUR,811036800,F,11,11,False,,12.0,8.0,,,0.0,1.0,2.0,7.0,10.0,,,4.0,,,68.0,33.0,6.9,12.0,0.0814673,60.614689906094,6.0,32.865,15.54,,2,,0.14,0.15,-0.02,,,,5.0,3.0,,,4.0,5.0,2.0,,,3.0,2.0,,1.0,0.0226,-0.11,,5.0,3.0,2.0,2.0,,,,,,,,,
14109719,home,Göztepe,Janderson,janderson,Janderson,F,39,189.0,658,M,1462989,EUR,925948800,F,39,39,False,,17.0,11.0,,,0.0,4.0,4.0,7.0,13.0,,,3.0,,,90.0,37.0,6.2,17.0,0.0190833,209.85241622151,17.0,19.425,24.15,,1,,-0.3,0.25,-0.11,,Janderson,,1.0,,10.0,4.0,14.0,8.0,1.0,,,2.0,2.0,,3.0,0.0803,-0.3,,3.0,5.0,1.0,2.0,,,1.0,1.0,,,,,
14109719,home,Göztepe,Juan Santos da Silva,juan,Juan,F,9,176.0,1031,M,1009928,EUR,1015459200,F,9,9,False,,12.0,6.0,,,0.0,1.0,1.0,5.0,11.0,,,3.0,,,90.0,23.0,6.0,12.0,0.0367185,60.513045757214,9.0,9.975,6.3,,0,,-0.34,0.25,-0.05,,,,,,5.0,1.0,8.0,4.0,,,,1.0,1.0,1.0,1.0,,,,3.0,3.0,,1.0,,,1.0,,,,,,
