match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_dispossessed,stat_keyPass,stat_outfielderBlock,captain,stat_bigChanceCreated,stat_shotOffTarget,stat_clearanceOffLine,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_errorLeadToAShot,stat_hitWoodwork,player_sofascoreId,stat_goalAssist
10438061,home,Estoril Praia,Daniel Figueira,,,daniel-figueira,D. Figueira,G,99,189,80,M,862060,EUR,900892800,G,99,99,False,34.0,26.0,14.0,7.0,24.0,28.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,90.0,45.0,6.2,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438061,home,Estoril Praia,Tiago Santos,,,tiago-santos,T. Santos,D,22,175,1632,M,1087364,EUR,1027382400,D,62,62,False,27.0,21.0,5.0,4.0,17.0,20.0,4.0,7.0,,1.0,8.0,,1.0,2.0,,,90.0,48.0,7.2,9.0,0,1.0,1.0,3.0,4.0,2.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,
10438061,home,Estoril Praia,Pedro Álvaro,,,pedro-alvaro,P. Álvaro,D,,186,247,M,869330,EUR,951955200,D,23,23,False,35.0,29.0,6.0,4.0,24.0,28.0,5.0,7.0,1.0,3.0,1.0,1.0,2.0,2.0,,,90.0,41.0,6.2,7.0,0,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10438061,home,Estoril Praia,Bernardo Vital,,,vital-bernardo,B. Vital,D,13,187,192,M,1065442,EUR,978048000,D,3,3,False,43.0,37.0,7.0,5.0,33.0,36.0,4.0,7.0,2.0,4.0,3.0,1.0,4.0,,,,90.0,51.0,6.6,6.0,0,,,,,,,1.0,3.0,,,,1.0,,,,,,,,,,,,,,,
10438061,home,Estoril Praia,Joãozinho,,,joaozinho,Joãozinho,D,31,185,30,M,156319,EUR,615340800,D,31,31,False,28.0,25.0,3.0,3.0,15.0,17.0,10.0,11.0,,3.0,3.0,2.0,1.0,2.0,,,90.0,43.0,6.6,6.0,0,2.0,1.0,,1.0,,,1.0,,,,1.0,1.0,True,1.0,,,,,,,,,,,,,
10438061,home,Estoril Praia,Rosier Loreintz,,,loreintz-rosier,R. Loreintz,M,32,190,106,M,954812,EUR,903052800,M,32,32,False,35.0,27.0,3.0,2.0,16.0,17.0,11.0,18.0,,5.0,6.0,,1.0,5.0,,,90.0,50.0,6.9,11.0,2,1.0,1.0,,4.0,2.0,1.0,1.0,2.0,2.0,1.0,,,,,2.0,,,,,,,,,,,,
10438061,home,Estoril Praia,Mor Ndiaye,,,mor-ndiaye,M. Ndiaye,M,19,185,163,M,979225,EUR,974764800,M,25,25,False,31.0,28.0,3.0,1.0,19.0,20.0,9.0,11.0,,3.0,1.0,,3.0,8.0,,,78.0,42.0,7.2,5.0,0,,,2.0,1.0,,1.0,,2.0,,1.0,,3.0,,,,1.0,,,,,,,,,,,
10438061,home,Estoril Praia,Tiago Gouveia,,,tiago-gouveia,T. Gouveia,F,47,176,1493,M,976410,EUR,992822400,M,21,21,False,11.0,7.0,1.0,1.0,4.0,4.0,4.0,8.0,,4.0,7.0,1.0,,4.0,,,90.0,27.0,6.9,8.0,1,3.0,1.0,,3.0,2.0,2.0,3.0,1.0,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,
10438061,home,Estoril Praia,Francisco Geraldes,,,francisco-geraldes,F. Geraldes,M,8,175,224,M,314376,EUR,798163200,M,10,10,False,29.0,22.0,6.0,3.0,14.0,15.0,8.0,17.0,,3.0,6.0,2.0,1.0,5.0,,,68.0,50.0,6.9,13.0,0,1.0,1.0,4.0,2.0,1.0,2.0,3.0,,,1.0,,,,,,,3.0,,,,,,,,,,
10438061,home,Estoril Praia,Rodrigo Martins,,,rodrigo-martins,R. Martins,F,7,177,39,M,945059,EUR,905817600,M,7,7,False,8.0,6.0,2.0,2.0,2.0,3.0,4.0,6.0,,7.0,5.0,3.0,1.0,5.0,,,68.0,23.0,6.2,6.0,1,3.0,2.0,,1.0,1.0,2.0,2.0,3.0,,,,1.0,,,1.0,,1.0,,,1.0,1.0,,,,,,
