match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalCross,stat_dispossessed,stat_keyPass,player_firstName,player_lastName,captain,stat_accurateCross,player_sofascoreId,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_totalOffside,stat_goals,stat_bigChanceCreated
10388265,home,Hertha BSC,Wilfried Kanga,wilfried-kanga,W. Kanga,F,7,189,938,M,838640,EUR,888019200,F,18,18,False,10.0,4.0,1.0,1.0,,,4.0,11.0,2.0,5.0,,,,,,74.0,19.0,6.5,9.0,0.0,0.0,0.00346318,0,,3.0,5.0,,,2.0,,,,1.0,1.0,3.0,1.0,,,1.0,,,,,,,,,,,,
10388265,home,Hertha BSC,Marco Richter,marco-richter,M. Richter,M,23,176,248,M,796027,EUR,880329600,F,23,23,True,11.0,6.0,4.0,2.0,5.0,6.0,1.0,5.0,,4.0,,2.0,,,,28.0,32.0,6.6,14.0,0.0578,0.0,0.00088365,2,,,2.0,1.0,2.0,2.0,1.0,1.0,3.0,,1.0,3.0,1.0,,,,,,,,,,,,,,,
10388265,home,Hertha BSC,Suat Serdar,suat-serdar,S. Serdar,M,8,183,677,M,800408,EUR,860716800,M,8,8,True,9.0,6.0,2.0,2.0,3.0,5.0,3.0,4.0,,3.0,,1.0,,,,28.0,14.0,6.7,3.0,0.0712,0.0282,0.00310038,1,,,3.0,1.0,,,2.0,1.0,,1.0,2.0,,,,,,,,,,,,,1.0,,,,
10388265,home,Hertha BSC,Jessic Ngankam,ngankam-jessic,J. Ngankam,F,24,180,394,M,906276,EUR,964051200,F,24,24,True,1.0,1.0,,,,,1.0,1.0,,,,,,,,28.0,6.0,6.6,2.0,0.0,0.0,0.00163336,0,,1.0,4.0,,,,,,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,
10388265,home,Hertha BSC,Stevan Jovetić,stevan-jovetic,S. Jovetić,F,8,183,1799,M,37126,EUR,625968000,F,19,19,True,7.0,6.0,,,,1.0,6.0,6.0,2.0,3.0,,,,,,16.0,10.0,6.5,3.0,0.0555,0.0,0.0120998,1,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
10388265,home,Hertha BSC,Florian Niederlechner,florian-niederlechner,F. Niederlechner,F,7,186,341,M,156146,EUR,656726400,F,7,7,True,4.0,2.0,,,1.0,2.0,1.0,2.0,2.0,2.0,,,,,,16.0,6.0,6.4,3.0,0.0,0.0,0.00129591,0,,,,,,,,,1.0,,,,,,,,,,Florian,Niederlechner,,,,,,,,
10388265,home,Hertha BSC,Tjark Ernst,tjark-ernst,T. Ernst,G,1,193,378,M,1019319,EUR,1047686400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388265,home,Hertha BSC,Maximilian Mittelstädt,maximilian-mittelstadt,M. Mittelstädt,D,7,178,2368,M,788949,EUR,858643200,D,17,17,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388265,home,Hertha BSC,Agustín Rogel,agustin-rogel,A. Rogel,D,3,190,476,M,875293,EUR,877046400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388265,home,Hertha BSC,Ivan Šunjić,ivan-sunjic,I. Šunjić,M,26,185,1157,M,283833,EUR,844819200,M,34,34,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388265,away,RB Leipzig,Janis Blaswich,janis-blaswich,J. Blaswich,G,28,193,639,M,96832,EUR,673142400,G,21,21,False,34.0,27.0,9.0,3.0,25.0,26.0,2.0,8.0,,,,10.0,2.0,1.0,1.0,90.0,46.0,7.2,7.0,0.0,0.0,0.00096589,0,0.0282,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388265,away,RB Leipzig,Mohamed Simakan,mohamed-simakan,M. Simakan,D,3,187,5879,M,945063,EUR,957312000,D,2,2,False,75.0,62.0,6.0,3.0,33.0,38.0,29.0,37.0,2.0,8.0,3.0,8.0,,,,90.0,91.0,7.0,18.0,0.4136,0.6697,0.0381968,1,,4.0,8.0,1.0,,,1.0,1.0,1.0,2.0,4.0,1.0,1.0,,,,2.0,2.0,,,,,,1.0,1.0,,,
10388265,away,RB Leipzig,Willi Orbán,willi-orban,W. Orbán,D,4,186,3115,M,136924,EUR,720748800,D,4,4,False,68.0,62.0,4.0,2.0,51.0,54.0,11.0,14.0,4.0,5.0,7.0,3.0,,,,90.0,82.0,7.1,6.0,0.0,0.0,0.00395768,0,,4.0,5.0,,,1.0,,,,1.0,1.0,,,,,,,,,,True,,,,,,,
10388265,away,RB Leipzig,Joško Gvardiol,josko-gvardiol,J. Gvardiol,D,24,186,50096,M,964994,EUR,1011744000,D,32,32,False,78.0,63.0,9.0,5.0,42.0,49.0,21.0,29.0,,2.0,8.0,3.0,,,,90.0,100.0,7.9,15.0,0.0467,0.0,0.0158091,1,,5.0,8.0,,1.0,2.0,2.0,1.0,,,2.0,1.0,1.0,,2.0,,,,,,,,JGvardiol,,,,,
10388265,away,RB Leipzig,Benjamin Henrichs,benjamin-henrichs,B. Henrichs,D,39,182,1142,M,319857,EUR,856656000,M,39,39,False,40.0,33.0,1.0,1.0,10.0,12.0,23.0,28.0,1.0,3.0,3.0,1.0,,,,90.0,69.0,6.9,12.0,0.1729,0.0,0.02328,4,,1.0,4.0,,2.0,,1.0,,3.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,2.0,,
10388265,away,RB Leipzig,Kevin Kampl,kevin-kampl,K. Kampl,M,,178,752,M,84251,EUR,655430400,M,44,44,False,46.0,39.0,2.0,1.0,9.0,9.0,30.0,37.0,1.0,7.0,4.0,7.0,,,,90.0,67.0,6.8,14.0,0.0,0.0,0.104631,0,,2.0,5.0,4.0,,1.0,,,5.0,2.0,,2.0,1.0,,1.0,,1.0,3.0,,,,,,,,,,
10388265,away,RB Leipzig,Amadou Haidara,amadou-haidara,A. Haidara,M,21,174,6620,M,822708,EUR,886204800,M,8,8,False,48.0,38.0,2.0,2.0,15.0,19.0,23.0,29.0,2.0,5.0,,12.0,,,,78.0,62.0,7.7,10.0,0.9394,0.9864,0.0296392,1,,1.0,6.0,1.0,,2.0,4.0,3.0,,1.0,2.0,,,,,,,,,,,,amadou_haidara04,1.0,,,1.0,
10388265,away,RB Leipzig,David Raum,david-raum,D. Raum,D,22,180,2192,M,856076,EUR,893203200,M,22,22,False,53.0,43.0,8.0,4.0,22.0,27.0,22.0,33.0,2.0,5.0,,7.0,,,,84.0,87.0,7.2,19.0,0.0445,0.0688,0.129895,1,,1.0,5.0,1.0,,,3.0,1.0,1.0,,1.0,2.0,1.0,,,7.0,,2.0,,,,1.0,,1.0,,,,
10388265,away,RB Leipzig,Dominik Szoboszlai,dominik-szoboszlai,D. Szoboszlai,M,8,187,77008,M,869856,EUR,972432000,F,17,17,False,67.0,55.0,3.0,2.0,22.0,24.0,36.0,49.0,1.0,5.0,1.0,3.0,,,,90.0,93.0,7.7,22.0,0.3195,0.1866,0.482546,3,,1.0,4.0,1.0,1.0,,1.0,1.0,3.0,1.0,1.0,2.0,1.0,,,6.0,1.0,4.0,,,,3.0,DomSzobo,2.0,,,,1.0
10388265,away,RB Leipzig,Timo Werner,timo-werner,T. Werner,F,36,180,18941,M,232306,EUR,826070400,F,11,11,False,26.0,24.0,,,5.0,5.0,19.0,21.0,1.0,4.0,,,,,,63.0,36.0,6.5,8.0,0.1013,0.0,0.0349682,2,,,,,1.0,1.0,,,3.0,,,2.0,,1.0,,,1.0,,,,,,timowerner,,,,,
10388265,away,RB Leipzig,Emil Forsberg,emil-forsberg,E. Forsberg,M,10,179,2256,M,51785,EUR,688176000,F,10,10,False,14.0,12.0,,,2.0,3.0,10.0,11.0,1.0,8.0,1.0,2.0,,,,63.0,30.0,6.9,7.0,0.0798,0.2035,0.121613,1,,,4.0,2.0,,,1.0,,1.0,2.0,1.0,1.0,1.0,,1.0,,4.0,1.0,,,,,,1.0,,1.0,,
10388265,away,RB Leipzig,Dani Olmo,dani-olmo,D. Olmo,M,20,179,190811,M,789071,EUR,894499200,M,7,7,True,15.0,11.0,,,2.0,3.0,9.0,12.0,,3.0,,3.0,,,,27.0,26.0,6.7,9.0,0.0212,0.0,0.143129,1,,,3.0,,,,1.0,1.0,2.0,,,4.0,2.0,1.0,,,1.0,1.0,,,,,DaniOlmo,,,,,
10388265,away,RB Leipzig,André Silva,andre-silva,A. Silva,F,9,185,5788,M,190159,EUR,815616000,F,19,19,True,9.0,5.0,1.0,,,2.0,5.0,7.0,2.0,2.0,,3.0,,,,27.0,23.0,6.9,11.0,0.2382,0.0,0.101346,3,,1.0,4.0,,1.0,1.0,1.0,1.0,6.0,1.0,,1.0,1.0,2.0,,,,1.0,,,,,andresilva9,,,,,
10388265,away,RB Leipzig,Lukas Klostermann,lukas-klostermann,L. Klostermann,D,16,188,717,M,319853,EUR,833760000,D,16,16,True,4.0,4.0,,,2.0,2.0,2.0,2.0,,,,,,,,12.0,5.0,6.6,,0.0,0.0,0.042312,0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
10388265,away,RB Leipzig,Marcel Halstenberg,marcel-halstenberg,M. Halstenberg,D,,187,311,M,103364,EUR,685929600,D,23,23,True,1.0,,,,,1.0,,,,,3.0,1.0,,,,11.0,9.0,6.9,2.0,0.0,0.0,0.00058704,0,,2.0,3.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10388265,away,RB Leipzig,Ørjan Nyland,orjan-nyland,Ø. Nyland,G,13,192,1031,M,22209,EUR,652924800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388265,away,RB Leipzig,Konrad Laimer,konrad-laimer,K. Laimer,D,27,180,7452,M,355492,EUR,864691200,M,27,27,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,KonradLaimer,,,,,
10388265,away,RB Leipzig,Sanoussy Ba,sanoussy-ba,S. Ba,D,25,178,145,M,1142701,EUR,1073260800,D,25,25,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,Sanoussy,Ba,,,,,,,,
10388265,away,RB Leipzig,Abdou Diallo,abdou-diallo,A. Diallo,D,37,188,2776,M,280435,EUR,831168000,D,37,37,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
