match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_keyPass,stat_accurateCross,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,stat_goals,stat_goalAssist,stat_hitWoodwork
10665964,home,Al Batin,Renzo López,renzo-lopez,R. López,F,31,190.0,440,M,926513,EUR,766454400.0,F,31,31,False,,13.0,10.0,,,3.0,3.0,7.0,11.0,6.0,6.0,4.0,1.0,,,,,90.0,32.0,6.8,7.0,8,,,1.0,6.0,13.0,2.0,,,,1.0,,3.0,,,,2.0,5.0,1.0,2.0,,1.0,1.0,,,,
10665964,home,Al Batin,Rakan Shamlan,rakan-shamlan,R. Shamlan,M,70,175.0,13,M,948599,EUR,900374400.0,F,70,70,True,,3.0,2.0,,,,,2.0,4.0,,,,,,,,,10.0,4.0,6.5,2.0,0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10665964,home,Al Batin,Abdullah Al-Barrih,abdullah-al-barrih,A. Al-Barrih,M,10,178.0,1,M,1084261,EUR,868838400.0,M,21,21,True,,2.0,1.0,,,,,1.0,2.0,,1.0,,,,,,,1.0,4.0,,1.0,0,Abdullah Al-Barrih,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10665964,home,Al Batin,Meshaal Huriss,meshaal-huriss,M. Huriss,G,1,185.0,2,M,1085983,EUR,846892800.0,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,Meshaal Huriss,,,,,,,,,,,,,,,,,,,,,,,,,
10665964,home,Al Batin,Bader Alhwidy Alshammary,bader-alhwidy-alshammary,B. A. Alshammary,D,29,,2,M,1085356,EUR,,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,Bader Alhwidy Alshammary,,,,,,,,,,,,,,,,,,,,,,,,,
10665964,home,Al Batin,Mohammed Naji,mohammed-naji,M. Naji,D,4,170.0,4,M,893173,EUR,751939200.0,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,Mohammed,Naji,,,,,,,,,,,,,,,,,,,,,,,,
10665964,home,Al Batin,Hassan Ghazwani,hassan-ghazwani,H. Ghazwani,M,,168.0,1,M,849662,EUR,767750400.0,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,Hassan,Ghazwani,,,,,,,,,,,,,,,,,,,,,,,,
10665964,home,Al Batin,Yahya Al-Qarani,yahya-al-qarani,Y. Al-Qarani,M,15,162.0,1,M,949221,EUR,894240000.0,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10665964,home,Al Batin,Yousef Fawaz,yousef-fawaz,Y. Fawaz,M,77,173.0,9,M,1214204,EUR,1013644800.0,F,77,77,True,,,,,,,,,,,,,,,,,,,,,,0,Yousef Fawaz,,,,,,,,,,,,,,,,,,,,,,,,,
10665964,home,Al Batin,Abdulrahman Saad Al Dhafiri,abdulrahman-saad-al-dhafiri,A. S. A. Dhafiri,F,15,,2,M,1134413,EUR,,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,Abdulrahman Saad,,,,,,,,,,,,,,,,,,,,,,,,,
10665964,away,Al-Taawoun,Mailson,mailson,Mailson,G,1,198.0,587,M,883367,EUR,840499200.0,G,1,1,False,,18.0,16.0,7.0,6.0,13.0,14.0,3.0,4.0,,,2.0,12.0,,,3.0,4.0,90.0,36.0,8.1,5.0,0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
10665964,away,Al-Taawoun,Awn Al Saluli,awn-al-saluli,A. A. Saluli,D,93,194.0,64,M,881830,EUR,904694400.0,D,33,33,False,,38.0,30.0,5.0,3.0,16.0,17.0,14.0,22.0,3.0,6.0,2.0,5.0,,,,,90.0,53.0,7.1,11.0,1,,,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,2.0,,1.0,,,,,,1.0,,,,,,,
10665964,away,Al-Taawoun,Naldo,naldo,Naldo,D,5,188.0,74,M,243719,EUR,588470400.0,D,4,4,False,True,51.0,48.0,7.0,5.0,32.0,32.0,16.0,19.0,2.0,4.0,3.0,9.0,,,,,90.0,62.0,7.6,4.0,1,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,2.0,,,,1.0,,,,,,,,,
10665964,away,Al-Taawoun,Hassan Kadesh,hassan-kadesh,H. Kadesh,D,15,179.0,398,M,847235,EUR,712627200.0,D,14,14,False,,64.0,61.0,2.0,1.0,24.0,26.0,38.0,39.0,2.0,3.0,3.0,6.0,1.0,1.0,,,90.0,83.0,8.0,3.0,3,,,1.0,5.0,8.0,2.0,,,2.0,,,1.0,,2.0,1.0,,,3.0,,,,1.0,,1.0,,
10665964,away,Al-Taawoun,Sulaiman Hahya Hazazi,hazazi-yahya,S. H. Hazazi,D,12,178.0,21,M,1102741,EUR,1044057600.0,D,12,12,False,,13.0,8.0,,,5.0,6.0,4.0,9.0,3.0,7.0,1.0,2.0,3.0,3.0,,,50.0,27.0,5.9,9.0,0,Hazazi Yahya,,2.0,1.0,4.0,2.0,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,
10665964,away,Al-Taawoun,Tariq Mohammed,tariq-mohammed,T. Mohammed,M,6,170.0,26,M,871619,EUR,810345600.0,M,5,5,False,,79.0,73.0,6.0,4.0,33.0,34.0,40.0,45.0,,9.0,,8.0,5.0,3.0,,,90.0,95.0,7.7,8.0,1,,,,,1.0,,2.0,2.0,,2.0,2.0,1.0,,,,,,1.0,,,,,,,,
10665964,away,Al-Taawoun,Ashraf El Mahdioui,ashraf-el-mahdioui,A. E. Mahdioui,M,18,183.0,1641,M,788348,EUR,832896000.0,M,18,18,False,,115.0,106.0,10.0,8.0,42.0,44.0,64.0,73.0,3.0,6.0,,4.0,1.0,,,,90.0,129.0,7.1,14.0,2,,,2.0,1.0,8.0,2.0,1.0,1.0,1.0,3.0,1.0,5.0,,,,,,1.0,1.0,,,,,,,
10665964,away,Al-Taawoun,Saad Fahad Al Nasser,saad-fahad-al-nasser,S. F. A. Nasser,D,96,172.0,581,M,1118494,EUR,978912000.0,M,9,9,False,,12.0,11.0,,,5.0,5.0,6.0,8.0,,1.0,1.0,2.0,,,,,45.0,20.0,6.7,4.0,1,,,1.0,,2.0,,,,,1.0,1.0,2.0,,,,,,1.0,,,,,,,,
10665964,away,Al-Taawoun,Alejandro Romero,kaku,Kaku,M,10,171.0,1012,M,788936,EUR,789782400.0,M,17,17,False,,56.0,43.0,10.0,10.0,8.0,11.0,41.0,63.0,,5.0,,5.0,1.0,,,,90.0,89.0,9.5,31.0,1,,,18.0,,3.0,,4.0,3.0,1.0,3.0,1.0,1.0,,8.0,6.0,1.0,1.0,,,4.0,,,,,1.0,
10665964,away,Al-Taawoun,Sumaihan Al-Nabit,sumaihan-al-nabit,S. Al-Nabit,M,88,174.0,111,M,893167,EUR,827884800.0,M,8,8,False,,30.0,22.0,3.0,3.0,9.0,9.0,14.0,22.0,1.0,8.0,,3.0,1.0,1.0,,,75.0,49.0,6.4,15.0,1,,,1.0,1.0,9.0,1.0,3.0,2.0,,3.0,4.0,3.0,,2.0,1.0,3.0,1.0,,,,4.0,1.0,,,,
10665964,away,Al-Taawoun,Léandre Tawamba,leandre-tawamba,L. Tawamba,F,,189.0,255,M,315224,EUR,630115200.0,F,3,3,False,,32.0,29.0,3.0,1.0,7.0,7.0,22.0,25.0,3.0,4.0,1.0,,,,,,90.0,48.0,6.2,9.0,5,,,,4.0,9.0,1.0,2.0,,,2.0,1.0,1.0,,2.0,,1.0,,3.0,2.0,,,2.0,,,,1.0
10665964,away,Al-Taawoun,Mohamed Al-Ghamdi,mohamed-al-ghamdi,M. Al-Ghamdi,D,16,180.0,7,M,1013848,EUR,760320000.0,D,6,6,True,,22.0,18.0,3.0,1.0,6.0,7.0,13.0,20.0,1.0,3.0,3.0,1.0,1.0,1.0,,,45.0,43.0,7.1,11.0,0,,,5.0,1.0,1.0,,,,3.0,1.0,1.0,,,,1.0,,,,,,,,,,,
10665964,away,Al-Taawoun,Hassan Al-Amri,hassan-al-amri,H. Al-Amri,M,7,172.0,19,M,818733,EUR,766886400.0,F,77,77,True,,8.0,8.0,,,2.0,2.0,6.0,6.0,,2.0,,2.0,,,,,15.0,14.0,6.7,3.0,1,,,,1.0,3.0,1.0,1.0,,,2.0,2.0,,,1.0,,,,1.0,,,,,,,,
10665964,away,Al-Taawoun,Raghed Al-Najjar,raghid-najjar,R. Al-Najjar,G,36,188.0,830,M,925920,EUR,843177600.0,G,36,36,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10665964,away,Al-Taawoun,Ziyad Al-Sahafi,ziyad-al-sahafi,Z. Al-Sahafi,D,21,182.0,36,M,831259,EUR,782352000.0,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10665964,away,Al-Taawoun,Rayan Saud Al Johani,rayan-saud-al-johani,R. S. A. Johani,M,66,,2,M,1168776,EUR,987724800.0,F,70,70,True,,,,,,,,,,,,,,,,,,,,,,0,Rayan Saud Al Johani,,,,,,,,,,,,,,,,,,,,,,,,,
10665964,away,Al-Taawoun,Abdulrahman Almughais,abdulrahman-almughais,A. Almughais,M,,165.0,5,M,1445509,EUR,1038528000.0,M,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,Abdulrahman Almughais,,,,,,,,,,,,,,,,,,,,,,,,,
10665964,away,Al-Taawoun,Abdullah Radif,abdullah-radif,A. H. Radif,F,21,185.0,510,M,1101759,EUR,1043107200.0,F,49,49,True,,,,,,,,,,,,,,,,,,,,,,0,Abdullah Radif,,,,,,,,,,,,,,,,,,,,,,,,,
10665964,away,Al-Taawoun,Turki Al Mutairi,turki-al-mutairi,T. Al-Mutairi,F,9,,12,M,1019325,EUR,991267200.0,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,0,Turki,Al Mutairi,,,,,,,,,,,,,,,,,,,,,,,,
10665964,away,Al-Taawoun,Yacouba Dembele,yacouba-dembele,Y. Dembele,F,,166.0,5,M,1134107,EUR,981504000.0,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,Yacouba Dembele,,,,,,,,,,,,,,,,,,,,,,,,,
