match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_bigChanceCreated,stat_goals,stat_hitWoodwork,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,stat_lastManTackle
11450163,home,Çaykur Rizespor,Gökhan Akkan,gokhan-akkan,G. Akkan,G,22,188.0,109,M,225012,EUR,788918400,G,23,23,False,True,33.0,21.0,18.0,6.0,0.0,17.0,18.0,4.0,15.0,1.0,90.0,35.0,6.6,12.0,0.00043572,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450163,home,Çaykur Rizespor,Taha Şahin,taha-sahin,T. Şahin,D,37,178.0,238,M,1394729,EUR,972172800,D,37,37,False,,34.0,24.0,3.0,1.0,1.0,14.0,20.0,11.0,17.0,4.0,90.0,73.0,7.4,17.0,0.05184,2,Taha Sahin,,3.0,1.0,1.0,5.0,7.0,1.0,4.0,2.0,1.0,1.0,5.0,4.0,3.0,2.0,1.0,2.0,0.0326,1.0,,,,,,,,,,,,,,
11450163,home,Çaykur Rizespor,Emirhan Topçu,emirhan-topcu,E. Topçu,D,53,188.0,2617,M,895009,EUR,971222400,D,53,53,False,,49.0,39.0,10.0,4.0,0.0,35.0,39.0,4.0,10.0,2.0,90.0,69.0,7.6,12.0,0.00468436,1,,,,,2.0,4.0,6.0,,,,,,7.0,4.0,4.0,3.0,,,0.008,,3.0,1.0,1.0,1.0,0.2402,,,,,,,,,
11450163,home,Çaykur Rizespor,Seyfettin Anıl Yaşar,seyfettin-anil-yasar,S. A. Yaşar,D,16,192.0,26,M,999646,EUR,1025481600,D,16,16,False,,35.0,33.0,2.0,1.0,0.0,31.0,31.0,2.0,4.0,1.0,90.0,47.0,7.1,2.0,0.00079251,0,,,,,2.0,3.0,2.0,,,,,,9.0,,,,,1.0,,,2.0,,,,,1.0,,,,,,,,
11450163,home,Çaykur Rizespor,Casper Højer,casper-hojer,C. Højer,D,5,183.0,148,M,281233,EUR,785289600,D,5,5,False,,23.0,16.0,5.0,1.0,1.0,7.0,10.0,11.0,20.0,3.0,90.0,39.0,7.8,13.0,0.553828,0,,,7.0,2.0,1.0,1.0,2.0,,1.0,1.0,,,2.0,,,,,,,4.0,1.0,,,,,1.0,1.0,,,,,,,
11450163,home,Çaykur Rizespor,Jonjo Shelvey,jonjo-shelvey,J. Shelvey,M,53,185.0,480,M,36465,EUR,699148800,M,6,6,False,,48.0,35.0,15.0,6.0,0.0,24.0,27.0,12.0,22.0,5.0,89.0,56.0,6.8,14.0,0.0690624,0,Jonjo,Shelvey,1.0,1.0,1.0,1.0,2.0,,1.0,,,,1.0,,,,1.0,,,3.0,,,,,,,,,,,,,,
11450163,home,Çaykur Rizespor,Ibrahim Olawoyin,ibrahim-olawoyin,I. Olawoyin,M,10,178.0,461,M,1008173,EUR,880934400,M,10,10,False,,24.0,18.0,2.0,1.0,0.0,8.0,12.0,10.0,12.0,4.0,90.0,41.0,7.8,11.0,0.00639212,4,,,,,1.0,6.0,6.0,,1.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,5.0,0.6363,,1.0,,1.0,2.0,0.6699,,,1.0,,,,,,
11450163,home,Çaykur Rizespor,Benhur Keser,benhur-keser,B. Keser,M,77,185.0,37,M,899402,EUR,846547200,M,7,7,False,,18.0,12.0,1.0,,0.0,7.0,9.0,5.0,15.0,8.0,89.0,36.0,6.7,15.0,0.00326961,1,,,6.0,,1.0,10.0,6.0,3.0,3.0,3.0,,1.0,,1.0,,,2.0,3.0,0.1491,,4.0,,,3.0,,,,,1.0,,,,,
11450163,home,Çaykur Rizespor,Dal Varešanović,dal-varesanovic,D. Varešanović,M,53,177.0,341,M,979109,EUR,990576000,M,8,8,False,,16.0,13.0,2.0,,0.0,9.0,12.0,4.0,4.0,4.0,71.0,26.0,7.2,7.0,0.0014533,1,,,,,1.0,2.0,2.0,,1.0,,,,,,,,1.0,,0.0401,,,1.0,1.0,2.0,0.6903,1.0,,1.0,,1.0,,,,
11450163,home,Çaykur Rizespor,Altin Zeqiri,zeqiri-altin,A. Zeqiri,M,77,185.0,141,M,991742,EUR,963878400,M,77,77,False,,11.0,7.0,3.0,3.0,0.0,1.0,2.0,6.0,9.0,1.0,71.0,18.0,6.9,5.0,0.00573124,0,,,,,1.0,1.0,4.0,,2.0,1.0,,,,,1.0,,1.0,,,,,,,,,1.0,,,,1.0,,,,
