match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_totalOffside,stat_accurateCross,stat_aerialLost,stat_outfielderBlock,stat_wonTackle,stat_fouls,player_firstName,stat_unsuccessfulTouch,stat_keyPass,stat_blockedScoringAttempt,stat_expectedGoals,captain,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_shotOffTarget,player_lastName,player_sofascoreId,stat_penaltyWon,stat_penaltyFaced,stat_bigChanceMissed,stat_penaltyConceded
12437663,home,Espanyol,Joan García,joan-garcia,J. García,G,13,193.0,111965,M,930267,EUR,988934400,G,1,1,False,32.0,23.0,15.0,6.0,0.0,18.0,19.0,5.0,13.0,14.0,2.0,2.0,4.0,90.0,47.0,8.1,10.0,0.00388687,0,0.5845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437663,home,Espanyol,Omar El Hilali,omar-el-hilali,O. E. Hilali,D,23,183.0,6663,M,1064026,EUR,1063324800,D,23,23,False,43.0,36.0,4.0,2.0,0.0,24.0,24.0,12.0,25.0,1.0,,,,90.0,78.0,7.1,18.0,0.00731311,0,,6.0,2.0,2.0,6.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12437663,home,Espanyol,Fernando Calero,fernando-calero,F. Calero,D,5,183.0,302,M,857205,EUR,811036800,D,5,5,False,71.0,63.0,8.0,2.0,0.0,53.0,55.0,11.0,17.0,4.0,,,,90.0,89.0,7.3,8.0,0.0212984,0,,1.0,2.0,2.0,5.0,,,,,9.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12437663,home,Espanyol,Leandro Cabrera,leandro-cabrera,L. Cabrera,D,6,190.0,819,M,81992,EUR,677116800,D,6,6,False,50.0,42.0,6.0,3.0,0.0,32.0,34.0,11.0,17.0,5.0,,,,90.0,58.0,7.0,8.0,0.00785662,0,,1.0,1.0,,2.0,,,,,4.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
12437663,home,Espanyol,Carlos Romero,carlos-romero,C. Romero,D,22,174.0,1103,M,1396048,EUR,1004313600,D,22,22,False,30.0,17.0,3.0,1.0,0.0,9.0,10.0,10.0,28.0,4.0,,,,90.0,58.0,7.6,21.0,0.0869654,0,,8.0,,2.0,8.0,,,1.0,,3.0,1.0,7.0,1.0,,2.0,,1.0,4.0,1.0,Carlos Romero,1.0,1.0,,,,,,,,,,,,,,
12437663,home,Espanyol,Urko González,urko-gonzalez,U. González,M,4,189.0,462,M,1064009,EUR,985046400,M,19,19,False,31.0,23.0,4.0,2.0,0.0,11.0,11.0,12.0,20.0,2.0,,,,79.0,42.0,6.9,10.0,0.0233878,0,,,3.0,4.0,7.0,1.0,,1.0,,3.0,,4.0,,,,1.0,,3.0,1.0,,1.0,,,,,,,,,,,,,,,
12437663,home,Espanyol,Pol Lozano,pol-lozano,P. Lozano,M,10,176.0,521,M,826010,EUR,939168000,M,10,10,False,18.0,15.0,1.0,,0.0,7.0,7.0,8.0,11.0,1.0,,,,45.0,26.0,6.3,6.0,0.00509534,0,,,1.0,5.0,1.0,2.0,2.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12437663,home,Espanyol,Jofre Carreras,jofre,J. Carreras,M,17,175.0,337,M,1019236,EUR,992736000,M,17,17,False,20.0,19.0,,,0.0,8.0,8.0,11.0,13.0,1.0,,,,53.0,26.0,6.7,5.0,0.0287291,1,,1.0,,3.0,1.0,,1.0,,,,,,1.0,,,1.0,,,1.0,,2.0,2.0,1.0,0.0328,,,,,,,,,,,,
12437663,home,Espanyol,Edu Expósito,edu-exposito,E. Expósito,M,8,175.0,1017,M,877262,EUR,838857600,M,8,8,False,21.0,17.0,4.0,2.0,0.0,9.0,9.0,8.0,14.0,6.0,,,,60.0,31.0,6.4,13.0,0.00391168,0,,2.0,,2.0,,1.0,1.0,,,,1.0,,,,,,,,,,5.0,,,,,,,,,,,,,,,
12437663,home,Espanyol,Javi Puado,javi-puado,J. Puado,M,7,178.0,1352,M,891511,EUR,896054400,M,7,7,False,21.0,18.0,2.0,1.0,1.0,8.0,9.0,10.0,14.0,6.0,,,,90.0,38.0,8.0,9.0,0.400332,2,,2.0,,6.0,3.0,1.0,1.0,,,,,1.0,2.0,,,2.0,1.0,1.0,2.0,,3.0,1.0,1.0,0.8535,True,1.0,1.0,1.0,0.7836,,,,,,,
