match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_outfielderBlock,stat_unsuccessfulTouch,stat_totalContest,stat_wonContest,stat_accurateCross,stat_errorLeadToAShot,player_sofascoreId,stat_hitWoodwork,stat_totalOffside
11451053,home,Antalyaspor,Adam Buksa,,,adam-buksa,A. Buksa,F,18,191,3747,M,1138856,EUR,837129600,F,9,9,False,23.0,15.0,1.0,1.0,0.0,5.0,6.0,10.0,17.0,,2.0,1.0,,,,90.0,35.0,6.7,14.0,0.0172072,3,,,4.0,10.0,,2.0,,,,,1.0,1.0,,,,,3.0,,0.263,0.2918,,,1.0,4.0,1.0,,,AdamBuksa,,
11451053,home,Antalyaspor,Erdoğan Yeşilyurt,,,erdogan-yesilyurt,E. Yeşilyurt,D,17,178,77,M,142541,EUR,752544000,M,17,17,True,19.0,14.0,2.0,2.0,0.0,4.0,5.0,10.0,15.0,,1.0,3.0,,,,45.0,37.0,6.9,10.0,0.00836521,1,,1.0,2.0,5.0,1.0,2.0,,1.0,,,,,,,,,1.0,,0.0243,0.4219,,,1.0,1.0,1.0,,,,,
11451053,home,Antalyaspor,Sander van de Streek,,,sander-van-de-streek,S. v. d. Streek,M,22,180,186,M,220155,EUR,732931200,M,22,22,True,9.0,7.0,,,0.0,2.0,2.0,5.0,8.0,,1.0,,,,,29.0,16.0,6.5,5.0,0.0131844,2,,1.0,,2.0,1.0,,,,,,,1.0,,,1.0,1.0,1.0,,0.5857,0.0982,,,2.0,1.0,1.0,,,,,
11451053,home,Antalyaspor,Britt Assombalonga,,,britt-assombalonga,B. Assombalonga,F,27,177,240,M,151512,EUR,723600000,F,97,97,True,10.0,7.0,1.0,1.0,0.0,3.0,3.0,4.0,7.0,2.0,2.0,2.0,,,,17.0,14.0,7.0,4.0,0.0501449,1,,,,1.0,1.0,,,1.0,,,,,1.0,,,,1.0,,0.0279,0.0549,,,1.0,,,,,,,
11451053,home,Antalyaspor,Naldo,,,naldo,Naldo,D,5,188,74,M,243719,EUR,588470400,D,44,44,True,13.0,11.0,,,0.0,5.0,5.0,6.0,8.0,1.0,1.0,,,,,16.0,16.0,6.6,2.0,0.00283148,0,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
11451053,home,Antalyaspor,Jakub Kałuziński,,,jakub-kaluzinski,J. Kałuziński,M,18,185,896,M,1019026,EUR,1036022400,M,18,18,True,15.0,14.0,1.0,1.0,0.0,7.0,8.0,10.0,11.0,1.0,1.0,2.0,,,,16.0,20.0,7.4,2.0,0.191143,0,,4.0,,1.0,,,1.0,,,,,1.0,3.0,,,,,,,,1.0,,,,,3.0,,,,
11451053,home,Antalyaspor,Ataberk Dadakdeniz,,,ataberk-dadakdeniz,A. Dadakdeniz,G,1,194,57,M,840605,EUR,933811200,G,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451053,home,Antalyaspor,Mert Yilmaz,,,mert-yilmaz,M. Yilmaz,D,27,174,32,M,881966,EUR,920851200,D,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451053,home,Antalyaspor,Ege Bilsel,,,ege-bilsel,E. Bilsel,D,70,175,74,M,1011244,EUR,1073174400,F,70,70,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451053,home,Antalyaspor,Ufuk Akyol,,,ufuk-akyol,U. Akyol,M,19,180,30,M,859546,EUR,872640000,M,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451053,home,Antalyaspor,Gerrit Holtmann,,,gerrit-holtmann,G. Holtmann,F,17,183,242,M,253517,EUR,796089600,F,38,38,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451053,away,Çaykur Rizespor,Gökhan Akkan,,,gokhan-akkan,G. Akkan,G,22,188,109,M,225012,EUR,788918400,G,23,23,False,35.0,26.0,19.0,10.0,0.0,18.0,18.0,8.0,17.0,,,14.0,1.0,6.0,10.0,90.0,54.0,9.6,10.0,0.00132265,0,1.4495,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
11451053,away,Çaykur Rizespor,Eray Korkmaz,,,korkmaz-eray,E. Korkmaz,D,17,182,35,M,1145620,EUR,1055030400,D,27,27,False,26.0,20.0,3.0,1.0,0.0,10.0,14.0,11.0,18.0,,7.0,8.0,,,,90.0,61.0,7.0,20.0,0.0250414,0,,6.0,1.0,5.0,1.0,1.0,,1.0,4.0,4.0,,,,,,,,,,,,,2.0,5.0,3.0,1.0,,,,
11451053,away,Çaykur Rizespor,Attila Mocsi,,,attila-mocsi,A. Mocsi,D,4,188,454,M,889382,EUR,959558400,D,4,4,False,59.0,49.0,11.0,7.0,0.0,38.0,41.0,11.0,18.0,1.0,1.0,9.0,,,,90.0,64.0,7.0,10.0,0.0120028,1,,,2.0,3.0,,,2.0,,,,,1.0,,,1.0,1.0,,,0.0853,,,1.0,,,,,,,,
11451053,away,Çaykur Rizespor,Emirhan Topçu,,,emirhan-topcu,E. Topçu,D,53,188,2617,M,895009,EUR,971222400,D,53,53,False,48.0,36.0,9.0,4.0,0.0,26.0,31.0,10.0,17.0,2.0,11.0,9.0,,,,87.0,71.0,8.1,14.0,0.260789,0,,,,3.0,1.0,,4.0,5.0,8.0,6.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,
11451053,away,Çaykur Rizespor,Halil Ibrahim Pehlivan,,,halil-ibrahim-pehlivan,H. I. Pehlivan,D,3,175,17,M,777291,EUR,745891200,D,3,3,False,34.0,26.0,4.0,2.0,0.0,21.0,25.0,6.0,11.0,1.0,6.0,9.0,,,,90.0,58.0,7.2,13.0,0.0983996,0,,2.0,1.0,6.0,1.0,,2.0,1.0,4.0,4.0,1.0,3.0,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,
11451053,away,Çaykur Rizespor,Jonjo Shelvey,Jonjo,Shelvey,jonjo-shelvey,J. Shelvey,M,53,185,480,M,36465,EUR,699148800,M,6,6,False,54.0,48.0,11.0,7.0,0.0,29.0,29.0,21.0,30.0,,6.0,7.0,,,,90.0,71.0,7.7,10.0,0.204851,1,,5.0,2.0,4.0,,,1.0,1.0,3.0,1.0,,1.0,1.0,,,1.0,,,0.006,,1.0,,,4.0,3.0,2.0,,,,
11451053,away,Çaykur Rizespor,Mithat Pala,,,mithat-pala,M. Pala,D,54,172,57,M,1016393,EUR,966297600,M,54,54,False,37.0,32.0,1.0,1.0,0.0,14.0,16.0,18.0,21.0,,7.0,7.0,,,,90.0,54.0,7.3,7.0,0.0202247,1,,,,7.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,4.0,,,,,1.0,,0.0798,0.1927,,2.0,1.0,2.0,2.0,,,,,
11451053,away,Çaykur Rizespor,Benhur Keser,,,benhur-keser,B. Keser,M,77,185,37,M,899402,EUR,846547200,M,7,7,False,16.0,12.0,,,0.0,4.0,5.0,8.0,13.0,2.0,6.0,3.0,,,,70.0,25.0,7.0,9.0,0.320531,0,,2.0,,2.0,2.0,,,,2.0,2.0,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,
11451053,away,Çaykur Rizespor,Ibrahim Olawoyin,,,ibrahim-olawoyin,I. Olawoyin,M,10,178,461,M,1008173,EUR,880934400,M,10,10,False,24.0,17.0,2.0,,0.0,7.0,9.0,10.0,17.0,1.0,4.0,8.0,,,,87.0,43.0,6.3,16.0,0.0250995,4,,2.0,,6.0,,2.0,2.0,,,,1.0,4.0,2.0,,1.0,2.0,1.0,1.0,0.7009,0.6876,,,4.0,3.0,2.0,,,,1.0,
11451053,away,Çaykur Rizespor,Altin Zeqiri,,,zeqiri-altin,A. Zeqiri,M,77,185,141,M,991742,EUR,963878400,M,77,77,False,25.0,16.0,2.0,,0.0,7.0,12.0,9.0,14.0,1.0,2.0,2.0,,,,81.0,38.0,6.3,18.0,0.0225,1,,1.0,,2.0,,1.0,,,1.0,,,,,,1.0,,1.0,,0.3826,0.3838,,,4.0,1.0,,,,,,
11451053,away,Çaykur Rizespor,Martin Minchev,,,minchev-martin,M. Minchev,F,17,184,403,M,878699,EUR,987897600,F,89,89,False,15.0,8.0,1.0,,0.0,3.0,4.0,5.0,12.0,4.0,11.0,2.0,,,,90.0,35.0,6.8,16.0,0.00244156,1,,1.0,3.0,8.0,,2.0,1.0,,,,5.0,2.0,,,,,,1.0,0.0064,,,,5.0,3.0,2.0,,,,,1.0
11451053,away,Çaykur Rizespor,Gustavo Sauer,,,gustavo-sauer,Gustavo Sauer,M,7,181,393,M,904505,EUR,736128000,F,11,11,True,7.0,4.0,,,0.0,1.0,2.0,3.0,5.0,1.0,2.0,1.0,,,,20.0,11.0,6.7,3.0,0.00280644,0,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,
11451053,away,Çaykur Rizespor,Mame Mor Faye,,,faye-mame-mor,M. M. Faye,M,11,170,202,M,1471165,EUR,1121126400,F,20,20,True,1.0,1.0,,,0.0,,,1.0,1.0,2.0,2.0,,,,,9.0,3.0,6.6,1.0,0.00031462,0,,,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,
11451053,away,Çaykur Rizespor,Husniddin Alikulov,,,alikulov-husniddin,H. Alikulov,D,2,186,2627,M,1121174,EUR,923184000,D,2,2,True,2.0,2.0,,,0.0,,,2.0,2.0,1.0,3.0,,,,,10.0,6.0,6.7,,0.00032322,0,,,2.0,2.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
11451053,away,Çaykur Rizespor,Seyfettin Anıl Yaşar,,,seyfettin-anil-yasar,S. A. Yaşar,D,16,192,26,M,999646,EUR,1025481600,D,16,16,True,3.0,3.0,,,0.0,3.0,3.0,,,,,1.0,,,,10.0,5.0,6.6,,3.531e-05,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11451053,away,Çaykur Rizespor,Zafer Görgen,,,zafer-gorgen,Z. Görgen,G,20,188,71,M,930907,EUR,951091200,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451053,away,Çaykur Rizespor,Taha Şahin,Taha Sahin,,taha-sahin,T. Şahin,D,37,178,238,M,1394729,EUR,972172800,D,37,37,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451053,away,Çaykur Rizespor,Janne-Pekka Laine,,,laine-janne-pekka,J. Laine,M,,184,34,M,961935,EUR,980380800,M,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451053,away,Çaykur Rizespor,Dal Varešanović,,,dal-varesanovic,D. Varešanović,M,53,177,341,M,979109,EUR,990576000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451053,away,Çaykur Rizespor,Óscar Pinchi,,,oscar-pinchi,Ó. Pinchi,M,,173,35,M,826654,EUR,834883200,F,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451053,away,Çaykur Rizespor,Adolfo Gaich,,,adolfo-gaich,A. Gaich,F,19,189,842,M,940692,EUR,919987200,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
