match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_blockedScoringAttempt,stat_dispossessed,stat_bigChanceMissed,stat_totalOffside,stat_bigChanceCreated,stat_goals,stat_savedShotsFromInsideTheBox,stat_punches,stat_errorLeadToAShot,stat_goalAssist
11284196,home,Corinthians,Cássio,cassio,Cássio,G,1,195,4592,M,rcassio12,27756,EUR,549936000,G,12,12,False,True,16.0,15.0,4.0,3.0,13.0,13.0,2.0,3.0,5.0,1.0,1.0,90.0,21.0,6.5,1.0,0.0,0.0,0.00040032,1.0,0,-0.3785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11284196,home,Corinthians,Bruno Méndez,bruno-mendez,Bruno Méndez,D,4,184,752,M,,923000,EUR,936921600,D,25,25,False,,32.0,25.0,3.0,1.0,12.0,16.0,14.0,17.0,3.0,,,45.0,41.0,6.5,8.0,0.0,0.0,0.0498785,,0,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
11284196,home,Corinthians,Gil,gil,Gil,D,4,191,1081,M,,106402,EUR,550454400,D,4,4,False,,53.0,47.0,6.0,4.0,38.0,40.0,9.0,13.0,6.0,,,90.0,70.0,7.4,7.0,0.1104,0.4673,0.00386312,,3,,,,,,3.0,7.0,5.0,11.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,
11284196,home,Corinthians,Murillo,murillo,Murillo,D,5,180,9927,M,murillosantiago40,1199282,EUR,1025740800,D,34,34,False,,73.0,65.0,7.0,7.0,41.0,45.0,24.0,28.0,11.0,,,90.0,86.0,7.3,10.0,0.0,0.0,0.0589046,,0,,Murillo,,,,4.0,3.0,8.0,9.0,,4.0,,,,3.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,,,,,,,,,,
11284196,home,Corinthians,Guilherme Biro,guilherme-biro,Guilherme Biro,M,20,173,1092,M,,1106667,EUR,1074556800,M,26,26,False,,28.0,25.0,1.0,1.0,8.0,10.0,17.0,23.0,3.0,,,73.0,53.0,6.8,14.0,0.1951,0.0,0.0261858,,4,,,,5.0,,,,6.0,6.0,3.0,,3.0,,,1.0,,3.0,1.0,,7.0,4.0,,1.0,,,,,,,,,
11284196,home,Corinthians,Fausto Vera,fausto-vera,F. Vera,M,8,181,1966,M,,930690,EUR,954028800,M,5,5,False,,49.0,43.0,9.0,5.0,22.0,22.0,21.0,27.0,2.0,,,73.0,65.0,6.9,7.0,0.1698,0.0,0.019006,,3,,,,,,1.0,,4.0,4.0,2.0,1.0,2.0,,1.0,1.0,1.0,,3.0,1.0,,,,1.0,,,,,,,,,
11284196,home,Corinthians,Maycon,maycon,Maycon,M,8,175,3568,M,,831778,EUR,868924800,M,7,7,False,,73.0,67.0,10.0,9.0,21.0,22.0,47.0,52.0,9.0,,,90.0,82.0,7.0,7.0,0.0281,0.0,0.0569306,1.0,1,,,,1.0,1.0,,,3.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,
11284196,home,Corinthians,Matheus Bidu,matheus-bidu,M. Bidu,D,21,172,6254,M,,981703,EUR,925776000,M,21,21,False,,56.0,52.0,2.0,2.0,31.0,32.0,25.0,38.0,10.0,,,90.0,94.0,7.5,18.0,0.0453,0.0495,0.111209,5.0,1,,,,14.0,4.0,,2.0,5.0,4.0,1.0,1.0,,1.0,,,,2.0,,2.0,4.0,2.0,1.0,,,,,,,,,,
11284196,home,Corinthians,Renato Augusto,renato-augusto,R. Augusto,M,7,185,1895,M,,34152,EUR,571276800,F,8,8,False,,5.0,5.0,2.0,2.0,,,5.0,6.0,,,,19.0,6.0,6.6,1.0,0.0,0.0,0.00463088,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11284196,home,Corinthians,Pedro,pedro,Pedro,M,20,170,2350,M,,1199285,EUR,1139097600,F,27,27,False,,25.0,22.0,,,8.0,8.0,14.0,19.0,1.0,,,61.0,40.0,6.6,11.0,0.0,0.0,0.0242756,2.0,0,,Pedro,,2.0,,,2.0,4.0,4.0,1.0,1.0,,,,,,3.0,1.0,,3.0,1.0,1.0,,1.0,,,,,,,,
11284196,home,Corinthians,Róger Guedes,roger-guedes,R. Guedes,F,10,182,5793,M,guedes10,777341,EUR,844214400,F,10,10,False,,22.0,17.0,,,2.0,3.0,15.0,19.0,,,,90.0,33.0,6.6,8.0,0.452,0.4887,0.0316334,2.0,4,,,,,,,1.0,2.0,1.0,,2.0,1.0,2.0,,,,,,,2.0,,,1.0,,1.0,1.0,,,,,,
11284196,home,Corinthians,Adson,adson,Adson,M,28,171,2153,M,,1105970,EUR,970790400,F,28,28,True,,43.0,36.0,1.0,1.0,6.0,7.0,30.0,37.0,2.0,,,71.0,59.0,7.0,14.0,0.0654,0.0,0.297577,2.0,1,,Adson,,1.0,,,,4.0,6.0,,,1.0,,1.0,,,1.0,2.0,1.0,5.0,4.0,,,3.0,,,,,,,,
11284196,home,Corinthians,Fagner,fagner,Fagner,D,23,168,3781,M,Fagner,25554,EUR,613526400,D,23,23,True,,31.0,27.0,3.0,2.0,11.0,12.0,19.0,29.0,3.0,,,45.0,50.0,7.4,11.0,0.0,0.0,0.153579,4.0,0,,,,10.0,3.0,,,,2.0,,2.0,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,
11284196,home,Corinthians,Yuri Alberto,yuri-alberto,Y. Alberto,F,9,183,45110,M,yurialberto,905463,EUR,984873600,F,9,9,True,,5.0,3.0,,,,,3.0,5.0,,,,29.0,13.0,6.9,3.0,0.2297,0.0987,0.00338624,,4,,,,,,,2.0,,5.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,2.0,,,,,,,,,
11284196,home,Corinthians,Ruan Oliveira,ruan-oliveira,Ruan Oliveira,M,10,176,665,M,,1047656,EUR,953769600,M,33,33,True,,10.0,10.0,1.0,1.0,2.0,2.0,8.0,8.0,2.0,,,17.0,16.0,7.9,1.0,0.1384,0.4317,0.164683,1.0,3,,Ruan Oliveira,,,,,,2.0,1.0,,,1.0,1.0,1.0,,,,,1.0,2.0,1.0,,1.0,,,,1.0,1.0,,,,
11284196,home,Corinthians,Wesley,wesley,Wesley,F,22,180,10411,M,wesley_teixeira005,1211632,EUR,1109980800,M,36,36,True,,10.0,9.0,1.0,,4.0,4.0,5.0,8.0,,,,17.0,22.0,6.8,7.0,0.0,0.0,0.110159,1.0,0,,,,2.0,,,,2.0,5.0,,,,,,,,1.0,1.0,,5.0,4.0,,,1.0,,,,,,,,
11284196,home,Corinthians,Carlos Miguel,carlos-miguel,C. Miguel,G,1,204,5473,M,,973738,EUR,907891200,G,22,22,True,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11284196,home,Corinthians,Caetano,caetano,Caetano,D,16,182,910,M,,959006,EUR,930182400,D,14,14,True,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11284196,home,Corinthians,Fábio Santos,fabio-santos,Fábio Santos,D,6,179,356,,,35519,EUR,495676800,D,6,6,True,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11284196,home,Corinthians,Roni,roni,Roni,M,70,174,491,M,,1046440,EUR,924134400,M,29,29,True,,,,,,,,,,,,,,,,,,0.0,,,0,,Roni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11284196,home,Corinthians,Chrystian Barletta,chrystian-barletta,C. Barletta,M,30,178,1164,M,,1035765,EUR,994291200,F,77,77,True,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11284196,home,Corinthians,Giovane,giovane,Giovane,F,23,184,4963,M,,1170773,EUR,1069632000,F,17,17,True,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11284196,home,Corinthians,Felipe Augusto,felipe-augusto,F. Augusto,F,99,187,1396,M,,1106681,EUR,1077062400,F,41,41,True,,,,,,,,,,,,,,,,,,0.0,,,0,,Felipe Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11284196,away,Cuiabá,Walter,walter,Walter,G,22,188,774,M,,329055,EUR,564192000,G,1,1,False,True,34.0,23.0,17.0,6.0,17.0,17.0,6.0,17.0,13.0,2.0,6.0,90.0,48.0,7.7,12.0,0.0,0.0,0.0011742,,0,0.5359,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,5.0,2.0,,
11284196,away,Cuiabá,Matheus Alexandre,matheus-alexandre,M. Alexandre,D,33,188,291,M,,953736,EUR,923443200,D,2,2,False,,21.0,20.0,1.0,1.0,16.0,16.0,4.0,6.0,4.0,,,90.0,41.0,6.6,4.0,0.0332,0.0,0.00079097,,1,,,,1.0,,2.0,1.0,5.0,5.0,2.0,3.0,,,,4.0,3.0,1.0,,1.0,,,,1.0,,,,,,,,,
11284196,away,Cuiabá,Allyson,allyson,Allyson,D,3,184,69,M,,809194,EUR,656640000,D,34,34,False,,35.0,31.0,5.0,2.0,24.0,25.0,7.0,10.0,2.0,,,90.0,48.0,6.9,5.0,0.1389,0.0,0.00124933,,1,,,,,,2.0,1.0,2.0,3.0,,7.0,,,1.0,2.0,2.0,1.0,,,,,1.0,1.0,,,,,,,,1.0,
11284196,away,Cuiabá,Alan Empereur,alan-empereur,A. Empereur,D,33,186,199,M,,373740,EUR,763257600,D,33,33,False,,46.0,38.0,9.0,4.0,25.0,26.0,13.0,20.0,7.0,,,90.0,54.0,6.5,8.0,0.0,0.0,0.00673046,,0,,,,,,1.0,,2.0,1.0,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,
11284196,away,Cuiabá,Rikelme,rikelme,Rikelme,D,16,184,260,M,,1102383,EUR,1058313600,D,20,20,False,,23.0,10.0,9.0,,4.0,7.0,8.0,20.0,1.0,,,90.0,52.0,6.6,20.0,0.0,0.0,0.153336,1.0,0,,,,4.0,2.0,,,8.0,4.0,6.0,3.0,,,3.0,4.0,4.0,1.0,,1.0,1.0,,2.0,,,,,,,,,,1.0
11284196,away,Cuiabá,Filipe Augusto,filipe-augusto,Filipe Augusto,M,6,182,119,M,,254561,EUR,745113600,M,5,5,False,,40.0,37.0,5.0,4.0,16.0,18.0,21.0,25.0,6.0,,,79.0,59.0,6.9,10.0,0.0,0.0,0.0174558,,0,,,,3.0,,,,3.0,3.0,2.0,5.0,,,,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
11284196,away,Cuiabá,Denilson,denilson,Denilson,M,8,180,370,M,,1175760,EUR,985305600,M,27,27,False,,35.0,32.0,4.0,4.0,10.0,12.0,22.0,25.0,6.0,,,79.0,54.0,6.8,11.0,0.142,0.1113,0.0144401,,3,,Denilson,,2.0,,,,8.0,4.0,,,1.0,1.0,,1.0,1.0,2.0,1.0,4.0,4.0,2.0,1.0,1.0,2.0,,,,,,,,
11284196,away,Cuiabá,Emerson Ramon,emerson-ramon,Emerson Ramon,M,94,178,125,M,,1130178,EUR,975024000,M,17,17,False,,20.0,13.0,1.0,,6.0,7.0,7.0,14.0,5.0,,,74.0,32.0,6.8,11.0,0.0,0.0,0.00822326,1.0,0,,Emerson Ramon,,1.0,,1.0,1.0,2.0,4.0,,,,,2.0,,,2.0,1.0,,2.0,2.0,,,1.0,,,,,,,,
11284196,away,Cuiabá,Fernando Sobral,fernando-sobral,F. Sobral,M,88,178,655,M,,931479,EUR,787708800,M,88,88,False,,33.0,26.0,2.0,1.0,9.0,10.0,17.0,23.0,2.0,,,90.0,49.0,6.6,9.0,0.1251,0.0,0.0136272,,2,,,,,,1.0,,9.0,8.0,5.0,,1.0,,,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,
