match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalOffside,stat_keyPass,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,player_firstName,player_lastName,stat_unsuccessfulTouch,stat_wonContest,captain,stat_dispossessed,player_sofascoreId,stat_wasFouled,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt
11352460,home,Fulham,Rodrigo Muniz,rodrigo-muniz,R. Muniz,F,9,184,4470,M,1015256,EUR,988934400,F,19,19,False,11.0,6.0,2.0,2.0,2.0,3.0,4.0,8.0,2.0,9.0,,1.0,,,,,,,85.0,32.0,7.2,13.0,0.0224853,3,,,,,7.0,12.0,,,,,2.0,,1.0,,,1.0,,0.7094,,,4.0,,,4.0,RodrigoMuniz019,5.0,1.0,2.0,1.0,1.1302,
11352460,home,Fulham,Willian,willian,Willian,F,88,175,9698,M,31417,EUR,587088000,F,20,20,True,7.0,5.0,,,3.0,4.0,2.0,5.0,,,,1.0,,,,,,,22.0,12.0,6.2,6.0,0.00658182,0,,,2.0,,1.0,3.0,,2.0,,,,,,,,,,,,,,,,,willianborges88,,,,,,
11352460,home,Fulham,Saša Lukić,sasa-lukic,S. Lukić,M,20,183,2086,M,371222,EUR,839894400,M,28,28,True,17.0,15.0,,,9.0,11.0,6.0,6.0,1.0,5.0,,7.0,,,,,,,21.0,24.0,6.5,4.0,0.00201663,0,,,,,,5.0,2.0,,,,3.0,1.0,1.0,,1.0,,,,,,,,,2.0,,1.0,,,,,
11352460,home,Fulham,Tom Cairney,tom-cairney,T. Cairney,M,10,185,581,M,82566,EUR,664329600,M,10,10,True,10.0,7.0,,,5.0,6.0,2.0,4.0,1.0,1.0,,1.0,,,,,,,13.0,13.0,6.2,5.0,0.00216004,0,,,,,,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,
11352460,home,Fulham,Harry Wilson,harry-wilson,H. Wilson,M,8,173,4932,M,355528,EUR,858988800,M,8,8,True,3.0,2.0,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,13.0,4.0,6.3,1.0,0.00186967,1,,,,,,,,,,,,,,,,,,0.0848,,,,,,,,,,,,,1.0
11352460,home,Fulham,Armando Broja,armando-broja,A. Broja,F,27,191,8716,M,996985,EUR,1000080000,F,9,9,True,6.0,5.0,,,3.0,3.0,2.0,3.0,,1.0,,,,,,,,,13.0,8.0,6.6,1.0,0.00330492,0,,,,,2.0,3.0,,,,,,,1.0,,,,,,,,,,,,armando.broja,1.0,,,,,
11352460,home,Fulham,Marek Rodák,marek-rodak,M. Rodák,G,1,188,517,M,358694,EUR,850435200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352460,home,Fulham,Tim Ream,tim-ream,T. Ream,D,3,185,548,M,118179,EUR,560390400,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352460,home,Fulham,Kenny Tete,kenny-tete,K. Tete,D,2,180,1146,M,190877,EUR,813196800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352460,home,Fulham,Adama Traoré,adama-traore,A. Traoré,F,17,178,12517,M,286165,EUR,822528000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,adamatrd,,,,,,
11352460,away,Crystal Palace,Dean Henderson,dean-henderson,D. Henderson,G,1,188,5010,M,788134,EUR,858124800,G,30,30,False,26.0,18.0,12.0,4.0,15.0,16.0,3.0,10.0,1.0,1.0,1.0,5.0,,1.0,1.0,1.0,1.0,1.0,90.0,31.0,6.6,8.0,0.00052461,0,0.1302,,,,,,,,,,,,,,,,,,,,,,,,deanhenderson,,,,,,
11352460,away,Crystal Palace,Nathaniel Clyne,nathaniel-clyne,N. Clyne,D,17,175,676,M,43215,EUR,670809600,D,17,17,False,39.0,36.0,8.0,5.0,20.0,21.0,16.0,18.0,2.0,5.0,2.0,3.0,,,,,,,90.0,51.0,7.1,5.0,0.00982698,1,,,,,,1.0,,,,3.0,3.0,2.0,1.0,,,1.0,,0.0219,,,2.0,,,,,,,,,,
11352460,away,Crystal Palace,Joachim Andersen,joachim-andersen,J. Andersen,D,5,190,2378,M,362682,EUR,833500800,D,16,16,False,60.0,45.0,16.0,7.0,30.0,34.0,15.0,27.0,6.0,9.0,3.0,11.0,,,,,,,90.0,73.0,7.0,17.0,0.00942341,0,,,1.0,,2.0,7.0,,,,3.0,3.0,2.0,6.0,,,,,,,,1.0,,True,,,,,,,,
11352460,away,Crystal Palace,Chris Richards,chris-richards,C. Richards,D,26,188,2004,M,931844,EUR,954201600,D,26,26,False,62.0,50.0,11.0,3.0,37.0,40.0,13.0,22.0,5.0,8.0,7.0,4.0,,,,,,,90.0,76.0,7.2,13.0,0.00904817,1,,,,,1.0,2.0,,,,,2.0,2.0,1.0,,,1.0,1.0,0.0753,,,1.0,,,,,1.0,,,,,
11352460,away,Crystal Palace,Daniel Muñoz,daniel-munoz,D. Muñoz,M,2,183,12060,M,870360,EUR,833068800,M,12,12,False,33.0,28.0,1.0,,13.0,14.0,15.0,20.0,5.0,8.0,1.0,7.0,,,,,,,90.0,55.0,7.0,12.0,0.201577,1,,,1.0,,4.0,10.0,1.0,5.0,1.0,2.0,,,2.0,,1.0,1.0,,0.0262,,,2.0,2.0,,1.0,daniel.chitiva,1.0,,,,,
11352460,away,Crystal Palace,Adam Wharton,adam-wharton,A. Wharton,M,20,182,5795,M,1109771,EUR,1076025600,M,20,20,False,48.0,37.0,5.0,2.0,9.0,10.0,28.0,39.0,2.0,9.0,2.0,11.0,,,,,,,90.0,69.0,7.9,16.0,0.029569,1,,1.0,1.0,,1.0,4.0,,,1.0,2.0,5.0,3.0,2.0,,3.0,1.0,,0.0185,,,3.0,,,1.0,,2.0,,,,,
11352460,away,Crystal Palace,Will Hughes,will-hughes,W. Hughes,M,19,185,1026,M,193554,EUR,798076800,M,19,19,False,48.0,42.0,2.0,1.0,23.0,23.0,19.0,27.0,1.0,2.0,,7.0,,,,,,,90.0,60.0,6.7,11.0,0.02406,2,,,2.0,,,4.0,,,,,,,2.0,,1.0,1.0,,0.0647,,,1.0,,,2.0,,1.0,,,,,1.0
11352460,away,Crystal Palace,Tyrick Mitchell,tyrick-mitchell,T. Mitchell,M,3,174,1388,M,988275,EUR,936144000,M,3,3,False,35.0,23.0,4.0,1.0,12.0,17.0,12.0,20.0,,2.0,2.0,4.0,,,,,,,85.0,62.0,6.8,18.0,0.237605,0,,,2.0,1.0,1.0,2.0,,2.0,,,,,,,1.0,,,,,,1.0,1.0,,,,1.0,,,,,
11352460,away,Crystal Palace,Michael Olise,michael-olise,M. Olise,M,17,185,76795,M,978838,EUR,1008115200,F,7,7,False,41.0,36.0,6.0,5.0,9.0,10.0,28.0,36.0,,7.0,1.0,6.0,,,,,,,90.0,70.0,7.8,16.0,0.44957,5,,,5.0,1.0,1.0,4.0,,8.0,,,1.0,,,,3.0,2.0,,0.4202,,,3.0,5.0,,,MOlise,1.0,1.0,2.0,,0.1932,1.0
11352460,away,Crystal Palace,Jordan Ayew,jordan-ayew,J. Ayew,F,9,182,13272,M,103045,EUR,684547200,F,9,9,False,28.0,25.0,3.0,1.0,14.0,14.0,11.0,23.0,,8.0,2.0,7.0,,,,,,,76.0,56.0,7.1,19.0,0.00670572,0,,,9.0,,2.0,6.0,,3.0,,,3.0,2.0,1.0,,,,,,,,3.0,2.0,,2.0,jordanayew9,3.0,,,,,
11352460,away,Crystal Palace,Jean-Philippe Mateta,jean-philippe-mateta,J. Mateta,F,14,192,9441,M,848276,EUR,867456000,F,14,14,False,6.0,6.0,,,,,6.0,6.0,1.0,1.0,,,,,,,,,69.0,20.0,5.9,9.0,0.0261883,1,,,,,2.0,8.0,,2.0,,1.0,,,,,,1.0,,0.2568,,,3.0,,,4.0,Matetajphilippe,,1.0,,,,
11352460,away,Crystal Palace,Odsonne Édouard,odsonne-edouard,O. Édouard,F,11,187,6612,M,795228,EUR,884908800,F,22,22,True,4.0,4.0,,,,,4.0,4.0,,2.0,,1.0,,,,,,,21.0,11.0,6.9,2.0,0.0273646,1,,,,,1.0,3.0,,1.0,,,2.0,1.0,,,1.0,,,0.0485,,,,,,1.0,,,,1.0,,0.2014,
11352460,away,Crystal Palace,Jeffrey Schlupp,jeffrey-schlupp,J. Schlupp,D,27,178,764,M,148710,EUR,725068800,M,15,15,True,9.0,7.0,1.0,,3.0,4.0,4.0,5.0,1.0,3.0,1.0,4.0,,,,,,,14.0,16.0,7.7,3.0,0.00343422,1,,,,,,1.0,,2.0,,1.0,1.0,1.0,,,1.0,,,0.0801,,,,1.0,,,,,,1.0,1.0,0.5935,
11352460,away,Crystal Palace,Naouirou Ahamada,naouirou-ahamada,N. Ahamada,M,8,183,454,M,997104,EUR,1017360000,M,29,29,True,7.0,6.0,1.0,1.0,2.0,2.0,4.0,5.0,,1.0,,,,,,,,,12.0,9.0,6.6,2.0,0.00135061,0,,,,,,1.0,,2.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,
11352460,away,Crystal Palace,Remi Matthews,remi-matthews,R. Matthews,G,31,184,206,M,581610,EUR,760838400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352460,away,Crystal Palace,James Tomkins,james-tomkins,J. Tomkins,D,,192,104,M,32124,EUR,607132800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352460,away,Crystal Palace,Joel Ward,joel-ward,J. Ward,D,25,188,258,M,39183,EUR,625622400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352460,away,Crystal Palace,Jesurun Rak-Sakyi,jesurun-rak-sakyi,J. Rak-Sakyi,M,21,178,1018,M,1101362,EUR,1033776000,M,49,49,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352460,away,Crystal Palace,David Ozoh,david-ozoh,D. Ozoh,M,18,183,315,M,1212155,EUR,1115337600,M,52,52,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352460,away,Crystal Palace,Jaïro Riedewald,jairo-riedewald,J. Riedewald,M,44,186,1219,M,285989,EUR,842227200,M,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
