match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_interceptionWon,player_sofascoreId,stat_aerialLost,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,captain,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_accurateCross,player_firstName,player_lastName,stat_wonContest,stat_outfielderBlock,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_goodHighClaim,stat_goals
11401994,home,FC Twente,Lars Unnerstall,lars-unnerstall,L. Unnerstall,G,1,198,265,M,94835,EUR,648432000,G,1,1,False,48.0,38.0,14.0,5.0,34.0,38.0,4.0,10.0,11.0,1.0,1.0,1.0,1.0,90.0,54.0,6.5,10.0,0.00134679,0,-0.1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401994,home,FC Twente,Joshua Brenet,joshua-brenet,J. Brenet,D,30,181,142,M,296438,EUR,764121600,D,20,20,False,21.0,18.0,1.0,,11.0,12.0,7.0,10.0,2.0,,,,,55.0,36.0,6.1,9.0,0.00481595,0,,1.0,1.0,4.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401994,home,FC Twente,Mees Hilgers,mees-hilgers,M. Hilgers,D,2,185,8875,M,1014288,EUR,989712000,D,2,2,False,89.0,78.0,9.0,3.0,57.0,61.0,21.0,28.0,5.0,,,,,90.0,99.0,6.7,13.0,0.0691481,0,,,1.0,6.0,4.0,1.0,2.0,meeshilgerss,1.0,3.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11401994,home,FC Twente,Robin Pröpper,robin-propper,R. Pröpper,D,3,190,269,M,196082,EUR,748742400,D,3,3,False,110.0,97.0,12.0,4.0,67.0,67.0,30.0,43.0,10.0,,,,,90.0,128.0,7.2,16.0,0.0217711,1,,,5.0,4.0,10.0,1.0,,,2.0,,3.0,2.0,,,True,1.0,1.0,3.0,1.0,2.0,0.0175,,,,,,,,,,,,,
11401994,home,FC Twente,Gijs Smal,gijs-smal,G. Smal,D,5,183,339,M,860160,EUR,872985600,D,5,5,False,47.0,38.0,3.0,1.0,18.0,19.0,21.0,32.0,5.0,,,,,65.0,61.0,6.8,12.0,0.119725,0,,4.0,,,2.0,,1.0,,,,1.0,,,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,
11401994,home,FC Twente,Carel Eiting,carel-eiting,C. Eiting,M,6,178,347,M,803025,EUR,887155200,M,6,6,False,49.0,38.0,2.0,1.0,16.0,17.0,23.0,35.0,8.0,,,,,65.0,69.0,7.0,15.0,0.112612,1,,3.0,1.0,2.0,4.0,1.0,2.0,,,,1.0,,,,,2.0,1.0,2.0,,1.0,0.3089,1.0,,,1.0,,,,,,,,,
11401994,home,FC Twente,Michal Sadílek,michal-sadilek,M. Sadílek,M,23,168,329,M,825731,EUR,928108800,M,23,23,False,72.0,58.0,6.0,1.0,30.0,33.0,30.0,45.0,9.0,,,,,90.0,94.0,7.3,18.0,0.167874,0,,6.0,2.0,3.0,7.0,,3.0,,2.0,1.0,3.0,1.0,,1.0,,,,,,2.0,,2.0,,,,1.0,,,,,,,,
11401994,home,FC Twente,Younes Taha,younes-taha,Y. Taha,M,10,176,1453,M,1146623,EUR,1038355200,M,19,19,False,33.0,15.0,6.0,1.0,1.0,4.0,14.0,30.0,5.0,,,,,80.0,47.0,6.9,23.0,0.34643,1,,1.0,1.0,4.0,4.0,,,,1.0,2.0,1.0,,,2.0,,2.0,,,3.0,1.0,0.0478,,Younes Taha,,1.0,,2.0,1.0,,,,,,
11401994,home,FC Twente,Sem Steijn,sem-steijn,S. Steijn,M,14,173,3417,M,944467,EUR,1005523200,M,14,14,False,29.0,19.0,5.0,4.0,12.0,13.0,8.0,19.0,3.0,,,,,90.0,39.0,6.5,15.0,0.0710455,1,,3.0,,8.0,2.0,,,,5.0,2.0,1.0,1.0,1.0,,,1.0,1.0,,2.0,,0.4954,1.0,,,1.0,,,,1.0,,,,,
11401994,home,FC Twente,Michel Vlap,michel-vlap,M. Vlap,M,14,189,423,M,798181,EUR,865209600,M,18,18,False,18.0,13.0,1.0,,5.0,6.0,9.0,16.0,2.0,,,,,55.0,31.0,6.7,11.0,0.111086,0,,4.0,1.0,1.0,3.0,1.0,,,,,1.0,,,1.0,,,,,2.0,1.0,,1.0,,,,,,,,,,,,
11401994,home,FC Twente,Ricky van Wolfswinkel,ricky-van-wolfswinkel,R. van Wolfswinkel,F,9,186,794,M,35193,EUR,601862400,F,9,9,False,31.0,22.0,1.0,,6.0,8.0,16.0,23.0,5.0,,,,,90.0,50.0,7.0,13.0,0.0278241,3,,,4.0,5.0,9.0,1.0,,,2.0,,2.0,2.0,2.0,,,1.0,,,3.0,2.0,0.6534,,,,1.0,,,2.0,1.0,1.0,0.8979,,,
11401994,home,FC Twente,Alfons Sampsted,alfons-sampsted,A. Sampsted,D,2,180,197,M,842536,EUR,891820800,D,12,12,True,29.0,24.0,6.0,3.0,16.0,17.0,8.0,14.0,2.0,,,,,35.0,43.0,6.8,9.0,0.0112631,1,,2.0,1.0,2.0,2.0,1.0,1.0,,1.0,,,,,,,1.0,1.0,1.0,1.0,,0.0311,,,,1.0,,,,,,,,,
11401994,home,FC Twente,Myron Boadu,myron-boadu,M. Boadu,F,21,183,1727,M,856744,EUR,979430400,F,21,21,True,8.0,7.0,,,1.0,1.0,6.0,7.0,,,,,,35.0,14.0,7.0,3.0,0.0181229,2,,,1.0,2.0,3.0,,,,1.0,,,,1.0,,,2.0,1.0,,2.0,,0.1641,,,,2.0,,,,,1.0,0.0345,1.0,,
11401994,home,FC Twente,Naci Ünüvar,naci-unuvar,N. Ünüvar,M,9,168,1162,M,954317,EUR,1055462400,F,10,10,True,17.0,11.0,,,1.0,2.0,10.0,18.0,,,,,,25.0,25.0,6.7,10.0,0.0131495,3,,3.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,1.0,,,,0.0835,,,,,,,2.0,,,,,,
11401994,home,FC Twente,Youri Regeer,youri-regeer,Y. Regeer,M,6,177,742,M,996940,EUR,1061164800,M,8,8,True,24.0,20.0,,,8.0,10.0,12.0,16.0,1.0,,,,,25.0,32.0,7.1,6.0,0.0255621,0,,2.0,2.0,,5.0,,,,,,2.0,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,
11401994,home,FC Twente,Mitchell van Bergen,mitchell-van-bergen,M. v. Bergen,F,7,170,248,M,827662,EUR,935712000,F,7,7,True,1.0,1.0,,,,,2.0,3.0,1.0,,,,,10.0,5.0,6.6,1.0,0.0226572,0,,2.0,,1.0,2.0,,,,1.0,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,
11401994,home,FC Twente,Issam El Maach,issam-el-maach,I. E. Maach,G,16,187,445,M,904775,EUR,949363200,G,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401994,home,FC Twente,Przemysław Tytoń,przemyslaw-tyton,P. Tytoń,G,22,195,453,M,27691,EUR,536716800,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401994,home,FC Twente,Anass Salah-Eddine,anass-salah-eddine,A. Salah-Eddine,D,2,179,6705,M,961684,EUR,1011312000,D,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401994,home,FC Twente,Alec Van Hoorenbeeck,alec-van-hoorenbeeck,A. V. Hoorenbeeck,D,18,187,120,M,974203,EUR,914976000,D,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401994,home,FC Twente,Max Bruns,max-bruns,M. Bruns,D,38,186,104,M,1091627,EUR,1036540800,M,38,38,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Max Bruns,,,,,,,,,,,
11401994,home,FC Twente,Mathias Kjølø,mathias-kjolo,M. Kjølø,M,4,174,167,M,966546,EUR,993600000,M,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401994,away,FC Utrecht,Mattijs Branderhorst,mattijs-branderhorst,M. Branderhorst,G,31,192,151,M,146871,EUR,757296000,G,31,31,False,31.0,14.0,26.0,9.0,8.0,11.0,6.0,20.0,12.0,2.0,2.0,1.0,1.0,90.0,38.0,7.2,17.0,0.00499153,0,0.9324,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,
11401994,away,FC Utrecht,Hidde ter Avest,hidde-ter-avest,H. t. Avest,D,24,182,95,M,361788,EUR,864086400,D,5,5,False,23.0,16.0,2.0,,8.0,10.0,8.0,15.0,2.0,,,,,90.0,41.0,6.8,9.0,0.0146707,0,,2.0,1.0,2.0,1.0,,1.0,,1.0,,,,1.0,,,,,4.0,,,,,,,,,,,,,,,,
11401994,away,FC Utrecht,Mike van der Hoorn,mike-van-der-hoorn,M. v. d. Hoorn,D,3,190,158,M,152414,EUR,719107200,D,3,3,False,36.0,26.0,10.0,3.0,15.0,17.0,11.0,19.0,2.0,,,,,90.0,49.0,7.2,10.0,0.0102756,0,,,4.0,7.0,6.0,,2.0,,3.0,2.0,,,2.0,,,,,6.0,,2.0,,,,,,2.0,,,,,,,,
11401994,away,FC Utrecht,Nick Viergever,nick-viergever,N. Viergever,D,24,182,150,M,46900,EUR,618105600,D,24,24,False,37.0,24.0,7.0,1.0,18.0,25.0,6.0,12.0,4.0,,,,,90.0,48.0,7.0,16.0,0.00282854,0,,,1.0,,1.0,,1.0,,,,,,,,True,,,4.0,1.0,,,,,,,1.0,,,,,,,,
11401994,away,FC Utrecht,Souffian El Karouani,souffian-el-karouani,S. El Karouani,D,16,178,3591,M,991679,EUR,971913600,D,16,16,False,28.0,20.0,4.0,3.0,11.0,13.0,10.0,16.0,6.0,,,,,90.0,45.0,7.4,12.0,0.029936,0,,1.0,3.0,3.0,5.0,,1.0,,2.0,,2.0,2.0,2.0,,,,,3.0,,,,1.0,,,,1.0,,,,,,,,
11401994,away,FC Utrecht,Ryan Flamingo,ryan-flamingo,R. Flamingo,D,6,186,1614,M,1046960,EUR,1041292800,M,34,34,False,47.0,28.0,11.0,3.0,13.0,20.0,15.0,27.0,6.0,,,,,90.0,69.0,6.7,21.0,0.0156884,0,,,4.0,7.0,7.0,1.0,2.0,,4.0,,1.0,,1.0,,,1.0,,6.0,,2.0,,,Ryan Flamingo,,,1.0,,,,,,,,
11401994,away,FC Utrecht,Oscar Fraulo,oscar-fraulo,O. Fraulo,M,29,180,841,M,1008245,EUR,1070668800,M,8,8,False,33.0,23.0,6.0,2.0,11.0,12.0,12.0,21.0,7.0,,,,,90.0,50.0,7.1,12.0,0.0755241,1,,,,3.0,6.0,,3.0,,,3.0,2.0,2.0,1.0,,,4.0,,3.0,1.0,,0.1222,,,,4.0,,,,1.0,1.0,0.3769,,,
11401994,away,FC Utrecht,Taylor Booth,taylor-booth,T. Booth,M,8,173,530,M,906024,EUR,991267200,M,10,10,False,4.0,3.0,,,2.0,2.0,2.0,3.0,1.0,,,,,22.0,10.0,6.4,4.0,0.0288795,0,,1.0,,2.0,,1.0,,,,,,,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,
11401994,away,FC Utrecht,Jens Toornstra,jens-toornstra,J. Toornstra,M,18,178,203,M,99960,EUR,607651200,M,18,18,False,36.0,25.0,7.0,2.0,10.0,12.0,15.0,26.0,5.0,,,,,65.0,51.0,6.8,19.0,0.0128762,2,,2.0,,8.0,2.0,2.0,,,2.0,,2.0,2.0,2.0,,,2.0,1.0,,2.0,,0.2349,,,,,,,,1.0,1.0,0.4506,2.0,,1.0
11401994,away,FC Utrecht,Othman Boussaid,othman-boussaid,O. Boussaid,M,49,166,244,M,877032,EUR,952387200,M,26,26,False,34.0,25.0,8.0,3.0,9.0,11.0,16.0,24.0,13.0,,,,,81.0,44.0,7.0,12.0,0.0150638,0,,1.0,,3.0,4.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,,,1.0,,,,,,3.0,,,,,,,,,
11401994,away,FC Utrecht,Sam Lammers,sam-lammers,S. Lammers,F,10,191,842,M,804901,EUR,862358400,F,9,9,False,26.0,21.0,1.0,1.0,6.0,9.0,15.0,17.0,6.0,,,,,90.0,47.0,6.8,13.0,0.148311,1,,,2.0,12.0,9.0,,,,5.0,1.0,5.0,3.0,3.0,1.0,,5.0,,,4.0,1.0,0.0468,,,,1.0,,1.0,1.0,,,,1.0,,
11401994,away,FC Utrecht,Jeppe Okkels,jeppe-okkels,J. Okkels,M,19,183,184,M,826066,EUR,933033600,F,17,17,True,11.0,6.0,2.0,,2.0,4.0,4.0,7.0,2.0,,,,,59.0,18.0,6.3,10.0,0.0302123,0,,,1.0,6.0,1.0,1.0,,,2.0,,,,1.0,,,2.0,,,2.0,,,,,,,,,,,,,,,
11401994,away,FC Utrecht,Victor Jensen,victor-jensen,V. Jensen,M,7,175,409,M,856648,EUR,949968000,M,7,7,True,9.0,5.0,1.0,1.0,2.0,4.0,3.0,5.0,1.0,,,,,25.0,13.0,6.3,7.0,0.00757374,0,,,,4.0,1.0,,,,1.0,1.0,1.0,,,,,2.0,,,1.0,,,,,,,,,,,,,,,
11401994,away,FC Utrecht,Niklas Vesterlund,niklas-vesterlund,N. B. V. Nielsen,D,23,185,77,M,837010,EUR,928627200,D,23,23,True,5.0,2.0,,,1.0,2.0,1.0,3.0,,,,,,9.0,9.0,6.5,3.0,0.00033918,0,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
11401994,away,FC Utrecht,Tim Handwerker,tim-handwerker,T. Handwerker,M,29,181,117,M,857917,EUR,895536000,D,29,29,True,3.0,,,,,,,3.0,1.0,,,,,9.0,5.0,6.4,5.0,,0,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11401994,away,FC Utrecht,Andreas Dithmer,andreas-dithmer,A. Dithmer,G,26,198,52,M,1126855,EUR,1122854400,G,51,51,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401994,away,FC Utrecht,Thijmen Nijhuis,thijmen-nijhuis,T. Nijhuis,G,1,196,50,M,845979,EUR,901324800,G,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401994,away,FC Utrecht,Mark van der Maarel,mark-van-der-maarel,M. van der Maarel,D,,177,47,M,88615,EUR,618883200,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401994,away,FC Utrecht,Can Bozdoğan,can-bozdogan,C. Bozdoğan,M,8,175,306,M,934249,EUR,986428800,M,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401994,away,FC Utrecht,Zidane Iqbal,zidane-iqbal,Z. Iqbal,M,14,180,7223,M,1014225,EUR,1051401600,M,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,zidaneiqbal,,,,,,,,,,,,,,,,,,,,,,,,,,
11401994,away,FC Utrecht,Marouan Azarkan,marouan-azarkan,M. Azarkan,M,17,165,221,M,987524,EUR,1007769600,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401994,away,FC Utrecht,Zakaria Labyad,zakaria-labyad,Z. Labyad,M,,173,933,M,106142,EUR,731635200,M,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
