match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_possessionLostCtrl,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_interceptionWon,stat_outfielderBlock,stat_wasFouled,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_keyPass,stat_wonContest,stat_goalAssist,stat_goals,stat_blockedScoringAttempt,stat_totalOffside,stat_errorLeadToAShot,stat_goodHighClaim,stat_bigChanceCreated,stat_bigChanceMissed
11409192,home,Estoril Praia,Rodrigo Gomes,,,gomes-rodrigo,R. Gomes,M,21,171,1190,M,1006073,EUR,1057536000,F,21,21,False,,11.0,10.0,,,2.0,2.0,8.0,9.0,2.0,,,90.0,25.0,6.5,0.0747,0.0,0.00881061,1,,,7.0,2.0,4.0,1.0,1.0,,3.0,4.0,,,,2.0,,1.0,,,,1.0,,1.0,1.0,,,,1.0,1.0,,,,
11409192,home,Estoril Praia,Mateus Fernandes,,,mateus-fernandes,M. Fernandes,M,18,178,3830,M,1142562,EUR,1089417600,M,82,82,True,,20.0,17.0,1.0,1.0,6.0,7.0,11.0,13.0,3.0,,,31.0,28.0,6.6,0.0196,0.0,0.0252172,1,,,3.0,3.0,1.0,,1.0,1.0,,5.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,1.0,,,
11409192,home,Estoril Praia,Heriberto Tavares,,,heriberto-tavares,H. Tavares,F,91,180,195,M,845789,EUR,856310400,F,91,91,True,,7.0,2.0,,,1.0,1.0,2.0,8.0,1.0,,,30.0,16.0,7.0,0.1023,0.0267,0.0196829,2,,2.0,3.0,4.0,,,,,1.0,8.0,,1.0,1.0,,,2.0,1.0,,3.0,,1.0,,1.0,1.0,,,,,,,,
11409192,home,Estoril Praia,Cassiano,,,cassiano,Cassiano,F,90,184,251,M,157023,EUR,613958400,F,11,11,True,,3.0,1.0,,,1.0,2.0,,1.0,,,,16.0,6.0,6.7,0.039,0.0,5.968e-05,2,,,,1.0,,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,
11409192,home,Estoril Praia,João Carlos,,,joao-carlos,J. Carlos,F,,187,69,M,880129,EUR,794016000,F,20,20,True,,2.0,1.0,,,,,1.0,3.0,,,,8.0,6.0,6.4,0.0,0.0,0.00068092,0,,1.0,2.0,1.0,,,1.0,,,3.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,
11409192,home,Estoril Praia,Marcelo Carné,,,marcelo-carne,M. Carné,G,1,188,61,M,243463,EUR,634262400,G,31,31,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409192,home,Estoril Praia,Bernardo Vital,,,vital-bernardo,B. Vital,D,13,187,192,M,1065442,EUR,978048000,D,3,3,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409192,home,Estoril Praia,Volnei Feltes,,,feltes-volnei,V. Feltes,D,30,188,64,M,1065440,EUR,955756800,D,5,5,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409192,home,Estoril Praia,Mor Ndiaye,,,mor-ndiaye,M. Ndiaye,M,19,185,163,M,979225,EUR,974764800,M,64,64,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409192,home,Estoril Praia,Koba Koindredi,,,koba-koindredi,K. Koindredi,M,8,184,471,M,930233,EUR,1004140800,M,83,83,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409192,away,Boavista,João Gonçalves,,,joao-goncalves,J. Gonçalves,G,,188,61,M,987596,EUR,974246400,G,99,99,False,,31.0,16.0,22.0,7.0,12.0,15.0,4.0,16.0,13.0,1.0,2.0,90.0,45.0,6.9,0.0,0.0,0.00090868,0,-0.4614,,,1.0,,1.0,,,,16.0,,,,,,1.0,,,,,,,,,,,,,,4.0,,
11409192,away,Boavista,Pedro Malheiro,,,pedro-malheiro,P. Malheiro,D,79,179,415,M,1131249,EUR,980035200,D,79,79,False,,51.0,45.0,7.0,5.0,35.0,37.0,10.0,15.0,9.0,,,90.0,73.0,7.9,0.1143,0.3291,0.010813,2,,1.0,3.0,8.0,2.0,,3.0,1.0,,8.0,,,,2.0,,2.0,,,4.0,,2.0,,1.0,3.0,,1.0,,,,,,
11409192,away,Boavista,Chidozie Awaziem,,,chidozie-awaziem,C. Awaziem,D,6,189,1826,M,804764,EUR,852076800,D,5,5,False,,52.0,42.0,13.0,7.0,35.0,41.0,7.0,11.0,6.0,,,90.0,72.0,7.6,0.0537,0.0418,0.00301517,1,,,3.0,6.0,,15.0,1.0,1.0,,10.0,3.0,4.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,,
11409192,away,Boavista,Rodrigo Abascal,,,rodrigo-abascal,R. Abascal,D,26,190,156,M,846416,EUR,758505600,D,26,26,False,,45.0,39.0,8.0,5.0,28.0,31.0,11.0,15.0,4.0,,,90.0,67.0,6.9,0.0,0.0,0.00232694,0,,1.0,3.0,3.0,1.0,8.0,3.0,2.0,,9.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,
11409192,away,Boavista,Filipe Ferreira,Filipe,Ferreira,filipe-ferreira,F. Ferreira,D,20,178,34,M,143584,EUR,654393600,D,20,20,False,,34.0,23.0,7.0,3.0,13.0,16.0,10.0,18.0,3.0,,,79.0,51.0,6.7,0.0,0.0,0.00442503,0,,,2.0,1.0,1.0,4.0,,,1.0,13.0,,,,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,
11409192,away,Boavista,Sebastián Pérez,,,sebastian-perez,S. Pérez,M,42,176,396,M,158597,EUR,733363200,M,24,24,False,True,45.0,39.0,5.0,4.0,30.0,34.0,9.0,11.0,5.0,,,90.0,59.0,7.1,0.0,0.0,0.0153834,0,,,6.0,7.0,4.0,2.0,5.0,2.0,2.0,6.0,1.0,1.0,,2.0,,,,,1.0,,,,1.0,1.0,,,,,,,,
11409192,away,Boavista,Gaius Makouta,,,makouta-gaius,G. Makouta,M,42,180,299,M,847013,EUR,869788800,M,42,42,False,,26.0,22.0,3.0,1.0,14.0,14.0,8.0,12.0,8.0,,,74.0,38.0,6.4,0.148,0.037,0.00423469,2,,,5.0,2.0,,1.0,,,2.0,10.0,,2.0,,,,,,1.0,2.0,1.0,1.0,,,,,,1.0,,,,,
11409192,away,Boavista,Salvador Agra,,,salvador-agra,S. Agra,M,11,166,97,M,587416,EUR,689817600,M,7,7,False,,12.0,10.0,3.0,2.0,7.0,8.0,6.0,8.0,5.0,,,74.0,27.0,7.1,0.0,0.0,0.1867,0,,4.0,2.0,4.0,,,1.0,1.0,,7.0,,,,,,3.0,3.0,2.0,,1.0,,,4.0,,1.0,,,2.0,,,,
11409192,away,Boavista,Miguel Reisinho,,,miguel-reisinho,M. Reisinho,M,7,184,1041,M,892309,EUR,923616000,M,10,10,False,,21.0,16.0,4.0,2.0,10.0,11.0,6.0,10.0,6.0,,,90.0,35.0,6.9,0.151,0.0,0.00689066,1,,,8.0,11.0,,1.0,4.0,2.0,2.0,8.0,3.0,2.0,1.0,,,2.0,,2.0,4.0,,,,1.0,3.0,,,,,,,,
11409192,away,Boavista,Tiago Morais,,,tiago-morais,T. Morais,F,21,168,233,M,1067284,EUR,1062547200,M,21,21,False,,24.0,20.0,2.0,1.0,9.0,10.0,11.0,14.0,2.0,,,89.0,47.0,7.8,0.1988,0.5085,0.0472513,3,,,5.0,7.0,1.0,,,,1.0,12.0,,,,,,3.0,,1.0,6.0,5.0,3.0,,2.0,4.0,,1.0,,,,,,
11409192,away,Boavista,Róbert Boženík,,,robert-bozenik,R. Boženík,F,11,188,1028,M,912033,EUR,942883200,F,9,9,False,,9.0,7.0,,,3.0,4.0,4.0,5.0,1.0,,,79.0,19.0,6.8,0.0749,0.0437,0.0072175,3,,,7.0,4.0,1.0,1.0,,,1.0,5.0,3.0,1.0,,,,3.0,,2.0,,1.0,1.0,,1.0,,1.0,,2.0,,,,,
11409192,away,Boavista,Bruno Lourenço,,,bruno-lourenco,B. Lourenço,M,8,179,99,M,984810,EUR,886377600,F,8,8,True,,2.0,2.0,1.0,1.0,,,2.0,3.0,1.0,,,16.0,11.0,6.7,0.0,0.0,0.00690488,0,,1.0,3.0,3.0,,,1.0,,1.0,4.0,1.0,,,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,
11409192,away,Boavista,Ilija Vukotić,Ilija,Vukotić,ilija-vukotic,I. Vukotić,M,8,191,158,M,891881,EUR,915667200,M,18,18,True,,6.0,6.0,,,2.0,2.0,5.0,5.0,,,,16.0,10.0,6.9,0.0132,0.0,0.397168,1,,1.0,2.0,1.0,,,,,1.0,,1.0,,,,,,1.0,,1.0,,,,1.0,1.0,,,1.0,,,,1.0,
11409192,away,Boavista,Berna,Berna,,berna,Berna,M,20,169,81,M,1133287,EUR,1063584000,M,80,80,True,,6.0,5.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,,,11.0,13.0,6.8,0.0,0.0,0.0038737,0,,,1.0,2.0,,1.0,,,,2.0,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,
11409192,away,Boavista,Jeriel De Santis,,,jeriel-de-santis,J. D. Santis,F,17,190,307,M,944825,EUR,1024358400,F,27,27,True,,3.0,2.0,,,,,2.0,3.0,1.0,,,11.0,8.0,6.1,0.4536,0.0,0.0065149,1,,,4.0,1.0,,,,,1.0,4.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,1.0
11409192,away,Boavista,Ibrahima Camará,,,ibrahima-camara,I. Camará,M,2,190,520,M,976145,EUR,917222400,M,6,6,True,,1.0,,1.0,,,,,1.0,,,,1.0,2.0,,0.0,0.0,0.0,0,,,1.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,
11409192,away,Boavista,Luis Pires,Luís Pires,,pires-luis,L. Pires,G,12,188,41,M,1514446,EUR,1100649600,G,12,12,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409192,away,Boavista,Masaki Watai,,,masaki-watai,M. Watai,M,11,168,73,M,926641,EUR,932256000,M,13,13,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409192,away,Boavista,Joel Silva,Joel Silva,,joel-silva,J. Silva,M,26,185,56,M,1393991,EUR,1044921600,M,16,16,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409192,away,Boavista,Martim Tavares,,,tavares-martim,M. Tavares,F,79,183,92,M,1136423,EUR,1068422400,F,59,59,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
