match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_ownGoals,stat_aerialLost,stat_shotOffTarget,stat_totalOffside,stat_accurateCross,stat_dispossessed,captain,stat_clearanceOffLine,player_sofascoreId,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed
13815414,home,Al-Taawoun,Abdulquddus Atiah,abdulquddus-atiah,A. Atiah,G,13,183.0,100,M,925459,EUR,857174400.0,G,13,13,False,26.0,22.0,8.0,4.0,0.0,21.0,23.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,4.0,5.0,1.0,1.0,90.0,39.0,7.4,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13815414,home,Al-Taawoun,Mohammed Mahzari,mohammed-mahzari,M. Mahzari,D,5,178.0,49,M,1092809,EUR,1021766400.0,D,5,5,False,64.0,58.0,5.0,3.0,0.0,28.0,28.0,30.0,39.0,3.0,,,2.0,2.0,,,,,90.0,84.0,7.1,10.0,0,Mohammed Mahzari,,3.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
13815414,home,Al-Taawoun,Andrei Girotto,andrei-girotto,A. Girotto,D,3,186.0,274,M,794836,EUR,698284800.0,D,3,3,False,68.0,65.0,5.0,2.0,0.0,52.0,52.0,13.0,16.0,4.0,,,2.0,5.0,,,,,90.0,79.0,6.6,3.0,0,,,,1.0,5.0,4.0,1.0,,,1.0,,1.0,3.0,3.0,1.0,,,,,,,,,,,,
13815414,home,Al-Taawoun,Waleed Al-Ahmed,waleed-al-ahmed,W. Al-Ahmed,D,23,189.0,197,M,978400,EUR,925689600.0,D,23,23,False,57.0,54.0,6.0,3.0,0.0,40.0,40.0,14.0,17.0,4.0,,,7.0,9.0,,,,,90.0,68.0,7.1,4.0,1,,,,3.0,1.0,,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,
13815414,home,Al-Taawoun,Renné Rivas,rivas-renne,R. Rivas,D,18,178.0,311,M,973568,EUR,1048204800.0,D,16,16,False,46.0,41.0,6.0,5.0,0.0,23.0,24.0,19.0,27.0,2.0,,,,3.0,,,,,85.0,64.0,6.8,11.0,0,,,5.0,1.0,6.0,3.0,1.0,,,,,,1.0,1.0,,2.0,,1.0,1.0,1.0,,,,,,,
13815414,home,Al-Taawoun,Fayçal Fajr,faycal-fajr,F. Fajr,M,76,178.0,1037,M,143786,EUR,586396800.0,M,76,76,False,73.0,71.0,14.0,13.0,0.0,40.0,40.0,33.0,40.0,4.0,3.0,2.0,,4.0,,,,,85.0,88.0,7.4,11.0,0,,,7.0,1.0,3.0,1.0,,2.0,,2.0,2.0,,1.0,,,,,,2.0,,,,,,,,
13815414,home,Al-Taawoun,Ashraf El Mahdioui,ashraf-el-mahdioui,A. E. Mahdioui,M,18,183.0,1641,M,788348,EUR,832896000.0,M,18,18,False,114.0,105.0,12.0,7.0,0.0,43.0,45.0,62.0,69.0,8.0,2.0,2.0,1.0,12.0,,,,,90.0,132.0,8.5,11.0,0,,,,1.0,2.0,,5.0,1.0,1.0,,,1.0,4.0,2.0,,1.0,,,,1.0,True,1.0,,,,,
13815414,home,Al-Taawoun,Mohammed Al-Kuwaykibi,mohammed-al-kuwaykibi,M. Al-Kuwaykibi,F,7,168.0,101,M,847233,EUR,786326400.0,M,7,7,False,51.0,39.0,2.0,2.0,0.0,11.0,12.0,28.0,42.0,4.0,1.0,,,4.0,,,,,90.0,63.0,7.1,18.0,2,,,3.0,1.0,2.0,,,,,1.0,1.0,,3.0,2.0,,,2.0,,,,,,,,,,
13815414,home,Al-Taawoun,Abdelhamid Sabiri,abdelhamid-sabiri,A. Sabiri,M,11,186.0,4174,M,807400,EUR,849139200.0,M,70,70,False,41.0,37.0,4.0,3.0,0.0,17.0,18.0,20.0,23.0,8.0,8.0,6.0,2.0,3.0,,,,,71.0,64.0,7.8,10.0,3,,,,,5.0,1.0,1.0,3.0,,,1.0,,2.0,1.0,,2.0,1.0,,,,,,abdelhamidsabiri,2.0,,,
13815414,home,Al-Taawoun,Musa Barrow,musa-barrow,M. Barrow,F,99,183.0,3277,M,916680,EUR,911001600.0,M,99,99,False,31.0,27.0,,,0.0,13.0,15.0,14.0,17.0,,,,,1.0,,,,,71.0,38.0,6.4,8.0,1,,,1.0,,3.0,,,1.0,,,,,,,,2.0,1.0,,,1.0,,,,,,,
13815414,home,Al-Taawoun,Roger Martínez,roger-martinez,R. Martínez,F,10,180.0,2161,M,344243,EUR,772329600.0,F,38,38,False,21.0,17.0,1.0,1.0,0.0,4.0,4.0,13.0,17.0,4.0,2.0,2.0,,2.0,,,,,90.0,31.0,6.9,8.0,2,,,,1.0,4.0,,,2.0,1.0,2.0,,,,,,1.0,1.0,1.0,,1.0,,,,,1.0,,
13815414,home,Al-Taawoun,Saad Fahad Al Nasser,saad-fahad-al-nasser,S. F. A. Nasser,D,96,172.0,581,M,1118494,EUR,978912000.0,M,8,8,True,13.0,13.0,,,0.0,3.0,3.0,10.0,11.0,,,,,1.0,,,,,19.0,15.0,6.6,1.0,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
