match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_interceptionWon,stat_accurateCross,stat_aerialLost,stat_outfielderBlock,stat_bigChanceCreated,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_wasFouled,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_challengeLost,stat_totalContest,stat_wonContest,player_sofascoreId,stat_goals,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_punches,stat_bigChanceMissed
14082861,home,Osasuna,Sergio Herrera,sergio-herrera,S. Herrera,G,1,192.0,995,M,294377,EUR,736646400,G,1,1,False,True,16.0,11.0,7.0,2.0,0.0,10.0,11.0,1.0,5.0,7.0,2.0,1.0,1.0,1.0,90.0,24.0,6.8,7.0,0.00014696,20.440823752427,3.0,8.82,5.355,-0.0014,0,0.0151,0.01,-0.01,0.27,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14082861,home,Osasuna,Flavien Boyomo,boyomo-flavien,F. Boyomo,D,22,181.0,2526,M,1067582,EUR,1002412800,D,22,22,False,,46.0,42.0,3.0,2.0,0.0,21.0,21.0,21.0,25.0,6.0,,,,,90.0,65.0,7.4,8.0,0.0969945,56.345914655297,9.0,15.96,9.45,,0,,0.38,0.04,0.23,,,,1.0,4.0,6.0,6.0,2.0,3.0,2.0,2.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,
14082861,home,Osasuna,Alejandro Catena,alejandro-catena,A. Catena,D,24,194.0,940,M,900792,EUR,783302400,D,24,24,False,,52.0,42.0,12.0,7.0,0.0,33.0,35.0,9.0,17.0,2.0,,,,,90.0,60.0,7.5,10.0,0.00904326,61.812066052578,9.0,14.91,11.55,,0,,0.12,0.03,0.31,,,,,3.0,,5.0,,4.0,2.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14082861,home,Osasuna,Juan Cruz,juan-cruz,J. Cruz,D,3,180.0,216,M,897902,EUR,712281600,D,3,3,False,,42.0,37.0,4.0,2.0,0.0,18.0,20.0,19.0,22.0,6.0,,,,,90.0,50.0,7.0,7.0,0.0343225,96.558081916982,13.0,47.355,17.115,,0,,0.12,0.04,0.2,,,,2.0,1.0,1.0,1.0,,1.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
14082861,home,Osasuna,Valentin Rosier,valentin-rosier,V. Rosier,D,19,175.0,797,M,842419,EUR,840412800,M,19,19,False,,42.0,32.0,4.0,,1.0,15.0,17.0,17.0,25.0,7.0,,,,,90.0,68.0,7.3,16.0,0.164548,97.15669611033,10.0,52.08,33.39,,1,,0.11,0.21,0.31,,,,5.0,1.0,3.0,6.0,,3.0,5.0,3.0,2.0,3.0,1.0,2.0,1.0,,,1.0,1.0,0.0122,-0.02,,,,,,,,,,,,,
14082861,home,Osasuna,Lucas Torró,lucas-torro,L. Torró,M,6,190.0,714,M,187313,EUR,774576000,M,6,6,False,,40.0,23.0,7.0,2.0,0.0,8.0,12.0,15.0,28.0,3.0,,,,,78.0,46.0,6.8,17.0,0.0174594,42.444107559952,7.0,0.63000000000001,4.2,,1,,-0.15,0.0,-0.01,,,,,5.0,2.0,7.0,,1.0,1.0,1.0,,3.0,1.0,,,,,,1.0,0.038,-0.16,1.0,,,,,,,,,,,,
14082861,home,Osasuna,Moi Gómez,moi-gomez,M. Gómez,M,16,174.0,627,M,149370,EUR,772329600,M,16,16,False,,77.0,73.0,12.0,11.0,0.0,18.0,18.0,55.0,59.0,6.0,,,,,84.0,88.0,8.3,9.0,0.0848362,216.56313067225,30.0,52.395,11.235,,1,,0.69,0.14,0.16,,,,4.0,,,4.0,,1.0,1.0,1.0,,,1.0,,,,,,,0.0569,-0.1,3.0,1.0,0.0527,,,,,,,,,,
14082861,home,Osasuna,Jon Moncayola,jon-moncayola,J. Moncayola,M,7,182.0,703,M,976141,EUR,895017600,M,7,7,False,,49.0,40.0,10.0,6.0,0.0,16.0,18.0,24.0,31.0,7.0,,,,,90.0,62.0,7.0,14.0,0.0344085,145.51135049386,10.0,81.9,29.4,,3,,0.29,0.17,0.17,,,,4.0,,1.0,,,,,,,2.0,2.0,1.0,,,,,,0.0824,-0.17,,1.0,0.0439,2.0,,,,,,,,,
14082861,home,Osasuna,Victor Muñoz,victor-munoz,V. Muñoz,F,21,173.0,8442,M,1145642,EUR,1058054400,F,21,21,False,,15.0,13.0,,,0.0,1.0,1.0,12.0,14.0,2.0,,,,,62.0,36.0,6.8,12.0,0.023524,118.96088888778,8.0,94.08,36.96,,2,,0.02,0.43,-0.03,,,,3.0,,4.0,5.0,2.0,2.0,,,2.0,,,,,,,,,0.1063,-0.54,4.0,,,2.0,1.0,2.0,1.0,,,,,,
14082861,home,Osasuna,Aimar Oroz,aimar-oroz,A. Oroz,M,10,177.0,1253,M,985329,EUR,1006819200,F,10,10,False,,49.0,43.0,4.0,4.0,0.0,8.0,9.0,35.0,40.0,3.0,,,,,78.0,60.0,7.6,9.0,0.144567,180.52247148206,22.0,136.5,21.105,,3,,0.46,0.48,-0.01,,,,,1.0,5.0,3.0,1.0,,,,,,4.0,1.0,,2.0,,,1.0,0.1713,-0.54,1.0,,,2.0,,3.0,1.0,,,,,,
