match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_challengeLost,stat_outfielderBlock,stat_wonTackle,stat_shotOffTarget,stat_keyPass,stat_dispossessed,stat_penaltyMiss,stat_bigChanceCreated,stat_penaltyWon,player_sofascoreId,stat_goals,captain,stat_totalOffside,stat_penaltySave,stat_penaltyFaced,stat_punches,stat_penaltyConceded,stat_hitWoodwork
14065089,home,VfB Stuttgart,Alexander Nübel,,,alexander-nubel,A. Nübel,G,33,193,2048,M,584722,EUR,844041600,G,33,33,False,24.0,18.0,13.0,7.0,0.0,14.0,14.0,4.0,10.0,11.0,2.0,2.0,3.0,1.0,1.0,90.0,37.0,7.4,6.0,0.00071819,0.1592,0,0.7427,0.08,0.02,0.27,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065089,home,VfB Stuttgart,Lorenz Assignon,,,lorenz-assignon,L. Assignon,M,22,179,649,M,1009334,EUR,961632000,D,22,22,False,34.0,30.0,,,0.0,17.0,19.0,13.0,15.0,4.0,,,,,,90.0,63.0,6.8,12.0,0.0894288,,3,,0.17,0.29,-0.05,,3.0,1.0,1.0,2.0,5.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,0.168,0.2128,-0.55,,,,,,,,,,,,,,,,,,
14065089,home,VfB Stuttgart,Finn Jeltsch,Finn Jeltsch,,jeltsch-finn,F. Jeltsch,D,29,188,1205,M,1418649,EUR,1153094400,D,29,29,False,75.0,68.0,6.0,1.0,0.0,44.0,46.0,24.0,29.0,4.0,,,,,,90.0,88.0,7.4,8.0,0.0126745,,0,,0.12,0.22,0.54,,,,2.0,1.0,3.0,4.0,,,,,,4.0,,2.0,1.0,1.0,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,
14065089,home,VfB Stuttgart,Jeff Chabot,,,julian-chabot,J. Chabot,D,24,194,723,M,863271,EUR,887241600,D,24,24,False,76.0,67.0,9.0,4.0,0.0,45.0,48.0,22.0,28.0,5.0,,,,,,90.0,95.0,8.2,9.0,0.0262022,,0,,0.36,0.18,0.28,,,,1.0,3.0,2.0,11.0,1.0,1.0,,,,4.0,5.0,4.0,,4.0,,,,,1.0,,2.0,,,,,,,,,,,,,,,
14065089,home,VfB Stuttgart,Maximilian Mittelstädt,,,maximilian-mittelstadt,M. Mittelstädt,D,7,178,2368,M,788949,EUR,858643200,D,7,7,False,57.0,52.0,2.0,2.0,0.0,27.0,28.0,25.0,29.0,6.0,,,,,,84.0,78.0,7.6,7.0,0.360659,,1,,0.45,0.03,0.16,,,,,2.0,,3.0,,,,,,2.0,4.0,,2.0,1.0,,0.0473,,-0.08,,,,1.0,2.0,,,,,,,,,,,,,
14065089,home,VfB Stuttgart,Chema Andrés,Chema Andrés,,chema-andres,C. Andrés,M,30,193,8497,M,1464641,EUR,1114387200,M,30,30,False,54.0,47.0,3.0,1.0,0.0,19.0,22.0,28.0,32.0,6.0,,,,,,89.0,76.0,7.4,10.0,0.0526739,,1,,0.33,0.05,0.22,,,,,5.0,3.0,9.0,,,,,,5.0,5.0,4.0,3.0,,2.0,0.0549,,-0.41,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,
14065089,home,VfB Stuttgart,Angelo Stiller,,,stiller-angelo,A. Stiller,M,6,183,7426,M,901882,EUR,986342400,M,6,6,False,76.0,69.0,3.0,1.0,0.0,35.0,36.0,34.0,40.0,4.0,,,,,,90.0,101.0,6.5,18.0,0.141617,,2,,0.38,0.13,-0.06,,4.0,,2.0,3.0,7.0,8.0,2.0,2.0,2.0,2.0,,2.0,2.0,1.0,3.0,2.0,3.0,0.9618,1.422,-0.79,,,,,1.0,2.0,1.0,,,,,,,,,,,
14065089,home,VfB Stuttgart,Tiago Tomás,,,tiago-tomas,T. Tomás,F,8,180,1353,M,983540,EUR,1024185600,M,8,8,False,12.0,10.0,,,0.0,4.0,4.0,6.0,8.0,4.0,,,,,,73.0,34.0,7.6,10.0,0.186975,,1,,-0.04,0.12,0.17,,1.0,,1.0,3.0,5.0,10.0,6.0,3.0,,,1.0,2.0,,,3.0,4.0,,0.0447,,-0.22,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,
14065089,home,VfB Stuttgart,Bilal El Khannouss,Bilal,El Khannouss,bilal-el-khannouss,B. E. Khannouss,M,11,180,25244,M,1126569,EUR,1084147200,M,11,11,False,52.0,42.0,8.0,4.0,0.0,15.0,16.0,27.0,36.0,3.0,,,,,,90.0,65.0,7.8,16.0,0.114221,,3,,0.16,0.07,0.13,,2.0,1.0,1.0,2.0,4.0,3.0,2.0,,,1.0,1.0,,,1.0,1.0,,,0.135,0.6879,0.51,,,1.0,1.0,3.0,1.0,,1.0,,bilalekns_34,1.0,,,,,,,
14065089,home,VfB Stuttgart,Jamie Leweling,,,leweling-jamie,J. Leweling,M,18,184,1954,M,990201,EUR,983145600,M,18,18,False,20.0,17.0,,,1.0,3.0,5.0,14.0,15.0,1.0,,,,,,89.0,44.0,7.4,11.0,0.232972,,3,,0.51,0.33,0.19,,2.0,1.0,1.0,,5.0,2.0,2.0,1.0,,,3.0,1.0,,,2.0,1.0,,0.0973,,-0.39,,1.0,,,4.0,3.0,,2.0,,,,,,,,,,
