match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_totalCross,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_totalContest,stat_keyPass,stat_challengeLost,stat_wonContest,stat_totalOffside,captain,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_errorLeadToAShot,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12437542,home,Rayo Vallecano,Dani Cárdenas,,,dani-cardenas,D. Cárdenas,G,1,185.0,197,M,965832,EUR,859507200,G,1,1,False,33.0,14.0,23.0,4.0,0.0,11.0,13.0,3.0,20.0,10.0,1.0,1.0,1.0,90.0,41.0,6.8,19.0,0.00076874,0,0.0532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437542,home,Rayo Vallecano,Iván Balliu,,,ivan-balliu,I. Balliu,D,20,175.0,688,M,152446,EUR,694224000,D,20,20,False,31.0,21.0,3.0,,0.0,12.0,17.0,9.0,14.0,3.0,,,,90.0,77.0,7.3,18.0,0.00797511,1,,1.0,2.0,3.0,7.0,1.0,1.0,7.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,0.0137,,,,,,,,,,,,,,,,,,
12437542,home,Rayo Vallecano,Florian Lejeune,,,florian-lejeune,F. Lejeune,D,24,190.0,1047,M,88528,EUR,674697600,D,24,24,False,60.0,41.0,16.0,1.0,0.0,32.0,40.0,9.0,21.0,4.0,,,,90.0,79.0,7.4,21.0,0.00262088,1,,4.0,6.0,5.0,6.0,,,12.0,1.0,1.0,,,1.0,,1.0,0.2261,1.0,1.0,1.0,0.4258,,,,,,,,,,,,,,
12437542,home,Rayo Vallecano,Aridane Hernández,,,aridane-hernandez,A. Hernández,D,15,186.0,254,M,41013,EUR,606614400,D,5,5,False,35.0,32.0,2.0,1.0,0.0,30.0,31.0,2.0,4.0,2.0,,,,90.0,51.0,7.5,3.0,0.00096625,2,,3.0,1.0,3.0,3.0,,,10.0,1.0,,1.0,1.0,,1.0,,0.1684,,,,,2.0,,,,,,,,,,,,,
12437542,home,Rayo Vallecano,Josep Chavarría,,,josep-chavarria,J. Chavarría,D,3,174.0,630,M,1010421,EUR,892166400,D,3,3,False,33.0,22.0,5.0,,0.0,10.0,13.0,12.0,22.0,3.0,,,,90.0,50.0,6.8,17.0,0.0682018,2,,2.0,1.0,5.0,1.0,,,4.0,,1.0,,,2.0,,3.0,0.0213,2.0,2.0,,0.0482,,1.0,1.0,,,,,,,,,,,
12437542,home,Rayo Vallecano,Pathé Ismaël Ciss,,,ismaila-ciss,P. I. Ciss,M,6,183.0,4735,M,913679,EUR,763776000,M,6,6,False,33.0,26.0,3.0,2.0,0.0,19.0,23.0,7.0,10.0,1.0,,,,55.0,39.0,6.7,7.0,0.0288765,0,,2.0,4.0,4.0,6.0,,,2.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,
12437542,home,Rayo Vallecano,Unai López,,,unai-lopez,U. López,M,17,169.0,518,M,588566,EUR,815011200,M,17,17,False,51.0,38.0,14.0,4.0,0.0,21.0,25.0,17.0,26.0,7.0,,,,84.0,64.0,6.9,14.0,0.022515,0,,2.0,,6.0,6.0,1.0,,4.0,,1.0,1.0,1.0,,3.0,1.0,,,,,,,2.0,2.0,2.0,2.0,,,,,,,,,
12437542,home,Rayo Vallecano,Jorge de Frutos,,,jorge-de-frutos,J. de Frutos,M,19,173.0,1878,M,900003,EUR,849312000,M,19,19,False,8.0,5.0,2.0,,0.0,4.0,4.0,1.0,4.0,5.0,,,,67.0,25.0,6.5,10.0,0.00050032,1,,,,5.0,3.0,,,,,,2.0,2.0,4.0,,2.0,0.0814,,1.0,,0.0473,,4.0,,,1.0,1.0,,,,,,,,
12437542,home,Rayo Vallecano,Isi Palazón,,,isi-palazon,I. Palazón,M,7,169.0,2151,M,899982,EUR,788486400,M,7,7,False,27.0,23.0,3.0,3.0,1.0,14.0,15.0,10.0,14.0,4.0,,,,90.0,47.0,7.6,13.0,0.198837,2,,5.0,1.0,7.0,5.0,,,1.0,,,,,6.0,3.0,,0.0454,2.0,2.0,,0.2504,,2.0,3.0,1.0,1.0,,True,1.0,3.0,,,,,
12437542,home,Rayo Vallecano,Álvaro García,,,alvaro-garcia,Á. García,M,18,168.0,1132,M,345111,EUR,720144000,M,18,18,False,14.0,11.0,1.0,1.0,0.0,3.0,4.0,9.0,13.0,1.0,,,,84.0,25.0,6.9,8.0,0.592106,2,,,,1.0,,,,1.0,,,,,3.0,,,0.2203,3.0,1.0,,0.182,1.0,,2.0,1.0,,,,1.0,,1.0,,,,
12437542,home,Rayo Vallecano,Adrián Embarba,,,adrian-embarba,A. Embarba,M,23,173.0,477,M,346516,EUR,705196800,F,21,21,False,13.0,8.0,2.0,1.0,0.0,3.0,5.0,6.0,11.0,2.0,,,,67.0,35.0,6.5,17.0,0.110439,2,,3.0,1.0,10.0,3.0,1.0,,1.0,,,1.0,,5.0,,,0.4967,3.0,1.0,,0.3416,1.0,5.0,1.0,2.0,1.0,,,1.0,,1.0,,,,
12437542,home,Rayo Vallecano,Óscar Valentín,,,oscar-valentin,Ó. Valentín,M,23,177.0,443,M,900008,EUR,777340800,M,23,23,True,16.0,11.0,2.0,,0.0,4.0,4.0,7.0,12.0,,,,,35.0,22.0,6.5,5.0,0.00554712,0,,2.0,,4.0,1.0,,,2.0,,,,,,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,
12437542,home,Rayo Vallecano,Pedro Díaz,,,pedro-diaz,P. Díaz,M,4,180.0,572,M,900669,EUR,897004800,M,4,4,True,6.0,5.0,1.0,,0.0,4.0,4.0,1.0,3.0,,,,,23.0,12.0,6.5,5.0,0.00039393,0,,,,1.0,,,,,,,,,3.0,,1.0,,1.0,,,,,,,,,,,,,,,,,
12437542,home,Rayo Vallecano,Sergi Guardiola,,,sergi-guardiola,S. Guardiola,F,14,185.0,229,M,141945,EUR,675475200,F,12,12,True,8.0,5.0,,,0.0,2.0,2.0,3.0,6.0,1.0,,,,23.0,13.0,6.6,6.0,0.00343638,0,,1.0,1.0,2.0,2.0,1.0,,,,,1.0,,2.0,,,,,,,,,,,,,1.0,,,,,,,,
12437542,home,Rayo Vallecano,Alfonso Espino,,,alfonso-espino,A. Espino,D,22,172.0,656,M,542634,EUR,694569600,D,22,22,True,7.0,3.0,2.0,1.0,0.0,,2.0,3.0,5.0,1.0,,,,14.0,16.0,6.6,7.0,0.00205674,0,,,1.0,1.0,2.0,,,3.0,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,
12437542,home,Rayo Vallecano,Gerard Gumbau,,,gerard-gumbau,G. Gumbau,M,15,187.0,380,M,326471,EUR,787708800,M,15,15,True,5.0,5.0,,,0.0,4.0,4.0,1.0,1.0,1.0,,,,14.0,8.0,6.5,1.0,0.00050777,0,,,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,
12437542,home,Rayo Vallecano,Juanpe,Juanpe,,juanpe,Juanpe,G,30,188.0,9,M,1165029,EUR,989020800,G,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437542,home,Rayo Vallecano,Pelayo Fernández,,,pelayo-fernandez,P. Fernández,D,27,193.0,208,M,1139724,EUR,1051574400,D,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437542,home,Rayo Vallecano,Marco de las Sias,,,marco-de-las-sias,M. d. l. Sías,D,26,,61,M,1893146,EUR,1135814400,D,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437542,home,Rayo Vallecano,Óscar Trejo,,,oscar-trejo,Ó. Trejo,M,8,177.0,550,M,21949,EUR,578016000,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437542,home,Rayo Vallecano,Sergio Camello,,,sergio-camello,S. Camello,F,10,177.0,1019,M,910024,EUR,981763200,F,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437542,home,Rayo Vallecano,Raúl de Tomás,,,raul-de-tomas,R. de Tomás,F,9,181.0,959,M,138387,EUR,782352000,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
