match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_fouls,stat_totalContest,stat_wonContest,stat_outfielderBlock,player_firstName,player_lastName,stat_dispossessed,stat_shotOffTarget,stat_interceptionWon,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_keyPass,stat_blockedScoringAttempt,stat_goalAssist,stat_goals,stat_totalOffside,stat_bigChanceCreated,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalsPrevented,player_sofascoreId
10388392,home,1. FC Union Berlin,Jordan Siebatcheu,jordan-siebatcheu,J. Siebatcheu,F,29,190,661,M,788786,EUR,830476800,F,45,45,False,13.0,9.0,,,5.0,6.0,4.0,7.0,3.0,,,87.0,27.0,7.7,5.0,0.3432,0.1386,0.0170111,5,,,1.0,2.0,6.0,1.0,1.0,2.0,1.0,3.0,,,2.0,,,1.0,3.0,1.0,1.0,,,2.0,1.0,,1.0,2.0,,,,,,,,
10388392,home,1. FC Union Berlin,Paul Jaeckel,paul-jaeckel,P. Jaeckel,D,3,189,73,M,856668,EUR,901065600,D,3,3,True,15.0,10.0,4.0,1.0,8.0,9.0,2.0,6.0,1.0,2.0,,28.0,20.0,6.6,6.0,0.0,0.0,0.00178459,0,,,,,1.0,,,,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,
10388392,home,1. FC Union Berlin,Morten Thorsby,morten-thorsby,M. Thorsby,M,2,189,709,M,280991,EUR,831254400,M,2,2,True,7.0,5.0,2.0,1.0,2.0,2.0,3.0,5.0,3.0,3.0,,28.0,15.0,6.7,4.0,0.0704,0.0,0.00708996,1,,,,,2.0,,,,3.0,,,,,,,2.0,1.0,,2.0,,,,,,,,,,,,,,,
10388392,home,1. FC Union Berlin,Paul Seguin,paul-seguin,P. Seguin,M,30,186,138,M,253687,EUR,796435200,M,14,14,True,9.0,8.0,1.0,1.0,3.0,3.0,5.0,6.0,1.0,1.0,,14.0,11.0,7.5,1.0,0.038,0.0,0.182591,1,,,,,1.0,,,,,1.0,1.0,1.0,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,
10388392,home,1. FC Union Berlin,Sven Michel,sven-michel,S. Michel,F,11,178,166,M,246431,EUR,648000000,F,11,11,True,4.0,4.0,,,,,4.0,5.0,,,,8.0,9.0,6.4,3.0,0.0,0.0,0.00360902,0,1.0,,1.0,,2.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
10388392,home,1. FC Union Berlin,Kevin Behrens,kevin-behrens,K. Behrens,F,91,184,493,M,164171,EUR,665539200,F,17,17,True,3.0,3.0,,,,,3.0,3.0,1.0,,,8.0,3.0,6.5,,0.0,0.0,0.0076985,0,,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388392,home,1. FC Union Berlin,Lennart Grill,lennart-grill,L. Grill,G,22,191,99,M,836710,EUR,917222400,G,37,37,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388392,home,1. FC Union Berlin,Julian Ryerson,julian-ryerson,J. Ryerson,D,26,183,3446,M,800951,EUR,879724800,D,6,6,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388392,home,1. FC Union Berlin,Genki Haraguchi,genki-haraguchi,G. Haraguchi,M,78,177,395,M,48243,EUR,673747200,M,24,24,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388392,home,1. FC Union Berlin,Miloš Pantović,milos-pantovic,M. Pantović,M,27,180,79,M,352610,EUR,836697600,M,32,32,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388392,away,VfL Wolfsburg,Koen Casteels,koen-casteels,K. Casteels,G,1,197,1416,M,70987,EUR,709430400,G,1,1,False,33.0,27.0,17.0,11.0,20.0,21.0,7.0,12.0,,9.0,,90.0,45.0,6.4,6.0,0.0,0.0,0.00098506,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,-0.805,
10388392,away,VfL Wolfsburg,Ridle Baku,ridle-baku,R. Baku,M,17,176,1448,M,856553,EUR,891993600,D,20,20,False,47.0,36.0,7.0,4.0,20.0,22.0,16.0,25.0,9.0,5.0,2.0,90.0,85.0,7.0,17.0,0.0,0.0,0.0306081,0,,,2.0,3.0,5.0,,,6.0,3.0,1.0,3.0,1.0,,,,,,1.0,1.0,4.0,,1.0,,,,,,,,,,,,
10388392,away,VfL Wolfsburg,Maxence Lacroix,maxence-lacroix,M. Lacroix,D,5,192,6983,M,879674,EUR,954979200,D,4,4,False,71.0,65.0,11.0,7.0,49.0,50.0,16.0,21.0,5.0,2.0,1.0,90.0,81.0,6.6,9.0,0.0,0.0,0.0159116,0,,,1.0,3.0,3.0,,,2.0,,1.0,1.0,1.0,,,,1.0,,,,2.0,,,,,,,,,,,,,,
10388392,away,VfL Wolfsburg,Micky van de Ven,micky-van-de-ven,M. van de Ven,D,37,193,12555,M,998247,EUR,987638400,D,5,5,False,74.0,70.0,6.0,3.0,65.0,68.0,5.0,6.0,2.0,5.0,,90.0,80.0,6.8,4.0,0.0,0.0,0.00300317,0,,,,1.0,,,,1.0,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,mickyvdven
10388392,away,VfL Wolfsburg,Paulo Otávio,paulo-otavio,P. Otávio,D,6,173,323,M,552180,EUR,785548800,D,6,6,False,65.0,54.0,13.0,5.0,35.0,38.0,19.0,27.0,5.0,9.0,2.0,69.0,77.0,6.7,12.0,0.0,0.0,0.0115082,0,,,2.0,,4.0,,,,3.0,1.0,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,
10388392,away,VfL Wolfsburg,Maximilian Arnold,maximilian-arnold,M. Arnold,M,27,184,898,M,147289,EUR,769996800,M,27,27,False,27.0,22.0,7.0,4.0,16.0,17.0,6.0,13.0,8.0,5.0,3.0,90.0,43.0,6.9,10.0,0.0145,0.0,0.00623677,1,3.0,,1.0,,3.0,,,1.0,5.0,,1.0,,,,,1.0,1.0,,2.0,,True,,,,,,,,,,,,,
10388392,away,VfL Wolfsburg,Bartol Franjić,bartol-franjic,B. Franjić,D,4,188,631,M,880742,EUR,947808000,M,38,38,False,22.0,20.0,,,13.0,14.0,7.0,8.0,5.0,2.0,1.0,79.0,38.0,7.0,5.0,0.0,0.0,0.0104468,0,,,1.0,,2.0,,,2.0,4.0,,1.0,,1.0,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,
10388392,away,VfL Wolfsburg,Mattias Svanberg,svanberg-mattias,M. Svanberg,M,32,185,641,M,796987,EUR,915494400,M,32,32,False,7.0,3.0,2.0,,1.0,3.0,2.0,4.0,5.0,2.0,1.0,60.0,17.0,6.6,6.0,0.0,0.0,0.00034988,0,,,,2.0,3.0,,,2.0,1.0,2.0,2.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,
10388392,away,VfL Wolfsburg,Josip Brekalo,josip-brekalo,J. Brekalo,M,7,175,2234,M,357598,EUR,898560000,M,14,14,False,41.0,31.0,4.0,3.0,16.0,17.0,16.0,26.0,4.0,4.0,1.0,79.0,59.0,6.5,16.0,0.0869,0.0,0.0320378,1,2.0,1.0,,,5.0,1.0,,1.0,,,4.0,3.0,,,,3.0,1.0,,,,,1.0,,,,,,,,,,,,
10388392,away,VfL Wolfsburg,Lukas Nmecha,lukas-nmecha,L. Nmecha,F,14,185,2645,M,803185,EUR,913593600,F,10,10,False,25.0,11.0,,,3.0,8.0,8.0,17.0,9.0,1.0,4.0,90.0,42.0,6.7,22.0,0.0626,0.0,0.00888578,1,,,,4.0,2.0,,,,,,1.0,1.0,,,,2.0,,,,6.0,,,1.0,,,,,,,,,,,
10388392,away,VfL Wolfsburg,Luca Waldschmidt,luca-waldschmidt,L. Waldschmidt,F,7,181,704,M,319861,EUR,832464000,F,7,7,False,18.0,11.0,1.0,,8.0,8.0,3.0,10.0,2.0,3.0,1.0,60.0,23.0,6.5,9.0,0.0,0.0,0.00579186,0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
10388392,away,VfL Wolfsburg,Felix Nmecha,nmecha-felix,F. Nmecha,M,8,190,3992,M,907463,EUR,971136000,M,22,22,True,10.0,8.0,1.0,,,,8.0,10.0,2.0,,1.0,30.0,17.0,6.4,4.0,0.0236,0.0,0.0079905,1,,,1.0,,2.0,1.0,,1.0,,,1.0,1.0,,,,,,1.0,,2.0,,,1.0,,,,,,,,,,,
10388392,away,VfL Wolfsburg,Omar Marmoush,omar-marmoush,O. Marmoush,F,7,183,196340,M,873554,EUR,918345600,F,33,33,True,10.0,8.0,,,3.0,3.0,5.0,7.0,3.0,1.0,1.0,30.0,19.0,6.5,5.0,0.0677,0.0,0.00357957,1,,,,,3.0,,,,1.0,,2.0,1.0,,,,2.0,,,,,,,1.0,,,,,,,,,,,OMarmoush
10388392,away,VfL Wolfsburg,Yannick Gerhardt,yannick-gerhardt,Y. Gerhardt,M,31,184,166,M,169255,EUR,763516800,M,31,31,True,21.0,18.0,3.0,1.0,9.0,11.0,9.0,10.0,3.0,1.0,,21.0,25.0,6.4,3.0,0.0,0.0,0.00201772,0,,,2.0,1.0,5.0,2.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10388392,away,VfL Wolfsburg,Jakub Kamiński,jakub-kaminski,J. Kamiński,M,16,178,5205,M,801263,EUR,1023235200,M,16,16,True,3.0,2.0,,,2.0,2.0,,1.0,,1.0,,11.0,7.0,6.4,3.0,0.0,0.0,1.195e-05,0,,,,,1.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,jakub.kaminskii
10388392,away,VfL Wolfsburg,Kevin Paredes,kevin-paredes,K. Paredes,M,40,175,775,M,1016810,EUR,1052265600,M,40,40,True,4.0,3.0,,,1.0,2.0,2.0,2.0,,2.0,,11.0,7.0,6.6,1.0,0.0,0.0,0.00032419,0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10388392,away,VfL Wolfsburg,Pavao Pervan,pavao-pervan,P. Pervan,G,12,193,111,M,35976,EUR,563760000,G,12,12,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388392,away,VfL Wolfsburg,Josuha Guilavogui,josuha-guilavogui,J. Guilavogui,D,,188,210,M,45686,EUR,653702400,M,29,29,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388392,away,VfL Wolfsburg,Kilian Fischer,kilian-fischer,K. Fischer,D,2,179,189,M,995316,EUR,971308800,D,2,2,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388392,away,VfL Wolfsburg,Sebastiaan Bornauw,sebastiaan-bornauw,S. Bornauw,D,23,190,839,M,826167,EUR,922060800,D,3,3,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
