match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_unsuccessfulTouch,stat_fouls,captain,stat_totalContest,stat_wonContest,stat_interceptionWon,player_firstName,player_lastName,stat_dispossessed,stat_shotOffTarget,stat_clearanceOffLine,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_totalCross,stat_challengeLost,stat_blockedScoringAttempt,stat_wasFouled,stat_keyPass,player_sofascoreId,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork
12499782,home,RB Leipzig,Péter Gulácsi,peter-gulacsi,P. Gulácsi,G,1,190,2361,M,37096,EUR,641952000,G,1,1,False,18.0,10.0,11.0,3.0,0.0,9.0,12.0,1.0,6.0,1.0,1.0,1.0,9.0,2.0,2.0,4.0,1.0,1.0,90.0,31.0,7.8,8.0,0.0001277,0,0.572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499782,home,RB Leipzig,Lutsharel Geertruida,lutsharel-geertruida,L. Geertruida,D,6,185,2489,M,856739,EUR,963878400,D,3,3,False,56.0,51.0,3.0,1.0,0.0,33.0,35.0,18.0,21.0,,,2.0,3.0,,,,,,45.0,60.0,6.4,6.0,0.00802992,0,,1.0,4.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499782,home,RB Leipzig,Willi Orbán,willi-orban,W. Orbán,D,4,186,3115,M,136924,EUR,720748800,D,4,4,False,104.0,99.0,5.0,1.0,0.0,73.0,73.0,26.0,31.0,2.0,3.0,8.0,5.0,,,,,,69.0,119.0,6.6,8.0,0.0160714,0,,2.0,3.0,2.0,1.0,True,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12499782,home,RB Leipzig,Castello Lukeba,castello-lukeba,C. Lukeba,D,23,184,2734,M,976421,EUR,1040083200,D,23,23,False,71.0,66.0,2.0,1.0,0.0,42.0,43.0,24.0,28.0,2.0,4.0,6.0,4.0,,,,,,83.0,84.0,7.7,8.0,0.00896876,1,,1.0,2.0,2.0,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0969,,,,,,,,,,,,,,
12499782,home,RB Leipzig,Ridle Baku,ridle-baku,R. Baku,M,17,176,1448,M,856553,EUR,891993600,M,17,17,False,26.0,20.0,3.0,2.0,0.0,10.0,12.0,10.0,16.0,,5.0,5.0,4.0,,,,,,90.0,66.0,7.3,17.0,0.0400215,2,,1.0,5.0,2.0,1.0,,2.0,2.0,,,,2.0,,,,1.0,1.0,0.0863,2.0,1.0,2.0,2.0,1.0,,,,,,,,,
12499782,home,RB Leipzig,Kevin Kampl,kevin-kampl,K. Kampl,M,,178,752,M,84251,EUR,655430400,M,44,44,False,66.0,63.0,2.0,2.0,0.0,37.0,38.0,26.0,28.0,,3.0,1.0,4.0,,,,,,73.0,75.0,6.9,6.0,0.0154544,0,,,3.0,1.0,1.0,,1.0,1.0,1.0,,,2.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,
12499782,home,RB Leipzig,Amadou Haidara,amadou-haidara,A. Haidara,M,21,174,6620,M,822708,EUR,886204800,M,8,8,False,80.0,76.0,4.0,2.0,0.0,49.0,49.0,27.0,32.0,1.0,3.0,3.0,3.0,,,,,,90.0,92.0,7.0,6.0,0.0209344,1,,5.0,7.0,,1.0,,,,1.0,,,1.0,1.0,,,2.0,1.0,0.0879,1.0,,,,,amadou_haidara04,,,,,,,,
12499782,home,RB Leipzig,David Raum,david-raum,D. Raum,D,22,180,2192,M,856076,EUR,893203200,M,22,22,False,27.0,20.0,4.0,1.0,0.0,12.0,15.0,10.0,18.0,,3.0,,4.0,,,,,,90.0,46.0,6.6,14.0,0.12996,0,,1.0,5.0,,2.0,,2.0,1.0,,,,1.0,,,,2.0,1.0,,6.0,,,,1.0,,2.0,,,,,,,
12499782,home,RB Leipzig,Antonio Nusa,nusa-antonio,A. Nusa,M,7,180,11508,M,1121923,EUR,1113696000,F,7,7,False,26.0,21.0,2.0,1.0,0.0,12.0,12.0,9.0,14.0,1.0,4.0,,2.0,,,,,,73.0,37.0,6.6,9.0,0.0208192,0,,1.0,4.0,1.0,,,2.0,1.0,,,,2.0,,,,1.0,,,,,,1.0,,nusaantonio,,,,,,,,
12499782,home,RB Leipzig,Xavi Simons,xavi-simons,X. Simons,M,7,179,50786,M,997183,EUR,1050883200,F,10,10,False,45.0,40.0,4.0,3.0,1.0,19.0,19.0,23.0,29.0,,5.0,,6.0,,,,,,90.0,72.0,8.6,20.0,0.396684,1,,2.0,9.0,6.0,1.0,,5.0,2.0,,,,3.0,,,,1.0,1.0,0.3097,3.0,1.0,,2.0,4.0,XaviSimons,2.0,2.0,1.0,1.0,0.8044,,,
