match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_wonContest,captain,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_keyPass,player_sofascoreId,stat_unsuccessfulTouch,stat_dispossessed,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_keeperSaveValue
14065091,home,RB Leipzig,Rômulo,romulo,Rômulo,F,40,193,3725,M,1133743,EUR,1013126400,F,40,40,False,18.0,14.0,,,0.0,6.0,8.0,8.0,10.0,4.0,5.0,2.0,3.0,,,90.0,32.0,7.7,9.0,0.0255334,4,,0.62,0.42,0.16,,Rômulo,,,1.0,3.0,,,1.0,1.0,1.0,2.0,1.2944,0.2,1.0,,,,,1.0,,,,3.0,1.0,,1.2771,1.0,,4.0,,1.0,,,,,
14065091,home,RB Leipzig,Ezechiel Banzuzi,ezechiel-banzuzi,E. Banzuzi,M,6,191,1087,M,1155383,EUR,1108512000,M,6,6,True,7.0,5.0,,,0.0,3.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,,,32.0,13.0,6.7,2.0,0.0358244,0,,-0.12,0.01,0.24,,Ezechiel Banzuzi,,,1.0,1.0,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,
14065091,home,RB Leipzig,Kosta Nedeljković,kosta-nedeljkovic,K. Nedeljković,D,19,184,2309,M,1152923,EUR,1134691200,D,19,19,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,10.0,1.0,6.7,,2.32e-06,0,,0.0,0.0,0.0,,Kosta Nedeljkovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065091,home,RB Leipzig,Conrad Harder,harder-conrad,C. Harder,F,11,186,4734,M,1494826,EUR,1112832000,F,11,11,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,2.0,,2.0,,,10.0,6.0,6.5,2.0,0.0016401,0,,-0.07,0.09,0.14,,,,,2.0,4.0,,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,
14065091,home,RB Leipzig,Kevin Kampl,kevin-kampl,K. Kampl,M,,178,752,M,84251,EUR,655430400,M,44,44,True,,,,,0.0,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065091,home,RB Leipzig,Andrija Maksimović,andrija-maksimovic,A. Maksimović,M,33,182,4274,M,1406171,EUR,1181001600,M,33,33,True,,,,,0.0,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065091,home,RB Leipzig,Maarten Vandevoordt,maarten-vandevoordt,M. Vandevoordt,G,26,192,1417,M,934385,EUR,1014681600,G,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065091,home,RB Leipzig,El Chadaille Bitshiabu,el-chadaille-bitshiabu,E. C. Bitshiabu,D,5,196,1701,M,1048009,EUR,1116201600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065091,home,RB Leipzig,Tidiam Gomis,gomis-tidiam,T. Gomis,M,27,183,739,M,1426577,EUR,1154995200,F,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Tidiam Gomis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065091,home,RB Leipzig,Timo Werner,timo-werner,T. Werner,F,36,180,18941,M,232306,EUR,826070400,F,36,36,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,timowerner,,,,,,,,
14065091,away,1. FC Köln,Marvin Schwäbe,marvin-schwabe,M. Schwäbe,G,1,189,324,M,187185,EUR,798768000,G,1,1,False,51.0,40.0,23.0,12.0,0.0,37.0,37.0,3.0,14.0,1.0,1.0,2.0,9.0,1.0,1.0,90.0,62.0,8.9,11.0,0.00063371,0,1.2738,0.15,0.01,-0.29,0.96,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,5.0,5.0,2.0,1.0,1.4262
14065091,away,1. FC Köln,Sebastian Sebulonsen,sebastian-sebulonsen,S. Sebulonsen,M,28,187,234,M,1020206,EUR,948931200,D,28,28,False,11.0,9.0,,,0.0,3.0,3.0,6.0,8.0,2.0,6.0,3.0,1.0,,,72.0,31.0,6.8,10.0,0.734856,1,,0.46,-0.13,-0.45,,,,5.0,,1.0,,1.0,,3.0,1.0,,0.0472,-0.1,,1.0,,,,1.0,,,3.0,,,,,3.0,,1.0,,1.0,,,,,
14065091,away,1. FC Köln,Joel Schmied,schmied-joel,J. Schmied,D,2,188,152,M,965950,EUR,906508800,D,2,2,False,46.0,40.0,4.0,2.0,0.0,29.0,31.0,11.0,15.0,1.0,2.0,7.0,3.0,,,90.0,59.0,6.4,8.0,0.00769294,0,,0.05,0.04,-0.26,,,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,
14065091,away,1. FC Köln,Timo Hübers,timo-hubers,T. Hübers,D,4,190,271,M,387220,EUR,837820800,D,4,4,False,73.0,73.0,4.0,4.0,0.0,47.0,47.0,26.0,26.0,2.0,6.0,7.0,2.0,,,90.0,92.0,6.6,3.0,0.0133873,0,,0.28,0.12,-0.38,,,,,4.0,7.0,,,,,,1.0,,,,,,,1.0,4.0,,,,,,,,,,1.0,2.0,,,,,,
14065091,away,1. FC Köln,Tom Krauß,tom-krauss,T. Krauß,M,5,182,398,M,930272,EUR,993168000,D,5,5,False,59.0,51.0,10.0,7.0,0.0,17.0,20.0,34.0,39.0,1.0,4.0,3.0,2.0,,,90.0,77.0,6.5,10.0,0.0582743,2,,0.12,0.28,-0.53,,,,,1.0,3.0,1.0,,,2.0,1.0,2.0,0.0612,-0.13,,2.0,,,,1.0,,,,,,,,2.0,,,,,,,,,
14065091,away,1. FC Köln,Ísak Bergmann Jóhannesson,isak-bergmann-johannesson,Í. B. Jóhannesson,M,18,180,939,M,1112327,EUR,1048377600,M,18,18,False,46.0,40.0,6.0,4.0,0.0,14.0,14.0,26.0,32.0,1.0,3.0,,2.0,,,90.0,56.0,6.7,11.0,0.0687223,0,,0.08,0.03,-0.15,,,,4.0,,1.0,,,,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,
14065091,away,1. FC Köln,Eric Martel,martel-eric,E. Martel,M,6,186,936,M,988639,EUR,1020038400,M,6,6,False,33.0,31.0,1.0,,1.0,20.0,21.0,11.0,12.0,1.0,3.0,2.0,1.0,,,59.0,44.0,6.6,2.0,0.242731,1,,0.1,0.06,-0.11,,,,,,4.0,1.0,,,2.0,2.0,3.0,0.0242,-0.12,,1.0,,2.0,3.0,,,,,,,,,1.0,,,,1.0,,,,,
14065091,away,1. FC Köln,Jakub Kamiński,jakub-kaminski,J. Kamiński,M,16,178,5205,M,801263,EUR,1023235200,M,16,16,False,33.0,28.0,2.0,,0.0,9.0,10.0,19.0,23.0,1.0,1.0,,3.0,,,90.0,45.0,6.1,13.0,0.364227,0,,-0.08,0.17,-0.2,,,,5.0,1.0,5.0,1.0,,,,,,,,,,,,2.0,,,,2.0,,,,,1.0,jakub.kaminskii,2.0,3.0,1.0,,,,,
14065091,away,1. FC Köln,Luca Waldschmidt,luca-waldschmidt,L. Waldschmidt,F,7,181,704,M,319861,EUR,832464000,F,7,7,False,18.0,14.0,1.0,,0.0,6.0,6.0,8.0,12.0,,,,1.0,,,59.0,21.0,6.4,5.0,0.0119582,1,,-0.05,0.06,-0.05,,,,,,1.0,1.0,,,,,,0.0847,0.0,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,
14065091,away,1. FC Köln,Jan Thielmann,thielmann-jan,J. Thielmann,M,29,178,397,M,1010726,EUR,1022371200,F,29,29,False,9.0,8.0,1.0,1.0,0.0,4.0,4.0,4.0,5.0,1.0,2.0,,,,,58.0,15.0,7.6,2.0,0.0125059,2,,-0.05,0.03,-0.04,,,,,,1.0,1.0,,1.0,1.0,1.0,,0.3722,0.48,,,,,,,,,,1.0,1.0,,0.5524,1.0,,1.0,,,,,,,
14065091,away,1. FC Köln,Marius Bülter,marius-bulter,M. Bülter,F,30,188,454,M,378340,EUR,733363200,F,30,30,False,9.0,5.0,2.0,,0.0,2.0,4.0,3.0,5.0,1.0,1.0,4.0,2.0,,,45.0,24.0,6.6,8.0,0.00126682,1,,-0.09,0.02,0.23,,,,3.0,,,,,1.0,,,,0.0413,-0.11,,,,,1.0,,,,,,,,,,,1.0,,,,,,,
14065091,away,1. FC Köln,Said El Mala,el-mala-said,S. E. Mala,M,13,185,2512,M,1800475,EUR,1156550400,M,13,13,True,17.0,11.0,,,0.0,1.0,1.0,10.0,16.0,1.0,4.0,,2.0,,,45.0,36.0,6.6,13.0,0.0411505,3,,-0.32,0.29,-0.01,,,,2.0,,3.0,,4.0,1.0,1.0,1.0,,0.1185,-0.04,,1.0,,,,,2.0,,,1.0,,,,,,2.0,1.0,,,,,,
14065091,away,1. FC Köln,Linton Maina,linton-maina,L. Maina,M,37,173,490,M,921033,EUR,930096000,M,37,37,True,18.0,17.0,1.0,1.0,0.0,4.0,4.0,13.0,14.0,,1.0,,1.0,,,32.0,23.0,6.9,4.0,0.0755877,0,,0.07,0.31,0.0,,,,3.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,
14065091,away,1. FC Köln,Denis Huseinbašić,denis-huseinbasic,D. Huseinbašić,M,8,184,959,M,1064842,EUR,994118400,M,8,8,True,30.0,27.0,1.0,1.0,0.0,8.0,8.0,19.0,22.0,,,,2.0,,,31.0,33.0,6.6,4.0,0.0117482,0,,-0.04,0.1,0.14,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,
14065091,away,1. FC Köln,Ragnar Ache,ragnar-ache,R. Ache,F,9,182,1324,M,877544,EUR,901584000,F,9,9,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,1.0,,,31.0,11.0,6.3,1.0,0.00754108,2,,0.02,0.11,0.18,,,,,2.0,3.0,,,2.0,,,1.0,0.9525,-0.74,2.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,
14065091,away,1. FC Köln,Florian Kainz,florian-kainz,F. Kainz,M,11,176,502,M,78781,EUR,719884800,M,11,11,True,17.0,14.0,1.0,1.0,0.0,5.0,6.0,9.0,11.0,,2.0,,,,,18.0,21.0,6.8,4.0,0.0400603,0,,0.01,0.0,0.13,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
14065091,away,1. FC Köln,Ron-Robert Zieler,ron-robert-zieler,R. Zieler,G,20,188,175,M,41615,EUR,603244800,G,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065091,away,1. FC Köln,Kristoffer Lund,kristoffer-lund,K. Lund,D,32,184,391,M,963043,EUR,1021334400,D,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065091,away,1. FC Köln,Dominique Heintz,dominique-heintz,D. Heintz,D,3,188,93,M,136922,EUR,745372800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065091,away,1. FC Köln,Cenk Özkaçar,cenk-ozkacar,C. Özkaçar,D,39,190,731,M,953097,EUR,970790400,D,39,39,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
