match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_bigChanceCreated,captain,stat_challengeLost,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_blockedScoringAttempt,stat_accurateCross,stat_shotOffTarget,stat_goals,stat_bigChanceMissed,stat_penaltyWon,stat_errorLeadToAGoal,stat_penaltyFaced,stat_punches,stat_penaltyConceded,stat_outfielderBlock,stat_totalOffside
14064403,home,Olympique de Marseille,Gerónimo Rulli,geronimo-rulli,G. Rulli,G,1,189.0,13363,M,gerorulli,128383,EUR,706320000,G,1,1,False,29.0,28.0,4.0,3.0,0.0,27.0,27.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,90.0,37.0,7.3,1.0,0.00026246,0.1711,0,0.2959,0.06,0.02,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064403,home,Olympique de Marseille,Amir Murillo,michael-murillo,A. Murillo,D,62,183.0,3561,M,,839493,EUR,823996800,D,62,62,False,46.0,42.0,1.0,1.0,0.0,15.0,16.0,27.0,30.0,4.0,1.0,5.0,,,,,,90.0,69.0,7.1,15.0,0.107139,,0,,0.2,0.28,0.14,,7.0,1.0,1.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
14064403,home,Olympique de Marseille,Benjamin Pavard,benjamin-pavard,B. Pavard,D,28,186.0,10877,M,benpavard21,787505,EUR,827971200,D,28,28,False,86.0,82.0,3.0,1.0,0.0,58.0,60.0,24.0,26.0,4.0,2.0,5.0,1.0,,,,,90.0,97.0,7.2,4.0,0.0139552,,0,,0.32,0.13,0.22,,,5.0,1.0,5.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
14064403,home,Olympique de Marseille,Nayef Aguerd,nayef-aguerd,N. Aguerd,D,21,188.0,25735,M,nayefaguard,877102,EUR,828144000,D,21,21,False,59.0,58.0,1.0,1.0,0.0,48.0,48.0,10.0,11.0,3.0,3.0,5.0,,,,,,79.0,68.0,6.9,2.0,0.00344319,,0,,0.17,0.11,0.17,,,3.0,1.0,6.0,1.0,,,1.0,2.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,
14064403,home,Olympique de Marseille,Emerson Palmieri,emerson-palmieri,Emerson,D,33,176.0,2398,M,,155997,EUR,775872000,D,33,33,False,56.0,50.0,1.0,1.0,0.0,23.0,26.0,27.0,30.0,3.0,2.0,6.0,,,,,,90.0,72.0,7.6,12.0,0.619392,,0,,0.6,0.18,0.15,,3.0,,1.0,4.0,,2.0,,1.0,2.0,2.0,1.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,
14064403,home,Olympique de Marseille,Pierre-Emile Højbjerg,pierre-emile-hojbjerg,P. Højbjerg,M,23,185.0,4495,M,hojbjerg23,149593,EUR,807580800,M,23,23,False,99.0,92.0,7.0,6.0,0.0,34.0,36.0,58.0,63.0,4.0,1.0,4.0,1.0,,,,,86.0,110.0,7.8,9.0,0.074469,,1,,0.62,0.14,-0.05,,,,1.0,4.0,1.0,1.0,,2.0,2.0,2.0,,,,,,,True,2.0,1.0,0.0642,0.0862,-0.34,,,,,,,,,,,,
14064403,home,Olympique de Marseille,Arthur Vermeeren,arthur-vermeeren,A. Vermeeren,M,18,180.0,4706,M,arthurvermeeren,1149127,EUR,1107734400,M,18,18,False,104.0,98.0,2.0,2.0,0.0,40.0,43.0,58.0,61.0,4.0,,10.0,,,,,,90.0,118.0,7.2,10.0,0.0634623,,1,,0.4,0.27,-0.04,,,2.0,1.0,7.0,1.0,,,,3.0,2.0,3.0,3.0,1.0,Arthur Vermeeren,,,,1.0,,0.024,,-0.01,1.0,,,,,,,,,,,
14064403,home,Olympique de Marseille,Mason Greenwood,mason-greenwood,M. Greenwood,F,10,181.0,65939,M,MGreenwood,942116,EUR,1001894400,M,10,10,False,54.0,41.0,5.0,2.0,0.0,8.0,10.0,33.0,44.0,3.0,,3.0,,,,,,79.0,67.0,7.3,17.0,0.300008,,5,,-0.14,0.45,-0.03,,2.0,,,1.0,,3.0,2.0,,1.0,1.0,2.0,,1.0,,,1.0,,,2.0,0.9607,0.9988,0.27,2.0,1.0,1.0,1.0,,,,,,,,
14064403,home,Olympique de Marseille,Angel Gomes,angel-gomes,A. Gomes,M,47,168.0,3430,M,,867441,EUR,967680000,M,8,8,False,32.0,29.0,2.0,2.0,0.0,4.0,4.0,25.0,28.0,2.0,,4.0,1.0,,,,,70.0,41.0,8.1,6.0,0.189353,,3,,0.45,0.24,-0.04,,1.0,,,3.0,1.0,1.0,1.0,,,,1.0,1.0,3.0,,,,,1.0,1.0,0.7105,0.1515,0.44,1.0,,1.0,1.0,1.0,,,,,,,
14064403,home,Olympique de Marseille,Igor Paixão,igor-paixao,I. Paixão,F,14,168.0,12542,M,,981815,EUR,962150400,M,14,14,False,35.0,31.0,2.0,1.0,0.0,5.0,5.0,26.0,30.0,7.0,,4.0,1.0,,,,,90.0,49.0,7.7,7.0,0.178032,,2,,0.28,0.21,-0.05,,,1.0,1.0,3.0,,3.0,3.0,,2.0,1.0,3.0,1.0,2.0,,,,,1.0,1.0,0.0327,0.0092,-0.08,,,1.0,,,1.0,,,,,,
14064403,home,Olympique de Marseille,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,P. Aubameyang,F,17,187.0,49773,M,Auba,51498,EUR,614131200,F,97,97,False,25.0,21.0,,,0.0,8.0,8.0,13.0,17.0,2.0,,1.0,2.0,,,,,86.0,39.0,7.1,7.0,0.0574005,,5,,-0.2,0.35,-0.01,,1.0,,,2.0,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,1.0,1.6413,0.6657,0.3,,,4.0,1.0,1.0,,,,,,,
