match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_aerialLost,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_errorLeadToAGoal,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_shotOffTarget,stat_blockedScoringAttempt,stat_keyPass,stat_totalOffside,stat_accurateCross,stat_bigChanceMissed,stat_bigChanceCreated,player_sofascoreId,stat_accurateKeeperSweeper,stat_goals
13981590,home,Lecce,Nikola Štulić,,,nikola-stulic,N. Štulić,F,9,188,1231,M,1029748,EUR,999907200,F,9,9,False,,6.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,5.0,,1.0,,,,,,69.0,15.0,6.3,8.0,0.0337656,14.803213899395,3.0,12.39,7.455,,0,,0.16,0.06,-0.03,,,7.0,1.0,3.0,,,,,,,4.0,1.0,1.0,,,2.0,,,,,,,,,1.0,1.0,,,1.0,,,
13981590,home,Lecce,Francesco Camarda,,,camarda-francesco,F. Camarda,F,22,189,9850,M,1520771,EUR,1205107200,F,22,22,True,,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,,,,,,,21.0,7.0,6.6,,0.00641054,21.973788236341,3.0,12.18,7.245,,1,,-0.05,0.11,0.18,,,,,,,,1.0,,,,,,,,,,,,,0.0067,,-0.07,1.0,,1.0,,,,,camardafrancesco9,,
13981590,home,Lecce,Konan N'Dri,,,ndri-konan,K. N'Dri,F,11,174,429,M,978327,EUR,972604800,F,11,11,True,,7.0,5.0,,,0.0,,1.0,5.0,6.0,,3.0,4.0,,,,,21.0,15.0,6.9,3.0,0.0268597,37.51858914095,5.0,24.57,11.76,,1,,0.21,0.06,-0.02,,1.0,,,,1.0,1.0,,,,,1.0,2.0,,5.4372772598057,1.0,,,,,0.0158,,-0.18,1.0,,1.0,,1.0,,1.0,,,
13981590,home,Lecce,Alex Sala,Alex Sala,,alex-sala,A. Sala,M,6,185,201,M,1157382,EUR,986774400,M,6,6,True,,12.0,10.0,,,0.0,1.0,1.0,9.0,11.0,,2.0,,,,,,11.0,16.0,6.7,2.0,0.0922884,23.244358646956,4.0,2.625,3.255,,1,,0.09,0.06,0.0,,1.0,1.0,,,,,,,,,,2.0,1.0,,,,,1.0,,0.1154,0.0999,-0.11,,,2.0,,1.0,1.0,,,,
13981590,home,Lecce,Þórir Jóhann Helgason,,,thorir-johann-helgason,J. T. Helgason,M,14,187,318,M,886628,EUR,970099200,M,14,14,True,,7.0,5.0,,,0.0,,,5.0,7.0,,,2.0,,,,,11.0,12.0,6.5,4.0,0.00900845,21.816657045488,4.0,-0.52500000000001,1.47,,1,,-0.02,0.04,0.0,,,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,0.0323,,0.01,,1.0,,,,,,,,
13981590,home,Lecce,Olaf Gorter,Olaf Gorter,,olaf-gorter,O. Gorter,M,28,182,138,M,1403088,EUR,1107129600,M,28,28,True,,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,1.0,1.0,,,0.00168156,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981590,home,Lecce,Jasper Samooja,,,samooja-jasper,J. Samooja,G,32,189,137,M,999192,EUR,1058745600,G,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981590,home,Lecce,Plamen Penev,Plamen,Penev,plamen-penev,P. Penev,G,33,191,95,M,1587294,EUR,1208822400,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981590,home,Lecce,Gaby Jean,Gaby Jean,,gaby-jean,G. Jean,D,18,191,121,M,1392819,EUR,950918400,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981590,home,Lecce,Matías Pérez,Matias,Pérez,matias-ignacio-perez-sepulveda,M. Pérez,D,13,190,832,M,1801193,EUR,1113350400,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981590,home,Lecce,Corrie Ndaba,,,ndaba-corrie,C. Ndaba,D,3,188,181,M,981470,EUR,946080000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981590,home,Lecce,Christ-Owen Kouassi,Owen Kouassi,,owen-kouassi,O. Kouassi,D,22,184,265,M,1910643,EUR,1050364800,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981590,home,Lecce,Niko Kovač,Niko Kovač,,niko-kovac,N. Kovač,M,80,184,198,M,1149067,EUR,1112918400,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981590,away,Como,Jean Butez,,,jean-butez,J. Butez,G,1,188,1319,M,599114,EUR,802569600,G,1,1,False,,36.0,33.0,7.0,5.0,0.0,32.0,33.0,1.0,3.0,1.0,1.0,12.0,1.0,4.0,5.0,6.0,90.0,51.0,8.3,3.0,0.0001953,111.16805485771,16.0,54.495,10.71,0.5298,0,1.0725,0.17,0.01,0.32,0.44,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,6.0,
13981590,away,Como,Ivan Smolčić,,,ivan-smolcic,I. Smolčić,D,28,181,1381,M,974581,EUR,966470400,D,28,28,False,,23.0,21.0,1.0,1.0,0.0,12.0,13.0,9.0,10.0,2.0,3.0,4.0,,,,,45.0,38.0,6.8,6.0,0.00994552,49.338211312778,8.0,-5.565,5.355,,1,,0.05,0.05,0.14,,1.0,2.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,0.0527,,-0.15,1.0,,,,,,,,,
13981590,away,Como,Jacobo Ramón,,,jacobo-naveros,J. Ramón,D,14,196,13079,M,1403348,EUR,1104969600,D,14,14,False,,55.0,50.0,5.0,3.0,0.0,38.0,42.0,12.0,13.0,,2.0,4.0,,,,,90.0,65.0,7.6,6.0,0.00442207,196.59928722852,31.0,99.225,18.9,,1,,0.23,0.15,-0.01,,,2.0,1.0,,2.0,1.0,2.0,,1.0,1.0,,,,,,,,1.0,,0.5066,0.9809,0.32,,,,,,,,,,1.0
13981590,away,Como,Diego Carlos,,,diego-carlos,D. Carlos,D,34,185,2746,M,604232,EUR,732153600,D,34,34,False,,57.0,52.0,2.0,,0.0,45.0,47.0,7.0,10.0,1.0,3.0,2.0,,,,,79.0,69.0,6.1,5.0,0.00344083,195.58442483398,24.0,97.755,24.57,,1,,0.09,0.12,0.19,,,6.0,,,,,4.0,,1.0,1.0,,1.0,4.0,24.832915978596,1.0,2.0,1.0,1.0,,0.2936,0.4122,-0.82,,,,,,1.0,,,,
13981590,away,Como,Alberto Moreno,,,alberto-moreno,A. Moreno,D,18,171,850,M,229740,EUR,710294400,D,18,18,False,,37.0,30.0,2.0,,0.0,21.0,24.0,9.0,13.0,2.0,3.0,,,,,,90.0,64.0,6.7,11.0,0.0112889,101.39920355351,10.0,64.785,29.505,,1,,-0.21,0.08,0.21,,2.0,5.0,,,1.0,,9.0,1.0,1.0,1.0,1.0,,2.0,29.649532896827,1.0,2.0,,1.0,,0.0964,0.6502,0.08,,,,1.0,,1.0,,,,
13981590,away,Como,Máximo Perrone,Maximo Perrone,,maximo-perrone,M. Perrone,M,23,178,8372,M,1086286,EUR,1041897600,M,23,23,False,,58.0,51.0,,,0.0,34.0,36.0,17.0,22.0,,6.0,7.0,,,,,90.0,71.0,7.0,8.0,0.0272475,176.29926878459,21.0,15.12,10.92,,0,,0.1,0.19,0.2,,,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,3.0,1.0,,,1.0,,,,,,,,,,,,,,maxiperrone16,,
13981590,away,Como,Lucas Da Cunha,,,lucas-da-cunha,L. Da Cunha,M,33,174,1933,M,911848,EUR,992044800,M,33,33,False,True,57.0,49.0,5.0,1.0,0.0,29.0,31.0,20.0,26.0,1.0,2.0,6.0,,,,,90.0,70.0,6.5,16.0,0.0115409,203.50880872913,26.0,126.0,30.03,,0,,-0.03,0.31,-0.01,,4.0,7.0,1.0,1.0,,,1.0,3.0,1.0,1.0,2.0,,3.0,51.399524548005,2.0,2.0,,,,,,,,,1.0,,,,,,,
13981590,away,Como,Mërgim Vojvoda,,,mergim-vojvoda,M. Vojvoda,D,31,187,1424,M,798147,EUR,791596800,M,31,31,False,,33.0,23.0,2.0,1.0,2.0,3.0,5.0,20.0,28.0,1.0,3.0,3.0,,,,,84.0,54.0,7.8,17.0,0.798936,130.73074006371,17.0,52.605,9.345,,0,,0.56,0.2,-0.09,,8.0,6.0,2.0,3.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,5.0,,4.0,,1.0,,,
13981590,away,Como,Nico Paz,,,nico-paz,N. Paz,M,10,185,88676,M,1171451,EUR,1094601600,M,10,10,False,,46.0,38.0,3.0,2.0,1.0,16.0,19.0,22.0,27.0,1.0,8.0,9.0,,,,,89.0,68.0,8.7,13.0,0.198436,340.42191807003,31.0,181.335,43.995,,4,,0.13,0.52,-0.08,,,7.0,2.0,3.0,8.0,6.0,,1.0,,,,1.0,,137.19284761504,5.0,,,1.0,,0.1289,0.0308,0.5,,3.0,1.0,,,,1.0,nicopaz1o,,1.0
13981590,away,Como,Jesús Rodriguez,,,jesus-rodriguez,J. Rodriguez,M,17,185,4146,M,1800245,EUR,1132531200,M,17,17,False,,16.0,12.0,1.0,,0.0,6.0,6.0,6.0,10.0,,1.0,2.0,,,,,78.0,29.0,6.1,12.0,0.0501148,166.09331841029,12.0,105.42,17.535,,2,,-0.31,0.42,0.13,,2.0,9.0,,1.0,3.0,1.0,1.0,,,,2.0,,4.0,115.90868733377,7.0,2.0,,,,0.1515,,-0.45,2.0,,2.0,,,,,,,
13981590,away,Como,Anastasios Douvikas,,,douvikas-anastasios,A. Douvikas,F,11,184,4342,M,894863,EUR,933552000,F,11,11,False,,18.0,14.0,,,0.0,2.0,3.0,12.0,15.0,,4.0,3.0,,,,,90.0,38.0,8.0,13.0,0.610572,131.60318182583,15.0,57.33,18.48,,2,,0.33,0.41,-0.01,,,8.0,,1.0,,,1.0,,1.0,,7.0,3.0,5.0,32.281185464096,2.0,3.0,1.0,2.0,,0.3955,0.4746,0.55,,,2.0,,,,1.0,,,1.0
13981590,away,Como,Ignace Van der Brempt,,,ignace-van-der-brempt,I. V. d. Brempt,D,77,187,738,M,989186,EUR,1017619200,D,77,77,True,,11.0,9.0,,,0.0,3.0,3.0,6.0,8.0,,1.0,1.0,,,,,45.0,23.0,6.7,5.0,0.00341541,92.881814791815,8.0,43.155,21.105,,0,,-0.27,0.28,0.16,,1.0,1.0,,,1.0,,3.0,1.0,1.0,,1.0,,,32.687343871991,2.0,,,,,,,,,,,,,,,,,
13981590,away,Como,Nicolas-Gerrit Kühn,,,nicolas-gerrit-kuhn,N. Kühn,F,19,174,2326,M,877835,EUR,946684800,F,19,19,True,,,,,,0.0,,,,,,,,,,,,12.0,,6.4,,,,,,,,0,,,,-0.03,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,
13981590,away,Como,Marc-Oliver Kempf,,,marc-oliver-kempf,M. O. Kempf,D,2,186,853,M,226974,EUR,791251200,D,2,2,True,,11.0,10.0,,,0.0,10.0,10.0,,1.0,,,,,,,,11.0,12.0,6.6,2.0,0.00010142,30.892203761451,4.0,23.73,17.01,,0,,-0.01,0.03,0.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981590,away,Como,Martin Baturina,,,martin-baturina,M. Baturina,M,20,172,10490,M,1090019,EUR,1045353600,M,20,20,True,,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,1.0,1.0,,,,,12.0,6.0,6.5,2.0,0.00970997,7.413,1.0,-4.725,-4.725,,0,,-0.08,0.03,0.13,,,2.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,martinbaturina,,
13981590,away,Como,Andrea Le Borgne,,,andrea-le-borgne,A. L. Borgne,M,27,189,224,M,2199322,EUR,1153958400,M,55,55,True,,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,,1.0,2.0,,1.0,1.445e-05,,,,,,0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
13981590,away,Como,Mauro Vigorito,,,mauro-vigorito,M. Vigorito,G,22,186,221,M,41444,EUR,643334400,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981590,away,Como,Nikola Čavlina,,,nikola-cavlina,N. Čavlina,G,44,191,1045,M,1063336,EUR,1022976000,G,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981590,away,Como,Stefan Posch,,,stefan-posch,S. Posch,D,4,188,1364,M,355486,EUR,863568000,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981590,away,Como,Alberto Dossena,,,dossena-alberto,A. Dossena,D,4,195,511,M,870211,EUR,908236800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981590,away,Como,Álex Valle,,,valle-alex,Á. Valle,D,3,178,6518,M,1142238,EUR,1082851200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexxv_5,,
13981590,away,Como,Sergi Roberto,,,sergi-roberto,S. Roberto,M,8,178,10482,M,123976,EUR,697420800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sergiroberto,,
13981590,away,Como,Maxence Caqueret,,,maxence-caqueret,M. Caqueret,M,6,174,2464,M,859027,EUR,950572800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981590,away,Como,Alberto Cerri,,,alberto-cerri,A. Cerri,F,7,196,335,M,187121,EUR,829612800,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
