match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_keyPass,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_totalOffside,stat_expectedGoals,stat_accurateCross,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,captain,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_ownGoals,stat_errorLeadToAShot,stat_penaltyWon
11406756,home,Genoa,Josep Martínez,josep-martinez,J. Martínez,G,13,191,2817,M,845291,EUR,896227200,G,1,1,False,40.0,29.0,18.0,7.0,25.0,26.0,4.0,14.0,1.0,1.0,2.0,12.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,90.0,53.0,7.6,11.0,0.00200093,0,0.634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406756,home,Genoa,Alessandro Vogliacco,alessandro-vogliacco,A. Vogliacco,D,4,186,344,M,807295,EUR,905731200,D,14,14,False,40.0,35.0,4.0,2.0,18.0,19.0,17.0,22.0,3.0,3.0,4.0,,,,,,,,,45.0,45.0,6.8,6.0,0.00971512,0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406756,home,Genoa,Koni De Winter,de-winter-koni,K. De Winter,D,5,191,3255,M,1001828,EUR,1023840000,D,4,4,False,74.0,67.0,6.0,2.0,46.0,48.0,21.0,26.0,5.0,13.0,3.0,5.0,,,,,,,,90.0,87.0,6.9,7.0,0.00679476,0,,,1.0,4.0,,,,2.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,
11406756,home,Genoa,Johan Vásquez,johan-vasquez,J. Vásquez,D,22,185,4788,M,889785,EUR,909014400,D,22,22,False,71.0,66.0,5.0,2.0,35.0,36.0,31.0,35.0,2.0,3.0,6.0,1.0,,,,,,,,90.0,88.0,6.8,7.0,0.00957798,1,,,1.0,3.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,0.0743,,,,,,,,,,,,,
11406756,home,Genoa,Stefano Sabelli,stefano-sabelli,S. Sabelli,D,20,179,199,M,184421,EUR,726883200,M,20,20,False,19.0,14.0,,,5.0,6.0,10.0,14.0,1.0,2.0,1.0,,,,,,,,,45.0,34.0,6.5,8.0,0.0268971,0,,1.0,1.0,3.0,,,,,,,,,,,1.0,1.0,1.0,,,2.0,,,1.0,,,,,,,,,,,,
11406756,home,Genoa,Morten Thorsby,morten-thorsby,M. Thorsby,M,2,189,697,M,280991,EUR,831254400,M,2,2,False,19.0,15.0,,,2.0,5.0,13.0,15.0,2.0,4.0,2.0,3.0,,,,,,,,90.0,36.0,6.6,12.0,0.00847937,2,,1.0,3.0,8.0,2.0,,,1.0,,,,2.0,,,,2.0,,2.0,,4.0,1.0,0.2806,,1.0,1.0,1.0,1.0,1.0,,,,,,,
11406756,home,Genoa,Milan Badelj,milan-badelj,M. Badelj,M,,186,902,M,39482,EUR,604368000,M,47,47,False,60.0,48.0,5.0,2.0,18.0,19.0,30.0,41.0,,1.0,3.0,3.0,,,,,,,,85.0,72.0,7.3,16.0,0.0163649,1,,,,4.0,,,,1.0,1.0,1.0,,,,,,,1.0,3.0,,1.0,,0.433,,,,,,1.0,True,1.0,0.6779,,,,
11406756,home,Genoa,Morten Frendrup,morten-frendrup,M. Frendrup,M,32,178,1679,M,918440,EUR,986601600,M,32,32,False,34.0,33.0,1.0,1.0,13.0,13.0,20.0,21.0,,2.0,2.0,4.0,,,,,,,,90.0,51.0,7.1,4.0,0.0170394,4,,,1.0,2.0,,,,1.0,1.0,1.0,2.0,,,,1.0,1.0,,,2.0,3.0,,0.1053,,,,,2.0,,,,,,,,
11406756,home,Genoa,Aarón Martín,aaron-martin,A. Martín,D,3,180,1144,M,797286,EUR,861667200,M,3,3,False,41.0,36.0,2.0,1.0,16.0,17.0,22.0,31.0,2.0,3.0,2.0,2.0,,,,,,,,90.0,57.0,7.0,13.0,0.0398529,0,,7.0,3.0,4.0,2.0,,,,,,,1.0,,,,1.0,,,,1.0,,,2.0,,,,,,,,,,,,
11406756,home,Genoa,Albert Guðmundsson,albert-gudmundsson,A. Guðmundsson,F,10,178,3691,M,804909,EUR,866332800,F,11,11,False,39.0,33.0,1.0,1.0,12.0,13.0,22.0,30.0,,,1.0,1.0,,,,,,,,75.0,49.0,6.8,13.0,0.054244,0,,4.0,1.0,2.0,1.0,,,,,,,,,,,,,1.0,,2.0,1.0,,1.0,,,,,,,,,,,,
11406756,home,Genoa,Mateo Retegui,mateo-retegui,M. Retegui,F,32,186,15837,M,914501,EUR,925344000,F,19,19,False,12.0,7.0,,,3.0,5.0,4.0,7.0,1.0,2.0,,2.0,,,,,,,,88.0,15.0,6.4,7.0,0.00456868,0,,,4.0,6.0,,,,,,,,1.0,,,,2.0,,1.0,,1.0,,,,,,,,,,,,mateoretegui,,,
11406756,home,Genoa,Djed Spence,djed-spence,D. Spence,D,24,184,4534,M,945798,EUR,965779200,D,90,90,True,20.0,14.0,4.0,1.0,10.0,12.0,5.0,9.0,2.0,6.0,3.0,4.0,,,,,,,,45.0,39.0,6.9,10.0,0.0189187,0,,1.0,,1.0,,,,1.0,1.0,,,2.0,1.0,,1.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,
11406756,home,Genoa,Caleb Ekuban,caleb-ekuban,C. Ekuban,F,18,182,842,M,309156,EUR,764380800,F,18,18,True,9.0,5.0,,,2.0,3.0,3.0,7.0,1.0,6.0,1.0,2.0,,,,,,,,45.0,20.0,7.0,9.0,0.0245369,0,,1.0,2.0,5.0,,,,1.0,1.0,,,,,,4.0,2.0,,1.0,,3.0,,,,,,,,,,,,,,,
