match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_challengeLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_errorLeadToAGoal,player_firstName,player_lastName,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_bigChanceCreated,stat_goals,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_keeperSaveValue,stat_goalkeeperValueNormalized,stat_outfielderBlock
14566729,home,Atalanta,Marco Carnesecchi,marco-carnesecchi,M. Carnesecchi,G,29,192.0,3216,M,865646,EUR,962409600,G,29.0,29,False,28.0,23.0,6.0,1.0,0.0,23.0,23.0,5.0,10.0,1.0,90.0,35.0,6.1,5.0,7.266e-05,21.564,5.03415,0.0,22.968627834699,6.0,9.24,3.675,0.0,-0.9988,0.02,0.01,-0.27,3.58,1.35,0.09,0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566729,home,Atalanta,Odilon Kossounou,odilon-kossounou,O. Kossounou,D,3,191.0,9895,M,973437,EUR,978566400,D,3.0,3,False,82.0,77.0,3.0,1.0,0.0,54.0,55.0,27.0,6.0,,90.0,93.0,6.6,6.0,0.0121252,29.736,10.41755,5.0,211.91316619165,28.0,116.655,24.36,0.0,,0.19,0.14,-0.04,2.85,5.74,1.34,0.4,0.08,odilonkossounou,23.0,2.0,2.0,3.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,24.360094909503,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566729,home,Atalanta,Berat Djimsiti,berat-djimsiti,B. Djimsiti,D,19,190.0,2164,M,151003,EUR,730080000,D,19.0,19,False,113.0,108.0,5.0,3.0,0.0,90.0,92.0,21.0,6.0,,90.0,123.0,6.4,5.0,0.00647441,29.556,10.01774,4.0,356.44345356235,43.0,144.48,24.255,0.0,,0.1,0.17,-0.48,2.91,5.67,1.03,0.32,0.09,,18.0,1.0,4.0,2.0,4.0,,8.0,1.0,,,,1.0,72.952857532863,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566729,home,Atalanta,Sead Kolašinac,sead-kolasinac,S. Kolašinac,D,23,183.0,3300,M,142148,EUR,740534400,D,23.0,23,False,68.0,61.0,3.0,2.0,0.0,43.0,47.0,21.0,2.0,,76.0,79.0,5.9,9.0,0.0107179,29.88,7.79607,3.0,176.15234110784,20.0,123.69,19.74,2.0,,0.08,0.05,-0.62,2.54,4.02,0.94,0.24,0.06,,18.0,,2.0,4.0,3.0,1.0,,5.0,,1.0,1.0,1.0,,,2.0,1.0,1.0,0.1635,-0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566729,home,Atalanta,Davide Zappacosta,davide-zappacosta,D. Zappacosta,M,77,182.0,2129,M,132318,EUR,708220800,M,77.0,77,False,51.0,36.0,2.0,,0.0,22.0,25.0,26.0,6.0,,76.0,71.0,6.5,21.0,0.207756,31.68,8.77946,13.0,215.9883032115,21.0,143.01,46.305,3.0,,-0.31,0.44,-0.19,2.39,4.37,1.2,0.52,0.3,,14.0,,,,2.0,,,,,,,,113.77221221476,5.0,,1.0,1.0,0.0674,-0.33,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0714,1.0,,,,,,,,,,,,,,,,,,
14566729,home,Atalanta,Marten de Roon,marten-de-roon,M. de Roon,M,15,185.0,1875,M,100389,EUR,670204800,M,15.0,15,False,87.0,73.0,12.0,7.0,0.0,43.0,45.0,42.0,8.0,,90.0,101.0,6.7,17.0,0.0206365,27.252,10.60394,2.0,153.31614448326,22.0,101.01,13.44,0.0,,0.29,0.12,-0.49,2.71,6.15,1.38,0.33,0.03,,30.0,1.0,4.0,2.0,6.0,,2.0,1.0,,2.0,1.0,,,,1.0,,,,,1.0,,,,,2.0,,,1.0,True,1.0,,,,,,,,,,,,,,,,
14566729,home,Atalanta,Éderson,ederson,Éderson,M,13,183.0,7727,M,946888,EUR,931305600,M,13.0,13,False,69.0,64.0,8.0,7.0,0.0,45.0,45.0,24.0,7.0,,90.0,86.0,6.6,11.0,0.0164136,29.952,11.15106,10.0,187.69995693532,29.0,41.58,15.435,1.0,,0.02,0.01,-0.16,2.87,5.74,1.77,0.6,0.18,ederson99,19.0,,,9.0,5.0,3.0,1.0,1.0,,4.0,2.0,1.0,,,2.0,1.0,,0.0434,-0.05,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
14566729,home,Atalanta,Lorenzo Bernasconi,lorenzo-bernasconi,L. Bernasconi,M,47,190.0,687,M,1012177,EUR,1068940800,M,47.0,47,False,44.0,33.0,2.0,,0.0,17.0,22.0,22.0,3.0,,82.0,58.0,6.4,15.0,0.0640387,31.752,9.39296,11.0,114.16201160339,13.0,36.225,17.325,1.0,,0.12,0.24,-0.18,2.53,4.46,1.48,0.68,0.24,,16.0,1.0,,1.0,1.0,,2.0,1.0,,1.0,1.0,,12.23643285439,1.0,,1.0,,0.029,-0.17,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
14566729,home,Atalanta,Charles De Ketelaere,charles-de-ketelaere,C. De Ketelaere,F,17,192.0,14750,M,960441,EUR,984182400,F,17.0,17,False,44.0,31.0,1.0,1.0,0.0,11.0,11.0,33.0,5.0,,90.0,70.0,6.1,28.0,0.0666895,31.356,10.44045,9.0,217.78365047424,25.0,14.595,18.27,2.0,,-0.28,0.22,-0.02,3.11,5.08,1.36,0.72,0.17,cdk,20.0,1.0,1.0,5.0,1.0,2.0,1.0,3.0,,,,,39.247487452931,3.0,,2.0,,0.2625,-0.27,5.0,1.0,2.0,,,5.0,,,3.0,,,,,1.0,1.0,1.0,,,,,,,,,,,
14566729,home,Atalanta,Nicola Zalewski,nicola-zalewski,N. Zalewski,M,59,175.0,16345,M,984184,EUR,1011744000,F,59.0,59,False,23.0,12.0,1.0,,1.0,5.0,7.0,16.0,6.0,,65.0,50.0,7.7,21.0,0.532354,29.088,7.91918,6.0,84.209472239252,13.0,18.795,12.81,0.0,,0.53,0.08,-0.07,1.89,4.1,1.31,0.49,0.13,nico_zale,7.0,2.0,,9.0,11.0,2.0,,,,1.0,1.0,1.0,13.917244698575,1.0,1.0,,,,,6.0,3.0,4.0,1.0,,2.0,9.0,,3.0,,,,,,,,2.0,,,,,,,,,,
