match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_fouls,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_dispossessed,stat_wasFouled,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_lastManTackle,stat_hitWoodwork,stat_goalAssist,player_sofascoreId,stat_totalOffside
11396393,home,1. FC Köln,Marvin Schwäbe,,,marvin-schwabe,M. Schwäbe,G,1,189,324,M,187185,EUR,798768000,G,1,1,False,28.0,25.0,5.0,2.0,24.0,26.0,1.0,2.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,90.0,38.0,6.8,3.0,0.00142827,0,-0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396393,home,1. FC Köln,Rasmus Carstensen,,,rasmus-carstensen,R. Carstensen,D,29,187,193,M,988203,EUR,973814400,D,18,18,False,41.0,28.0,7.0,1.0,17.0,22.0,13.0,23.0,2.0,3.0,3.0,6.0,,,,,76.0,66.0,6.9,18.0,0.174902,0,,4.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
11396393,home,1. FC Köln,Timo Hübers,,,timo-hubers,T. Hübers,D,4,190,271,M,387220,EUR,837820800,D,4,4,False,66.0,59.0,9.0,4.0,37.0,39.0,22.0,27.0,4.0,5.0,6.0,8.0,,,,,90.0,78.0,7.2,7.0,0.179425,1,,,,3.0,,,,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,0.0472,,,,,,,,,,,,,,,
11396393,home,1. FC Köln,Jeff Chabot,,,julian-chabot,J. Chabot,D,24,194,723,M,863271,EUR,887241600,D,24,24,False,65.0,55.0,5.0,2.0,42.0,48.0,13.0,17.0,3.0,5.0,3.0,3.0,,,,,90.0,78.0,6.8,13.0,0.00382584,1,,,,5.0,,1.0,,,1.0,,3.0,,1.0,2.0,2.0,0.2179,1.0,2.0,,,,,,,,,,,,,
11396393,home,1. FC Köln,Dominique Heintz,,,dominique-heintz,D. Heintz,D,3,188,93,M,136922,EUR,745372800,D,3,3,False,44.0,39.0,4.0,2.0,18.0,20.0,21.0,28.0,2.0,4.0,1.0,3.0,,,,,80.0,65.0,6.9,11.0,0.38375,0,,4.0,,3.0,,1.0,1.0,,,2.0,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,
11396393,home,1. FC Köln,Florian Kainz,,,florian-kainz,F. Kainz,M,11,176,502,M,78781,EUR,719884800,M,11,11,False,83.0,70.0,10.0,4.0,35.0,39.0,36.0,51.0,1.0,4.0,3.0,13.0,,,,,90.0,114.0,7.9,23.0,0.141015,2,,7.0,1.0,4.0,,3.0,2.0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,0.136,,2.0,1.0,,True,1.0,0.2575,,,,,,,,
11396393,home,1. FC Köln,Eric Martel,,,martel-eric,E. Martel,M,6,186,936,M,988639,EUR,1020038400,M,6,6,False,53.0,40.0,2.0,,21.0,23.0,20.0,31.0,6.0,8.0,1.0,8.0,,,,,90.0,74.0,7.5,15.0,0.0551493,2,,1.0,1.0,8.0,1.0,2.0,1.0,1.0,1.0,,5.0,1.0,4.0,1.0,1.0,0.1947,,1.0,,1.0,,1.0,0.3075,,,,,,,,
11396393,home,1. FC Köln,Luca Waldschmidt,,,luca-waldschmidt,L. Waldschmidt,F,7,181,704,M,319861,EUR,832464000,M,9,9,False,27.0,17.0,2.0,1.0,5.0,9.0,12.0,19.0,,4.0,,5.0,,,,,76.0,46.0,7.8,14.0,0.333093,4,,1.0,,4.0,1.0,2.0,,1.0,,1.0,1.0,3.0,1.0,2.0,,0.3404,,1.0,,2.0,,1.0,0.0465,1.0,,,,,,,
11396393,home,1. FC Köln,Mark Uth,,,mark-uth,M. Uth,M,13,185,215,M,110508,EUR,682992000,M,13,13,False,21.0,17.0,,,5.0,6.0,13.0,20.0,,1.0,,2.0,,,,,66.0,38.0,6.3,13.0,0.308644,2,,5.0,1.0,8.0,2.0,1.0,,,3.0,2.0,2.0,,1.0,1.0,,0.4341,1.0,2.0,1.0,,,1.0,0.3227,,1.0,,,,,,
11396393,home,1. FC Köln,Linton Maina,,,linton-maina,L. Maina,M,37,173,490,M,921033,EUR,930096000,M,37,37,False,27.0,24.0,,,4.0,5.0,20.0,27.0,,1.0,,4.0,,,,,90.0,47.0,7.4,15.0,0.161256,4,,5.0,,6.0,2.0,1.0,,,1.0,1.0,,2.0,,1.0,1.0,0.2657,,4.0,2.0,,,2.0,0.6265,,,1.0,,,,,
